Deferred Taxes,4.879M,4.642M,-3.306M,8.883M,-2.005M,11.85M,3.777M,-5.049M,11.42M,22.07M,18.56M,17.61M,37.30M,30.59M,22.62M,34.03M,39.42M,6.22M,6.243M,-0.082M,32.93M,87.17M,22.71M,1.453M,7.02M,17.92M,-2.524M,1.12M,3.069M,11.86M,6.825M,-0.303M,-6.776M,25.62M,4.192M,0.966M,27.24M,2.15M,4.185M,4.155M,41.65M,-18.81M,-4.131M,-4.859M,38.41M,3.69M,6.171M,-4.113M,2.663M,7.111M,-5.732M,-11.41M,-4.427M,1.684M,-13.17M,-3.301M,-3.069M,10.98M,11.33M,-10.38M,16.01M,5.767M,-2.576M,-0.031M,37.28M,-0.595M,-12.44M,4.151M,-2.502M,-12.31M,-6.67M,-18.81M,-14.86M,38.40M,34.65M,20.94M,47.75M,38.24M,-9.02M,2.299M,-22.10M,6.10M,3.60M,11.30M,1.90M,-1.40M,2.00M,7.90M,1.00M,1.10M,25.40M,9.60M,6.40M,3.80M,0.60M,1.70M,-7.30M,1.80M,0.20M,-0.20M,8.20M,2.50M,4.70M,
Amortization of Securities,0.00,0.408M,0.612M,0.613M,0.612M,0.613M,0.612M,0.613M,0.612M,0.613M,0.612M,0.613M,0.612M,0.613M,0.612M,0.613M,0.612M,0.613M,0.612M,0.613M,0.612M,0.613M,0.612M,0.613M,0.612M,0.613M,0.612M,0.613M,0.612M,0.613M,0.612M,0.613M,-10.21M,6.29M,1.18M,5.186M,16.04M,0.163M,-8.462M,-5.291M,10.29M,6.368M,42.82M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asset Impairment Charge,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2.534M,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stock Based Compensation,2.402M,1.942M,2.164M,4.845M,0.152M,1.337M,1.915M,1.963M,1.55M,3.166M,1.811M,0.832M,1.63M,2.025M,1.923M,2.313M,1.651M,1.822M,1.734M,1.707M,1.853M,1.423M,3.287M,1.551M,1.50M,1.638M,1.616M,1.464M,1.253M,1.381M,1.54M,1.618M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other Noncash Items,-9.405M,-21.13M,-9.992M,-58.14M,-0.408M,-7.491M,-28.86M,-4.027M,4.532M,-15.49M,-4.417M,-5.262M,8.421M,-53.86M,8.013M,3.543M,8.328M,-0.307M,6.453M,3.07M,-8.616M,-10.78M,-6.121M,-12.90M,8.762M,-19.15M,-12.45M,-8.687M,-4.918M,-5.691M,-3.103M,-8.09M,-28.38M,10.78M,8.71M,11.81M,-58.32M,10.22M,12.71M,12.16M,-12.95M,10.83M,6.072M,7.117M,-27.12M,4.892M,13.69M,-1.79M,0.00,6.14M,-12.93M,37.52M,,,,,,,,,,,,,-11.21M,,0.123M,-0.123M,,,,,,,,,,,,,-56.80M,18.40M,19.30M,19.10M,161.80M,17.70M,16.80M,17.70M,18.00M,16.80M,17.50M,17.60M,18.80M,17.90M,18.30M,17.10M,12.00M,18.80M,18.30M,18.50M,17.70M,17.70M,17.30M,17.20M
Change in Receivables,-67.66M,6.783M,57.56M,-9.787M,-58.38M,10.04M,49.88M,15.96M,-4.136M,-9.552M,44.39M,13.44M,-79.60M,-20.11M,19.04M,29.57M,-83.56M,24.38M,22.42M,46.00M,-83.80M,-2.753M,41.83M,25.04M,-88.36M,7.238M,41.01M,2.432M,-40.40M,5.387M,39.64M,16.08M,-45.67M,10.55M,53.23M,12.50M,-70.02M,5.714M,34.89M,10.34M,-62.03M,-16.98M,88.34M,5.324M,-126.05M,53.39M,74.93M,-118.99M,6.902M,75.13M,71.89M,26.56M,-96.68M,23.40M,137.24M,155.12M,-162.85M,-101.70M,35.01M,39.18M,-97.87M,27.26M,-10.87M,74.58M,-56.78M,-16.23M,119.12M,-43.59M,-29.37M,3.811M,-11.93M,107.83M,-0.941M,-6.438M,147.42M,308.27M,152.82M,-263.90M,-324.28M,94.81M,57.60M,17.60M,-183.90M,-11.60M,9.60M,-208.40M,-30.60M,-32.50M,-85.60M,34.10M,-19.50M,31.30M,-32.40M,-2.50M,4.20M,4.40M,-33.80M,5.10M,5.40M,1.00M,-30.60M,-0.40M,17.00M,1.50M
Change in Inventories,1.15M,-0.073M,-6.831M,-0.394M,-1.116M,-5.865M,-7.641M,8.815M,7.886M,-4.774M,-14.01M,6.129M,4.766M,-6.442M,-7.753M,10.26M,5.587M,-8.863M,-7.087M,22.57M,3.585M,-18.49M,-16.63M,12.14M,11.90M,-11.52M,-15.00M,17.14M,3.61M,0.072M,-14.78M,15.65M,12.87M,-17.20M,-9.287M,10.22M,7.898M,-2.967M,-21.78M,5.602M,4.738M,0.491M,-17.79M,28.80M,17.02M,-24.45M,-24.68M,13.57M,2.587M,10.22M,-23.34M,15.06M,12.66M,3.303M,-13.71M,9.447M,-4.11M,5.834M,-25.02M,12.66M,4.284M,-10.12M,-12.20M,14.02M,3.816M,-7.134M,-5.705M,8.341M,5.449M,-7.644M,-4.715M,6.193M,2.71M,-5.843M,-1.913M,4.193M,8.916M,-6.281M,-1.102M,5.504M,2.60M,0.50M,-6.70M,4.10M,12.50M,3.40M,-9.40M,3.00M,1.30M,-5.80M,-6.00M,2.40M,1.40M,4.80M,-0.10M,1.60M,-3.90M,1.30M,-7.00M,-2.10M,2.10M,-0.50M,-6.10M,2.60M
Change in Payables and Accrued Expense,15.84M,11.03M,-55.45M,36.06M,15.92M,5.25M,-15.08M,-6.565M,21.83M,-0.557M,-9.196M,-20.24M,22.38M,14.28M,-0.68M,-30.80M,24.08M,-6.879M,-14.96M,-10.38M,3.003M,-79.16M,55.24M,8.347M,15.06M,-6.634M,3.959M,-20.78M,40.97M,-7.327M,12.66M,-16.11M,-6.038M,27.04M,-22.36M,-16.67M,23.67M,21.91M,-22.80M,-9.174M,21.10M,26.51M,-34.73M,-31.33M,56.40M,14.57M,-51.33M,28.03M,35.85M,-104.38M,-65.07M,-36.88M,78.06M,-26.64M,-108.95M,-167.98M,154.51M,106.62M,-41.99M,-30.03M,93.38M,-20.54M,32.40M,-78.34M,16.65M,34.22M,-155.11M,62.90M,33.84M,-39.37M,39.91M,-62.15M,-74.39M,-10.93M,-192.29M,-225.86M,29.81M,251.31M,244.63M,-82.76M,-79.30M,25.70M,208.60M,9.90M,-82.00M,267.40M,18.60M,42.20M,62.70M,-5.90M,4.20M,-5.80M,19.70M,11.40M,-23.60M,14.10M,18.00M,12.30M,-24.40M,15.60M,2.20M,10.10M,-29.00M,21.00M
Change in Other Current Assets,7.766M,-2.64M,-10.49M,1.705M,1.282M,-7.703M,4.305M,-0.473M,-2.09M,3.809M,-3.709M,-0.116M,4.579M,-4.05M,-0.33M,-4.106M,-1.07M,0.799M,2.138M,0.471M,-5.231M,3.387M,-3.779M,-1.494M,25.77M,-11.80M,2.923M,-14.29M,-2.247M,-8.485M,-5.571M,21.26M,4.286M,-30.31M,-8.362M,10.51M,-22.98M,-3.773M,4.92M,12.60M,-18.77M,1.812M,-2.18M,15.61M,-18.22M,-1.629M,-8.80M,18.15M,15.54M,21.05M,42.54M,7.935M,-2.587M,-10.26M,-64.66M,10.90M,-37.22M,-10.91M,24.76M,-25.11M,-27.07M,38.30M,-20.11M,-1.222M,21.70M,-48.15M,-11.44M,28.36M,-48.36M,14.68M,-28.49M,28.49M,-11.37M,11.37M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Change in Other Current Liabilities,-5.995M,10.42M,-35.72M,30.10M,-10.01M,11.20M,-39.93M,38.37M,-7.566M,12.41M,-20.56M,16.78M,-7.605M,14.95M,-12.56M,15.75M,-11.71M,9.41M,-14.44M,10.27M,4.857M,13.46M,9.331M,4.416M,-2.139M,12.06M,-41.79M,40.70M,-11.75M,12.25M,-19.29M,12.32M,-10.16M,13.00M,-10.14M,7.118M,-2.162M,20.50M,-15.34M,2.193M,-14.96M,29.98M,-6.332M,10.42M,-10.95M,11.32M,-24.65M,20.85M,-16.66M,-15.15M,-2.826M,13.95M,-13.35M,5.863M,46.88M,38.49M,-21.46M,24.85M,-21.82M,21.35M,6.908M,-77.14M,-41.94M,26.36M,-34.03M,3.302M,18.70M,18.04M,38.36M,52.60M,-32.90M,32.90M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Change in Other Working Cap,-1.389M,12.07M,34.11M,8.919M,-51.44M,5.91M,41.42M,26.21M,-12.97M,9.54M,-9.285M,5.359M,19.34M,56.79M,-60.00M,-61.45M,-4.602M,-7.342M,10.80M,-18.52M,-21.37M,-3.775M,-17.00M,26.76M,,,,,,,,,,,,,,,,,,,,,-12.29M,-66.73M,53.31M,13.42M,,,,,,,,,,,,,,,,,,,,,,22.98M,-22.98M,,79.72M,-100.89M,-5.615M,-7.158M,-54.91M,-14.94M,4.477M,30.61M,50.50M,-11.40M,11.90M,-4.50M,-13.00M,-8.20M,9.10M,-5.20M,-4.90M,1.00M,8.90M,3.80M,-1.30M,3.20M,-1.60M,6.80M,-13.10M,-6.90M,-1.50M,-8.20M,-5.50M,-8.20M,5.20M,0.20M
Changes in Working Capital,-50.29M,37.59M,-16.82M,66.60M,-103.75M,18.83M,32.95M,82.33M,2.951M,10.88M,-12.37M,21.35M,-36.14M,55.42M,-62.28M,-40.78M,-71.27M,11.50M,-1.14M,50.41M,-98.96M,-87.33M,68.99M,75.21M,-53.84M,-10.66M,-8.899M,25.20M,-0.126M,1.895M,12.66M,49.20M,-44.71M,3.08M,3.081M,23.68M,-63.60M,41.39M,-20.12M,21.56M,-66.91M,41.82M,27.31M,28.82M,-94.08M,-13.53M,18.78M,-24.96M,44.23M,-13.13M,23.19M,26.64M,-21.90M,-4.33M,-3.202M,45.97M,-71.12M,24.69M,-29.07M,18.05M,-20.37M,-42.24M,-52.72M,35.40M,-48.66M,-33.99M,-34.43M,74.05M,-0.089M,47.04M,-61.10M,113.27M,-4.27M,-112.73M,-52.40M,79.44M,136.64M,-33.81M,-76.28M,48.16M,31.40M,32.40M,29.90M,-2.10M,-72.90M,54.20M,-12.30M,7.50M,-26.50M,23.40M,-12.40M,31.70M,-12.60M,16.90M,-21.10M,26.90M,-32.80M,11.80M,-27.50M,6.30M,-31.80M,1.00M,-12.90M,25.30M
Other Cash from Operations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.137M,0.052M,-1.168M,-2.089M,15.22M,-6.337M,0.836M,-0.756M,0.514M,3.441M,-6.766M,-14.40M,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash from Operations,57.72M,87.82M,55.79M,196.88M,-3.91M,90.37M,90.65M,184.78M,102.78M,78.99M,78.81M,149.72M,104.15M,98.17M,48.80M,107.16M,64.40M,79.13M,85.33M,146.78M,1.554M,41.73M,67.09M,156.90M,40.16M,46.61M,50.42M,105.38M,59.14M,57.69M,78.42M,121.30M,29.04M,76.97M,60.19M,103.26M,26.73M,86.90M,33.76M,81.05M,24.67M,57.64M,84.91M,91.56M,-16.53M,19.86M,67.51M,44.55M,88.05M,5.581M,67.73M,90.28M,29.99M,9.529M,54.86M,107.09M,-20.65M,61.59M,21.35M,67.95M,49.92M,-3.12M,-12.58M,83.83M,41.32M,-44.73M,11.35M,111.28M,55.06M,87.66M,12.94M,180.17M,3.018M,-118.24M,-51.21M,55.89M,105.09M,-45.37M,-93.48M,80.76M,-8.60M,42.70M,41.80M,35.30M,114.30M,83.90M,12.10M,57.60M,8.70M,55.20M,62.70M,75.80M,13.70M,57.30M,9.20M,97.40M,18.40M,42.80M,11.70M,59.30M,23.90M,28.10M,22.70M,70.10M
Net Change in Capital Expenditures,-121.55M,-120.98M,-106.37M,-93.62M,-128.13M,-113.08M,-101.32M,-81.82M,-124.49M,-110.14M,-90.95M,-86.76M,-118.57M,-105.26M,-93.82M,-89.00M,-119.77M,-95.40M,-96.25M,-82.01M,-95.86M,-93.44M,-78.98M,-63.65M,-80.68M,-75.75M,-75.22M,-71.46M,-93.63M,-59.61M,-63.83M,-58.92M,-71.04M,-71.85M,-50.35M,-50.13M,-65.27M,-58.15M,-38.22M,-43.02M,-64.47M,-54.49M,-47.04M,-42.50M,-70.00M,-59.87M,-44.05M,-48.78M,-57.55M,-56.93M,-52.72M,-41.90M,-45.64M,-44.64M,-44.42M,-30.38M,-67.28M,-34.28M,-33.41M,-84.42M,-39.22M,-31.52M,-27.21M,-20.52M,-38.36M,-25.46M,-23.26M,-18.58M,-21.72M,-23.68M,-16.80M,-20.88M,-43.88M,-86.16M,-89.44M,-62.71M,-38.77M,-117.11M,-14.50M,-1.81M,-33.90M,-30.10M,-29.50M,-23.20M,-32.80M,-29.30M,-24.00M,-21.70M,-30.80M,-28.20M,-24.70M,-17.00M,-31.30M,-24.20M,-19.30M,-17.90M,-31.50M,-17.50M,-17.90M,-16.60M,-31.10M,-17.90M,-33.50M,-34.90M
Sale of PPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.051M,0.492M,-0.215M,0.215M,17.74M,0.256M,0.869M,12.32M,0.602M,0.976M,15.20M,0.438M,,,,,,,,,0.586M,,-0.095M,0.095M,75.66M,0.292M,-0.098M,0.098M,15.16M,0.12M,89.94M,,,,,,,,,,,,,,,,,,,-0.60M,0.30M,0.30M,,,,
Net Change in PP&E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.60M,-70.72M,-49.23M,-49.65M,138.08M,-57.80M,-37.73M,-42.55M,,,,,,,,,-57.60M,-56.44M,-52.94M,-41.68M,-27.90M,-44.39M,-43.55M,-18.06M,-66.67M,-33.30M,-18.21M,-83.99M,-36.76M,-31.52M,-27.21M,-20.52M,-37.81M,-25.46M,-23.26M,-18.58M,-21.14M,-23.68M,-16.89M,-20.79M,31.78M,-85.86M,-89.53M,-62.61M,-23.60M,-116.99M,75.44M,-1.81M,-33.90M,-30.10M,-29.50M,-23.20M,-32.80M,-29.30M,-24.00M,-21.70M,-30.80M,-28.20M,-24.70M,-17.00M,-31.30M,-24.20M,-19.30M,-17.90M,-31.50M,-18.10M,-17.60M,-16.30M,-31.10M,-17.90M,-33.50M,-34.90M
Net Divestitures (Acquisitions),0.00,0.00,16.41M,,0.00,0.00,0.00,,,,,,,,,,13.95M,-1.022M,0.927M,,0.00,19.70M,225.21M,,0.00,0.00,0.00,,0.00,0.00,0.00,-50.31M,-31.21M,0.00,0.00,-0.199M,-3.777M,0.00,0.00,0.00,0.00,-3.797M,-4.775M,,-0.012M,-1.428M,,,,,,,,,,,,,,,,,,,,,,,,0.274M,0.561M,-0.835M,4.519M,-4.17M,-0.349M,,,2.253M,-2.253M,,,,,,,,,,,,,,,,,,,,,,,,,
Total Net Change in Investments,-3.477M,-3.407M,-3.12M,-3.504M,-4.654M,-1.198M,-3.76M,-3.671M,-2.781M,-0.552M,-7.72M,-2.627M,-4.356M,-1.753M,-5.63M,-1.358M,,,,,-1.072M,0.00,-9.058M,11.40M,6.005M,-2.175M,1.137M,-17.96M,22.92M,8.06M,16.10M,-9.461M,-49.26M,-47.30M,0.00,0.00,0.00,0.00,,,,,1.862M,-1.862M,11.12M,-7.877M,-6.884M,3.643M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net Other Investing Changes,-0.173M,-5.899M,0.866M,-0.694M,0.043M,-0.50M,-0.476M,-1.866M,-2.57M,-3.986M,-0.991M,-0.537M,5.415M,-1.319M,-15.52M,-1.299M,-8.96M,0.906M,-0.094M,1.834M,-0.042M,-0.257M,-9.231M,-8.446M,-3.988M,-0.73M,5.869M,2.734M,5.10M,4.99M,19.53M,-35.63M,36.94M,15.41M,-13.78M,50.49M,-31.76M,-9.046M,0.335M,-4.317M,10.93M,-9.896M,7.228M,-1.468M,25.48M,10.39M,3.845M,-2.295M,-3.394M,1.451M,21.55M,2.47M,-3.735M,14.50M,-18.26M,1.679M,18.42M,-20.31M,-9.29M,14.08M,-1.592M,-9.52M,2.475M,0.513M,-3.213M,-1.783M,2.787M,-2.53M,28.81M,0.326M,0.74M,4.835M,-21.44M,10.35M,4.354M,-5.419M,-23.14M,49.14M,-15.06M,-9.033M,-148.50M,39.00M,29.80M,20.30M,5.40M,0.60M,-30.30M,15.10M,7.80M,-27.50M,1.10M,5.50M,3.20M,5.60M,-0.80M,-18.60M,-15.00M,4.00M,5.90M,0.10M,-38.50M,-0.30M,-22.80M,-3.90M
Cash from Investing,-125.20M,-130.28M,-92.37M,-97.66M,-132.74M,-114.78M,-105.55M,-87.35M,-131.75M,-112.76M,-99.66M,-89.93M,-117.51M,-108.33M,-114.97M,-91.65M,-116.72M,-95.51M,-95.41M,-80.18M,-96.98M,-74.00M,127.94M,-60.70M,-78.66M,-78.65M,-68.22M,-86.69M,-65.60M,-46.56M,-28.19M,-154.32M,-114.57M,-103.73M,-64.14M,0.159M,-100.81M,-67.19M,-37.88M,-47.33M,-53.41M,-68.18M,-42.73M,-45.83M,-25.42M,-58.78M,-47.09M,-47.43M,-60.99M,-54.98M,-31.39M,-39.21M,-31.64M,-29.89M,-61.82M,-16.38M,-48.26M,-53.61M,-27.50M,-69.91M,-43.35M,-41.04M,-24.73M,-20.01M,-41.02M,-27.24M,-20.47M,-21.12M,7.673M,-23.08M,-15.59M,-16.79M,14.86M,-79.68M,-85.53M,-68.03M,-46.74M,-65.60M,58.12M,-10.84M,-33.50M,8.90M,0.30M,-2.90M,-27.40M,-28.70M,-54.30M,-6.60M,-23.00M,-55.70M,-23.60M,-11.50M,-28.10M,-18.60M,-20.10M,-36.50M,-45.90M,-14.10M,-11.70M,-16.20M,-69.60M,-18.20M,-56.30M,-38.80M
Net Change in Long Term Debt,89.34M,-0.665M,-0.665M,-0.665M,-0.634M,-0.634M,101.49M,-3.037M,89.18M,-0.822M,-0.821M,-0.822M,104.21M,-20.79M,-0.791M,-0.792M,74.27M,24.24M,-0.775M,-2.07M,70.16M,31.64M,-46.14M,-8.035M,-57.90M,84.16M,-5.965M,-3.723M,72.36M,-5.558M,-14.59M,21.63M,116.70M,-3.169M,-3.182M,-3.111M,17.03M,-12.97M,-2.904M,-2.811M,-20.80M,249.39M,-61.60M,-0.421M,-64.51M,-1.635M,-46.31M,-0.259M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net Change in Short Term Debt,-21.20M,38.00M,50.00M,-71.00M,155.00M,35.00M,-50.00M,-55.40M,-90.00M,59.00M,31.00M,-15.00M,-67.00M,27.00M,70.00M,-15.00M,,15.00M,25.00M,-40.00M,70.00M,-116.50M,40.50M,-60.00M,105.00M,-29.50M,43.00M,0.50M,-30.00M,-9.00M,54.00M,-24.00M,-35.50M,21.50M,10.00M,-45.00M,40.70M,-16.09M,13.20M,-14.82M,50.79M,-230.00M,37.30M,-26.10M,134.91M,38.00M,19.50M,29.00M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net Debt Issuance,68.14M,37.34M,49.34M,-71.66M,154.37M,34.37M,51.49M,-58.44M,-0.822M,58.18M,30.18M,-15.82M,37.21M,6.208M,69.21M,-15.79M,74.27M,39.24M,24.22M,-42.07M,140.16M,-84.86M,-5.64M,-68.04M,47.10M,54.66M,37.04M,-3.223M,42.36M,-14.56M,39.41M,-2.372M,81.20M,18.33M,6.818M,-48.11M,57.73M,-29.06M,10.30M,-17.63M,30.00M,19.39M,-24.30M,-26.52M,70.40M,36.36M,-26.81M,28.74M,-14.29M,-16.32M,15.96M,-16.26M,-68.00M,22.98M,-23.71M,-40.42M,35.82M,-8.732M,26.36M,-21.28M,-1.769M,24.16M,15.06M,-26.01M,-20.60M,19.15M,13.71M,-45.94M,-97.96M,14.09M,-105.15M,-75.46M,-15.21M,125.53M,187.00M,24.86M,73.38M,133.47M,57.06M,-52.06M,-68.00M,132.90M,-36.10M,-13.30M,-25.20M,-29.80M,16.50M,,33.00M,64.00M,-45.00M,-60.00M,40.50M,10.50M,-4.00M,-29.50M,35.00M,-12.00M,10.00M,-28.50M,57.00M,13.00M,27.00M,-26.50M
