Ex-Date,Record Date,Pay Date,Declared Date,Type,Amoun
09/20/2011,09/22/2011,10/20/2011,08/25/2011,Normal,0.26
06/21/2011,06/23/2011,07/20/2011,05/19/2011,Normal,0.26
03/22/2011,03/24/2011,04/20/2011,02/24/2011,Normal,0.2525
12/21/2010,12/23/2010,01/20/2011,12/16/2010,Normal,0.2525
09/21/2010,09/23/2010,10/20/2010,08/26/2010,Normal,0.2525
06/22/2010,06/24/2010,07/20/2010,05/20/2010,Normal,0.2525
03/23/2010,03/25/2010,04/20/2010,02/18/2010,Normal,0.245
12/22/2009,12/24/2009,01/20/2010,12/17/2009,Normal,0.245
09/22/2009,09/24/2009,10/20/2009,08/27/2009,Normal,0.245
06/23/2009,06/25/2009,07/20/2009,05/21/2009,Normal,0.245
03/24/2009,03/26/2009,04/20/2009,02/26/2009,Normal,0.2375
12/24/2008,12/29/2008,01/20/2009,12/10/2008,Normal,0.2375
09/23/2008,09/25/2008,10/20/2008,08/13/2008,Normal,0.2375
06/24/2008,06/26/2008,07/20/2008,05/21/2008,Normal,0.2375
03/25/2008,03/27/2008,04/20/2008,02/20/2008,Normal,0.23
12/24/2007,12/27/2007,01/20/2008,12/12/2007,Normal,0.23
09/25/2007,09/27/2007,10/20/2007,08/21/2007,Normal,0.23
06/26/2007,06/28/2007,07/20/2007,05/23/2007,Normal,0.23
03/27/2007,03/29/2007,04/20/2007,02/21/2007,Normal,0.2225
12/26/2006,12/28/2006,01/20/2007,12/13/2006,Normal,0.2225
09/26/2006,09/28/2006,10/20/2006,08/22/2006,Normal,0.2225
06/27/2006,06/29/2006,07/20/2006,05/17/2006,Normal,0.2225
03/28/2006,03/30/2006,04/20/2006,02/22/2006,Normal,0.215
12/29/2005,01/03/2006,01/20/2006,12/14/2005,Normal,0.215
09/27/2005,09/29/2005,10/20/2005,08/24/2005,Normal,0.215
06/28/2005,06/30/2005,07/20/2005,05/27/2005,Normal,0.215
03/29/2005,03/31/2005,04/20/2005,03/02/2005,Normal,0.2075
12/30/2004,01/03/2005,01/20/2005,11/18/2004,Normal,0.2075
09/29/2004,10/01/2004,10/20/2004,08/25/2004,Normal,0.2075
06/30/2004,07/02/2004,07/20/2004,05/20/2004,Normal,0.2075
03/31/2004,04/02/2004,04/20/2004,03/17/2004,Normal,0.1875
12/30/2003,01/02/2004,01/20/2004,12/10/2003,Normal,0.1875
12/11/2003,12/15/2003,12/31/2003,12/08/2003,Normal,0.1875
07/02/2003,07/07/2003,07/20/2003,06/25/2003,Normal,0.1875
06/05/2003,06/09/2003,06/23/2003,05/30/2003,Normal,0.1875
12/31/2002,01/03/2003,01/20/2003,12/11/2002,Normal,0.1875
10/03/2002,10/07/2002,10/20/2002,09/27/2002,Normal,0.1875
07/03/2002,07/08/2002,07/20/2002,06/26/2002,Normal,0.375
04/04/2002,04/08/2002,04/20/2002,03/27/2002,Normal,0.375
12/28/2001,01/02/2002,01/20/2002,12/12/2001,Normal,0.375
09/28/2001,10/02/2001,10/20/2001,08/22/2001,Normal,0.375
07/05/2001,07/09/2001,07/20/2001,06/27/2001,Normal,0.375
03/29/2001,04/02/2001,04/20/2001,03/21/2001,Normal,0.375
12/28/2000,01/02/2001,01/20/2001,12/13/2000,Normal,0.375
10/04/2000,10/09/2000,10/20/2000,09/27/2000,Normal,0.2178
08/21/2000,08/17/2000,09/02/2000,06/28/2000,Special,0.1588
07/11/2000,07/13/2000,07/20/2000,06/28/2000,Normal,0.3675
04/11/2000,04/13/2000,04/20/2000,03/29/2000,Normal,0.3625
12/31/1999,01/04/2000,01/20/2000,12/15/1999,Normal,0.3625
09/29/1999,10/01/1999,10/20/1999,08/25/1999,Normal,0.3625
07/06/1999,07/08/1999,07/20/1999,06/23/1999,Normal,0.3625
04/05/1999,04/07/1999,04/20/1999,03/24/1999,Normal,0.3575
12/30/1998,01/04/1999,01/20/1999,12/16/1998,Normal,0.3575
09/29/1998,10/01/1998,10/20/1998,09/26/1998,Normal,0.3575
07/07/1998,07/09/1998,07/20/1998,06/24/1998,Normal,0.3575
04/06/1998,04/08/1998,04/20/1998,03/25/1998,Normal,0.3525
12/30/1997,01/02/1998,01/20/1998,12/17/1997,Normal,0.3525
09/29/1997,10/01/1997,10/20/1997,08/27/1997,Normal,0.3525
07/07/1997,07/09/1997,07/20/1997,06/25/1997,Normal,0.3525
04/07/1997,04/09/1997,04/20/1997,03/26/1997,Normal,0.345
12/31/1996,01/03/1997,01/20/1997,12/18/1996,Normal,0.345
09/27/1996,10/01/1996,10/20/1996,08/28/1996,Normal,0.345
07/09/1996,07/11/1996,07/20/1996,06/26/1996,Normal,0.345
04/08/1996,04/10/1996,04/20/1996,03/27/1996,Normal,0.3375
12/28/1995,01/02/1996,01/20/1996,12/13/1995,Normal,0.3375
09/28/1995,10/02/1995,10/20/1995,09/13/1995,Normal,0.3375
07/11/1995,07/13/1995,07/20/1995,06/28/1995,Normal,0.3375
04/03/1995,04/07/1995,04/20/1995,03/27/1995,Normal,0.33
12/30/1994,01/06/1995,01/20/1995,12/14/1994,Normal,0.33
09/27/1994,10/03/1994,10/20/1994,08/24/1994,Normal,0.33
07/01/1994,07/08/1994,07/20/1994,06/22/1994,Normal,0.33
04/04/1994,04/08/1994,04/20/1994,03/23/1994,Normal,0.3225
12/29/1993,01/04/1994,01/20/1994,12/15/1993,Normal,0.3225
09/27/1993,10/01/1993,10/20/1993,08/25/1993,Normal,0.3225
07/02/1993,07/08/1993,07/20/1993,06/12/1993,Normal,0.3225
04/02/1993,04/08/1993,04/20/1993,03/24/1993,Normal,0.315
12/28/1992,01/04/1993,01/20/1993,12/16/1992,Normal,0.315
09/25/1992,10/01/1992,10/20/1992,08/26/1992,Normal,0.315
07/02/1992,07/09/1992,07/20/1992,06/24/1992,Normal,0.315
04/02/1992,04/08/1992,04/20/1992,03/25/1992,Normal,0.3025
12/26/1991,01/02/1992,01/20/1992,12/18/1991,Normal,0.3025
09/25/1991,10/01/1991,10/20/1991,08/28/1991,Normal,0.3025
07/05/1991,07/11/1991,07/20/1991,06/26/1991,Normal,0.3025
04/02/1991,04/08/1991,04/20/1991,03/27/1991,Normal,0.29
12/26/1990,01/02/1991,01/20/1991,12/19/1990,Normal,0.29
09/25/1990,10/01/1990,10/20/1990,08/22/1990,Normal,0.29
07/03/1990,07/10/1990,07/20/1990,06/27/1990,Normal,0.29
04/03/1990,04/09/1990,04/20/1990,03/28/1990,Normal,0.2775
12/26/1989,01/02/1990,01/20/1990,12/20/1989,Normal,0.2775
09/26/1989,10/02/1989,10/20/1989,08/23/1989,Normal,0.2775
07/03/1989,07/10/1989,07/20/1989,06/28/1989,Normal,0.2775
03/28/1989,04/03/1989,04/20/1989,03/22/1989,Normal,0.265
12/28/1988,01/04/1989,01/20/1989,12/21/1988,Normal,0.265
09/27/1988,10/03/1988,10/20/1988,08/24/1988,Normal,0.265
06/28/1988,07/05/1988,07/20/1988,06/22/1988,Normal,0.265
03/28/1988,04/04/1988,04/20/1988,03/23/1988,Normal,0.2525
12/28/1987,01/04/1988,01/20/1988,11/18/1987,Normal,0.2525
09/29/1987,10/05/1987,10/20/1987,09/23/1987,Normal,0.2525
06/25/1987,07/01/1987,07/20/1987,05/27/1987,Normal,0.2525
03/31/1987,04/06/1987,04/20/1987,03/25/1987,Normal,0.2375
12/26/1986,01/02/1987,01/20/1987,12/17/1986,Normal,0.2375
09/30/1986,10/06/1986,10/20/1986,09/24/1986,Normal,0.2375
06/26/1986,07/02/1986,07/20/1986,05/28/1986,Normal,0.2375
03/26/1986,04/02/1986,04/20/1986,02/26/1986,Normal,0.22
12/26/1985,01/02/1986,01/20/1986,12/18/1985,Normal,0.22
