date,one_year_return
"May 20, 2019",24.06%
"May 17, 2019",24.47%
"May 16, 2019",22.92%
"May 15, 2019",21.29%
"May 14, 2019",21.39%
"May 13, 2019",22.59%
"May 10, 2019",21.50%
"May 9, 2019",21.99%
"May 8, 2019",19.24%
"May 7, 2019",18.84%
"May 6, 2019",20.23%
"May 3, 2019",22.11%
"May 2, 2019",23.16%
"May 1, 2019",25.26%
"April 30, 2019",28.40%
"April 29, 2019",25.67%
"April 26, 2019",27.74%
"April 25, 2019",28.68%
"April 24, 2019",27.79%
"April 23, 2019",28.66%
"April 22, 2019",28.19%
"April 18, 2019",26.86%
"April 17, 2019",25.13%
"April 16, 2019",27.49%
"April 15, 2019",30.91%
"April 12, 2019",31.62%
"April 11, 2019",29.37%
"April 10, 2019",28.16%
"April 9, 2019",28.32%
"April 8, 2019",28.45%
"April 5, 2019",27.95%
"April 4, 2019",28.00%
"April 3, 2019",28.88%
"April 2, 2019",31.44%
"April 1, 2019",27.76%
"March 29, 2019",28.51%
"March 28, 2019",29.11%
"March 27, 2019",31.35%
"March 26, 2019",33.02%
"March 25, 2019",33.60%
"March 22, 2019",31.04%
"March 21, 2019",30.44%
"March 20, 2019",28.16%
"March 19, 2019",28.41%
"March 18, 2019",29.42%
"March 15, 2019",32.03%
"March 14, 2019",31.17%
"March 13, 2019",32.56%
"March 12, 2019",31.79%
"March 11, 2019",30.88%
"March 8, 2019",30.25%
"March 7, 2019",31.86%
"March 6, 2019",30.29%
"March 5, 2019",28.50%
"March 4, 2019",31.23%
"March 1, 2019",31.40%
"Feb. 28, 2019",31.18%
"Feb. 27, 2019",29.70%
"Feb. 26, 2019",27.69%
"Feb. 25, 2019",26.62%
"Feb. 22, 2019",30.88%
"Feb. 21, 2019",30.84%
"Feb. 20, 2019",27.73%
"Feb. 19, 2019",27.45%
"Feb. 15, 2019",28.69%
"Feb. 14, 2019",30.76%
"Feb. 13, 2019",29.42%
"Feb. 12, 2019",28.92%
"Feb. 11, 2019",29.68%
"Feb. 8, 2019",32.63%
"Feb. 7, 2019",33.14%
"Feb. 6, 2019",29.75%
"Feb. 5, 2019",28.09%
"Feb. 4, 2019",25.50%
"Feb. 1, 2019",25.42%
"Jan. 31, 2019",24.02%
"Jan. 30, 2019",21.83%
"Jan. 29, 2019",20.53%
"Jan. 28, 2019",18.76%
"Jan. 25, 2019",20.04%
"Jan. 24, 2019",22.90%
"Jan. 23, 2019",21.65%
"Jan. 22, 2019",21.55%
"Jan. 18, 2019",19.41%
"Jan. 17, 2019",17.73%
"Jan. 16, 2019",19.05%
"Jan. 15, 2019",19.28%
"Jan. 14, 2019",17.32%
"Jan. 11, 2019",19.21%
"Jan. 10, 2019",20.66%
"Jan. 9, 2019",17.98%
"Jan. 8, 2019",17.59%
"Jan. 7, 2019",17.05%
"Jan. 4, 2019",15.87%
"Jan. 3, 2019",12.95%
"Jan. 2, 2019",11.32%
"Dec. 31, 2018",14.44%
"Dec. 28, 2018",13.84%
"Dec. 27, 2018",14.85%
"Dec. 26, 2018",14.61%
"Dec. 24, 2018",12.36%
"Dec. 21, 2018",17.46%
"Dec. 20, 2018",17.34%
"Dec. 19, 2018",15.40%
"Dec. 18, 2018",13.14%
"Dec. 17, 2018",11.95%
"Dec. 14, 2018",15.31%
"Dec. 13, 2018",14.15%
"Dec. 12, 2018",14.34%
"Dec. 11, 2018",11.86%
"Dec. 10, 2018",14.49%
"Dec. 7, 2018",15.07%
"Dec. 6, 2018",14.06%
"Dec. 4, 2018",12.97%
"Dec. 3, 2018",11.12%
"Nov. 30, 2018",11.22%
"Nov. 29, 2018",9.55%
"Nov. 28, 2018",9.20%
"Nov. 27, 2018",9.32%
"Nov. 26, 2018",8.58%
"Nov. 23, 2018",8.07%
"Nov. 21, 2018",8.60%
"Nov. 20, 2018",9.89%
"Nov. 19, 2018",11.73%
"Nov. 16, 2018",11.25%
"Nov. 15, 2018",9.05%
"Nov. 14, 2018",6.68%
"Nov. 13, 2018",9.08%
"Nov. 12, 2018",10.70%
"Nov. 9, 2018",9.48%
"Nov. 8, 2018",8.30%
"Nov. 7, 2018",8.24%
"Nov. 6, 2018",8.90%
"Nov. 5, 2018",7.91%
"Nov. 2, 2018",6.58%
"Nov. 1, 2018",8.72%
"Oct. 31, 2018",8.95%
"Oct. 30, 2018",10.29%
"Oct. 29, 2018",9.52%
"Oct. 26, 2018",9.38%
"Oct. 25, 2018",9.43%
"Oct. 24, 2018",11.41%
"Oct. 23, 2018",9.54%
"Oct. 22, 2018",9.90%
"Oct. 19, 2018",10.96%
"Oct. 18, 2018",8.73%
"Oct. 17, 2018",8.56%
"Oct. 16, 2018",9.55%
"Oct. 15, 2018",9.66%
"Oct. 12, 2018",10.20%
"Oct. 11, 2018",11.10%
"Oct. 10, 2018",13.73%
"Oct. 9, 2018",15.72%
"Oct. 8, 2018",15.36%
"Oct. 5, 2018",14.24%
"Oct. 4, 2018",13.22%
"Oct. 3, 2018",13.90%
"Oct. 2, 2018",15.39%
"Oct. 1, 2018",15.24%
"Sept. 28, 2018",16.74%
"Sept. 27, 2018",15.24%
"Sept. 26, 2018",13.53%
"Sept. 25, 2018",13.24%
"Sept. 24, 2018",16.38%
"Sept. 21, 2018",17.50%
"Sept. 20, 2018",17.56%
"Sept. 19, 2018",15.99%
"Sept. 18, 2018",18.18%
"Sept. 17, 2018",18.24%
"Sept. 14, 2018",15.70%
"Sept. 13, 2018",17.57%
"Sept. 12, 2018",16.47%
"Sept. 11, 2018",14.89%
"Sept. 10, 2018",16.90%
"Sept. 7, 2018",15.88%
"Sept. 6, 2018",18.14%
"Sept. 5, 2018",17.55%
"Sept. 4, 2018",17.18%
"Aug. 31, 2018",15.42%
"Aug. 30, 2018",16.12%
"Aug. 29, 2018",14.65%
"Aug. 28, 2018",13.40%
"Aug. 27, 2018",13.97%
"Aug. 24, 2018",14.84%
"Aug. 23, 2018",14.56%
"Aug. 22, 2018",14.91%
"Aug. 21, 2018",16.15%
"Aug. 20, 2018",16.50%
"Aug. 17, 2018",18.43%
"Aug. 16, 2018",16.26%
"Aug. 15, 2018",15.30%
"Aug. 14, 2018",15.29%
"Aug. 13, 2018",15.49%
"Aug. 10, 2018",14.28%
"Aug. 9, 2018",15.04%
"Aug. 8, 2018",12.14%
"Aug. 7, 2018",11.90%
"Aug. 6, 2018",11.63%
"Aug. 3, 2018",10.54%
"Aug. 2, 2018",10.07%
"Aug. 1, 2018",8.95%
"July 31, 2018",10.85%
"July 30, 2018",8.85%
"July 27, 2018",11.08%
"July 26, 2018",12.18%
"July 25, 2018",13.13%
"July 24, 2018",11.96%
"July 23, 2018",11.02%
"July 20, 2018",11.84%
"July 19, 2018",12.97%
"July 18, 2018",12.81%
"July 17, 2018",13.21%
"July 16, 2018",16.89%
"July 13, 2018",18.67%
"July 12, 2018",17.41%
"July 11, 2018",18.84%
"July 10, 2018",17.93%
"July 9, 2018",17.62%
"July 6, 2018",20.77%
"July 5, 2018",20.83%
"July 3, 2018",19.45%
"July 2, 2018",18.94%
"June 29, 2018",18.86%
"June 28, 2018",16.83%
"June 27, 2018",14.80%
"June 26, 2018",12.95%
"June 25, 2018",14.66%
"June 22, 2018",13.20%
"June 21, 2018",12.98%
"June 20, 2018",13.31%
"June 19, 2018",12.95%
"June 18, 2018",12.51%
"June 15, 2018",12.68%
"June 14, 2018",11.94%
"June 13, 2018",10.86%
"June 12, 2018",10.99%
"June 11, 2018",9.04%
"June 8, 2018",9.89%
"June 7, 2018",9.64%
"June 6, 2018",8.23%
"June 5, 2018",10.37%
"June 4, 2018",10.76%
"June 1, 2018",11.60%
"May 31, 2018",13.99%
"May 30, 2018",14.31%
"May 29, 2018",13.65%
"May 25, 2018",12.88%
"May 24, 2018",13.18%
"May 23, 2018",13.94%
"May 22, 2018",12.22%
"May 21, 2018",13.06%
"May 18, 2018",12.43%
"May 17, 2018",12.91%
"May 16, 2018",15.30%
"May 15, 2018",15.88%
"May 14, 2018",18.20%
"May 11, 2018",21.31%
"May 10, 2018",20.26%
"May 9, 2018",18.99%
"May 8, 2018",18.91%
"May 7, 2018",20.27%
"May 4, 2018",20.65%
"May 3, 2018",20.22%
"May 2, 2018",17.18%
"May 1, 2018",16.95%
"April 30, 2018",14.58%
"April 27, 2018",14.38%
"April 26, 2018",13.21%
"April 25, 2018",11.63%
"April 24, 2018",10.37%
"April 23, 2018",10.36%
"April 20, 2018",10.13%
"April 19, 2018",9.87%
"April 18, 2018",8.83%
"April 17, 2018",8.83%
"April 16, 2018",7.28%
"April 13, 2018",6.59%
"April 12, 2018",4.34%
"April 11, 2018",6.47%
"April 10, 2018",7.99%
"April 9, 2018",7.28%
"April 6, 2018",6.51%
"April 5, 2018",8.15%
"April 4, 2018",7.30%
"April 3, 2018",8.18%
"April 2, 2018",6.34%
"March 29, 2018",8.57%
"March 28, 2018",8.05%
"March 27, 2018",7.34%
"March 26, 2018",5.48%
"March 23, 2018",4.87%
"March 22, 2018",5.70%
"March 21, 2018",5.87%
"March 20, 2018",7.70%
"March 19, 2018",6.14%
"March 16, 2018",6.67%
"March 15, 2018",4.38%
"March 14, 2018",6.14%
"March 13, 2018",4.17%
"March 12, 2018",4.34%
"March 9, 2018",4.81%
"March 8, 2018",4.84%
"March 7, 2018",1.91%
"March 6, 2018",3.05%
"March 5, 2018",3.74%
"March 2, 2018",1.37%
"March 1, 2018",2.41%
"Feb. 28, 2018",0.90%
"Feb. 27, 2018",1.83%
"Feb. 26, 2018",2.29%
"Feb. 23, 2018",6.28%
"Feb. 22, 2018",4.34%
"Feb. 21, 2018",3.17%
"Feb. 20, 2018",5.90%
"Feb. 16, 2018",6.66%
"Feb. 15, 2018",6.47%
"Feb. 14, 2018",3.51%
"Feb. 13, 2018",5.44%
"Feb. 12, 2018",6.14%
"Feb. 9, 2018",5.77%
"Feb. 8, 2018",2.13%
"Feb. 7, 2018",0.39%
"Feb. 6, 2018",1.84%
"Feb. 5, 2018",3.19%
"Feb. 2, 2018",5.30%
"Feb. 1, 2018",6.74%
"Jan. 31, 2018",7.33%
"Jan. 30, 2018",9.28%
"Jan. 29, 2018",9.26%
"Jan. 26, 2018",10.12%
"Jan. 25, 2018",9.42%
"Jan. 24, 2018",8.77%
"Jan. 23, 2018",9.15%
"Jan. 22, 2018",6.28%
"Jan. 19, 2018",6.24%
"Jan. 18, 2018",8.06%
"Jan. 17, 2018",8.95%
"Jan. 16, 2018",8.55%
"Jan. 12, 2018",8.32%
"Jan. 11, 2018",8.53%
"Jan. 10, 2018",8.24%
"Jan. 9, 2018",8.19%
"Jan. 8, 2018",6.98%
"Jan. 5, 2018",7.58%
"Jan. 4, 2018",8.51%
"Jan. 3, 2018",11.00%
"Jan. 2, 2018",11.55%
"Dec. 29, 2017",10.33%
"Dec. 28, 2017",11.65%
"Dec. 27, 2017",10.14%
"Dec. 26, 2017",9.94%
"Dec. 22, 2017",10.48%
"Dec. 21, 2017",11.18%
"Dec. 20, 2017",10.10%
"Dec. 19, 2017",10.83%
"Dec. 18, 2017",13.33%
"Dec. 15, 2017",14.02%
"Dec. 14, 2017",16.30%
"Dec. 13, 2017",15.99%
"Dec. 12, 2017",18.84%
"Dec. 11, 2017",20.11%
"Dec. 8, 2017",20.03%
"Dec. 7, 2017",21.71%
"Dec. 6, 2017",24.42%
"Dec. 5, 2017",23.80%
"Dec. 4, 2017",25.90%
"Dec. 1, 2017",30.03%
"Nov. 30, 2017",28.30%
"Nov. 29, 2017",23.86%
"Nov. 28, 2017",25.67%
"Nov. 27, 2017",27.84%
"Nov. 24, 2017",28.85%
"Nov. 22, 2017",27.85%
"Nov. 21, 2017",27.43%
"Nov. 20, 2017",30.32%
"Nov. 17, 2017",31.03%
"Nov. 16, 2017",30.51%
"Nov. 15, 2017",30.25%
"Nov. 14, 2017",37.76%
"Nov. 13, 2017",40.30%
"Nov. 10, 2017",36.80%
"Nov. 9, 2017",28.28%
"Nov. 8, 2017",22.76%
"Nov. 7, 2017",23.49%
"Nov. 6, 2017",24.47%
"Nov. 3, 2017",24.89%
"Nov. 2, 2017",24.53%
"Nov. 1, 2017",20.72%
"Oct. 31, 2017",18.02%
"Oct. 30, 2017",21.10%
"Oct. 27, 2017",20.98%
"Oct. 26, 2017",19.90%
"Oct. 25, 2017",21.79%
"Oct. 24, 2017",22.39%
"Oct. 23, 2017",22.28%
"Oct. 20, 2017",20.52%
"Oct. 19, 2017",20.96%
"Oct. 18, 2017",19.73%
"Oct. 17, 2017",20.92%
"Oct. 16, 2017",21.32%
"Oct. 13, 2017",19.45%
"Oct. 12, 2017",19.78%
"Oct. 11, 2017",19.63%
"Oct. 10, 2017",17.85%
"Oct. 9, 2017",18.21%
"Oct. 6, 2017",19.00%
"Oct. 5, 2017",19.36%
"Oct. 4, 2017",19.87%
"Oct. 3, 2017",15.47%
"Oct. 2, 2017",14.57%
"Sept. 29, 2017",13.16%
"Sept. 28, 2017",9.97%
"Sept. 27, 2017",8.69%
"Sept. 26, 2017",6.75%
"Sept. 25, 2017",8.05%
"Sept. 22, 2017",5.39%
"Sept. 21, 2017",6.60%
"Sept. 20, 2017",8.85%
"Sept. 19, 2017",9.13%
"Sept. 18, 2017",10.55%
"Sept. 15, 2017",11.77%
"Sept. 14, 2017",15.04%
"Sept. 13, 2017",14.37%
"Sept. 12, 2017",12.64%
"Sept. 11, 2017",15.18%
"Sept. 8, 2017",9.56%
"Sept. 7, 2017",10.04%
"Sept. 6, 2017",9.00%
"Sept. 5, 2017",10.36%
"Sept. 1, 2017",11.03%
"Aug. 31, 2017",11.38%
"Aug. 30, 2017",11.92%
"Aug. 29, 2017",12.25%
"Aug. 28, 2017",12.89%
"Aug. 25, 2017",10.98%
"Aug. 24, 2017",10.46%
"Aug. 23, 2017",10.78%
"Aug. 22, 2017",11.04%
"Aug. 21, 2017",10.45%
"Aug. 18, 2017",9.45%
"Aug. 17, 2017",8.73%
"Aug. 16, 2017",11.39%
"Aug. 15, 2017",9.27%
"Aug. 14, 2017",7.61%
"Aug. 11, 2017",7.73%
"Aug. 10, 2017",6.22%
"Aug. 9, 2017",5.16%
"Aug. 8, 2017",5.82%
"Aug. 7, 2017",5.76%
"Aug. 4, 2017",5.06%
"Aug. 3, 2017",5.11%
"Aug. 2, 2017",4.46%
"Aug. 1, 2017",2.91%
"July 31, 2017",2.84%
"July 28, 2017",4.18%
"July 27, 2017",3.83%
"July 26, 2017",1.59%
"July 25, 2017",-1.28%
"July 24, 2017",-0.56%
"July 21, 2017",2.80%
"July 20, 2017",3.72%
"July 19, 2017",2.21%
"July 18, 2017",1.34%
"July 17, 2017",1.48%
"July 14, 2017",-0.91%
"July 13, 2017",-2.80%
"July 12, 2017",-0.99%
"July 11, 2017",-1.87%
"July 10, 2017",-0.97%
"July 7, 2017",-0.34%
"July 6, 2017",-2.59%
"July 5, 2017",-1.91%
"July 3, 2017",-1.57%
"June 30, 2017",-0.80%
"June 29, 2017",2.05%
"June 28, 2017",3.76%
"June 27, 2017",6.27%
"June 26, 2017",8.20%
"June 23, 2017",4.43%
"June 22, 2017",6.48%
"June 21, 2017",5.49%
"June 20, 2017",7.11%
"June 19, 2017",6.32%
"June 16, 2017",8.39%
"June 15, 2017",7.69%
"June 14, 2017",8.39%
"June 13, 2017",6.25%
"June 12, 2017",5.43%
"June 9, 2017",4.21%
"June 8, 2017",3.85%
"June 7, 2017",5.44%
"June 6, 2017",4.77%
"June 5, 2017",4.78%
"June 2, 2017",5.41%
"June 1, 2017",6.74%
"May 31, 2017",5.95%
"May 30, 2017",5.04%
"May 26, 2017",4.83%
"May 25, 2017",6.35%
"May 24, 2017",5.35%
"May 23, 2017",4.86%
"May 22, 2017",3.68%
"May 19, 2017",2.57%
"May 18, 2017",3.63%
"May 17, 2017",1.49%
"May 16, 2017",-0.60%
"May 15, 2017",-0.69%
"May 12, 2017",-3.75%
"May 11, 2017",-5.21%
"May 10, 2017",-4.09%
"May 9, 2017",-4.71%
"May 8, 2017",-3.98%
"May 5, 2017",-2.94%
"May 4, 2017",-3.43%
"May 3, 2017",-2.30%
"May 2, 2017",-1.80%
"May 1, 2017",-2.17%
"April 28, 2017",-1.51%
"April 27, 2017",-1.44%
"April 26, 2017",0.81%
"April 25, 2017",2.66%
"April 24, 2017",4.14%
"April 21, 2017",5.01%
"April 20, 2017",3.61%
"April 19, 2017",1.90%
"April 18, 2017",3.92%
"April 17, 2017",4.45%
"April 13, 2017",3.48%
"April 12, 2017",3.16%
"April 11, 2017",4.63%
"April 10, 2017",3.20%
"April 7, 2017",4.72%
"April 6, 2017",5.71%
"April 5, 2017",4.22%
"April 4, 2017",1.77%
"April 3, 2017",0.45%
"March 31, 2017",0.33%
"March 30, 2017",0.76%
"March 29, 2017",0.67%
"March 28, 2017",1.45%
"March 27, 2017",1.50%
"March 24, 2017",2.29%
"March 23, 2017",3.57%
"March 22, 2017",3.71%
"March 21, 2017",3.10%
"March 20, 2017",2.10%
"March 17, 2017",3.15%
"March 16, 2017",3.45%
"March 15, 2017",5.16%
"March 14, 2017",2.86%
"March 13, 2017",3.48%
"March 10, 2017",3.57%
"March 9, 2017",4.71%
"March 8, 2017",4.35%
"March 7, 2017",6.52%
"March 6, 2017",8.12%
"March 3, 2017",9.79%
"March 2, 2017",12.69%
"March 1, 2017",13.53%
"Feb. 28, 2017",15.69%
"Feb. 27, 2017",15.25%
"Feb. 24, 2017",17.10%
"Feb. 23, 2017",15.36%
"Feb. 22, 2017",12.62%
"Feb. 21, 2017",14.98%
"Feb. 17, 2017",14.44%
"Feb. 16, 2017",14.18%
"Feb. 15, 2017",15.63%
"Feb. 14, 2017",16.09%
"Feb. 13, 2017",15.23%
"Feb. 10, 2017",12.53%
"Feb. 9, 2017",9.11%
"Feb. 8, 2017",8.87%
"Feb. 7, 2017",9.45%
"Feb. 6, 2017",8.84%
"Feb. 3, 2017",13.19%
"Feb. 2, 2017",18.85%
"Feb. 1, 2017",18.17%
"Jan. 31, 2017",21.34%
"Jan. 30, 2017",18.50%
"Jan. 27, 2017",25.06%
"Jan. 26, 2017",26.76%
"Jan. 25, 2017",30.15%
"Jan. 24, 2017",25.33%
"Jan. 23, 2017",25.94%
"Jan. 20, 2017",33.68%
"Jan. 19, 2017",29.31%
"Jan. 18, 2017",30.04%
"Jan. 17, 2017",30.66%
"Jan. 13, 2017",28.69%
"Jan. 12, 2017",26.84%
"Jan. 11, 2017",26.12%
"Jan. 10, 2017",26.02%
"Jan. 9, 2017",26.78%
"Jan. 6, 2017",27.99%
"Jan. 5, 2017",26.07%
"Jan. 4, 2017",26.89%
"Jan. 3, 2017",26.72%
"Dec. 30, 2016",28.17%
"Dec. 29, 2016",27.80%
"Dec. 28, 2016",26.80%
"Dec. 27, 2016",27.57%
"Dec. 23, 2016",27.02%
"Dec. 22, 2016",28.31%
"Dec. 21, 2016",28.11%
"Dec. 20, 2016",31.82%
"Dec. 19, 2016",32.90%
"Dec. 16, 2016",35.10%
"Dec. 15, 2016",39.30%
"Dec. 14, 2016",37.82%
"Dec. 13, 2016",36.70%
"Dec. 12, 2016",33.04%
"Dec. 9, 2016",31.35%
"Dec. 8, 2016",28.86%
"Dec. 7, 2016",25.30%
"Dec. 6, 2016",23.74%
"Dec. 5, 2016",24.75%
"Dec. 2, 2016",20.74%
"Dec. 1, 2016",15.51%
"Nov. 30, 2016",19.04%
"Nov. 29, 2016",21.87%
"Nov. 28, 2016",20.89%
"Nov. 25, 2016",17.62%
"Nov. 23, 2016",16.77%
"Nov. 22, 2016",15.93%
"Nov. 21, 2016",16.00%
"Nov. 18, 2016",12.84%
"Nov. 17, 2016",13.72%
"Nov. 16, 2016",10.30%
"Nov. 15, 2016",13.16%
"Nov. 14, 2016",8.57%
"Nov. 11, 2016",3.91%
"Nov. 10, 2016",5.05%
"Nov. 9, 2016",11.32%
"Nov. 8, 2016",19.83%
"Nov. 7, 2016",18.97%
"Nov. 4, 2016",12.34%
"Nov. 3, 2016",14.98%
"Nov. 2, 2016",15.26%
"Nov. 1, 2016",19.13%
"Oct. 31, 2016",22.03%
"Oct. 28, 2016",16.35%
"Oct. 27, 2016",16.53%
"Oct. 26, 2016",14.02%
"Oct. 25, 2016",10.18%
"Oct. 24, 2016",9.34%
"Oct. 21, 2016",6.70%
"Oct. 20, 2016",7.39%
"Oct. 19, 2016",8.95%
"Oct. 18, 2016",8.63%
"Oct. 17, 2016",7.52%
"Oct. 14, 2016",7.60%
"Oct. 13, 2016",7.39%
"Oct. 12, 2016",4.77%
"Oct. 11, 2016",4.32%
"Oct. 10, 2016",5.45%
"Oct. 7, 2016",6.80%
"Oct. 6, 2016",6.12%
"Oct. 5, 2016",6.04%
"Oct. 4, 2016",6.84%
"Oct. 3, 2016",9.89%
"Sept. 30, 2016",12.09%
"Sept. 29, 2016",14.20%
"Sept. 28, 2016",16.47%
"Sept. 27, 2016",15.86%
"Sept. 26, 2016",18.03%
