date,one_year_return
"Oct. 17, 2019",-24.77%
"Oct. 16, 2019",-26.00%
"Oct. 15, 2019",-23.64%
"Oct. 14, 2019",-23.97%
"Oct. 11, 2019",-22.48%
"Oct. 10, 2019",-25.58%
"Oct. 9, 2019",-30.81%
"Oct. 8, 2019",-31.14%
"Oct. 7, 2019",-30.35%
"Oct. 4, 2019",-31.66%
"Oct. 3, 2019",-31.70%
"Oct. 2, 2019",-32.20%
"Oct. 1, 2019",-30.97%
"Sept. 30, 2019",-26.38%
"Sept. 27, 2019",-25.31%
"Sept. 26, 2019",-25.36%
"Sept. 25, 2019",-23.85%
"Sept. 24, 2019",-23.05%
"Sept. 23, 2019",-21.11%
"Sept. 20, 2019",-19.29%
"Sept. 19, 2019",-20.60%
"Sept. 18, 2019",-20.03%
"Sept. 17, 2019",-17.54%
"Sept. 16, 2019",-14.93%
"Sept. 13, 2019",-20.96%
"Sept. 12, 2019",-21.70%
"Sept. 11, 2019",-19.97%
"Sept. 10, 2019",-20.84%
"Sept. 9, 2019",-21.72%
"Sept. 6, 2019",-23.97%
"Sept. 5, 2019",-26.79%
"Sept. 4, 2019",-27.10%
"Sept. 3, 2019",-29.13%
"Aug. 30, 2019",-29.06%
"Aug. 29, 2019",-28.90%
"Aug. 28, 2019",-27.90%
"Aug. 27, 2019",-30.01%
"Aug. 26, 2019",-29.25%
"Aug. 23, 2019",-30.02%
"Aug. 22, 2019",-27.42%
"Aug. 21, 2019",-25.76%
"Aug. 20, 2019",-25.26%
"Aug. 19, 2019",-22.69%
"Aug. 16, 2019",-25.85%
"Aug. 15, 2019",-24.93%
"Aug. 14, 2019",-28.23%
"Aug. 13, 2019",-24.20%
"Aug. 12, 2019",-26.16%
"Aug. 9, 2019",-24.72%
"Aug. 8, 2019",-22.86%
"Aug. 7, 2019",-26.86%
"Aug. 6, 2019",-24.40%
"Aug. 5, 2019",-23.30%
"Aug. 2, 2019",-21.09%
"Aug. 1, 2019",-18.12%
"July 31, 2019",-18.14%
"July 30, 2019",-17.66%
"July 29, 2019",-18.56%
"July 26, 2019",-18.18%
"July 25, 2019",-17.44%
"July 24, 2019",-15.20%
"July 23, 2019",-13.86%
"July 22, 2019",-13.67%
"July 19, 2019",-13.43%
"July 18, 2019",-14.26%
"July 17, 2019",-14.94%
"July 16, 2019",-15.34%
"July 15, 2019",-15.76%
"July 12, 2019",-13.56%
"July 11, 2019",-12.26%
"July 10, 2019",-14.68%
"July 9, 2019",-15.65%
"July 8, 2019",-14.01%
"July 5, 2019",-13.10%
"July 3, 2019",-13.02%
"July 2, 2019",-12.38%
"July 1, 2019",-10.59%
"June 28, 2019",-10.83%
"June 27, 2019",-10.87%
"June 26, 2019",-6.82%
"June 25, 2019",-9.63%
"June 24, 2019",-10.71%
"June 21, 2019",-7.34%
"June 20, 2019",-10.03%
"June 19, 2019",-9.98%
"June 18, 2019",-10.17%
"June 17, 2019",-9.72%
"June 14, 2019",-13.67%
"June 13, 2019",-15.17%
"June 12, 2019",-15.67%
"June 11, 2019",-16.68%
"June 10, 2019",-14.65%
"June 7, 2019",-15.14%
"June 6, 2019",-14.26%
"June 5, 2019",-15.51%
"June 4, 2019",-12.96%
"June 3, 2019",-12.99%
"May 31, 2019",-12.51%
"May 30, 2019",-13.37%
"May 29, 2019",-8.48%
"May 28, 2019",-8.28%
"May 24, 2019",-12.52%
"May 23, 2019",-13.92%
"May 22, 2019",-10.10%
"May 21, 2019",-9.96%
"May 20, 2019",-10.21%
"May 17, 2019",-12.11%
"May 16, 2019",-10.42%
"May 15, 2019",-11.49%
"May 14, 2019",-10.45%
"May 13, 2019",-11.88%
"May 10, 2019",-10.70%
"May 9, 2019",-10.42%
"May 8, 2019",-9.32%
"May 7, 2019",-8.64%
"May 6, 2019",-7.45%
"May 3, 2019",-6.03%
"May 2, 2019",-6.36%
"May 1, 2019",-4.63%
"April 30, 2019",-3.63%
"April 29, 2019",-3.54%
"April 26, 2019",-6.26%
"April 25, 2019",-1.68%
"April 24, 2019",-0.93%
"April 23, 2019",1.48%
"April 22, 2019",1.78%
"April 18, 2019",-0.78%
"April 17, 2019",-1.10%
"April 16, 2019",0.17%
"April 15, 2019",2.22%
"April 12, 2019",6.53%
"April 11, 2019",4.97%
"April 10, 2019",7.43%
"April 9, 2019",8.38%
"April 8, 2019",12.30%
"April 5, 2019",9.36%
"April 4, 2019",9.40%
"April 3, 2019",9.13%
"April 2, 2019",14.22%
"April 1, 2019",14.17%
"March 29, 2019",12.57%
"March 28, 2019",14.73%
"March 27, 2019",14.83%
"March 26, 2019",16.05%
"March 25, 2019",16.16%
"March 22, 2019",16.94%
"March 21, 2019",19.46%
"March 20, 2019",23.47%
"March 19, 2019",25.72%
"March 18, 2019",23.08%
"March 15, 2019",25.10%
"March 14, 2019",24.20%
"March 13, 2019",24.81%
"March 12, 2019",19.89%
"March 11, 2019",19.63%
"March 8, 2019",22.14%
"March 7, 2019",25.67%
"March 6, 2019",26.32%
"March 5, 2019",27.82%
"March 4, 2019",29.30%
"March 1, 2019",27.93%
"Feb. 28, 2019",24.93%
"Feb. 27, 2019",23.98%
"Feb. 26, 2019",21.79%
"Feb. 25, 2019",21.38%
"Feb. 22, 2019",27.43%
"Feb. 21, 2019",30.68%
"Feb. 20, 2019",28.83%
"Feb. 19, 2019",27.15%
"Feb. 15, 2019",28.68%
"Feb. 14, 2019",24.48%
"Feb. 13, 2019",27.12%
"Feb. 12, 2019",26.29%
"Feb. 11, 2019",28.30%
"Feb. 8, 2019",24.46%
"Feb. 7, 2019",21.30%
"Feb. 6, 2019",23.54%
"Feb. 5, 2019",23.81%
"Feb. 4, 2019",21.15%
"Feb. 1, 2019",15.72%
"Jan. 31, 2019",15.10%
"Jan. 30, 2019",12.37%
"Jan. 29, 2019",9.45%
"Jan. 28, 2019",8.21%
"Jan. 25, 2019",12.63%
"Jan. 24, 2019",9.31%
"Jan. 23, 2019",8.91%
"Jan. 22, 2019",8.37%
"Jan. 18, 2019",13.62%
"Jan. 17, 2019",12.03%
"Jan. 16, 2019",11.59%
"Jan. 15, 2019",9.96%
"Jan. 14, 2019",9.26%
"Jan. 11, 2019",12.18%
"Jan. 10, 2019",17.85%
"Jan. 9, 2019",14.71%
"Jan. 8, 2019",11.94%
"Jan. 7, 2019",11.59%
"Jan. 4, 2019",11.86%
"Jan. 3, 2019",10.37%
"Jan. 2, 2019",14.57%
"Dec. 31, 2018",13.59%
"Dec. 28, 2018",11.76%
"Dec. 27, 2018",11.94%
"Dec. 26, 2018",9.37%
"Dec. 24, 2018",2.72%
"Dec. 21, 2018",6.88%
"Dec. 20, 2018",10.60%
"Dec. 19, 2018",16.32%
"Dec. 18, 2018",18.28%
"Dec. 17, 2018",20.99%
"Dec. 14, 2018",23.40%
"Dec. 13, 2018",27.96%
"Dec. 12, 2018",25.62%
"Dec. 11, 2018",26.60%
"Dec. 10, 2018",26.43%
"Dec. 7, 2018",30.41%
"Dec. 6, 2018",32.22%
"Dec. 4, 2018",30.47%
"Dec. 3, 2018",33.57%
"Nov. 30, 2018",30.07%
"Nov. 29, 2018",31.82%
"Nov. 28, 2018",32.36%
"Nov. 27, 2018",32.79%
"Nov. 26, 2018",28.20%
"Nov. 23, 2018",27.04%
"Nov. 21, 2018",30.93%
"Nov. 20, 2018",27.78%
"Nov. 19, 2018",32.54%
"Nov. 16, 2018",31.66%
"Nov. 15, 2018",29.15%
"Nov. 14, 2018",25.16%
"Nov. 13, 2018",21.21%
"Nov. 12, 2018",22.93%
"Nov. 9, 2018",24.66%
"Nov. 8, 2018",25.02%
"Nov. 7, 2018",30.95%
"Nov. 6, 2018",29.50%
"Nov. 5, 2018",30.34%
"Nov. 2, 2018",29.27%
"Nov. 1, 2018",33.55%
"Oct. 31, 2018",36.66%
"Oct. 30, 2018",35.28%
"Oct. 29, 2018",31.52%
"Oct. 26, 2018",33.07%
"Oct. 25, 2018",36.15%
"Oct. 24, 2018",28.83%
"Oct. 23, 2018",37.72%
"Oct. 22, 2018",43.38%
"Oct. 19, 2018",45.83%
"Oct. 18, 2018",46.03%
"Oct. 17, 2018",45.78%
"Oct. 16, 2018",48.43%
"Oct. 15, 2018",48.32%
"Oct. 12, 2018",48.22%
"Oct. 11, 2018",46.75%
"Oct. 10, 2018",52.65%
"Oct. 9, 2018",62.34%
"Oct. 8, 2018",60.21%
"Oct. 5, 2018",57.73%
"Oct. 4, 2018",58.75%
"Oct. 3, 2018",59.57%
"Oct. 2, 2018",55.60%
"Oct. 1, 2018",59.62%
"Sept. 28, 2018",54.80%
"Sept. 27, 2018",54.36%
"Sept. 26, 2018",55.59%
"Sept. 25, 2018",56.28%
"Sept. 24, 2018",57.01%
"Sept. 21, 2018",56.66%
"Sept. 20, 2018",55.93%
"Sept. 19, 2018",58.84%
"Sept. 18, 2018",59.35%
"Sept. 17, 2018",59.62%
"Sept. 14, 2018",60.38%
"Sept. 13, 2018",59.24%
"Sept. 12, 2018",60.18%
"Sept. 11, 2018",59.07%
"Sept. 10, 2018",60.00%
"Sept. 7, 2018",55.66%
"Sept. 6, 2018",56.55%
"Sept. 5, 2018",64.45%
"Sept. 4, 2018",65.26%
"Aug. 31, 2018",68.19%
"Aug. 30, 2018",69.45%
"Aug. 29, 2018",71.62%
"Aug. 28, 2018",67.36%
"Aug. 27, 2018",67.14%
"Aug. 24, 2018",67.69%
"Aug. 23, 2018",64.91%
"Aug. 22, 2018",66.71%
"Aug. 21, 2018",66.80%
"Aug. 20, 2018",63.58%
"Aug. 17, 2018",62.26%
"Aug. 16, 2018",58.87%
"Aug. 15, 2018",52.40%
"Aug. 14, 2018",61.99%
"Aug. 13, 2018",58.67%
"Aug. 10, 2018",59.97%
"Aug. 9, 2018",57.17%
"Aug. 8, 2018",56.45%
"Aug. 7, 2018",61.39%
"Aug. 6, 2018",57.44%
"Aug. 3, 2018",58.74%
"Aug. 2, 2018",56.90%
"Aug. 1, 2018",60.47%
"July 31, 2018",59.07%
"July 30, 2018",59.68%
"July 27, 2018",59.99%
"July 26, 2018",64.30%
"July 25, 2018",63.83%
"July 24, 2018",66.28%
"July 23, 2018",64.08%
"July 20, 2018",61.95%
"July 19, 2018",59.62%
"July 18, 2018",63.34%
"July 17, 2018",62.72%
"July 16, 2018",62.44%
"July 13, 2018",66.47%
"July 12, 2018",65.24%
"July 11, 2018",61.59%
"July 10, 2018",65.91%
"July 9, 2018",65.12%
"July 6, 2018",60.82%
"July 5, 2018",56.09%
"July 3, 2018",52.34%
"July 2, 2018",56.03%
"June 29, 2018",57.94%
"June 28, 2018",55.62%
"June 27, 2018",56.33%
"June 26, 2018",52.25%
"June 25, 2018",47.54%
"June 22, 2018",51.26%
"June 21, 2018",44.85%
"June 20, 2018",47.25%
"June 19, 2018",42.92%
"June 18, 2018",43.13%
"June 15, 2018",44.00%
"June 14, 2018",50.00%
"June 13, 2018",49.95%
"June 12, 2018",51.86%
"June 11, 2018",57.27%
"June 8, 2018",61.20%
"June 7, 2018",59.50%
"June 6, 2018",52.61%
"June 5, 2018",53.48%
"June 4, 2018",53.41%
"June 1, 2018",52.23%
"May 31, 2018",50.79%
"May 30, 2018",51.93%
"May 29, 2018",44.90%
"May 25, 2018",45.33%
"May 24, 2018",46.67%
"May 23, 2018",47.82%
"May 22, 2018",49.44%
"May 21, 2018",48.82%
"May 18, 2018",49.83%
"May 17, 2018",52.25%
"May 16, 2018",48.21%
"May 15, 2018",47.74%
"May 14, 2018",48.16%
"May 11, 2018",46.44%
"May 10, 2018",45.64%
"May 9, 2018",48.48%
"May 8, 2018",43.73%
"May 7, 2018",42.76%
"May 4, 2018",45.60%
"May 3, 2018",40.17%
"May 2, 2018",40.15%
"May 1, 2018",38.40%
"April 30, 2018",36.71%
"April 27, 2018",35.71%
"April 26, 2018",38.54%
"April 25, 2018",33.35%
"April 24, 2018",36.32%
"April 23, 2018",37.16%
"April 20, 2018",37.21%
"April 19, 2018",38.15%
"April 18, 2018",36.41%
"April 17, 2018",35.87%
"April 16, 2018",35.19%
"April 13, 2018",33.48%
"April 12, 2018",27.91%
"April 11, 2018",26.08%
"April 10, 2018",24.31%
"April 9, 2018",22.37%
"April 6, 2018",18.97%
"April 5, 2018",23.11%
"April 4, 2018",19.77%
"April 3, 2018",21.40%
"April 2, 2018",16.48%
"March 29, 2018",29.03%
"March 28, 2018",29.42%
"March 27, 2018",33.53%
"March 26, 2018",33.97%
"March 23, 2018",29.81%
"March 22, 2018",26.54%
"March 21, 2018",26.25%
"March 20, 2018",19.28%
"March 19, 2018",17.25%
"March 16, 2018",19.83%
"March 15, 2018",17.87%
"March 14, 2018",20.07%
"March 13, 2018",17.71%
"March 12, 2018",19.86%
"March 9, 2018",18.46%
"March 8, 2018",16.68%
"March 7, 2018",13.31%
"March 6, 2018",11.88%
"March 5, 2018",12.90%
"March 2, 2018",12.13%
"March 1, 2018",9.85%
"Feb. 28, 2018",14.17%
"Feb. 27, 2018",17.88%
"Feb. 26, 2018",20.30%
"Feb. 23, 2018",20.61%
"Feb. 22, 2018",16.58%
"Feb. 21, 2018",11.68%
"Feb. 20, 2018",15.43%
"Feb. 16, 2018",13.05%
"Feb. 15, 2018",10.49%
"Feb. 14, 2018",10.71%
"Feb. 13, 2018",7.28%
"Feb. 12, 2018",6.52%
"Feb. 9, 2018",4.44%
"Feb. 8, 2018",7.34%
"Feb. 7, 2018",12.57%
"Feb. 6, 2018",11.68%
"Feb. 5, 2018",10.93%
"Feb. 2, 2018",18.55%
"Feb. 1, 2018",22.37%
"Jan. 31, 2018",20.61%
"Jan. 30, 2018",23.13%
"Jan. 29, 2018",20.70%
"Jan. 26, 2018",19.28%
"Jan. 25, 2018",17.34%
"Jan. 24, 2018",20.33%
"Jan. 23, 2018",21.09%
"Jan. 22, 2018",19.59%
"Jan. 19, 2018",19.84%
"Jan. 18, 2018",18.88%
"Jan. 17, 2018",19.36%
"Jan. 16, 2018",16.31%
"Jan. 12, 2018",19.74%
"Jan. 11, 2018",15.54%
"Jan. 10, 2018",16.09%
"Jan. 9, 2018",16.65%
"Jan. 8, 2018",13.24%
"Jan. 5, 2018",11.68%
"Jan. 4, 2018",11.57%
"Jan. 3, 2018",11.32%
"Jan. 2, 2018",10.33%
"Dec. 29, 2017",8.61%
"Dec. 28, 2017",8.69%
"Dec. 27, 2017",7.73%
"Dec. 26, 2017",9.46%
"Dec. 22, 2017",7.68%
"Dec. 21, 2017",8.68%
"Dec. 20, 2017",5.24%
"Dec. 19, 2017",1.35%
"Dec. 18, 2017",0.77%
"Dec. 15, 2017",0.83%
"Dec. 14, 2017",1.59%
"Dec. 13, 2017",-1.82%
"Dec. 12, 2017",1.13%
"Dec. 11, 2017",1.81%
"Dec. 8, 2017",3.60%
"Dec. 7, 2017",1.28%
"Dec. 6, 2017",0.96%
"Dec. 5, 2017",4.81%
"Dec. 4, 2017",6.59%
"Dec. 1, 2017",7.30%
"Nov. 30, 2017",4.86%
"Nov. 29, 2017",14.70%
"Nov. 28, 2017",10.18%
"Nov. 27, 2017",7.45%
"Nov. 24, 2017",9.01%
"Nov. 22, 2017",9.01%
"Nov. 21, 2017",7.87%
"Nov. 20, 2017",11.89%
"Nov. 17, 2017",14.95%
"Nov. 16, 2017",13.16%
"Nov. 15, 2017",11.51%
"Nov. 14, 2017",16.09%
"Nov. 13, 2017",19.64%
"Nov. 10, 2017",18.33%
"Nov. 9, 2017",17.06%
"Nov. 8, 2017",20.73%
"Nov. 7, 2017",21.77%
"Nov. 6, 2017",25.51%
"Nov. 3, 2017",21.47%
"Nov. 2, 2017",21.40%
"Nov. 1, 2017",19.66%
"Oct. 31, 2017",17.72%
"Oct. 30, 2017",14.28%
"Oct. 27, 2017",16.39%
"Oct. 26, 2017",23.11%
"Oct. 25, 2017",19.49%
"Oct. 24, 2017",20.72%
"Oct. 23, 2017",20.99%
"Oct. 20, 2017",21.11%
"Oct. 19, 2017",19.15%
"Oct. 18, 2017",22.29%
"Oct. 17, 2017",20.97%
"Oct. 16, 2017",19.32%
"Oct. 13, 2017",17.20%
"Oct. 12, 2017",14.58%
"Oct. 11, 2017",14.47%
"Oct. 10, 2017",10.81%
"Oct. 9, 2017",10.61%
"Oct. 6, 2017",9.75%
"Oct. 5, 2017",13.19%
"Oct. 4, 2017",15.02%
"Oct. 3, 2017",13.38%
"Oct. 2, 2017",15.74%
"Sept. 29, 2017",14.64%
"Sept. 28, 2017",18.54%
"Sept. 27, 2017",27.36%
"Sept. 26, 2017",24.11%
"Sept. 25, 2017",25.14%
"Sept. 22, 2017",19.65%
"Sept. 21, 2017",21.54%
"Sept. 20, 2017",23.89%
"Sept. 19, 2017",21.05%
"Sept. 18, 2017",18.11%
"Sept. 15, 2017",16.19%
"Sept. 14, 2017",14.60%
"Sept. 13, 2017",11.09%
"Sept. 12, 2017",5.30%
"Sept. 11, 2017",6.34%
"Sept. 8, 2017",2.75%
"Sept. 7, 2017",8.75%
"Sept. 6, 2017",9.90%
"Sept. 5, 2017",8.48%
"Sept. 1, 2017",8.97%
"Aug. 31, 2017",6.36%
"Aug. 30, 2017",2.79%
"Aug. 29, 2017",1.18%
"Aug. 28, 2017",1.77%
"Aug. 25, 2017",1.87%
"Aug. 24, 2017",0.79%
"Aug. 23, 2017",1.09%
"Aug. 22, 2017",1.31%
"Aug. 21, 2017",-1.89%
"Aug. 18, 2017",-1.10%
"Aug. 17, 2017",-0.46%
"Aug. 16, 2017",1.94%
"Aug. 15, 2017",5.50%
"Aug. 14, 2017",7.66%
"Aug. 11, 2017",8.21%
"Aug. 10, 2017",10.76%
"Aug. 9, 2017",10.69%
"Aug. 8, 2017",9.79%
"Aug. 7, 2017",11.26%
"Aug. 4, 2017",13.62%
"Aug. 3, 2017",11.41%
"Aug. 2, 2017",14.63%
"Aug. 1, 2017",12.98%
"July 31, 2017",11.15%
"July 28, 2017",12.42%
"July 27, 2017",11.46%
"July 26, 2017",7.13%
"July 25, 2017",8.47%
"July 24, 2017",4.54%
"July 21, 2017",3.92%
"July 20, 2017",2.86%
"July 19, 2017",4.18%
"July 18, 2017",0.84%
"July 17, 2017",0.58%
"July 14, 2017",1.00%
"July 13, 2017",0.89%
"July 12, 2017",-1.28%
"July 11, 2017",2.12%
"July 10, 2017",2.22%
"July 7, 2017",3.59%
"July 6, 2017",3.37%
"July 5, 2017",5.90%
"July 3, 2017",4.94%
"June 30, 2017",0.83%
"June 29, 2017",0.39%
"June 28, 2017",4.79%
"June 27, 2017",7.82%
"June 26, 2017",2.46%
"June 23, 2017",-1.75%
"June 22, 2017",1.86%
"June 21, 2017",0.33%
"June 20, 2017",2.53%
"June 19, 2017",5.01%
"June 16, 2017",7.81%
"June 15, 2017",3.84%
"June 14, 2017",2.48%
"June 13, 2017",5.81%
"June 12, 2017",2.72%
"June 9, 2017",-3.76%
"June 8, 2017",-9.31%
"June 7, 2017",-8.37%
"June 6, 2017",-2.28%
"June 5, 2017",-0.36%
"June 2, 2017",-0.27%
"June 1, 2017",1.82%
"May 31, 2017",2.06%
"May 30, 2017",1.04%
"May 26, 2017",1.39%
"May 25, 2017",0.33%
"May 24, 2017",7.39%
"May 23, 2017",7.27%
"May 22, 2017",7.69%
"May 19, 2017",9.50%
"May 18, 2017",7.11%
"May 17, 2017",6.01%
"May 16, 2017",6.92%
"May 15, 2017",10.27%
"May 12, 2017",7.41%
"May 11, 2017",8.56%
"May 10, 2017",11.06%
"May 9, 2017",11.09%
"May 8, 2017",10.22%
"May 5, 2017",8.24%
"May 4, 2017",5.78%
"May 3, 2017",4.44%
"May 2, 2017",-0.32%
"May 1, 2017",-0.65%
"April 28, 2017",0.50%
"April 27, 2017",-0.52%
"April 26, 2017",0.54%
"April 25, 2017",5.45%
"April 24, 2017",0.61%
"April 21, 2017",3.27%
"April 20, 2017",1.85%
"April 19, 2017",2.00%
"April 18, 2017",8.20%
"April 17, 2017",12.01%
"April 13, 2017",11.56%
"April 12, 2017",13.73%
"April 11, 2017",21.75%
"April 10, 2017",21.63%
"April 7, 2017",22.90%
"April 6, 2017",22.23%
"April 5, 2017",25.79%
"April 4, 2017",27.19%
"April 3, 2017",24.31%
"March 31, 2017",23.84%
"March 30, 2017",24.75%
"March 29, 2017",15.98%
"March 28, 2017",14.36%
"March 27, 2017",10.61%
"March 24, 2017",10.14%
"March 23, 2017",11.62%
"March 22, 2017",6.51%
"March 21, 2017",6.11%
"March 20, 2017",6.60%
"March 17, 2017",6.23%
"March 16, 2017",9.48%
"March 15, 2017",15.09%
"March 14, 2017",12.32%
"March 13, 2017",13.13%
"March 10, 2017",17.01%
"March 9, 2017",19.03%
"March 8, 2017",18.88%
"March 7, 2017",15.27%
"March 6, 2017",17.51%
"March 3, 2017",24.01%
"March 2, 2017",32.12%
"March 1, 2017",42.34%
"Feb. 28, 2017",39.42%
"Feb. 27, 2017",38.80%
"Feb. 24, 2017",42.72%
"Feb. 23, 2017",43.68%
"Feb. 22, 2017",36.72%
"Feb. 21, 2017",46.43%
"Feb. 17, 2017",40.11%
"Feb. 16, 2017",47.56%
"Feb. 15, 2017",50.03%
"Feb. 14, 2017",52.40%
"Feb. 13, 2017",51.06%
"Feb. 10, 2017",55.04%
"Feb. 9, 2017",48.33%
"Feb. 8, 2017",44.06%
"Feb. 7, 2017",50.21%
"Feb. 6, 2017",52.25%
"Feb. 3, 2017",30.55%
"Feb. 2, 2017",33.07%
"Feb. 1, 2017",25.65%
"Jan. 31, 2017",24.77%
"Jan. 30, 2017",21.49%
"Jan. 27, 2017",36.51%
"Jan. 26, 2017",43.22%
"Jan. 25, 2017",48.22%
"Jan. 24, 2017",33.45%
"Jan. 23, 2017",32.57%
"Jan. 20, 2017",45.99%
"Jan. 19, 2017",36.98%
"Jan. 18, 2017",27.72%
"Jan. 17, 2017",27.41%
"Jan. 13, 2017",29.72%
"Jan. 12, 2017",24.60%
"Jan. 11, 2017",24.56%
"Jan. 10, 2017",14.71%
"Jan. 9, 2017",14.71%
"Jan. 6, 2017",11.89%
"Jan. 5, 2017",7.45%
"Jan. 4, 2017",8.96%
"Jan. 3, 2017",8.40%
"Dec. 30, 2016",7.60%
"Dec. 29, 2016",5.80%
"Dec. 28, 2016",7.59%
"Dec. 27, 2016",6.19%
"Dec. 23, 2016",4.77%
"Dec. 22, 2016",11.37%
"Dec. 21, 2016",14.15%
"Dec. 20, 2016",12.24%
"Dec. 19, 2016",13.17%
"Dec. 16, 2016",5.25%
"Dec. 15, 2016",2.33%
"Dec. 14, 2016",3.96%
"Dec. 13, 2016",9.37%
"Dec. 12, 2016",6.75%
"Dec. 9, 2016",4.75%
"Dec. 8, 2016",3.06%
"Dec. 7, 2016",1.86%
"Dec. 6, 2016",-2.52%
"Dec. 5, 2016",-4.51%
"Dec. 2, 2016",-8.43%
"Dec. 1, 2016",-11.70%
"Nov. 30, 2016",-10.23%
"Nov. 29, 2016",-17.30%
"Nov. 28, 2016",-14.92%
"Nov. 25, 2016",-15.87%
"Nov. 23, 2016",-13.10%
"Nov. 22, 2016",-12.96%
"Nov. 21, 2016",-12.41%
"Nov. 18, 2016",-17.84%
"Nov. 17, 2016",-19.09%
"Nov. 16, 2016",-18.37%
"Nov. 15, 2016",-12.64%
"Nov. 14, 2016",-14.86%
"Nov. 11, 2016",-17.78%
"Nov. 10, 2016",-18.06%
"Nov. 9, 2016",-16.31%
"Nov. 8, 2016",-20.51%
"Nov. 7, 2016",-21.25%
"Nov. 4, 2016",-24.10%
"Nov. 3, 2016",-23.14%
"Nov. 2, 2016",-21.31%
"Nov. 1, 2016",-18.39%
"Oct. 31, 2016",-18.56%
"Oct. 28, 2016",-15.69%
"Oct. 27, 2016",-14.88%
"Oct. 26, 2016",-21.06%
"Oct. 25, 2016",-23.44%
"Oct. 24, 2016",-22.65%
"Oct. 21, 2016",-21.58%
"Oct. 20, 2016",-22.51%
"Oct. 19, 2016",-22.29%
"Oct. 18, 2016",-26.40%
"Oct. 17, 2016",-25.58%
"Oct. 14, 2016",-24.86%
"Oct. 13, 2016",-23.42%
"Oct. 12, 2016",-21.35%
"Oct. 11, 2016",-22.76%
