date,three_year_return
"July 3, 2019",39.05%
"July 2, 2019",38.13%
"July 1, 2019",43.07%
"June 28, 2019",45.41%
"June 27, 2019",50.25%
"June 26, 2019",45.36%
"June 25, 2019",38.45%
"June 24, 2019",40.19%
"June 21, 2019",34.67%
"June 20, 2019",35.82%
"June 19, 2019",35.11%
"June 18, 2019",35.52%
"June 17, 2019",33.66%
"June 14, 2019",32.72%
"June 13, 2019",34.59%
"June 12, 2019",31.54%
"June 11, 2019",31.95%
"June 10, 2019",33.14%
"June 7, 2019",24.02%
"June 6, 2019",27.86%
"June 5, 2019",29.20%
"June 4, 2019",33.77%
"June 3, 2019",34.50%
"May 31, 2019",34.64%
"May 30, 2019",32.98%
"May 29, 2019",35.66%
"May 28, 2019",35.46%
"May 24, 2019",37.78%
"May 23, 2019",36.50%
"May 22, 2019",44.68%
"May 21, 2019",45.98%
"May 20, 2019",43.30%
"May 17, 2019",41.85%
"May 16, 2019",41.95%
"May 15, 2019",44.21%
"May 14, 2019",44.86%
"May 13, 2019",42.24%
"May 10, 2019",44.44%
"May 9, 2019",47.76%
"May 8, 2019",43.66%
"May 7, 2019",42.66%
"May 6, 2019",44.71%
"May 3, 2019",37.56%
"May 2, 2019",30.82%
"May 1, 2019",31.14%
"April 30, 2019",32.08%
"April 29, 2019",31.09%
"April 26, 2019",30.57%
"April 25, 2019",38.25%
"April 24, 2019",35.87%
"April 23, 2019",39.54%
"April 22, 2019",40.61%
"April 18, 2019",46.44%
"April 17, 2019",50.53%
"April 16, 2019",50.66%
"April 15, 2019",51.81%
"April 12, 2019",54.98%
"April 11, 2019",61.13%
"April 10, 2019",62.43%
"April 9, 2019",59.35%
"April 8, 2019",61.41%
"April 5, 2019",69.36%
"April 4, 2019",66.65%
"April 3, 2019",64.68%
"April 2, 2019",66.79%
"April 1, 2019",70.16%
"March 29, 2019",68.45%
"March 28, 2019",69.81%
"March 27, 2019",69.61%
"March 26, 2019",71.23%
"March 25, 2019",67.51%
"March 22, 2019",57.61%
"March 21, 2019",60.03%
"March 20, 2019",57.00%
"March 19, 2019",56.56%
"March 18, 2019",57.16%
"March 15, 2019",69.70%
"March 14, 2019",67.51%
"March 13, 2019",66.21%
"March 12, 2019",61.97%
"March 11, 2019",62.56%
"March 8, 2019",69.42%
"March 7, 2019",64.13%
"March 6, 2019",66.07%
"March 5, 2019",67.83%
"March 4, 2019",69.99%
"March 1, 2019",100.0%
"Feb. 28, 2019",98.86%
"Feb. 27, 2019",102.9%
"Feb. 26, 2019",102.0%
"Feb. 25, 2019",109.5%
"Feb. 22, 2019",103.1%
"Feb. 21, 2019",113.7%
"Feb. 20, 2019",114.9%
"Feb. 19, 2019",111.4%
"Feb. 15, 2019",113.3%
"Feb. 14, 2019",110.0%
"Feb. 13, 2019",106.0%
"Feb. 12, 2019",105.0%
"Feb. 11, 2019",109.3%
"Feb. 8, 2019",92.45%
"Feb. 7, 2019",105.1%
"Feb. 6, 2019",110.1%
"Feb. 5, 2019",110.5%
"Feb. 4, 2019",97.99%
"Feb. 1, 2019",77.93%
"Jan. 31, 2019",73.21%
"Jan. 30, 2019",68.09%
"Jan. 29, 2019",67.09%
"Jan. 28, 2019",71.88%
"Jan. 25, 2019",95.88%
"Jan. 24, 2019",75.52%
"Jan. 23, 2019",74.83%
"Jan. 22, 2019",74.54%
"Jan. 18, 2019",72.51%
"Jan. 17, 2019",70.38%
"Jan. 16, 2019",66.82%
"Jan. 15, 2019",67.76%
"Jan. 14, 2019",59.05%
"Jan. 11, 2019",61.45%
"Jan. 10, 2019",56.94%
"Jan. 9, 2019",53.50%
"Jan. 8, 2019",48.58%
"Jan. 7, 2019",44.05%
"Jan. 4, 2019",35.99%
"Jan. 3, 2019",33.18%
"Jan. 2, 2019",35.75%
"Dec. 31, 2018",33.54%
"Dec. 28, 2018",30.68%
"Dec. 27, 2018",28.07%
"Dec. 26, 2018",26.57%
"Dec. 24, 2018",17.33%
"Dec. 21, 2018",32.59%
"Dec. 20, 2018",30.63%
"Dec. 19, 2018",33.42%
"Dec. 18, 2018",34.79%
"Dec. 17, 2018",33.50%
"Dec. 14, 2018",30.33%
"Dec. 13, 2018",37.40%
"Dec. 12, 2018",35.61%
"Dec. 11, 2018",35.97%
"Dec. 10, 2018",32.47%
"Dec. 7, 2018",34.54%
"Dec. 6, 2018",30.12%
"Dec. 4, 2018",30.73%
"Dec. 3, 2018",33.91%
"Nov. 30, 2018",22.44%
"Nov. 29, 2018",25.04%
"Nov. 28, 2018",24.07%
"Nov. 27, 2018",22.06%
"Nov. 26, 2018",18.98%
"Nov. 23, 2018",19.74%
"Nov. 21, 2018",23.71%
"Nov. 20, 2018",20.90%
"Nov. 19, 2018",24.05%
"Nov. 16, 2018",21.61%
"Nov. 15, 2018",25.82%
"Nov. 14, 2018",23.71%
"Nov. 13, 2018",22.94%
"Nov. 12, 2018",25.34%
"Nov. 9, 2018",22.13%
"Nov. 8, 2018",19.97%
"Nov. 7, 2018",25.57%
"Nov. 6, 2018",24.62%
"Nov. 5, 2018",22.65%
"Nov. 2, 2018",23.48%
"Nov. 1, 2018",30.42%
"Oct. 31, 2018",31.02%
"Oct. 30, 2018",30.31%
"Oct. 29, 2018",25.61%
"Oct. 26, 2018",29.33%
"Oct. 25, 2018",24.56%
"Oct. 24, 2018",20.29%
"Oct. 23, 2018",26.75%
"Oct. 22, 2018",32.01%
"Oct. 19, 2018",35.02%
"Oct. 18, 2018",31.43%
"Oct. 17, 2018",31.23%
"Oct. 16, 2018",33.62%
"Oct. 15, 2018",32.66%
"Oct. 12, 2018",33.58%
"Oct. 11, 2018",29.75%
"Oct. 10, 2018",33.85%
"Oct. 9, 2018",41.53%
"Oct. 8, 2018",39.09%
"Oct. 5, 2018",47.96%
"Oct. 4, 2018",52.92%
"Oct. 3, 2018",53.49%
"Oct. 2, 2018",52.92%
"Oct. 1, 2018",65.88%
"Sept. 28, 2018",68.81%
"Sept. 27, 2018",64.27%
"Sept. 26, 2018",63.76%
"Sept. 25, 2018",65.52%
"Sept. 24, 2018",61.35%
"Sept. 21, 2018",56.47%
"Sept. 20, 2018",55.83%
"Sept. 19, 2018",56.18%
"Sept. 18, 2018",55.17%
"Sept. 17, 2018",48.10%
"Sept. 14, 2018",57.15%
"Sept. 13, 2018",53.19%
"Sept. 12, 2018",51.96%
"Sept. 11, 2018",50.91%
"Sept. 10, 2018",46.91%
"Sept. 7, 2018",48.77%
"Sept. 6, 2018",49.45%
"Sept. 5, 2018",54.66%
"Sept. 4, 2018",54.89%
"Aug. 31, 2018",49.40%
"Aug. 30, 2018",57.11%
"Aug. 29, 2018",57.07%
"Aug. 28, 2018",53.89%
"Aug. 27, 2018",58.80%
"Aug. 24, 2018",69.14%
"Aug. 23, 2018",58.74%
"Aug. 22, 2018",58.63%
"Aug. 21, 2018",56.18%
"Aug. 20, 2018",50.04%
"Aug. 17, 2018",40.78%
"Aug. 16, 2018",39.46%
"Aug. 15, 2018",36.27%
"Aug. 14, 2018",44.97%
"Aug. 13, 2018",41.86%
"Aug. 10, 2018",43.31%
"Aug. 9, 2018",46.91%
"Aug. 8, 2018",46.17%
"Aug. 7, 2018",49.26%
"Aug. 6, 2018",42.66%
"Aug. 3, 2018",43.41%
"Aug. 2, 2018",42.15%
"Aug. 1, 2018",42.65%
"July 31, 2018",43.37%
"July 30, 2018",38.79%
"July 27, 2018",41.07%
"July 26, 2018",37.84%
"July 25, 2018",37.28%
"July 24, 2018",36.01%
"July 23, 2018",29.50%
"July 20, 2018",23.76%
"July 19, 2018",21.84%
"July 18, 2018",22.99%
"July 17, 2018",22.87%
"July 16, 2018",21.79%
"July 13, 2018",22.18%
"July 12, 2018",20.84%
"July 11, 2018",18.47%
"July 10, 2018",21.33%
"July 9, 2018",21.02%
"July 6, 2018",17.93%
"July 5, 2018",13.90%
"July 3, 2018",14.94%
"July 2, 2018",13.33%
"June 29, 2018",14.11%
"June 28, 2018",10.02%
"June 27, 2018",10.55%
"June 26, 2018",8.30%
"June 25, 2018",6.30%
"June 22, 2018",8.31%
"June 21, 2018",4.43%
"June 20, 2018",8.21%
"June 19, 2018",6.27%
"June 18, 2018",5.83%
"June 15, 2018",3.30%
"June 14, 2018",7.27%
"June 13, 2018",9.62%
"June 12, 2018",9.32%
"June 11, 2018",10.09%
"June 8, 2018",9.46%
"June 7, 2018",10.22%
"June 6, 2018",7.68%
"June 5, 2018",7.17%
"June 4, 2018",7.78%
"June 1, 2018",7.36%
"May 31, 2018",5.83%
"May 30, 2018",6.86%
"May 29, 2018",3.19%
"May 25, 2018",0.55%
"May 24, 2018",5.13%
"May 23, 2018",6.16%
"May 22, 2018",7.71%
"May 21, 2018",7.75%
"May 18, 2018",5.32%
"May 17, 2018",7.45%
"May 16, 2018",6.22%
"May 15, 2018",6.58%
"May 14, 2018",6.37%
"May 11, 2018",6.37%
"May 10, 2018",3.23%
"May 9, 2018",2.28%
"May 8, 2018",0.85%
"May 7, 2018",0.23%
"May 4, 2018",-0.24%
"May 3, 2018",-2.15%
"May 2, 2018",-2.95%
"May 1, 2018",-2.57%
"April 30, 2018",-3.56%
"April 27, 2018",-3.15%
"April 26, 2018",-0.80%
"April 25, 2018",-3.63%
"April 24, 2018",-3.26%
"April 23, 2018",-4.07%
"April 20, 2018",-4.11%
"April 19, 2018",-2.04%
"April 18, 2018",-1.88%
"April 17, 2018",-1.74%
"April 16, 2018",-4.75%
"April 13, 2018",-2.17%
"April 12, 2018",-4.95%
"April 11, 2018",-4.96%
"April 10, 2018",-6.30%
"April 9, 2018",-9.52%
"April 6, 2018",-9.37%
"April 5, 2018",-4.31%
"April 4, 2018",-5.73%
"April 3, 2018",-4.99%
"April 2, 2018",-8.06%
"March 29, 2018",-5.78%
"March 28, 2018",-6.67%
"March 27, 2018",-6.02%
"March 26, 2018",-6.58%
"March 23, 2018",-8.68%
"March 22, 2018",-11.50%
"March 21, 2018",-10.65%
"March 20, 2018",-14.32%
"March 19, 2018",-14.64%
"March 16, 2018",-11.97%
"March 15, 2018",-12.35%
"March 14, 2018",-12.46%
"March 13, 2018",-12.46%
"March 12, 2018",-10.79%
"March 9, 2018",-11.15%
"March 8, 2018",-14.68%
"March 7, 2018",-13.89%
"March 6, 2018",-13.90%
"March 5, 2018",-14.75%
"March 2, 2018",-16.06%
"March 1, 2018",-17.36%
"Feb. 28, 2018",-16.70%
"Feb. 27, 2018",-14.37%
"Feb. 26, 2018",-14.06%
"Feb. 23, 2018",-14.75%
"Feb. 22, 2018",-18.51%
"Feb. 21, 2018",-20.23%
"Feb. 20, 2018",-18.61%
"Feb. 16, 2018",-21.79%
"Feb. 15, 2018",-21.95%
"Feb. 14, 2018",-20.56%
"Feb. 13, 2018",-23.70%
"Feb. 12, 2018",-21.50%
"Feb. 9, 2018",-23.33%
"Feb. 8, 2018",-21.11%
"Feb. 7, 2018",-17.57%
"Feb. 6, 2018",-17.11%
"Feb. 5, 2018",-17.21%
"Feb. 2, 2018",-12.24%
"Feb. 1, 2018",-5.76%
"Jan. 31, 2018",-6.62%
"Jan. 30, 2018",-7.18%
"Jan. 29, 2018",-5.03%
"Jan. 26, 2018",-8.25%
"Jan. 25, 2018",-8.00%
"Jan. 24, 2018",-6.43%
"Jan. 23, 2018",-6.47%
"Jan. 22, 2018",-7.09%
"Jan. 19, 2018",-5.28%
"Jan. 18, 2018",-5.26%
"Jan. 17, 2018",-5.10%
"Jan. 16, 2018",-6.72%
"Jan. 12, 2018",-4.79%
"Jan. 11, 2018",-8.84%
"Jan. 10, 2018",-11.20%
"Jan. 9, 2018",-10.77%
"Jan. 8, 2018",-11.50%
"Jan. 5, 2018",-13.35%
"Jan. 4, 2018",-17.31%
"Jan. 3, 2018",-18.25%
"Jan. 2, 2018",-19.73%
"Dec. 29, 2017",-21.71%
"Dec. 28, 2017",-21.04%
"Dec. 27, 2017",-20.45%
"Dec. 26, 2017",-19.53%
"Dec. 22, 2017",-20.17%
"Dec. 21, 2017",-21.18%
"Dec. 20, 2017",-23.57%
"Dec. 19, 2017",-25.78%
"Dec. 18, 2017",-24.96%
"Dec. 15, 2017",-15.43%
"Dec. 14, 2017",-16.24%
"Dec. 13, 2017",-17.25%
"Dec. 12, 2017",-16.80%
"Dec. 11, 2017",-18.74%
"Dec. 8, 2017",-20.70%
"Dec. 7, 2017",-25.51%
"Dec. 6, 2017",-25.75%
"Dec. 5, 2017",-24.50%
"Dec. 4, 2017",-26.00%
"Dec. 1, 2017",-23.65%
"Nov. 30, 2017",-22.99%
"Nov. 29, 2017",-23.22%
"Nov. 28, 2017",-24.13%
"Nov. 27, 2017",-30.59%
"Nov. 24, 2017",-31.17%
"Nov. 22, 2017",-31.80%
"Nov. 21, 2017",-32.09%
"Nov. 20, 2017",-31.59%
"Nov. 17, 2017",-29.81%
"Nov. 16, 2017",-29.67%
"Nov. 15, 2017",-29.30%
"Nov. 14, 2017",-28.26%
"Nov. 13, 2017",-25.27%
"Nov. 10, 2017",-25.99%
"Nov. 9, 2017",-25.82%
"Nov. 8, 2017",-25.83%
"Nov. 7, 2017",-25.89%
"Nov. 6, 2017",-24.75%
"Nov. 3, 2017",-24.94%
"Nov. 2, 2017",-27.26%
"Nov. 1, 2017",-27.79%
"Oct. 31, 2017",-29.11%
"Oct. 30, 2017",-27.97%
"Oct. 27, 2017",-25.60%
"Oct. 26, 2017",-26.56%
"Oct. 25, 2017",-28.70%
"Oct. 24, 2017",-27.23%
"Oct. 23, 2017",-28.20%
"Oct. 20, 2017",-26.99%
"Oct. 19, 2017",-26.98%
"Oct. 18, 2017",-26.98%
"Oct. 17, 2017",-26.97%
"Oct. 16, 2017",-25.71%
"Oct. 13, 2017",-27.43%
"Oct. 12, 2017",-29.21%
"Oct. 11, 2017",-29.51%
"Oct. 10, 2017",-30.09%
"Oct. 9, 2017",-31.54%
"Oct. 6, 2017",-34.82%
"Oct. 5, 2017",-33.53%
"Oct. 4, 2017",-34.05%
"Oct. 3, 2017",-34.14%
"Oct. 2, 2017",-32.64%
"Sept. 29, 2017",-35.70%
"Sept. 28, 2017",-36.00%
"Sept. 27, 2017",-35.71%
"Sept. 26, 2017",-36.42%
"Sept. 25, 2017",-35.57%
"Sept. 22, 2017",-38.40%
"Sept. 21, 2017",-39.56%
"Sept. 20, 2017",-40.01%
"Sept. 19, 2017",-40.98%
"Sept. 18, 2017",-41.12%
"Sept. 15, 2017",-41.42%
"Sept. 14, 2017",-41.58%
"Sept. 13, 2017",-41.92%
"Sept. 12, 2017",-42.73%
"Sept. 11, 2017",-43.40%
"Sept. 8, 2017",-43.73%
"Sept. 7, 2017",-43.86%
"Sept. 6, 2017",-43.92%
"Sept. 5, 2017",-44.75%
"Sept. 1, 2017",-45.53%
"Aug. 31, 2017",-46.24%
"Aug. 30, 2017",-46.55%
"Aug. 29, 2017",-47.24%
"Aug. 28, 2017",-46.63%
"Aug. 25, 2017",-46.06%
"Aug. 24, 2017",-46.04%
"Aug. 23, 2017",-45.55%
"Aug. 22, 2017",-46.17%
"Aug. 21, 2017",-47.52%
"Aug. 18, 2017",-45.66%
"Aug. 17, 2017",-46.66%
"Aug. 16, 2017",-45.81%
"Aug. 15, 2017",-44.80%
"Aug. 14, 2017",-44.44%
"Aug. 11, 2017",-44.57%
"Aug. 10, 2017",-44.71%
"Aug. 9, 2017",-43.87%
"Aug. 8, 2017",-43.90%
"Aug. 7, 2017",-43.25%
"Aug. 4, 2017",-44.43%
"Aug. 3, 2017",-44.35%
"Aug. 2, 2017",-43.48%
"Aug. 1, 2017",-44.55%
"July 31, 2017",-45.01%
"July 28, 2017",-46.87%
"July 27, 2017",-48.02%
"July 26, 2017",-49.14%
"July 25, 2017",-49.20%
"July 24, 2017",-50.60%
"July 21, 2017",-49.54%
"July 20, 2017",-49.00%
"July 19, 2017",-48.49%
"July 18, 2017",-49.19%
"July 17, 2017",-49.00%
"July 14, 2017",-49.38%
"July 13, 2017",-48.96%
"July 12, 2017",-48.97%
"July 11, 2017",-48.84%
"July 10, 2017",-49.53%
"July 7, 2017",-50.06%
"July 6, 2017",-49.87%
"July 5, 2017",-48.89%
"July 3, 2017",-47.15%
"June 30, 2017",-48.72%
"June 29, 2017",-48.74%
"June 28, 2017",-48.88%
"June 27, 2017",-48.87%
"June 26, 2017",-48.55%
"June 23, 2017",-47.93%
"June 22, 2017",-47.50%
"June 21, 2017",-47.34%
"June 20, 2017",-46.32%
"June 19, 2017",-45.31%
"June 16, 2017",-44.40%
"June 15, 2017",-45.37%
"June 14, 2017",-45.33%
"June 13, 2017",-44.11%
"June 12, 2017",-44.82%
"June 9, 2017",-44.56%
"June 8, 2017",-46.72%
"June 7, 2017",-46.12%
"June 6, 2017",-44.98%
"June 5, 2017",-45.01%
"June 2, 2017",-44.31%
"June 1, 2017",-43.88%
"May 31, 2017",-44.10%
"May 30, 2017",-43.97%
"May 26, 2017",-42.18%
"May 25, 2017",-42.56%
"May 24, 2017",-40.49%
"May 23, 2017",-40.38%
"May 22, 2017",-40.19%
"May 19, 2017",-39.46%
"May 18, 2017",-40.53%
"May 17, 2017",-40.55%
"May 16, 2017",-39.62%
"May 15, 2017",-39.27%
"May 12, 2017",-40.10%
"May 11, 2017",-38.92%
"May 10, 2017",-38.68%
"May 9, 2017",-40.40%
"May 8, 2017",-38.80%
"May 5, 2017",-39.17%
"May 4, 2017",-39.99%
"May 3, 2017",-38.47%
"May 2, 2017",-38.97%
"May 1, 2017",-36.72%
"April 28, 2017",-35.82%
"April 27, 2017",-35.67%
"April 26, 2017",-35.03%
"April 25, 2017",-34.42%
"April 24, 2017",-35.68%
"April 21, 2017",-36.01%
"April 20, 2017",-35.87%
"April 19, 2017",-35.80%
"April 18, 2017",-34.88%
"April 17, 2017",-34.53%
"April 13, 2017",-31.40%
"April 12, 2017",-30.24%
"April 11, 2017",-29.24%
"April 10, 2017",-28.06%
"April 7, 2017",-28.70%
"April 6, 2017",-29.07%
"April 5, 2017",-30.06%
"April 4, 2017",-29.18%
"April 3, 2017",-29.56%
"March 31, 2017",-29.11%
"March 30, 2017",-28.93%
"March 29, 2017",-34.68%
"March 28, 2017",-35.49%
"March 27, 2017",-36.08%
"March 24, 2017",-34.72%
"March 23, 2017",-34.08%
"March 22, 2017",-33.83%
"March 21, 2017",-33.05%
"March 20, 2017",-32.46%
"March 17, 2017",-32.10%
"March 16, 2017",-31.17%
"March 15, 2017",-31.17%
"March 14, 2017",-32.52%
"March 13, 2017",-30.88%
"March 10, 2017",-31.72%
"March 9, 2017",-30.12%
"March 8, 2017",-30.97%
"March 7, 2017",-28.25%
"March 6, 2017",-27.22%
"March 3, 2017",-27.88%
"March 2, 2017",-27.50%
"March 1, 2017",-26.24%
"Feb. 28, 2017",-28.47%
"Feb. 27, 2017",-28.51%
"Feb. 24, 2017",-29.18%
"Feb. 23, 2017",-26.87%
"Feb. 22, 2017",-27.18%
"Feb. 21, 2017",-25.59%
"Feb. 17, 2017",-27.50%
"Feb. 16, 2017",-26.23%
"Feb. 15, 2017",-24.68%
"Feb. 14, 2017",-23.49%
"Feb. 13, 2017",-23.20%
"Feb. 10, 2017",-22.36%
"Feb. 9, 2017",-23.33%
"Feb. 8, 2017",-23.66%
"Feb. 7, 2017",-23.93%
"Feb. 6, 2017",-22.10%
"Feb. 3, 2017",-21.03%
"Feb. 2, 2017",-25.03%
"Feb. 1, 2017",-25.33%
"Jan. 31, 2017",-24.93%
"Jan. 30, 2017",-27.79%
"Jan. 27, 2017",-24.95%
"Jan. 26, 2017",-23.94%
"Jan. 25, 2017",-23.85%
"Jan. 24, 2017",-24.49%
"Jan. 23, 2017",-26.40%
"Jan. 20, 2017",-24.86%
"Jan. 19, 2017",-26.14%
"Jan. 18, 2017",-25.54%
"Jan. 17, 2017",-25.71%
"Jan. 13, 2017",-25.32%
"Jan. 12, 2017",-27.18%
"Jan. 11, 2017",-25.63%
"Jan. 10, 2017",-27.89%
"Jan. 9, 2017",-28.51%
"Jan. 6, 2017",-27.78%
"Jan. 5, 2017",-27.20%
"Jan. 4, 2017",-26.99%
"Jan. 3, 2017",-27.66%
"Dec. 30, 2016",-28.28%
"Dec. 29, 2016",-28.20%
"Dec. 28, 2016",-27.87%
"Dec. 27, 2016",-26.69%
"Dec. 23, 2016",-26.15%
"Dec. 22, 2016",-26.24%
"Dec. 21, 2016",-26.33%
"Dec. 20, 2016",-26.23%
"Dec. 19, 2016",-24.75%
"Dec. 16, 2016",-25.58%
"Dec. 15, 2016",-25.48%
"Dec. 14, 2016",-25.84%
"Dec. 13, 2016",-24.18%
"Dec. 12, 2016",-26.05%
"Dec. 9, 2016",-27.92%
"Dec. 8, 2016",-29.66%
"Dec. 7, 2016",-29.49%
"Dec. 6, 2016",-29.49%
"Dec. 5, 2016",-31.00%
"Dec. 2, 2016",-33.69%
"Dec. 1, 2016",-33.76%
"Nov. 30, 2016",-33.35%
"Nov. 29, 2016",-39.24%
"Nov. 28, 2016",-37.35%
"Nov. 25, 2016",-37.17%
"Nov. 23, 2016",-37.45%
"Nov. 22, 2016",-37.76%
"Nov. 21, 2016",-36.79%
"Nov. 18, 2016",-38.10%
"Nov. 17, 2016",-40.50%
"Nov. 16, 2016",-39.45%
"Nov. 15, 2016",-38.23%
"Nov. 14, 2016",-40.11%
"Nov. 11, 2016",-40.27%
"Nov. 10, 2016",-39.23%
"Nov. 9, 2016",-37.94%
"Nov. 8, 2016",-39.84%
"Nov. 7, 2016",-39.43%
"Nov. 4, 2016",-41.69%
"Nov. 3, 2016",-40.35%
"Nov. 2, 2016",-40.85%
"Nov. 1, 2016",-40.43%
"Oct. 31, 2016",-40.75%
"Oct. 28, 2016",-39.14%
"Oct. 27, 2016",-40.59%
"Oct. 26, 2016",-43.56%
"Oct. 25, 2016",-43.55%
"Oct. 24, 2016",-42.44%
"Oct. 21, 2016",-43.13%
