Asset Impairment Charge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.50M,0.50M,0.00,0.70M,1.00M,1.10M,0.00,0.00,15.70M,6.80M,0.80M,,1.80M,0.00,0.00,1.60M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stock Based Compensation,,,,,,,,,,,,,,,,,12.10M,9.00M,12.30M,17.30M,15.80M,22.30M,14.00M,13.90M,8.80M,16.70M,12.40M,10.60M,12.00M,13.30M,10.80M,8.90M,11.80M,10.20M,9.40M,7.80M,7.70M,17.20M,3.80M,2.20M,1.30M,3.40M,3.30M,1.60M,2.30M,2.70M,3.10M,1.40M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other Noncash Items,-19.50M,5.20M,7.10M,6.50M,-20.60M,4.30M,26.90M,-15.60M,-27.10M,6.10M,11.40M,11.00M,-35.70M,6.10M,8.40M,10.00M,-0.10M,2.70M,7.20M,0.50M,5.50M,4.20M,-2.50M,-1.60M,3.40M,-2.30M,-2.20M,-1.20M,-3.50M,0.90M,0.40M,1.30M,-0.20M,-4.10M,-2.80M,13.60M,36.00M,-15.30M,8.10M,-24.60M,3.00M,-7.50M,-1.20M,-4.50M,-3.30M,1.00M,25.60M,-27.00M,39.40M,-14.80M,8.80M,-9.40M,-57.60M,20.00M,3.10M,,,,,,,,,,5.20M,-5.20M,,,,,,,,,,,40.48M,-22.38M,-18.10M,,1.243M,-6.44M,-16.00M,21.20M,-185.40M,57.70M,54.20M,57.10M,104.50M,80.20M,69.90M,61.80M,37.60M,114.00M,22.50M,62.50M,62.00M,69.40M,42.60M,62.40M,43.10M,63.80M,39.80M,64.40M
Change in Receivables,,,,,,,,,,,,,,,,,-158.10M,49.20M,477.40M,-106.30M,-403.10M,182.90M,441.60M,-264.20M,-438.80M,124.00M,430.00M,-111.00M,-460.20M,-25.80M,176.90M,127.70M,-341.60M,126.80M,437.80M,94.60M,-516.20M,54.20M,386.20M,-116.30M,-68.30M,-192.10M,322.40M,172.00M,-590.00M,180.50M,360.00M,-152.90M,-270.90M,120.60M,251.50M,-83.30M,-377.40M,-8.70M,683.60M,110.20M,-782.70M,18.60M,405.10M,0.10M,-487.60M,17.90M,555.50M,-177.80M,-300.70M,184.70M,621.40M,-438.10M,-211.20M,23.80M,425.80M,55.00M,-170.70M,165.20M,876.10M,-318.10M,-718.84M,50.36M,-17.43M,-67.10M,-67.19M,-4.613M,147.80M,-23.30M,-55.70M,35.50M,107.60M,-33.00M,-86.00M,33.90M,-24.10M,-26.20M,-107.40M,2.40M,74.20M,-45.00M,-65.20M,9.20M,52.90M,-31.00M,-43.10M,34.90M,73.70M,-36.70M
Change in Inventories,,,,,,,,,,,,,,,,,27.10M,-128.50M,-148.20M,296.50M,54.60M,-198.70M,-245.80M,274.00M,90.60M,-176.90M,-181.50M,254.70M,42.80M,-114.00M,-77.50M,211.10M,29.70M,-185.10M,-194.80M,208.50M,136.10M,-180.40M,-185.10M,332.70M,151.60M,-242.20M,-268.40M,487.70M,165.60M,-609.90M,-485.40M,847.30M,218.80M,-407.10M,-418.70M,705.10M,118.00M,-449.30M,-182.50M,442.10M,141.50M,-454.30M,-373.80M,615.50M,100.60M,-320.40M,-301.90M,498.60M,135.00M,-333.90M,-256.90M,288.90M,159.70M,-212.40M,-168.60M,288.10M,122.80M,-312.00M,-78.80M,194.70M,140.18M,-99.61M,-47.57M,20.00M,54.86M,-38.76M,-21.30M,51.60M,-10.90M,-36.60M,-10.30M,36.00M,8.20M,-24.70M,-21.90M,49.70M,17.00M,-51.30M,-26.10M,44.00M,17.30M,-30.50M,-11.20M,45.80M,13.90M,-40.20M,-27.10M,42.40M
Change in Prepaid Assets,,,,,,,,,,,,,,,,,-30.00M,6.80M,45.60M,-22.30M,-36.10M,-9.10M,38.50M,4.50M,-53.80M,9.30M,42.00M,-5.80M,-52.80M,13.10M,39.90M,-4.70M,-41.30M,10.50M,19.30M,1.30M,-43.90M,4.30M,22.70M,5.40M,-10.60M,-4.00M,29.70M,8.80M,-14.60M,-23.90M,7.30M,3.70M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Change in Payables and Accrued Expense,,,,,,,,,,,,,,,,,189.80M,-77.00M,-215.50M,-145.80M,387.10M,-88.40M,-310.20M,54.60M,421.20M,-136.30M,-169.40M,-38.60M,387.00M,-41.80M,-149.70M,-120.70M,328.40M,-150.40M,-135.10M,-182.80M,399.10M,-171.20M,-191.70M,-62.70M,429.80M,-61.60M,-274.00M,-171.80M,220.50M,-117.50M,-218.00M,30.60M,170.10M,-84.20M,-127.10M,-19.00M,221.50M,149.30M,-206.60M,-340.60M,302.90M,152.80M,-108.60M,-141.40M,349.70M,-149.70M,20.70M,-67.40M,59.00M,-65.10M,-255.00M,219.70M,226.70M,-134.40M,10.10M,-194.00M,100.90M,39.70M,-260.80M,-375.30M,533.14M,19.52M,73.44M,3.30M,-7.122M,20.82M,-86.40M,-55.90M,43.50M,-6.10M,-4.10M,-13.50M,36.40M,5.20M,-115.90M,55.70M,81.10M,-7.10M,-21.90M,28.90M,36.70M,0.20M,-31.10M,-12.80M,10.20M,-4.50M,-49.30M,9.50M
Change in Other Current Assets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.40M,46.80M,-24.60M,25.10M,-512.00M,13.60M,495.60M,,-299.50M,281.20M,5.10M,,-38.60M,10.40M,-36.90M,69.30M,-8.80M,-8.70M,-34.20M,66.90M,-52.00M,41.20M,18.80M,-8.00M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Change in Other Current Liabilities,,,,,,,,,,,,,,,,,61.00M,90.20M,6.50M,-122.20M,54.00M,8.30M,64.80M,-97.30M,-17.30M,35.60M,14.80M,-32.70M,-35.90M,-1.50M,9.80M,-67.40M,160.90M,98.10M,1.60M,-136.50M,-257.30M,94.00M,20.00M,-124.70M,30.70M,2.30M,-4.30M,-3.40M,32.40M,8.60M,5.30M,-4.00M,-2.40M,31.30M,12.60M,-153.80M,81.10M,88.10M,-389.30M,236.30M,-81.70M,-75.70M,138.50M,48.50M,-30.50M,-3.90M,28.30M,-59.00M,-134.20M,-66.20M,46.90M,-33.50M,-89.10M,207.90M,-288.60M,118.30M,136.80M,318.30M,29.70M,340.10M,-288.34M,-17.02M,9.058M,39.10M,-77.72M,-14.98M,-1.50M,85.20M,-2.50M,-2.60M,6.70M,33.30M,-16.90M,-7.30M,35.90M,29.10M,-36.70M,-10.40M,-24.20M,-42.40M,-56.00M,-10.50M,19.00M,66.20M,-43.60M,-1.90M,16.30M,43.70M
Change in Other Working Cap,-100.70M,117.70M,-29.70M,-53.00M,-509.10M,364.10M,203.30M,-73.80M,-108.20M,-292.80M,40.60M,-63.90M,80.80M,-145.20M,-11.60M,-121.30M,-117.70M,-22.00M,67.30M,123.10M,13.60M,0.20M,-2.30M,-138.40M,26.60M,103.00M,32.80M,-115.50M,10.50M,175.20M,77.30M,-138.20M,-362.00M,-47.80M,-9.90M,-16.90M,336.80M,-141.50M,67.50M,-267.20M,-201.60M,46.50M,209.30M,312.70M,171.50M,-29.20M,-80.20M,-191.20M,16.90M,2.10M,-58.20M,-27.10M,550.60M,-107.10M,-220.60M,25.30M,246.70M,-168.50M,-246.20M,194.40M,-62.20M,12.00M,-121.00M,189.20M,36.10M,41.60M,-318.00M,156.70M,-44.30M,-145.30M,5.90M,132.20M,422.10M,-446.00M,-390.40M,301.00M,-110.28M,-3.322M,-98.20M,99.00M,22.59M,-18.19M,-96.60M,94.10M,-24.80M,2.50M,-67.80M,80.30M,-27.20M,-4.60M,-42.60M,77.80M,33.20M,-22.40M,-38.30M,44.50M,-18.80M,-20.40M,-40.90M,70.90M,27.40M,-24.20M,-66.90M,44.80M
Changes in Working Capital,-110.10M,117.70M,-29.70M,-53.00M,-383.40M,364.10M,203.30M,-73.80M,-100.20M,-292.80M,40.60M,-63.90M,-14.80M,-145.20M,-11.60M,-121.30M,-27.90M,-81.30M,233.10M,23.00M,70.10M,-104.80M,-13.40M,-166.80M,28.50M,-41.30M,168.70M,-48.90M,-108.60M,5.20M,76.70M,7.80M,-225.90M,-147.90M,118.90M,-31.80M,54.60M,-340.60M,119.60M,-232.80M,331.60M,-451.10M,14.70M,806.00M,-14.60M,-591.40M,-411.00M,533.50M,91.10M,-290.50M,-364.50M,447.00M,81.80M,-314.10M,180.20M,473.30M,-472.80M,-245.90M,-179.90M,717.10M,-168.60M,-433.70M,144.70M,452.90M,-213.60M,-247.60M,-195.80M,260.60M,-10.20M,-219.20M,3.40M,391.60M,611.90M,-234.80M,175.80M,142.40M,-444.14M,-50.07M,-80.69M,94.30M,-74.58M,-55.72M,-58.00M,151.70M,-50.40M,-7.30M,32.10M,103.10M,-85.50M,2.50M,-168.60M,186.10M,-12.80M,-88.80M,-36.30M,30.00M,-86.00M,-52.00M,-11.30M,139.10M,-35.20M,-35.90M,-53.30M,103.70M
Other Cash from Operations,,,,,,,,,,,,,0.80M,-0.10M,-0.40M,-0.30M,5.80M,-8.60M,140.00M,156.20M,90.70M,468.70M,-0.60M,-0.40M,458.10M,-2.70M,1.30M,12.30M,2.50M,-16.80M,3.90M,3.00M,37.40M,-4.50M,-29.40M,-14.70M,8.10M,-10.10M,-13.70M,-31.10M,-69.40M,-122.80M,-0.40M,-61.90M,23.20M,5.20M,-28.80M,-2.10M,-1.90M,7.50M,3.10M,-8.70M,30.00M,4.20M,2.20M,0.10M,-22.70M,-1.20M,-16.30M,0.10M,2.20M,0.10M,-0.10M,-0.10M,-2.40M,-19.20M,-95.10M,-24.80M,16.70M,8.60M,-43.10M,1.60M,,,16.90M,-16.90M,-28.70M,,-5.50M,5.50M,,,,,,,,,,,,,,,,,,,,,,,,
Cash from Operations,351.50M,305.60M,527.10M,399.10M,-387.10M,117.70M,421.30M,388.20M,212.60M,-121.80M,240.30M,411.10M,271.30M,44.90M,184.20M,302.90M,262.90M,78.40M,511.10M,604.40M,433.10M,235.50M,257.00M,394.00M,358.20M,184.10M,445.40M,449.10M,333.70M,170.00M,291.80M,480.00M,76.10M,58.10M,313.90M,422.10M,392.90M,-70.00M,319.20M,83.30M,545.30M,-118.90M,181.90M,1.058B,335.00M,-388.10M,-207.60M,846.00M,357.20M,-189.00M,-189.40M,777.30M,284.40M,-153.20M,298.70M,726.30M,-44.60M,-180.80M,-57.70M,995.40M,245.80M,-275.40M,313.10M,772.40M,136.20M,-135.10M,-136.20M,608.00M,328.60M,-1.90M,45.60M,800.10M,349.10M,170.90M,110.90M,411.70M,-236.45M,-0.965M,-4.887M,235.40M,58.17M,48.73M,24.00M,287.20M,107.50M,85.30M,101.70M,189.60M,105.30M,116.80M,-92.60M,305.10M,80.80M,60.20M,6.20M,154.80M,41.00M,56.20M,51.50M,242.80M,51.50M,62.00M,5.90M,217.00M
Net Change in Capital Expenditures,-492.40M,-466.50M,-489.80M,-353.70M,-521.60M,-464.10M,-462.50M,-370.00M,-479.40M,-484.20M,-420.20M,-312.00M,-391.80M,-410.90M,-371.50M,-301.00M,-437.30M,-368.70M,-311.20M,-243.50M,-368.20M,-61.40M,-466.60M,-386.30M,92.20M,-495.60M,-432.40M,-369.30M,-476.60M,-404.30M,-326.10M,-291.80M,-348.50M,-329.20M,-235.60M,-209.40M,-247.60M,-216.80M,-198.10M,-138.80M,-191.20M,-200.20M,-178.90M,-206.90M,-592.40M,70.90M,-581.50M,-196.90M,-266.60M,-188.10M,-183.90M,-147.80M,-231.70M,-133.90M,-150.20M,-121.60M,-183.50M,-163.80M,-139.00M,-104.10M,-134.70M,-144.60M,-127.40M,-110.30M,-208.70M,-128.10M,-142.70M,-95.10M,-337.00M,-84.10M,-110.50M,-90.30M,-278.00M,-204.20M,-63.80M,-122.10M,-165.40M,-74.97M,-73.74M,-51.50M,-84.57M,-92.33M,-78.00M,-58.10M,-69.60M,-63.90M,-64.10M,-48.20M,-58.40M,-51.80M,-62.10M,-46.60M,-76.40M,-48.60M,-47.90M,-35.00M,-54.60M,-38.70M,-46.60M,-49.90M,-45.90M,-55.00M,-46.90M,-52.80M
Sale of PPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.90M,0.00,0.80M,1.50M,4.40M,9.60M,3.70M,3.90M,0.10M,0.00,1.60M,5.80M,1.20M,4.30M,1.60M,,148.80M,337.80M,4.10M,95.80M,-13.60M,6.80M,388.10M,37.90M,49.00M,178.90M,,,281.05M,238.52M,0.032M,15.60M,1.348M,0.852M,2.20M,25.40M,2.20M,0.00,0.70M,9.70M,6.00M,0.20M,0.30M,29.50M,,,,,,,,,,,,
Net Change in PP&E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.80M,329.70M,-329.70M,,-264.70M,-188.10M,-183.10M,-146.30M,-227.30M,-124.30M,-146.50M,-117.70M,-183.40M,-163.80M,-137.40M,-98.30M,-133.50M,-140.30M,-125.80M,-110.30M,-59.90M,209.70M,-138.60M,0.70M,-350.60M,-77.30M,277.60M,-52.40M,-229.00M,-25.30M,-63.80M,-122.10M,115.66M,163.55M,-73.70M,-35.90M,-83.22M,-91.48M,-75.80M,-32.70M,-67.40M,-63.90M,-63.40M,-38.50M,-52.40M,-51.60M,-61.80M,-17.10M,-65.40M,-48.60M,-47.90M,-35.00M,-54.60M,-38.70M,-46.60M,-49.90M,-45.90M,-55.00M,-46.90M,-52.80M
Net Divestitures (Acquisitions),,,,,,,,,,,,,,,,,0.00,0.00,3.298B,500.00M,0.00,0.00,,,77.10M,-44.40M,-15.60M,-17.10M,-9.10M,-3.70M,-2.30M,-5.30M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.654B,0.00,-0.05M,,-9.769M,-0.031M,-153.70M,-562.30M,,,,,0.00,0.00,0.00,-288.90M,,,0.10M,-0.10M,-0.70M,-1.60M,-0.70M,-0.20M,-0.70M,0.10M,-0.30M,-1.10M
Total Net Change in Investments,-8.40M,0.10M,,,5.20M,-12.90M,,,4.70M,-11.00M,1.00M,,2.20M,-9.60M,2.10M,,,,,,,,,,,,,,,,,,0.20M,-0.10M,-0.10M,0.00,63.90M,-63.60M,-0.30M,,3.00M,-6.30M,-9.50M,-10.70M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net Other Investing Changes,-27.80M,-29.40M,-32.80M,-21.70M,-33.20M,-28.40M,-9.70M,-28.90M,-27.10M,-25.60M,-23.70M,-31.00M,-45.20M,-32.70M,-30.30M,-14.30M,-22.60M,-29.60M,-18.60M,9.60M,-17.10M,-24.00M,0.70M,9.40M,-21.70M,9.90M,-24.30M,18.80M,13.00M,26.10M,55.00M,3.20M,9.80M,-49.20M,-12.60M,34.30M,68.10M,-86.80M,-1.10M,-56.00M,30.60M,23.40M,64.90M,13.70M,107.80M,-671.50M,254.10M,89.40M,29.80M,4.40M,-9.10M,75.70M,61.70M,-137.90M,-32.70M,-7.80M,-108.30M,109.40M,-4.60M,14.30M,-39.80M,-3.90M,4.20M,-3.20M,-5.10M,-1.40M,-13.30M,2.20M,,,,,-15.70M,-6.60M,26.40M,-11.10M,23.49M,1.823M,-8.41M,-7.70M,24.48M,-30.88M,-26.50M,-16.20M,5.90M,-22.50M,-15.20M,-25.90M,-42.30M,42.10M,-6.00M,-19.40M,3.80M,-8.50M,-0.60M,-13.90M,-31.20M,-12.00M,-0.40M,-8.10M,-4.70M,-7.90M,0.90M,0.20M
Cash from Investing,-528.60M,-495.80M,-522.60M,-375.40M,-549.60M,-505.40M,-472.20M,-398.90M,-501.80M,-520.80M,-442.90M,-343.00M,-434.80M,-453.20M,-399.70M,-315.30M,-456.50M,-398.30M,2.693B,111.20M,-604.40M,-614.60M,-489.70M,-407.90M,-640.10M,-533.20M,-472.00M,-246.10M,-473.90M,-382.40M,-274.20M,-294.70M,-347.40M,-378.50M,-248.30M,-175.10M,-182.20M,-367.20M,-199.50M,-194.40M,-151.90M,-183.00M,-123.50M,-196.40M,-145.40M,-581.30M,-283.00M,-104.60M,-234.90M,-183.70M,-192.20M,-70.60M,-165.60M,-262.20M,-179.20M,-125.50M,-291.70M,-54.40M,-142.00M,-84.00M,-173.30M,-144.20M,-121.60M,-113.50M,-65.00M,208.30M,-151.90M,2.90M,-350.60M,-77.30M,277.60M,-52.40M,-244.70M,-31.90M,-37.40M,-133.20M,-5.515B,165.37M,-82.16M,-43.60M,-68.51M,-122.39M,-256.00M,-611.20M,-61.50M,-86.40M,-78.60M,-64.40M,-94.70M,-9.50M,-67.80M,-325.40M,-61.60M,-57.10M,-48.40M,-49.00M,-86.50M,-52.30M,-47.70M,-58.20M,-51.30M,-62.80M,-46.30M,-53.70M
Net Change in Long Term Debt,-3.10M,747.50M,-43.70M,-2.30M,-2.10M,-552.80M,137.80M,-279.00M,-2.60M,476.00M,958.20M,-36.60M,-223.70M,496.80M,-3.40M,-204.30M,-233.10M,-2.80M,-1.848B,-8.00M,-3.90M,244.60M,-4.20M,-9.10M,486.60M,-54.20M,791.40M,-427.10M,-320.00M,-3.80M,989.50M,-5.90M,244.30M,-23.50M,385.10M,-2.80M,-716.80M,-11.10M,-4.30M,-0.90M,-309.00M,0.60M,118.30M,480.30M,-3.50M,228.20M,639.10M,-199.10M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net Change in Short Term Debt,158.10M,-465.90M,1.00M,102.80M,366.10M,1.011B,-967.30M,361.60M,362.50M,-58.20M,-612.90M,26.20M,429.00M,-41.70M,255.40M,277.90M,460.20M,38.50M,-172.20M,-1.263B,265.80M,209.90M,288.60M,113.80M,-122.00M,443.10M,-753.50M,354.30M,551.50M,-102.30M,-936.60M,-94.80M,125.40M,363.70M,-392.70M,-119.50M,657.90M,511.80M,-157.90M,267.70M,-97.10M,200.10M,0.00,-1.164B,-99.50M,757.00M,-118.70M,-436.30M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net Debt Issuance,155.00M,281.60M,-42.70M,100.50M,364.00M,458.30M,-829.50M,82.60M,359.90M,417.80M,345.30M,-10.40M,205.30M,455.10M,252.00M,73.60M,227.10M,35.70M,-2.020B,-1.271B,261.90M,454.50M,284.40M,104.70M,364.60M,388.90M,37.90M,-72.80M,231.50M,-106.10M,52.90M,-100.70M,369.70M,340.20M,-7.60M,-122.30M,-58.90M,500.70M,-162.20M,266.80M,-406.10M,200.70M,118.30M,-683.20M,-103.00M,985.20M,520.40M,-635.40M,-1.80M,430.30M,361.50M,-576.30M,-61.50M,439.70M,-1.30M,-519.20M,-450.70M,965.10M,-80.70M,-307.90M,-171.60M,501.60M,-160.40M,-584.10M,-15.70M,-3.10M,327.40M,-501.60M,-629.70M,161.90M,-260.00M,-745.50M,-42.60M,-96.40M,9.00M,-305.50M,3.898B,-133.88M,119.86M,-87.80M,79.71M,79.29M,245.10M,-186.80M,31.50M,108.30M,74.90M,-65.90M,48.30M,-79.80M,166.90M,-39.10M,10.90M,67.70M,68.10M,6.10M,101.10M,5.00M,56.50M,-151.00M,42.90M,43.60M,66.60M,-87.50M
