date,six_month_return
"Dec. 2, 2019",-25.05%
"Nov. 29, 2019",-16.43%
"Nov. 27, 2019",-15.04%
"Nov. 26, 2019",-16.25%
"Nov. 25, 2019",-13.83%
"Nov. 22, 2019",-20.62%
"Nov. 21, 2019",-24.68%
"Nov. 20, 2019",-23.59%
"Nov. 19, 2019",-26.44%
"Nov. 18, 2019",-24.43%
"Nov. 15, 2019",-23.29%
"Nov. 14, 2019",-24.44%
"Nov. 13, 2019",-22.69%
"Nov. 12, 2019",-23.77%
"Nov. 11, 2019",-23.61%
"Nov. 8, 2019",-20.19%
"Nov. 7, 2019",-21.08%
"Nov. 6, 2019",-23.26%
"Nov. 5, 2019",-21.67%
"Nov. 4, 2019",-19.84%
"Nov. 1, 2019",-24.91%
"Oct. 31, 2019",-34.18%
"Oct. 30, 2019",-35.10%
"Oct. 29, 2019",-33.62%
"Oct. 28, 2019",-34.27%
"Oct. 25, 2019",-35.20%
"Oct. 24, 2019",-34.53%
"Oct. 23, 2019",-35.38%
"Oct. 22, 2019",-38.12%
"Oct. 21, 2019",-36.52%
"Oct. 18, 2019",-37.44%
"Oct. 17, 2019",-39.96%
"Oct. 16, 2019",-40.48%
"Oct. 15, 2019",-38.30%
"Oct. 14, 2019",-39.89%
"Oct. 11, 2019",-39.90%
"Oct. 10, 2019",-42.81%
"Oct. 9, 2019",-41.14%
"Oct. 8, 2019",-43.05%
"Oct. 7, 2019",-39.84%
"Oct. 4, 2019",-33.59%
"Oct. 3, 2019",-29.31%
"Oct. 2, 2019",-32.32%
"Oct. 1, 2019",-30.60%
"Sept. 30, 2019",-26.14%
"Sept. 27, 2019",-26.61%
"Sept. 26, 2019",-29.14%
"Sept. 25, 2019",-26.92%
"Sept. 24, 2019",-27.11%
"Sept. 23, 2019",-24.81%
"Sept. 20, 2019",-26.89%
"Sept. 19, 2019",-25.31%
"Sept. 18, 2019",-27.36%
"Sept. 17, 2019",-24.47%
"Sept. 16, 2019",-17.42%
"Sept. 13, 2019",-29.08%
"Sept. 12, 2019",-29.22%
"Sept. 11, 2019",-26.75%
"Sept. 10, 2019",-25.82%
"Sept. 9, 2019",-25.98%
"Sept. 6, 2019",-31.71%
"Sept. 5, 2019",-32.79%
"Sept. 4, 2019",-34.54%
"Sept. 3, 2019",-37.01%
"Aug. 30, 2019",-34.99%
"Aug. 29, 2019",-33.57%
"Aug. 28, 2019",-34.81%
"Aug. 27, 2019",-37.54%
"Aug. 26, 2019",-36.54%
"Aug. 23, 2019",-38.18%
"Aug. 22, 2019",-35.88%
"Aug. 21, 2019",-34.88%
"Aug. 20, 2019",-35.65%
"Aug. 19, 2019",-34.25%
"Aug. 16, 2019",-37.42%
"Aug. 15, 2019",-40.15%
"Aug. 14, 2019",-38.54%
"Aug. 13, 2019",-32.09%
"Aug. 12, 2019",-30.61%
"Aug. 9, 2019",-26.45%
"Aug. 8, 2019",-24.84%
"Aug. 7, 2019",-27.97%
"Aug. 6, 2019",-28.04%
"Aug. 5, 2019",-29.18%
"Aug. 2, 2019",-25.91%
"Aug. 1, 2019",-26.13%
"July 31, 2019",-25.59%
"July 30, 2019",-27.84%
"July 29, 2019",-29.47%
"July 26, 2019",-25.36%
"July 25, 2019",-24.58%
"July 24, 2019",-22.14%
"July 23, 2019",-21.50%
"July 22, 2019",-24.30%
"July 19, 2019",-25.12%
"July 18, 2019",-26.61%
"July 17, 2019",-22.75%
"July 16, 2019",-19.13%
"July 15, 2019",-17.01%
"July 12, 2019",-13.47%
"July 11, 2019",-14.02%
"July 10, 2019",-11.27%
"July 9, 2019",-12.67%
"July 8, 2019",-9.74%
"July 5, 2019",-4.03%
"July 3, 2019",0.37%
"July 2, 2019",1.07%
"July 1, 2019",11.24%
"June 28, 2019",9.98%
"June 27, 2019",7.11%
"June 26, 2019",7.36%
"June 25, 2019",11.10%
"June 24, 2019",14.45%
"June 21, 2019",11.64%
"June 20, 2019",9.30%
"June 19, 2019",-0.45%
"June 18, 2019",-2.05%
"June 17, 2019",-7.72%
"June 14, 2019",-9.09%
"June 13, 2019",-9.39%
"June 12, 2019",-10.60%
"June 11, 2019",-5.63%
"June 10, 2019",-7.61%
"June 7, 2019",-12.30%
"June 6, 2019",-14.93%
"June 5, 2019",-19.98%
"June 4, 2019",-19.12%
"June 3, 2019",-26.31%
"May 31, 2019",-25.79%
"May 30, 2019",-25.48%
"May 29, 2019",-24.99%
"May 28, 2019",-23.68%
"May 24, 2019",-21.60%
"May 23, 2019",-20.65%
"May 22, 2019",-18.15%
"May 21, 2019",-14.43%
"May 20, 2019",-13.67%
"May 17, 2019",-18.76%
"May 16, 2019",-16.56%
"May 15, 2019",-15.73%
"May 14, 2019",-14.15%
"May 13, 2019",-14.47%
"May 10, 2019",-15.80%
"May 9, 2019",-16.24%
"May 8, 2019",-15.02%
"May 7, 2019",-19.31%
"May 6, 2019",-17.57%
"May 3, 2019",-14.89%
"May 2, 2019",-17.14%
"May 1, 2019",-12.86%
"April 30, 2019",-12.12%
"April 29, 2019",-8.18%
"April 26, 2019",-11.58%
"April 25, 2019",-10.72%
"April 24, 2019",-6.56%
"April 23, 2019",-8.42%
"April 22, 2019",-10.17%
"April 18, 2019",-15.26%
"April 17, 2019",-14.88%
"April 16, 2019",-17.86%
"April 15, 2019",-19.34%
"April 12, 2019",-19.12%
"April 11, 2019",-20.14%
"April 10, 2019",-23.02%
"April 9, 2019",-29.25%
"April 8, 2019",-25.92%
"April 5, 2019",-25.86%
"April 4, 2019",-31.17%
"April 3, 2019",-32.36%
"April 2, 2019",-29.39%
"April 1, 2019",-27.69%
"March 29, 2019",-27.29%
"March 28, 2019",-26.39%
"March 27, 2019",-26.16%
"March 26, 2019",-24.50%
"March 25, 2019",-26.92%
"March 22, 2019",-24.24%
"March 21, 2019",-21.50%
"March 20, 2019",-22.73%
"March 19, 2019",-26.30%
"March 18, 2019",-24.32%
"March 15, 2019",-24.22%
"March 14, 2019",-24.62%
"March 13, 2019",-22.95%
"March 12, 2019",-25.37%
"March 11, 2019",-25.72%
"March 8, 2019",-25.47%
"March 7, 2019",-22.39%
"March 6, 2019",-23.28%
"March 5, 2019",-23.20%
"March 4, 2019",-22.02%
"March 1, 2019",-22.45%
"Feb. 28, 2019",-22.40%
"Feb. 27, 2019",-23.33%
"Feb. 26, 2019",-23.91%
"Feb. 25, 2019",-23.06%
"Feb. 22, 2019",-22.67%
"Feb. 21, 2019",-21.80%
"Feb. 20, 2019",-19.58%
"Feb. 19, 2019",-20.69%
"Feb. 15, 2019",-20.68%
"Feb. 14, 2019",-25.58%
"Feb. 13, 2019",-26.12%
"Feb. 12, 2019",-29.64%
"Feb. 11, 2019",-31.29%
"Feb. 8, 2019",-35.25%
"Feb. 7, 2019",-34.17%
"Feb. 6, 2019",-30.21%
"Feb. 5, 2019",-27.29%
"Feb. 4, 2019",-26.62%
"Feb. 1, 2019",-27.35%
"Jan. 31, 2019",-28.65%
"Jan. 30, 2019",-27.49%
"Jan. 29, 2019",-26.51%
"Jan. 28, 2019",-28.26%
"Jan. 25, 2019",-29.85%
"Jan. 24, 2019",-29.32%
"Jan. 23, 2019",-30.17%
"Jan. 22, 2019",-28.98%
"Jan. 18, 2019",-27.82%
"Jan. 17, 2019",-29.98%
"Jan. 16, 2019",-32.15%
"Jan. 15, 2019",-33.09%
"Jan. 14, 2019",-33.47%
"Jan. 11, 2019",-34.77%
"Jan. 10, 2019",-36.31%
"Jan. 9, 2019",-36.24%
"Jan. 8, 2019",-37.41%
"Jan. 7, 2019",-38.33%
"Jan. 4, 2019",-38.14%
"Jan. 3, 2019",-40.63%
"Jan. 2, 2019",-39.32%
"Dec. 31, 2018",-43.85%
"Dec. 28, 2018",-42.66%
"Dec. 27, 2018",-41.73%
"Dec. 26, 2018",-38.78%
"Dec. 24, 2018",-43.25%
"Dec. 21, 2018",-40.15%
"Dec. 20, 2018",-40.89%
"Dec. 19, 2018",-33.54%
"Dec. 18, 2018",-31.75%
"Dec. 17, 2018",-27.49%
"Dec. 14, 2018",-29.49%
"Dec. 13, 2018",-27.75%
"Dec. 12, 2018",-26.73%
"Dec. 11, 2018",-31.46%
"Dec. 10, 2018",-25.99%
"Dec. 7, 2018",-20.93%
"Dec. 6, 2018",-14.35%
"Dec. 4, 2018",-10.57%
"Dec. 3, 2018",-6.36%
"Nov. 30, 2018",-13.71%
"Nov. 29, 2018",-8.87%
"Nov. 28, 2018",-10.23%
"Nov. 27, 2018",-10.69%
"Nov. 26, 2018",-9.95%
"Nov. 23, 2018",-18.11%
"Nov. 21, 2018",-18.63%
"Nov. 20, 2018",-21.04%
"Nov. 19, 2018",-16.81%
"Nov. 16, 2018",-12.26%
"Nov. 15, 2018",-13.01%
"Nov. 14, 2018",-14.63%
"Nov. 13, 2018",-14.90%
"Nov. 12, 2018",-12.94%
"Nov. 9, 2018",-10.11%
"Nov. 8, 2018",-10.22%
"Nov. 7, 2018",-4.21%
"Nov. 6, 2018",-5.44%
"Nov. 5, 2018",-4.84%
"Nov. 2, 2018",-12.47%
"Nov. 1, 2018",-10.04%
"Oct. 31, 2018",-7.62%
"Oct. 30, 2018",-8.55%
"Oct. 29, 2018",-9.96%
"Oct. 26, 2018",-8.54%
"Oct. 25, 2018",-6.95%
"Oct. 24, 2018",-6.57%
"Oct. 23, 2018",-4.21%
"Oct. 22, 2018",-0.39%
"Oct. 19, 2018",0.17%
"Oct. 18, 2018",-1.19%
"Oct. 17, 2018",4.67%
"Oct. 16, 2018",9.12%
"Oct. 15, 2018",9.72%
"Oct. 12, 2018",14.60%
"Oct. 11, 2018",12.59%
"Oct. 10, 2018",18.13%
"Oct. 9, 2018",28.22%
"Oct. 8, 2018",25.20%
"Oct. 5, 2018",23.82%
"Oct. 4, 2018",26.94%
"Oct. 3, 2018",28.63%
"Oct. 2, 2018",28.10%
"Oct. 1, 2018",25.68%
"Sept. 28, 2018",27.63%
"Sept. 27, 2018",26.55%
"Sept. 26, 2018",26.69%
"Sept. 25, 2018",29.10%
"Sept. 24, 2018",28.29%
"Sept. 21, 2018",20.63%
"Sept. 20, 2018",25.92%
"Sept. 19, 2018",31.57%
"Sept. 18, 2018",28.00%
"Sept. 17, 2018",26.67%
"Sept. 14, 2018",27.52%
"Sept. 13, 2018",25.61%
"Sept. 12, 2018",27.45%
"Sept. 11, 2018",24.83%
"Sept. 10, 2018",22.62%
"Sept. 7, 2018",23.72%
"Sept. 6, 2018",20.64%
"Sept. 5, 2018",24.74%
"Sept. 4, 2018",24.15%
"Aug. 31, 2018",28.35%
"Aug. 30, 2018",29.96%
"Aug. 29, 2018",28.05%
"Aug. 28, 2018",25.21%
"Aug. 27, 2018",25.78%
"Aug. 24, 2018",20.37%
"Aug. 23, 2018",18.63%
"Aug. 22, 2018",24.19%
"Aug. 21, 2018",14.70%
"Aug. 20, 2018",9.74%
"Aug. 17, 2018",10.21%
"Aug. 16, 2018",10.65%
"Aug. 15, 2018",10.18%
"Aug. 14, 2018",14.92%
"Aug. 13, 2018",15.89%
"Aug. 10, 2018",18.64%
"Aug. 9, 2018",16.28%
"Aug. 8, 2018",22.26%
"Aug. 7, 2018",17.27%
"Aug. 6, 2018",10.99%
"Aug. 3, 2018",5.44%
"Aug. 2, 2018",3.71%
"Aug. 1, 2018",0.56%
"July 31, 2018",2.52%
"July 30, 2018",3.34%
"July 27, 2018",-6.39%
"July 26, 2018",-4.91%
"July 25, 2018",-3.69%
"July 24, 2018",-6.38%
"July 23, 2018",-7.16%
"July 20, 2018",-3.63%
"July 19, 2018",-3.26%
"July 18, 2018",-4.80%
"July 17, 2018",-2.73%
"July 16, 2018",-0.58%
"July 13, 2018",0.61%
"July 12, 2018",-0.19%
"July 11, 2018",3.65%
"July 10, 2018",10.50%
"July 9, 2018",8.64%
"July 6, 2018",1.12%
"July 5, 2018",-0.13%
"July 3, 2018",0.99%
"July 2, 2018",0.86%
"June 29, 2018",10.73%
"June 28, 2018",7.16%
"June 27, 2018",6.99%
"June 26, 2018",1.87%
"June 25, 2018",0.54%
"June 22, 2018",4.31%
"June 21, 2018",2.42%
"June 20, 2018",10.71%
"June 19, 2018",7.48%
"June 18, 2018",7.31%
"June 15, 2018",5.42%
"June 14, 2018",8.80%
"June 13, 2018",8.84%
"June 12, 2018",7.65%
"June 11, 2018",10.97%
"June 8, 2018",3.78%
"June 7, 2018",2.76%
"June 6, 2018",-2.44%
"June 5, 2018",-6.88%
"June 4, 2018",-9.33%
"June 1, 2018",-11.87%
"May 31, 2018",-4.37%
"May 30, 2018",-2.68%
"May 29, 2018",-4.27%
"May 25, 2018",-4.52%
"May 24, 2018",0.29%
"May 23, 2018",2.48%
"May 22, 2018",3.83%
"May 21, 2018",6.85%
"May 18, 2018",6.63%
"May 17, 2018",6.87%
"May 16, 2018",5.36%
"May 15, 2018",3.63%
"May 14, 2018",1.03%
"May 11, 2018",-6.16%
"May 10, 2018",-5.64%
"May 9, 2018",-8.82%
"May 8, 2018",-9.86%
"May 7, 2018",-12.66%
"May 4, 2018",-7.63%
"May 3, 2018",-9.85%
"May 2, 2018",-1.49%
"May 1, 2018",-4.22%
"April 30, 2018",0.34%
"April 27, 2018",-1.37%
"April 26, 2018",3.26%
"April 25, 2018",3.77%
"April 24, 2018",1.25%
"April 23, 2018",3.05%
"April 20, 2018",-0.19%
"April 19, 2018",-0.28%
"April 18, 2018",0.45%
"April 17, 2018",-3.30%
"April 16, 2018",-4.54%
"April 13, 2018",-2.36%
"April 12, 2018",-4.90%
"April 11, 2018",-5.53%
"April 10, 2018",-7.49%
"April 9, 2018",-16.14%
"April 6, 2018",-15.12%
"April 5, 2018",-15.43%
"April 4, 2018",-15.40%
"April 3, 2018",-16.37%
"April 2, 2018",-17.10%
"March 29, 2018",-15.98%
"March 28, 2018",-18.45%
"March 27, 2018",-18.98%
"March 26, 2018",-18.89%
"March 23, 2018",-15.06%
"March 22, 2018",-14.44%
"March 21, 2018",-12.13%
"March 20, 2018",-15.75%
"March 19, 2018",-14.80%
"March 16, 2018",-15.00%
"March 15, 2018",-16.89%
"March 14, 2018",-15.56%
"March 13, 2018",-16.25%
"March 12, 2018",-12.61%
"March 9, 2018",-10.13%
"March 8, 2018",-11.02%
"March 7, 2018",-14.93%
"March 6, 2018",-11.89%
"March 5, 2018",-10.68%
"March 2, 2018",-11.90%
"March 1, 2018",-13.20%
"Feb. 28, 2018",-13.21%
"Feb. 27, 2018",-13.13%
"Feb. 26, 2018",-10.18%
"Feb. 23, 2018",-10.21%
"Feb. 22, 2018",-12.63%
"Feb. 21, 2018",-5.87%
"Feb. 20, 2018",-4.99%
"Feb. 16, 2018",-6.20%
"Feb. 15, 2018",-8.28%
"Feb. 14, 2018",-8.11%
"Feb. 13, 2018",-11.06%
"Feb. 12, 2018",-10.10%
"Feb. 9, 2018",-14.57%
"Feb. 8, 2018",-14.48%
"Feb. 7, 2018",-10.90%
"Feb. 6, 2018",-9.07%
"Feb. 5, 2018",-9.49%
"Feb. 2, 2018",-10.62%
"Feb. 1, 2018",-8.16%
"Jan. 31, 2018",-9.32%
"Jan. 30, 2018",-10.88%
"Jan. 29, 2018",-6.72%
"Jan. 26, 2018",-1.60%
"Jan. 25, 2018",-2.89%
"Jan. 24, 2018",0.33%
"Jan. 23, 2018",-1.32%
"Jan. 22, 2018",-1.55%
"Jan. 19, 2018",-7.64%
"Jan. 18, 2018",-2.16%
"Jan. 17, 2018",-4.42%
"Jan. 16, 2018",-4.72%
"Jan. 12, 2018",-0.88%
"Jan. 11, 2018",-2.54%
"Jan. 10, 2018",-6.62%
"Jan. 9, 2018",-1.24%
"Jan. 8, 2018",1.80%
"Jan. 5, 2018",-2.64%
"Jan. 4, 2018",-5.05%
"Jan. 3, 2018",-8.11%
"Jan. 2, 2018",-7.57%
"Dec. 29, 2017",-11.02%
"Dec. 28, 2017",-9.06%
"Dec. 27, 2017",-7.18%
"Dec. 26, 2017",-6.17%
"Dec. 22, 2017",-5.96%
"Dec. 21, 2017",-5.15%
"Dec. 20, 2017",-13.54%
"Dec. 19, 2017",-19.21%
"Dec. 18, 2017",-19.42%
"Dec. 15, 2017",-17.43%
"Dec. 14, 2017",-17.39%
"Dec. 13, 2017",-19.14%
"Dec. 12, 2017",-17.97%
"Dec. 11, 2017",-16.86%
"Dec. 8, 2017",-13.40%
"Dec. 7, 2017",-13.15%
"Dec. 6, 2017",-15.55%
"Dec. 5, 2017",-9.80%
"Dec. 4, 2017",-8.04%
"Dec. 1, 2017",-6.51%
"Nov. 30, 2017",-12.05%
"Nov. 29, 2017",-15.46%
"Nov. 28, 2017",-16.43%
"Nov. 27, 2017",-17.29%
"Nov. 24, 2017",-17.51%
"Nov. 22, 2017",-16.95%
"Nov. 21, 2017",-19.00%
"Nov. 20, 2017",-19.72%
"Nov. 17, 2017",-17.95%
"Nov. 16, 2017",-20.56%
"Nov. 15, 2017",-19.50%
"Nov. 14, 2017",-18.60%
"Nov. 13, 2017",-15.47%
"Nov. 10, 2017",-13.83%
"Nov. 9, 2017",-10.33%
"Nov. 8, 2017",-11.42%
"Nov. 7, 2017",-8.32%
"Nov. 6, 2017",-7.20%
"Nov. 3, 2017",-12.40%
"Nov. 2, 2017",-14.01%
"Nov. 1, 2017",-13.45%
"Oct. 31, 2017",-14.95%
"Oct. 30, 2017",-16.10%
"Oct. 27, 2017",-15.69%
"Oct. 26, 2017",-20.84%
"Oct. 25, 2017",-21.37%
"Oct. 24, 2017",-17.64%
"Oct. 23, 2017",-17.79%
"Oct. 20, 2017",-15.28%
"Oct. 19, 2017",-14.31%
"Oct. 18, 2017",-15.46%
"Oct. 17, 2017",-18.55%
"Oct. 16, 2017",-18.41%
"Oct. 13, 2017",-20.57%
"Oct. 12, 2017",-23.04%
"Oct. 11, 2017",-22.11%
"Oct. 10, 2017",-21.36%
"Oct. 9, 2017",-12.90%
"Oct. 6, 2017",-14.71%
"Oct. 5, 2017",-11.37%
"Oct. 4, 2017",-13.01%
"Oct. 3, 2017",-10.97%
"Oct. 2, 2017",-11.03%
"Sept. 29, 2017",-13.88%
"Sept. 28, 2017",-10.58%
"Sept. 27, 2017",-6.96%
"Sept. 26, 2017",-8.52%
"Sept. 25, 2017",-10.31%
"Sept. 22, 2017",-13.79%
"Sept. 21, 2017",-13.80%
"Sept. 20, 2017",-15.47%
"Sept. 19, 2017",-18.49%
"Sept. 18, 2017",-17.42%
"Sept. 15, 2017",-16.74%
"Sept. 14, 2017",-16.11%
"Sept. 13, 2017",-15.59%
"Sept. 12, 2017",-19.33%
"Sept. 11, 2017",-20.84%
"Sept. 8, 2017",-20.46%
"Sept. 7, 2017",-20.57%
"Sept. 6, 2017",-23.11%
"Sept. 5, 2017",-24.32%
"Sept. 1, 2017",-25.44%
"Aug. 31, 2017",-26.15%
"Aug. 30, 2017",-27.04%
"Aug. 29, 2017",-26.09%
"Aug. 28, 2017",-25.18%
"Aug. 25, 2017",-25.00%
"Aug. 24, 2017",-25.05%
"Aug. 23, 2017",-24.05%
"Aug. 22, 2017",-27.35%
"Aug. 21, 2017",-29.29%
"Aug. 18, 2017",-27.29%
"Aug. 17, 2017",-28.05%
"Aug. 16, 2017",-26.46%
"Aug. 15, 2017",-25.27%
"Aug. 14, 2017",-25.10%
"Aug. 11, 2017",-26.12%
"Aug. 10, 2017",-25.74%
"Aug. 9, 2017",-23.44%
"Aug. 8, 2017",-22.50%
"Aug. 7, 2017",-22.16%
"Aug. 4, 2017",-24.18%
"Aug. 3, 2017",-26.12%
"Aug. 2, 2017",-18.92%
"Aug. 1, 2017",-15.78%
"July 31, 2017",-17.29%
"July 28, 2017",-19.44%
"July 27, 2017",-19.10%
"July 26, 2017",-21.89%
"July 25, 2017",-20.46%
"July 24, 2017",-21.33%
"July 21, 2017",-21.68%
"July 20, 2017",-20.16%
"July 19, 2017",-19.86%
"July 18, 2017",-24.13%
"July 17, 2017",-22.85%
"July 14, 2017",-22.65%
"July 13, 2017",-23.16%
"July 12, 2017",-24.50%
"July 11, 2017",-25.98%
"July 10, 2017",-25.07%
"July 7, 2017",-28.53%
"July 6, 2017",-27.49%
"July 5, 2017",-24.66%
"July 3, 2017",-22.66%
"June 30, 2017",-24.48%
"June 29, 2017",-25.71%
"June 28, 2017",-27.02%
"June 27, 2017",-30.34%
"June 26, 2017",-30.41%
"June 23, 2017",-30.60%
"June 22, 2017",-31.63%
"June 21, 2017",-31.48%
"June 20, 2017",-28.51%
"June 19, 2017",-25.31%
"June 16, 2017",-25.38%
"June 15, 2017",-28.38%
"June 14, 2017",-27.41%
"June 13, 2017",-26.92%
"June 12, 2017",-27.50%
"June 9, 2017",-27.37%
"June 8, 2017",-29.32%
"June 7, 2017",-29.54%
"June 6, 2017",-27.60%
"June 5, 2017",-29.63%
"June 2, 2017",-27.83%
"June 1, 2017",-27.39%
"May 31, 2017",-29.10%
"May 30, 2017",-27.88%
"May 26, 2017",-23.31%
"May 25, 2017",-24.08%
"May 24, 2017",-21.65%
"May 23, 2017",-21.45%
"May 22, 2017",-19.93%
"May 19, 2017",-17.59%
"May 18, 2017",-19.59%
"May 17, 2017",-18.26%
"May 16, 2017",-18.38%
"May 15, 2017",-19.59%
"May 12, 2017",-10.86%
"May 11, 2017",-11.52%
"May 10, 2017",-12.19%
"May 9, 2017",-13.05%
"May 8, 2017",-11.73%
"May 5, 2017",-12.20%
"May 4, 2017",-14.68%
"May 3, 2017",-12.10%
"May 2, 2017",-18.48%
"May 1, 2017",-18.04%
"April 28, 2017",-19.89%
"April 27, 2017",-21.69%
"April 26, 2017",-18.92%
"April 25, 2017",-17.04%
"April 24, 2017",-20.85%
"April 21, 2017",-21.18%
"April 20, 2017",-22.78%
"April 19, 2017",-23.52%
"April 18, 2017",-19.70%
"April 17, 2017",-15.12%
"April 13, 2017",-15.63%
"April 12, 2017",-14.19%
"April 11, 2017",-14.32%
"April 10, 2017",-15.85%
"April 7, 2017",-16.88%
"April 6, 2017",-17.37%
"April 5, 2017",-20.03%
"April 4, 2017",-18.66%
"April 3, 2017",-20.19%
"March 31, 2017",-19.54%
"March 30, 2017",-18.44%
"March 29, 2017",-16.57%
"March 28, 2017",-19.59%
"March 27, 2017",-16.56%
"March 24, 2017",-16.29%
"March 23, 2017",-16.54%
"March 22, 2017",-17.15%
"March 21, 2017",-17.39%
"March 20, 2017",-11.41%
"March 17, 2017",-12.53%
"March 16, 2017",-12.77%
"March 15, 2017",-13.00%
"March 14, 2017",-11.31%
"March 13, 2017",-12.78%
"March 10, 2017",-15.44%
"March 9, 2017",-14.76%
"March 8, 2017",-16.33%
"March 7, 2017",-6.98%
"March 6, 2017",1.01%
"March 3, 2017",1.56%
"March 2, 2017",1.23%
"March 1, 2017",6.35%
"Feb. 28, 2017",0.46%
"Feb. 27, 2017",1.11%
"Feb. 24, 2017",1.27%
"Feb. 23, 2017",-0.77%
"Feb. 22, 2017",3.31%
"Feb. 21, 2017",4.49%
"Feb. 17, 2017",7.38%
"Feb. 16, 2017",8.40%
"Feb. 15, 2017",11.45%
"Feb. 14, 2017",13.24%
"Feb. 13, 2017",16.67%
"Feb. 10, 2017",17.63%
"Feb. 9, 2017",13.32%
"Feb. 8, 2017",12.35%
"Feb. 7, 2017",14.89%
"Feb. 6, 2017",16.58%
"Feb. 3, 2017",15.29%
"Feb. 2, 2017",18.32%
"Feb. 1, 2017",15.86%
"Jan. 31, 2017",13.94%
"Jan. 30, 2017",14.19%
"Jan. 27, 2017",19.94%
"Jan. 26, 2017",18.58%
"Jan. 25, 2017",18.20%
"Jan. 24, 2017",13.63%
"Jan. 23, 2017",13.27%
"Jan. 20, 2017",13.21%
"Jan. 19, 2017",12.90%
"Jan. 18, 2017",11.68%
"Jan. 17, 2017",10.47%
"Jan. 13, 2017",11.04%
"Jan. 12, 2017",9.52%
"Jan. 11, 2017",15.71%
"Jan. 10, 2017",13.96%
"Jan. 9, 2017",13.03%
"Jan. 6, 2017",14.14%
"Jan. 5, 2017",15.69%
"Jan. 4, 2017",12.21%
"Jan. 3, 2017",12.55%
"Dec. 30, 2016",14.01%
"Dec. 29, 2016",14.44%
"Dec. 28, 2016",19.21%
"Dec. 27, 2016",27.58%
"Dec. 23, 2016",14.17%
"Dec. 22, 2016",18.27%
"Dec. 21, 2016",17.68%
"Dec. 20, 2016",20.66%
"Dec. 19, 2016",23.82%
"Dec. 16, 2016",25.26%
"Dec. 15, 2016",22.39%
"Dec. 14, 2016",20.05%
"Dec. 13, 2016",25.09%
"Dec. 12, 2016",24.79%
"Dec. 9, 2016",19.22%
"Dec. 8, 2016",16.67%
"Dec. 7, 2016",14.05%
"Dec. 6, 2016",19.29%
"Dec. 5, 2016",21.67%
"Dec. 2, 2016",16.60%
"Dec. 1, 2016",15.97%
"Nov. 30, 2016",13.14%
"Nov. 29, 2016",4.20%
"Nov. 28, 2016",5.25%
"Nov. 25, 2016",8.51%
"Nov. 23, 2016",10.50%
"Nov. 22, 2016",9.39%
"Nov. 21, 2016",10.79%
"Nov. 18, 2016",9.66%
"Nov. 17, 2016",11.39%
"Nov. 16, 2016",13.96%
"Nov. 15, 2016",19.56%
"Nov. 14, 2016",11.15%
"Nov. 11, 2016",6.87%
"Nov. 10, 2016",9.85%
"Nov. 9, 2016",11.32%
