date,one_year_return
"Nov. 13, 2019",-19.86%
"Nov. 12, 2019",-20.30%
"Nov. 11, 2019",-21.20%
"Nov. 8, 2019",-19.51%
"Nov. 7, 2019",-21.52%
"Nov. 6, 2019",-24.08%
"Nov. 5, 2019",-21.33%
"Nov. 4, 2019",-21.65%
"Nov. 1, 2019",-30.17%
"Oct. 31, 2019",-35.25%
"Oct. 30, 2019",-37.65%
"Oct. 29, 2019",-35.24%
"Oct. 28, 2019",-37.78%
"Oct. 25, 2019",-38.00%
"Oct. 24, 2019",-38.01%
"Oct. 23, 2019",-38.48%
"Oct. 22, 2019",-42.11%
"Oct. 21, 2019",-45.31%
"Oct. 18, 2019",-46.10%
"Oct. 17, 2019",-46.02%
"Oct. 16, 2019",-45.90%
"Oct. 15, 2019",-44.57%
"Oct. 14, 2019",-44.21%
"Oct. 11, 2019",-43.71%
"Oct. 10, 2019",-38.37%
"Oct. 9, 2019",-43.07%
"Oct. 8, 2019",-44.00%
"Oct. 7, 2019",-40.66%
"Oct. 4, 2019",-37.65%
"Oct. 3, 2019",-36.30%
"Oct. 2, 2019",-36.55%
"Oct. 1, 2019",-36.05%
"Sept. 30, 2019",-33.68%
"Sept. 27, 2019",-33.16%
"Sept. 26, 2019",-32.99%
"Sept. 25, 2019",-32.44%
"Sept. 24, 2019",-32.40%
"Sept. 23, 2019",-27.21%
"Sept. 20, 2019",-27.40%
"Sept. 19, 2019",-28.58%
"Sept. 18, 2019",-27.70%
"Sept. 17, 2019",-24.80%
"Sept. 16, 2019",-19.33%
"Sept. 13, 2019",-33.01%
"Sept. 12, 2019",-34.72%
"Sept. 11, 2019",-30.88%
"Sept. 10, 2019",-29.88%
"Sept. 9, 2019",-30.66%
"Sept. 6, 2019",-34.97%
"Sept. 5, 2019",-35.67%
"Sept. 4, 2019",-37.64%
"Sept. 3, 2019",-41.26%
"Aug. 30, 2019",-42.16%
"Aug. 29, 2019",-40.84%
"Aug. 28, 2019",-40.90%
"Aug. 27, 2019",-44.28%
"Aug. 26, 2019",-44.06%
"Aug. 23, 2019",-41.59%
"Aug. 22, 2019",-37.92%
"Aug. 21, 2019",-35.30%
"Aug. 20, 2019",-33.80%
"Aug. 19, 2019",-32.48%
"Aug. 16, 2019",-36.58%
"Aug. 15, 2019",-38.04%
"Aug. 14, 2019",-39.84%
"Aug. 13, 2019",-35.74%
"Aug. 12, 2019",-37.44%
"Aug. 9, 2019",-32.49%
"Aug. 8, 2019",-38.30%
"Aug. 7, 2019",-35.17%
"Aug. 6, 2019",-33.32%
"Aug. 5, 2019",-31.72%
"Aug. 2, 2019",-30.43%
"Aug. 1, 2019",-29.11%
"July 31, 2019",-27.72%
"July 30, 2019",-28.54%
"July 29, 2019",-31.08%
"July 26, 2019",-32.46%
"July 25, 2019",-31.79%
"July 24, 2019",-29.82%
"July 23, 2019",-29.44%
"July 22, 2019",-30.17%
"July 19, 2019",-32.78%
"July 18, 2019",-34.00%
"July 17, 2019",-31.47%
"July 16, 2019",-28.57%
"July 15, 2019",-28.88%
"July 12, 2019",-27.94%
"July 11, 2019",-28.55%
"July 10, 2019",-26.98%
"July 9, 2019",-27.58%
"July 8, 2019",-25.97%
"July 5, 2019",-25.20%
"July 3, 2019",-27.16%
"July 2, 2019",-26.91%
"July 1, 2019",-26.15%
"June 28, 2019",-26.85%
"June 27, 2019",-28.40%
"June 26, 2019",-25.31%
"June 25, 2019",-25.79%
"June 24, 2019",-27.54%
"June 21, 2019",-27.02%
"June 20, 2019",-28.91%
"June 19, 2019",-29.06%
"June 18, 2019",-29.09%
"June 17, 2019",-28.41%
"June 14, 2019",-30.77%
"June 13, 2019",-28.89%
"June 12, 2019",-30.42%
"June 11, 2019",-31.38%
"June 10, 2019",-30.32%
"June 7, 2019",-28.69%
"June 6, 2019",-26.23%
"June 5, 2019",-24.85%
"June 4, 2019",-21.83%
"June 3, 2019",-21.99%
"May 31, 2019",-19.19%
"May 30, 2019",-19.45%
"May 29, 2019",-13.65%
"May 28, 2019",-12.97%
"May 24, 2019",-17.60%
"May 23, 2019",-19.76%
"May 22, 2019",-15.72%
"May 21, 2019",-14.52%
"May 20, 2019",-13.96%
"May 17, 2019",-16.35%
"May 16, 2019",-10.56%
"May 15, 2019",-8.95%
"May 14, 2019",-8.63%
"May 13, 2019",-8.90%
"May 10, 2019",-9.53%
"May 9, 2019",-8.81%
"May 8, 2019",-8.59%
"May 7, 2019",-8.58%
"May 6, 2019",-8.61%
"May 3, 2019",-7.27%
"May 2, 2019",-14.89%
"May 1, 2019",-12.72%
"April 30, 2019",-9.53%
"April 29, 2019",-8.73%
"April 26, 2019",-9.37%
"April 25, 2019",-7.56%
"April 24, 2019",-5.14%
"April 23, 2019",-4.67%
"April 22, 2019",-5.73%
"April 18, 2019",-11.14%
"April 17, 2019",-3.33%
"April 16, 2019",-1.60%
"April 15, 2019",-0.52%
"April 12, 2019",3.59%
"April 11, 2019",-0.24%
"April 10, 2019",1.70%
"April 9, 2019",5.75%
"April 8, 2019",9.15%
"April 5, 2019",7.20%
"April 4, 2019",7.64%
"April 3, 2019",8.20%
"April 2, 2019",15.47%
"April 1, 2019",14.67%
"March 29, 2019",13.39%
"March 28, 2019",16.28%
"March 27, 2019",13.49%
"March 26, 2019",12.81%
"March 25, 2019",9.72%
"March 22, 2019",11.06%
"March 21, 2019",16.12%
"March 20, 2019",21.90%
"March 19, 2019",20.74%
"March 18, 2019",16.75%
"March 15, 2019",17.78%
"March 14, 2019",17.24%
"March 13, 2019",19.45%
"March 12, 2019",18.78%
"March 11, 2019",17.86%
"March 8, 2019",17.31%
"March 7, 2019",19.19%
"March 6, 2019",14.79%
"March 5, 2019",15.22%
"March 4, 2019",14.33%
"March 1, 2019",16.31%
"Feb. 28, 2019",14.00%
"Feb. 27, 2019",14.02%
"Feb. 26, 2019",10.44%
"Feb. 25, 2019",12.29%
"Feb. 22, 2019",13.25%
"Feb. 21, 2019",17.32%
"Feb. 20, 2019",13.59%
"Feb. 19, 2019",10.49%
"Feb. 15, 2019",7.82%
"Feb. 14, 2019",5.88%
"Feb. 13, 2019",7.75%
"Feb. 12, 2019",0.18%
"Feb. 11, 2019",1.40%
"Feb. 8, 2019",-2.02%
"Feb. 7, 2019",-6.58%
"Feb. 6, 2019",-3.98%
"Feb. 5, 2019",-1.62%
"Feb. 4, 2019",-5.19%
"Feb. 1, 2019",-11.06%
"Jan. 31, 2019",-14.80%
"Jan. 30, 2019",-14.57%
"Jan. 29, 2019",-18.63%
"Jan. 28, 2019",-22.71%
"Jan. 25, 2019",-19.73%
"Jan. 24, 2019",-22.32%
"Jan. 23, 2019",-22.71%
"Jan. 22, 2019",-21.37%
"Jan. 18, 2019",-18.91%
"Jan. 17, 2019",-20.23%
"Jan. 16, 2019",-18.73%
"Jan. 15, 2019",-22.07%
"Jan. 14, 2019",-22.97%
"Jan. 11, 2019",-21.83%
"Jan. 10, 2019",-18.09%
"Jan. 9, 2019",-18.09%
"Jan. 8, 2019",-20.26%
"Jan. 7, 2019",-21.18%
"Jan. 4, 2019",-21.87%
"Jan. 3, 2019",-24.14%
"Jan. 2, 2019",-25.13%
"Dec. 31, 2018",-24.67%
"Dec. 28, 2018",-26.92%
"Dec. 27, 2018",-25.17%
"Dec. 26, 2018",-25.52%
"Dec. 24, 2018",-28.88%
"Dec. 21, 2018",-23.47%
"Dec. 20, 2018",-17.58%
"Dec. 19, 2018",-11.92%
"Dec. 18, 2018",-9.18%
"Dec. 17, 2018",-3.40%
"Dec. 14, 2018",-3.13%
"Dec. 13, 2018",0.95%
"Dec. 12, 2018",-1.36%
"Dec. 11, 2018",-2.74%
"Dec. 10, 2018",0.81%
"Dec. 7, 2018",6.73%
"Dec. 6, 2018",7.13%
"Dec. 4, 2018",7.20%
"Dec. 3, 2018",9.48%
"Nov. 30, 2018",14.13%
"Nov. 29, 2018",13.44%
"Nov. 28, 2018",13.86%
"Nov. 27, 2018",9.61%
"Nov. 26, 2018",5.93%
"Nov. 23, 2018",6.38%
"Nov. 21, 2018",13.64%
"Nov. 20, 2018",10.47%
"Nov. 19, 2018",13.08%
"Nov. 16, 2018",12.86%
"Nov. 15, 2018",15.59%
"Nov. 14, 2018",11.69%
"Nov. 13, 2018",3.14%
"Nov. 12, 2018",4.63%
"Nov. 9, 2018",3.99%
"Nov. 8, 2018",5.92%
"Nov. 7, 2018",8.86%
"Nov. 6, 2018",7.00%
"Nov. 5, 2018",11.09%
"Nov. 2, 2018",9.24%
"Nov. 1, 2018",15.08%
"Oct. 31, 2018",19.10%
"Oct. 30, 2018",19.66%
"Oct. 29, 2018",19.40%
"Oct. 26, 2018",26.29%
"Oct. 25, 2018",27.70%
"Oct. 24, 2018",24.63%
"Oct. 23, 2018",27.67%
"Oct. 22, 2018",30.98%
"Oct. 19, 2018",35.29%
"Oct. 18, 2018",34.39%
"Oct. 17, 2018",35.17%
"Oct. 16, 2018",36.08%
"Oct. 15, 2018",38.69%
"Oct. 12, 2018",39.11%
"Oct. 11, 2018",37.71%
"Oct. 10, 2018",22.85%
"Oct. 9, 2018",29.98%
"Oct. 8, 2018",30.30%
"Oct. 5, 2018",27.40%
"Oct. 4, 2018",25.42%
"Oct. 3, 2018",29.20%
"Oct. 2, 2018",26.78%
"Oct. 1, 2018",27.64%
"Sept. 28, 2018",23.53%
"Sept. 27, 2018",19.72%
"Sept. 26, 2018",20.24%
"Sept. 25, 2018",21.77%
"Sept. 24, 2018",25.05%
"Sept. 21, 2018",22.33%
"Sept. 20, 2018",21.85%
"Sept. 19, 2018",24.46%
"Sept. 18, 2018",22.50%
"Sept. 17, 2018",21.74%
"Sept. 14, 2018",21.15%
"Sept. 13, 2018",21.30%
"Sept. 12, 2018",28.14%
"Sept. 11, 2018",31.73%
"Sept. 10, 2018",26.81%
"Sept. 7, 2018",19.85%
"Sept. 6, 2018",21.58%
"Sept. 5, 2018",29.19%
"Sept. 4, 2018",28.75%
"Aug. 31, 2018",36.05%
"Aug. 30, 2018",39.28%
"Aug. 29, 2018",38.18%
"Aug. 28, 2018",34.02%
"Aug. 27, 2018",34.90%
"Aug. 24, 2018",34.69%
"Aug. 23, 2018",31.48%
"Aug. 22, 2018",33.62%
"Aug. 21, 2018",30.82%
"Aug. 20, 2018",24.22%
"Aug. 17, 2018",22.34%
"Aug. 16, 2018",21.39%
"Aug. 15, 2018",19.51%
"Aug. 14, 2018",20.94%
"Aug. 13, 2018",19.99%
"Aug. 10, 2018",21.00%
"Aug. 9, 2018",15.42%
"Aug. 8, 2018",25.28%
"Aug. 7, 2018",29.03%
"Aug. 6, 2018",25.12%
"Aug. 3, 2018",28.58%
"Aug. 2, 2018",27.84%
"Aug. 1, 2018",24.32%
"July 31, 2018",25.13%
"July 30, 2018",21.22%
"July 27, 2018",21.59%
"July 26, 2018",28.90%
"July 25, 2018",27.57%
"July 24, 2018",29.37%
"July 23, 2018",24.68%
"July 20, 2018",22.48%
"July 19, 2018",21.88%
"July 18, 2018",30.89%
"July 17, 2018",26.53%
"July 16, 2018",24.74%
"July 13, 2018",32.05%
"July 12, 2018",33.33%
"July 11, 2018",35.07%
"July 10, 2018",39.06%
"July 9, 2018",38.82%
"July 6, 2018",33.39%
"July 5, 2018",31.04%
"July 3, 2018",27.77%
"July 2, 2018",28.91%
"June 29, 2018",31.66%
"June 28, 2018",36.00%
"June 27, 2018",39.55%
"June 26, 2018",35.86%
"June 25, 2018",31.39%
"June 22, 2018",39.48%
"June 21, 2018",38.58%
"June 20, 2018",41.13%
"June 19, 2018",34.15%
"June 18, 2018",33.40%
"June 15, 2018",34.69%
"June 14, 2018",34.63%
"June 13, 2018",27.63%
"June 12, 2018",29.89%
"June 11, 2018",36.77%
"June 8, 2018",40.17%
"June 7, 2018",39.18%
"June 6, 2018",32.88%
"June 5, 2018",33.28%
"June 4, 2018",31.59%
"June 1, 2018",27.57%
"May 31, 2018",25.97%
"May 30, 2018",25.25%
"May 29, 2018",16.63%
"May 25, 2018",16.50%
"May 24, 2018",18.45%
"May 23, 2018",19.54%
"May 22, 2018",18.30%
"May 21, 2018",19.91%
"May 18, 2018",20.84%
"May 17, 2018",22.67%
"May 16, 2018",19.02%
"May 15, 2018",15.89%
"May 14, 2018",15.05%
"May 11, 2018",11.44%
"May 10, 2018",11.06%
"May 9, 2018",13.74%
"May 8, 2018",10.78%
"May 7, 2018",12.15%
"May 4, 2018",15.26%
"May 3, 2018",10.19%
"May 2, 2018",15.09%
"May 1, 2018",13.57%
"April 30, 2018",15.01%
"April 27, 2018",13.46%
"April 26, 2018",12.13%
"April 25, 2018",12.61%
"April 24, 2018",12.68%
"April 23, 2018",13.42%
"April 20, 2018",13.49%
"April 19, 2018",13.80%
"April 18, 2018",11.00%
"April 17, 2018",3.22%
"April 16, 2018",4.03%
"April 13, 2018",4.17%
"April 12, 2018",1.07%
"April 11, 2018",0.99%
"April 10, 2018",-0.67%
"April 9, 2018",-3.23%
"April 6, 2018",-5.92%
"April 5, 2018",-3.34%
"April 4, 2018",-9.33%
"April 3, 2018",-8.95%
"April 2, 2018",-12.07%
"March 29, 2018",-8.53%
"March 28, 2018",-6.93%
"March 27, 2018",-2.02%
"March 26, 2018",0.58%
"March 23, 2018",-0.88%
"March 22, 2018",-2.76%
"March 21, 2018",0.68%
"March 20, 2018",-7.79%
"March 19, 2018",-8.30%
"March 16, 2018",-4.39%
"March 15, 2018",-6.93%
"March 14, 2018",-2.21%
"March 13, 2018",-2.84%
"March 12, 2018",-3.99%
"March 9, 2018",-5.03%
"March 8, 2018",-4.45%
"March 7, 2018",-9.26%
"March 6, 2018",-7.79%
"March 5, 2018",-5.78%
"March 2, 2018",-6.32%
"March 1, 2018",-11.91%
"Feb. 28, 2018",-10.39%
"Feb. 27, 2018",-10.50%
"Feb. 26, 2018",-6.07%
"Feb. 23, 2018",-7.15%
"Feb. 22, 2018",-5.87%
"Feb. 21, 2018",-11.87%
"Feb. 20, 2018",-6.19%
"Feb. 16, 2018",-5.00%
"Feb. 15, 2018",-3.83%
"Feb. 14, 2018",-4.29%
"Feb. 13, 2018",-7.78%
"Feb. 12, 2018",-4.14%
"Feb. 9, 2018",-6.73%
"Feb. 8, 2018",-5.59%
"Feb. 7, 2018",1.18%
"Feb. 6, 2018",0.07%
"Feb. 5, 2018",-4.61%
"Feb. 2, 2018",0.72%
"Feb. 1, 2018",9.08%
"Jan. 31, 2018",11.03%
"Jan. 30, 2018",14.75%
"Jan. 29, 2018",12.78%
"Jan. 26, 2018",11.86%
"Jan. 25, 2018",6.31%
"Jan. 24, 2018",8.79%
"Jan. 23, 2018",10.86%
"Jan. 22, 2018",8.99%
"Jan. 19, 2018",8.54%
"Jan. 18, 2018",11.04%
"Jan. 17, 2018",12.20%
"Jan. 16, 2018",9.44%
"Jan. 12, 2018",11.93%
"Jan. 11, 2018",10.33%
"Jan. 10, 2018",9.32%
"Jan. 9, 2018",10.18%
"Jan. 8, 2018",6.11%
"Jan. 5, 2018",4.49%
"Jan. 4, 2018",3.70%
"Jan. 3, 2018",2.56%
"Jan. 2, 2018",3.28%
"Dec. 29, 2017",-1.33%
"Dec. 28, 2017",-1.19%
"Dec. 27, 2017",-3.72%
"Dec. 26, 2017",-1.02%
"Dec. 22, 2017",-3.53%
"Dec. 21, 2017",-6.37%
"Dec. 20, 2017",-9.61%
"Dec. 19, 2017",-11.47%
"Dec. 18, 2017",-13.04%
"Dec. 15, 2017",-13.85%
"Dec. 14, 2017",-13.35%
"Dec. 13, 2017",-17.49%
"Dec. 12, 2017",-13.90%
"Dec. 11, 2017",-12.52%
"Dec. 8, 2017",-14.23%
"Dec. 7, 2017",-14.36%
"Dec. 6, 2017",-15.26%
"Dec. 5, 2017",-12.96%
"Dec. 4, 2017",-11.86%
"Dec. 1, 2017",-11.45%
"Nov. 30, 2017",-17.58%
"Nov. 29, 2017",-4.42%
"Nov. 28, 2017",-5.29%
"Nov. 27, 2017",-9.63%
"Nov. 24, 2017",-8.31%
"Nov. 22, 2017",-8.77%
"Nov. 21, 2017",-12.22%
"Nov. 20, 2017",-9.24%
"Nov. 17, 2017",-7.62%
"Nov. 16, 2017",-7.90%
"Nov. 15, 2017",-10.74%
"Nov. 14, 2017",-1.91%
"Nov. 13, 2017",5.62%
"Nov. 10, 2017",1.50%
"Nov. 9, 2017",6.54%
"Nov. 8, 2017",7.76%
"Nov. 7, 2017",9.23%
"Nov. 6, 2017",12.07%
"Nov. 3, 2017",2.00%
"Nov. 2, 2017",7.66%
"Nov. 1, 2017",4.66%
"Oct. 31, 2017",3.40%
"Oct. 30, 2017",-2.75%
"Oct. 27, 2017",-7.36%
"Oct. 26, 2017",-15.62%
"Oct. 25, 2017",-12.91%
"Oct. 24, 2017",-13.68%
"Oct. 23, 2017",-12.39%
"Oct. 20, 2017",-12.33%
"Oct. 19, 2017",-12.14%
"Oct. 18, 2017",-8.65%
"Oct. 17, 2017",-8.11%
"Oct. 16, 2017",-10.28%
"Oct. 13, 2017",-10.54%
"Oct. 12, 2017",-10.45%
"Oct. 11, 2017",-12.09%
"Oct. 10, 2017",-14.57%
"Oct. 9, 2017",-11.62%
"Oct. 6, 2017",-12.94%
"Oct. 5, 2017",-12.38%
"Oct. 4, 2017",-10.31%
"Oct. 3, 2017",-13.80%
"Oct. 2, 2017",-12.53%
"Sept. 29, 2017",-12.43%
"Sept. 28, 2017",-6.64%
"Sept. 27, 2017",5.58%
"Sept. 26, 2017",1.61%
"Sept. 25, 2017",2.49%
"Sept. 22, 2017",-4.94%
"Sept. 21, 2017",-0.45%
"Sept. 20, 2017",3.57%
"Sept. 19, 2017",0.08%
"Sept. 18, 2017",-1.41%
"Sept. 15, 2017",-1.74%
"Sept. 14, 2017",1.55%
"Sept. 13, 2017",-3.02%
"Sept. 12, 2017",-13.65%
"Sept. 11, 2017",-16.07%
"Sept. 8, 2017",-21.14%
"Sept. 7, 2017",-10.99%
"Sept. 6, 2017",-10.32%
"Sept. 5, 2017",-12.31%
"Sept. 1, 2017",-11.56%
"Aug. 31, 2017",-15.19%
"Aug. 30, 2017",-20.06%
"Aug. 29, 2017",-21.78%
"Aug. 28, 2017",-21.12%
"Aug. 25, 2017",-20.01%
"Aug. 24, 2017",-19.64%
"Aug. 23, 2017",-21.80%
"Aug. 22, 2017",-20.50%
"Aug. 21, 2017",-22.92%
"Aug. 18, 2017",-21.14%
"Aug. 17, 2017",-17.17%
"Aug. 16, 2017",-14.95%
"Aug. 15, 2017",-14.11%
"Aug. 14, 2017",-12.00%
"Aug. 11, 2017",-10.57%
"Aug. 10, 2017",-7.30%
"Aug. 9, 2017",-7.41%
"Aug. 8, 2017",-8.88%
"Aug. 7, 2017",-7.01%
"Aug. 4, 2017",-2.29%
"Aug. 3, 2017",-3.20%
"Aug. 2, 2017",-0.19%
"Aug. 1, 2017",2.54%
"July 31, 2017",-3.10%
"July 28, 2017",2.15%
"July 27, 2017",-4.53%
"July 26, 2017",-11.37%
"July 25, 2017",-9.18%
"July 24, 2017",-13.99%
"July 21, 2017",-12.88%
"July 20, 2017",-15.58%
"July 19, 2017",-15.04%
"July 18, 2017",-22.91%
"July 17, 2017",-21.12%
"July 14, 2017",-20.49%
"July 13, 2017",-21.66%
"July 12, 2017",-22.99%
"July 11, 2017",-17.35%
"July 10, 2017",-19.77%
"July 7, 2017",-18.43%
"July 6, 2017",-19.27%
"July 5, 2017",-15.95%
"July 3, 2017",-19.63%
"June 30, 2017",-19.28%
"June 29, 2017",-19.87%
"June 28, 2017",-17.62%
"June 27, 2017",-13.98%
"June 26, 2017",-20.03%
"June 23, 2017",-23.33%
"June 22, 2017",-22.33%
"June 21, 2017",-22.61%
"June 20, 2017",-20.10%
"June 19, 2017",-13.36%
"June 16, 2017",-9.36%
"June 15, 2017",-16.51%
"June 14, 2017",-15.25%
"June 13, 2017",-9.74%
"June 12, 2017",-12.93%
"June 9, 2017",-20.75%
"June 8, 2017",-25.60%
"June 7, 2017",-26.44%
"June 6, 2017",-21.03%
"June 5, 2017",-20.33%
"June 2, 2017",-21.04%
"June 1, 2017",-19.32%
"May 31, 2017",-21.03%
"May 30, 2017",-19.62%
"May 26, 2017",-18.46%
"May 25, 2017",-19.90%
"May 24, 2017",-13.28%
"May 23, 2017",-10.73%
"May 22, 2017",-8.95%
"May 19, 2017",-8.71%
"May 18, 2017",-10.35%
"May 17, 2017",-12.85%
"May 16, 2017",-12.94%
"May 15, 2017",-8.65%
"May 12, 2017",-12.42%
"May 11, 2017",-11.36%
"May 10, 2017",-8.39%
"May 9, 2017",-7.66%
"May 8, 2017",-11.67%
"May 5, 2017",-13.48%
"May 4, 2017",-22.89%
"May 3, 2017",-23.12%
"May 2, 2017",-26.27%
"May 1, 2017",-27.00%
"April 28, 2017",-26.05%
"April 27, 2017",-27.01%
"April 26, 2017",-21.97%
"April 25, 2017",-18.38%
"April 24, 2017",-20.56%
"April 21, 2017",-14.73%
"April 20, 2017",-14.31%
"April 19, 2017",-11.78%
"April 18, 2017",-4.77%
"April 17, 2017",-1.97%
"April 13, 2017",-4.37%
"April 12, 2017",-2.50%
"April 11, 2017",7.87%
"April 10, 2017",10.39%
"April 7, 2017",13.95%
"April 6, 2017",14.52%
"April 5, 2017",18.69%
"April 4, 2017",20.53%
"April 3, 2017",16.49%
"March 31, 2017",13.50%
"March 30, 2017",15.81%
"March 29, 2017",15.12%
"March 28, 2017",13.16%
"March 27, 2017",8.79%
"March 24, 2017",6.76%
"March 23, 2017",8.32%
"March 22, 2017",1.85%
"March 21, 2017",3.19%
"March 20, 2017",7.64%
"March 17, 2017",9.09%
"March 16, 2017",10.88%
"March 15, 2017",15.20%
"March 14, 2017",10.66%
"March 13, 2017",11.35%
"March 10, 2017",15.77%
"March 9, 2017",15.97%
"March 8, 2017",13.56%
"March 7, 2017",3.93%
"March 6, 2017",19.11%
"March 3, 2017",31.95%
"March 2, 2017",45.91%
"March 1, 2017",70.21%
"Feb. 28, 2017",65.05%
"Feb. 27, 2017",67.85%
"Feb. 24, 2017",67.36%
"Feb. 23, 2017",75.63%
"Feb. 22, 2017",64.49%
"Feb. 21, 2017",81.28%
"Feb. 17, 2017",56.23%
"Feb. 16, 2017",66.61%
"Feb. 15, 2017",67.90%
"Feb. 14, 2017",69.39%
"Feb. 13, 2017",69.27%
"Feb. 10, 2017",69.93%
"Feb. 9, 2017",58.12%
"Feb. 8, 2017",47.01%
"Feb. 7, 2017",40.88%
"Feb. 6, 2017",46.62%
"Feb. 3, 2017",54.21%
"Feb. 2, 2017",67.99%
"Feb. 1, 2017",56.74%
"Jan. 31, 2017",47.42%
"Jan. 30, 2017",44.88%
"Jan. 27, 2017",65.27%
"Jan. 26, 2017",75.61%
"Jan. 25, 2017",91.43%
"Jan. 24, 2017",81.69%
"Jan. 23, 2017",77.94%
"Jan. 20, 2017",100.5%
"Jan. 19, 2017",92.92%
"Jan. 18, 2017",82.05%
"Jan. 17, 2017",81.53%
"Jan. 13, 2017",79.94%
"Jan. 12, 2017",69.52%
"Jan. 11, 2017",69.54%
"Jan. 10, 2017",59.50%
"Jan. 9, 2017",58.26%
"Jan. 6, 2017",56.06%
"Jan. 5, 2017",40.02%
"Jan. 4, 2017",37.73%
"Jan. 3, 2017",40.89%
"Dec. 30, 2016",41.82%
"Dec. 29, 2016",38.76%
"Dec. 28, 2016",43.18%
"Dec. 27, 2016",40.51%
"Dec. 23, 2016",36.79%
"Dec. 22, 2016",44.78%
"Dec. 21, 2016",50.21%
"Dec. 20, 2016",51.87%
"Dec. 19, 2016",51.40%
"Dec. 16, 2016",48.81%
"Dec. 15, 2016",43.58%
"Dec. 14, 2016",47.35%
"Dec. 13, 2016",51.90%
"Dec. 12, 2016",47.21%
"Dec. 9, 2016",44.33%
"Dec. 8, 2016",40.87%
"Dec. 7, 2016",38.56%
"Dec. 6, 2016",30.75%
"Dec. 5, 2016",30.60%
"Dec. 2, 2016",20.82%
"Dec. 1, 2016",13.40%
"Nov. 30, 2016",18.65%
"Nov. 29, 2016",3.59%
"Nov. 28, 2016",4.58%
"Nov. 25, 2016",4.66%
"Nov. 23, 2016",9.76%
"Nov. 22, 2016",7.85%
"Nov. 21, 2016",10.47%
"Nov. 18, 2016",-0.65%
"Nov. 17, 2016",0.66%
"Nov. 16, 2016",0.10%
"Nov. 15, 2016",7.44%
"Nov. 14, 2016",-1.53%
"Nov. 11, 2016",-5.65%
"Nov. 10, 2016",-6.73%
"Nov. 9, 2016",-9.86%
"Nov. 8, 2016",-12.56%
"Nov. 7, 2016",-13.14%
"Nov. 4, 2016",-14.50%
"Nov. 3, 2016",-11.34%
"Nov. 2, 2016",-13.64%
"Nov. 1, 2016",-7.95%
"Oct. 31, 2016",-9.00%
"Oct. 28, 2016",-0.85%
"Oct. 27, 2016",5.38%
