date,three_month_return
"Oct. 24, 2019",2.87%
"Oct. 23, 2019",-1.63%
"Oct. 22, 2019",0.46%
"Oct. 21, 2019",2.33%
"Oct. 18, 2019",1.98%
"Oct. 17, 2019",2.98%
"Oct. 16, 2019",0.73%
"Oct. 15, 2019",3.64%
"Oct. 14, 2019",2.89%
"Oct. 11, 2019",4.01%
"Oct. 10, 2019",3.49%
"Oct. 9, 2019",3.48%
"Oct. 8, 2019",1.82%
"Oct. 7, 2019",2.24%
"Oct. 4, 2019",1.73%
"Oct. 3, 2019",0.71%
"Oct. 2, 2019",1.19%
"Oct. 1, 2019",3.55%
"Sept. 30, 2019",6.36%
"Sept. 27, 2019",7.10%
"Sept. 26, 2019",7.65%
"Sept. 25, 2019",7.49%
"Sept. 24, 2019",6.85%
"Sept. 23, 2019",6.30%
"Sept. 20, 2019",5.76%
"Sept. 19, 2019",6.93%
"Sept. 18, 2019",8.76%
"Sept. 17, 2019",8.89%
"Sept. 16, 2019",7.70%
"Sept. 13, 2019",6.51%
"Sept. 12, 2019",8.21%
"Sept. 11, 2019",8.17%
"Sept. 10, 2019",6.12%
"Sept. 9, 2019",5.38%
"Sept. 6, 2019",4.32%
"Sept. 5, 2019",4.58%
"Sept. 4, 2019",6.44%
"Sept. 3, 2019",7.51%
"Aug. 30, 2019",5.93%
"Aug. 29, 2019",5.53%
"Aug. 28, 2019",2.26%
"Aug. 27, 2019",-1.29%
"Aug. 26, 2019",-0.90%
"Aug. 23, 2019",-0.78%
"Aug. 22, 2019",-2.63%
"Aug. 21, 2019",-5.21%
"Aug. 20, 2019",-3.83%
"Aug. 19, 2019",-3.06%
"Aug. 16, 2019",-5.32%
"Aug. 15, 2019",-7.31%
"Aug. 14, 2019",-5.60%
"Aug. 13, 2019",-2.19%
"Aug. 12, 2019",-5.10%
"Aug. 9, 2019",-3.83%
"Aug. 8, 2019",-3.66%
"Aug. 7, 2019",-4.37%
"Aug. 6, 2019",-7.05%
"Aug. 5, 2019",-8.69%
"Aug. 2, 2019",-5.15%
"Aug. 1, 2019",-5.45%
"July 31, 2019",-4.98%
"July 30, 2019",-3.10%
"July 29, 2019",-1.76%
"July 26, 2019",0.51%
"July 25, 2019",2.92%
"July 24, 2019",3.38%
"July 23, 2019",2.52%
"July 22, 2019",1.88%
"July 19, 2019",-0.31%
"July 18, 2019",0.50%
"July 17, 2019",-0.87%
"July 16, 2019",0.95%
"July 15, 2019",-0.06%
"July 12, 2019",-1.17%
"July 11, 2019",-2.19%
"July 10, 2019",-1.44%
"July 9, 2019",-0.39%
"July 8, 2019",0.27%
"July 5, 2019",-2.57%
"July 3, 2019",-1.89%
"July 2, 2019",-2.43%
"July 1, 2019",-1.66%
"June 28, 2019",0.65%
"June 27, 2019",1.83%
"June 26, 2019",4.00%
"June 25, 2019",4.74%
"June 24, 2019",3.85%
"June 21, 2019",1.01%
"June 20, 2019",3.66%
"June 19, 2019",1.52%
"June 18, 2019",1.21%
"June 17, 2019",-0.37%
"June 14, 2019",1.29%
"June 13, 2019",3.50%
"June 12, 2019",0.81%
"June 11, 2019",-2.00%
"June 10, 2019",-2.84%
"June 7, 2019",-3.93%
"June 6, 2019",-5.80%
"June 5, 2019",-5.94%
"June 4, 2019",-9.07%
"June 3, 2019",-12.05%
"May 31, 2019",-15.06%
"May 30, 2019",-11.87%
"May 29, 2019",-11.56%
"May 28, 2019",-10.72%
"May 24, 2019",-4.61%
"May 23, 2019",-4.96%
"May 22, 2019",-1.96%
"May 21, 2019",-1.73%
"May 20, 2019",-4.41%
"May 17, 2019",-9.46%
"May 16, 2019",-8.86%
"May 15, 2019",-9.86%
"May 14, 2019",-10.95%
"May 13, 2019",-12.00%
"May 10, 2019",-8.52%
"May 9, 2019",-9.00%
"May 8, 2019",-9.09%
"May 7, 2019",-9.17%
"May 6, 2019",-7.17%
"May 3, 2019",-6.14%
"May 2, 2019",-6.58%
"May 1, 2019",-5.65%
"April 30, 2019",-5.67%
"April 29, 2019",-4.51%
"April 26, 2019",-3.64%
"April 25, 2019",-2.96%
"April 24, 2019",-2.36%
"April 23, 2019",3.47%
"April 22, 2019",2.32%
"April 18, 2019",1.18%
"April 17, 2019",4.29%
"April 16, 2019",6.03%
"April 15, 2019",5.40%
"April 12, 2019",9.50%
"April 11, 2019",9.23%
"April 10, 2019",7.41%
"April 9, 2019",5.73%
"April 8, 2019",9.26%
"April 5, 2019",11.26%
"April 4, 2019",11.12%
"April 3, 2019",15.96%
"April 2, 2019",11.82%
"April 1, 2019",12.76%
"March 29, 2019",11.01%
"March 28, 2019",7.89%
"March 27, 2019",6.47%
"March 26, 2019",4.34%
"March 25, 2019",9.66%
"March 22, 2019",7.33%
"March 21, 2019",10.42%
"March 20, 2019",5.59%
"March 19, 2019",4.02%
"March 18, 2019",2.98%
"March 15, 2019",2.56%
"March 14, 2019",2.14%
"March 13, 2019",0.54%
"March 12, 2019",-0.98%
"March 11, 2019",1.04%
"March 8, 2019",0.80%
"March 7, 2019",2.08%
"March 6, 2019",-1.01%
"March 5, 2019",1.12%
"March 4, 2019",1.95%
"March 1, 2019",-0.49%
"Feb. 28, 2019",5.58%
"Feb. 27, 2019",2.01%
"Feb. 26, 2019",1.76%
"Feb. 25, 2019",2.43%
"Feb. 22, 2019",2.62%
"Feb. 21, 2019",3.94%
"Feb. 20, 2019",5.51%
"Feb. 19, 2019",10.08%
"Feb. 15, 2019",8.40%
"Feb. 14, 2019",10.52%
"Feb. 13, 2019",9.99%
"Feb. 12, 2019",11.20%
"Feb. 11, 2019",11.03%
"Feb. 8, 2019",9.35%
"Feb. 7, 2019",8.70%
"Feb. 6, 2019",11.09%
"Feb. 5, 2019",12.56%
"Feb. 4, 2019",12.49%
"Feb. 1, 2019",12.13%
"Jan. 31, 2019",15.60%
"Jan. 30, 2019",16.97%
"Jan. 29, 2019",17.66%
"Jan. 28, 2019",11.98%
"Jan. 25, 2019",10.16%
"Jan. 24, 2019",-0.70%
"Jan. 23, 2019",-11.24%
"Jan. 22, 2019",-12.67%
"Jan. 18, 2019",-11.02%
"Jan. 17, 2019",-14.54%
"Jan. 16, 2019",-15.54%
"Jan. 15, 2019",-13.99%
"Jan. 14, 2019",-15.02%
"Jan. 11, 2019",-14.92%
"Jan. 10, 2019",-14.55%
"Jan. 9, 2019",-17.50%
"Jan. 8, 2019",-21.58%
"Jan. 7, 2019",-21.59%
"Jan. 4, 2019",-22.28%
"Jan. 3, 2019",-26.05%
"Jan. 2, 2019",-22.95%
"Dec. 31, 2018",-25.57%
"Dec. 28, 2018",-25.12%
"Dec. 27, 2018",-25.37%
"Dec. 26, 2018",-24.75%
"Dec. 24, 2018",-28.46%
"Dec. 21, 2018",-27.94%
"Dec. 20, 2018",-24.69%
"Dec. 19, 2018",-22.71%
"Dec. 18, 2018",-21.33%
"Dec. 17, 2018",-21.73%
"Dec. 14, 2018",-19.77%
"Dec. 13, 2018",-19.28%
"Dec. 12, 2018",-17.06%
"Dec. 11, 2018",-18.89%
"Dec. 10, 2018",-18.19%
"Dec. 7, 2018",-17.03%
"Dec. 6, 2018",-12.17%
"Dec. 4, 2018",-14.82%
"Dec. 3, 2018",-11.31%
"Nov. 30, 2018",-10.21%
"Nov. 29, 2018",-13.05%
"Nov. 28, 2018",-13.45%
"Nov. 27, 2018",-13.33%
"Nov. 26, 2018",-13.49%
"Nov. 23, 2018",-13.65%
"Nov. 21, 2018",-14.34%
"Nov. 20, 2018",-16.32%
"Nov. 19, 2018",-12.22%
"Nov. 16, 2018",-11.66%
"Nov. 15, 2018",-11.77%
"Nov. 14, 2018",-11.19%
"Nov. 13, 2018",-10.38%
"Nov. 12, 2018",-12.04%
"Nov. 9, 2018",-11.02%
"Nov. 8, 2018",-10.37%
"Nov. 7, 2018",-8.97%
"Nov. 6, 2018",-10.26%
"Nov. 5, 2018",-10.43%
"Nov. 2, 2018",-8.59%
"Nov. 1, 2018",-9.85%
"Oct. 31, 2018",-15.58%
"Oct. 30, 2018",-15.11%
"Oct. 29, 2018",-17.93%
"Oct. 26, 2018",-12.56%
"Oct. 25, 2018",-4.55%
"Oct. 24, 2018",5.16%
"Oct. 23, 2018",7.32%
"Oct. 22, 2018",8.31%
"Oct. 19, 2018",8.09%
"Oct. 18, 2018",7.53%
"Oct. 17, 2018",11.24%
"Oct. 16, 2018",11.04%
"Oct. 15, 2018",8.65%
"Oct. 12, 2018",8.74%
"Oct. 11, 2018",8.57%
"Oct. 10, 2018",8.17%
"Oct. 9, 2018",11.70%
"Oct. 8, 2018",14.94%
"Oct. 5, 2018",17.72%
"Oct. 4, 2018",19.53%
"Oct. 3, 2018",19.72%
"Oct. 2, 2018",18.70%
"Oct. 1, 2018",21.27%
"Sept. 28, 2018",23.18%
"Sept. 27, 2018",24.50%
"Sept. 26, 2018",21.34%
"Sept. 25, 2018",20.22%
"Sept. 24, 2018",19.55%
"Sept. 21, 2018",19.98%
"Sept. 20, 2018",20.19%
"Sept. 19, 2018",22.05%
"Sept. 18, 2018",20.39%
"Sept. 17, 2018",20.93%
"Sept. 14, 2018",20.20%
"Sept. 13, 2018",21.44%
"Sept. 12, 2018",20.40%
"Sept. 11, 2018",23.54%
"Sept. 10, 2018",23.83%
"Sept. 7, 2018",22.24%
"Sept. 6, 2018",20.26%
"Sept. 5, 2018",20.63%
"Sept. 4, 2018",20.02%
"Aug. 31, 2018",20.01%
"Aug. 30, 2018",18.49%
"Aug. 29, 2018",18.90%
"Aug. 28, 2018",16.02%
"Aug. 27, 2018",15.23%
"Aug. 24, 2018",19.10%
"Aug. 23, 2018",21.24%
"Aug. 22, 2018",19.19%
"Aug. 21, 2018",16.81%
"Aug. 20, 2018",18.09%
"Aug. 17, 2018",13.74%
"Aug. 16, 2018",12.28%
"Aug. 15, 2018",16.69%
"Aug. 14, 2018",13.20%
"Aug. 13, 2018",12.16%
"Aug. 10, 2018",13.57%
"Aug. 9, 2018",14.41%
"Aug. 8, 2018",12.40%
"Aug. 7, 2018",11.71%
"Aug. 6, 2018",9.49%
"Aug. 3, 2018",9.90%
"Aug. 2, 2018",8.58%
"Aug. 1, 2018",6.76%
"July 31, 2018",10.09%
"July 30, 2018",9.60%
"July 27, 2018",9.06%
"July 26, 2018",6.38%
"July 25, 2018",-2.86%
"July 24, 2018",-3.66%
"July 23, 2018",-2.58%
"July 20, 2018",-2.45%
"July 19, 2018",-1.86%
"July 18, 2018",-3.44%
"July 17, 2018",-1.93%
"July 16, 2018",-3.30%
"July 13, 2018",-3.60%
"July 12, 2018",-3.95%
"July 11, 2018",-1.81%
"July 10, 2018",-2.09%
"July 9, 2018",-2.90%
"July 6, 2018",-4.61%
"July 5, 2018",-8.79%
"July 3, 2018",-7.95%
"July 2, 2018",-5.15%
"June 29, 2018",-11.17%
"June 28, 2018",-9.87%
"June 27, 2018",-11.15%
"June 26, 2018",-11.15%
"June 25, 2018",-9.59%
"June 22, 2018",-8.93%
"June 21, 2018",-8.01%
"June 20, 2018",-14.32%
"June 19, 2018",-14.67%
"June 18, 2018",-14.01%
"June 15, 2018",-12.95%
"June 14, 2018",-12.88%
"June 13, 2018",-14.88%
"June 12, 2018",-14.71%
"June 11, 2018",-14.61%
"June 8, 2018",-13.52%
"June 7, 2018",-12.04%
"June 6, 2018",-12.88%
"June 5, 2018",-12.81%
"June 4, 2018",-10.66%
"June 1, 2018",-12.15%
"May 31, 2018",-11.69%
"May 30, 2018",-11.26%
"May 29, 2018",-10.98%
"May 25, 2018",-8.85%
"May 24, 2018",-11.69%
"May 23, 2018",-13.23%
"May 22, 2018",-11.29%
"May 21, 2018",-10.01%
"May 18, 2018",-10.43%
"May 17, 2018",-9.95%
"May 16, 2018",-9.03%
"May 15, 2018",-11.14%
"May 14, 2018",-9.58%
"May 11, 2018",-5.48%
"May 10, 2018",-6.41%
"May 9, 2018",-7.10%
"May 8, 2018",-5.93%
"May 7, 2018",-10.17%
"May 4, 2018",-10.10%
"May 3, 2018",-11.02%
"May 2, 2018",-11.07%
"May 1, 2018",-12.22%
"April 30, 2018",-11.70%
"April 27, 2018",-11.99%
"April 26, 2018",-12.36%
"April 25, 2018",-10.57%
"April 24, 2018",-13.39%
"April 23, 2018",-15.75%
"April 20, 2018",-15.80%
"April 19, 2018",-15.76%
"April 18, 2018",-14.20%
"April 17, 2018",-17.86%
"April 16, 2018",-16.16%
"April 13, 2018",-15.74%
"April 12, 2018",-15.94%
"April 11, 2018",-17.49%
"April 10, 2018",-14.02%
"April 9, 2018",-12.07%
"April 6, 2018",-14.04%
"April 5, 2018",-11.60%
"April 4, 2018",-12.89%
"April 3, 2018",-13.77%
"April 2, 2018",-18.03%
"March 29, 2018",-12.48%
"March 28, 2018",-14.60%
"March 27, 2018",-14.05%
"March 26, 2018",-12.72%
"March 23, 2018",-14.02%
"March 22, 2018",-13.60%
"March 21, 2018",-12.49%
"March 20, 2018",-8.17%
"March 19, 2018",-8.07%
"March 16, 2018",-5.87%
"March 15, 2018",-7.36%
"March 14, 2018",-6.62%
"March 13, 2018",-4.45%
"March 12, 2018",-5.79%
"March 9, 2018",-5.73%
"March 8, 2018",-7.83%
"March 7, 2018",-8.65%
"March 6, 2018",-4.70%
"March 5, 2018",-5.41%
"March 2, 2018",-3.52%
"March 1, 2018",-3.19%
"Feb. 28, 2018",2.97%
"Feb. 27, 2018",7.11%
"Feb. 26, 2018",7.91%
"Feb. 23, 2018",5.26%
"Feb. 22, 2018",4.05%
"Feb. 21, 2018",4.69%
"Feb. 20, 2018",5.64%
"Feb. 16, 2018",5.43%
"Feb. 15, 2018",6.50%
"Feb. 14, 2018",7.40%
"Feb. 13, 2018",7.34%
"Feb. 12, 2018",6.21%
"Feb. 9, 2018",3.82%
"Feb. 8, 2018",3.00%
"Feb. 7, 2018",7.46%
"Feb. 6, 2018",6.64%
"Feb. 5, 2018",5.26%
"Feb. 2, 2018",8.74%
"Feb. 1, 2018",11.71%
"Jan. 31, 2018",12.89%
"Jan. 30, 2018",9.32%
"Jan. 29, 2018",11.55%
"Jan. 26, 2018",10.36%
"Jan. 25, 2018",5.30%
"Jan. 24, 2018",5.80%
"Jan. 23, 2018",11.06%
"Jan. 22, 2018",9.30%
"Jan. 19, 2018",10.95%
"Jan. 18, 2018",10.59%
"Jan. 17, 2018",12.50%
"Jan. 16, 2018",11.19%
"Jan. 12, 2018",11.14%
"Jan. 11, 2018",10.74%
"Jan. 10, 2018",8.53%
"Jan. 9, 2018",8.19%
"Jan. 8, 2018",9.51%
"Jan. 5, 2018",10.34%
"Jan. 4, 2018",10.83%
"Jan. 3, 2018",10.94%
"Jan. 2, 2018",18.40%
"Dec. 29, 2017",16.92%
"Dec. 28, 2017",17.27%
"Dec. 27, 2017",18.04%
"Dec. 26, 2017",18.41%
"Dec. 22, 2017",20.10%
"Dec. 21, 2017",20.87%
"Dec. 20, 2017",21.82%
"Dec. 19, 2017",23.12%
"Dec. 18, 2017",21.46%
"Dec. 15, 2017",18.24%
"Dec. 14, 2017",17.48%
"Dec. 13, 2017",15.51%
"Dec. 12, 2017",17.57%
"Dec. 11, 2017",18.13%
"Dec. 8, 2017",19.78%
"Dec. 7, 2017",20.70%
"Dec. 6, 2017",18.29%
"Dec. 5, 2017",20.69%
"Dec. 4, 2017",18.85%
"Dec. 1, 2017",14.81%
"Nov. 30, 2017",17.76%
"Nov. 29, 2017",14.42%
"Nov. 28, 2017",8.54%
"Nov. 27, 2017",3.64%
"Nov. 24, 2017",8.74%
"Nov. 22, 2017",3.11%
"Nov. 21, 2017",3.53%
"Nov. 20, 2017",2.78%
"Nov. 17, 2017",2.94%
"Nov. 16, 2017",-0.07%
"Nov. 15, 2017",-1.03%
"Nov. 14, 2017",-1.77%
"Nov. 13, 2017",-1.64%
"Nov. 10, 2017",-0.96%
"Nov. 9, 2017",-2.25%
"Nov. 8, 2017",-1.46%
"Nov. 7, 2017",-2.71%
"Nov. 6, 2017",-3.64%
"Nov. 3, 2017",-3.51%
"Nov. 2, 2017",-3.07%
"Nov. 1, 2017",-3.10%
"Oct. 31, 2017",-2.97%
"Oct. 30, 2017",-3.24%
"Oct. 27, 2017",-4.35%
"Oct. 26, 2017",-7.41%
"Oct. 25, 2017",-2.82%
"Oct. 24, 2017",-1.69%
"Oct. 23, 2017",-2.52%
"Oct. 20, 2017",-1.71%
"Oct. 19, 2017",-4.53%
"Oct. 18, 2017",-4.45%
"Oct. 17, 2017",-5.49%
"Oct. 16, 2017",-4.92%
"Oct. 13, 2017",-4.68%
"Oct. 12, 2017",-5.27%
"Oct. 11, 2017",-5.27%
"Oct. 10, 2017",-8.11%
"Oct. 9, 2017",-10.24%
"Oct. 6, 2017",-7.77%
"Oct. 5, 2017",-7.71%
"Oct. 4, 2017",-5.94%
"Oct. 3, 2017",-5.74%
"Oct. 2, 2017",-9.90%
"Sept. 29, 2017",-9.43%
"Sept. 28, 2017",-9.42%
"Sept. 27, 2017",-9.15%
"Sept. 26, 2017",-9.77%
"Sept. 25, 2017",-10.98%
"Sept. 22, 2017",-10.71%
"Sept. 21, 2017",-10.49%
"Sept. 20, 2017",-10.08%
"Sept. 19, 2017",-12.11%
"Sept. 18, 2017",-10.28%
"Sept. 15, 2017",-8.97%
"Sept. 14, 2017",-8.70%
"Sept. 13, 2017",-7.68%
"Sept. 12, 2017",-8.54%
"Sept. 11, 2017",-9.86%
"Sept. 8, 2017",-10.63%
"Sept. 7, 2017",-12.93%
"Sept. 6, 2017",-14.03%
"Sept. 5, 2017",-16.15%
"Sept. 1, 2017",-13.45%
"Aug. 31, 2017",-13.23%
"Aug. 30, 2017",-13.38%
"Aug. 29, 2017",-15.18%
"Aug. 28, 2017",-14.70%
"Aug. 25, 2017",-13.53%
"Aug. 24, 2017",-14.89%
"Aug. 23, 2017",-13.28%
"Aug. 22, 2017",-9.32%
"Aug. 21, 2017",-7.75%
"Aug. 18, 2017",-7.19%
"Aug. 17, 2017",-6.82%
"Aug. 16, 2017",-5.08%
"Aug. 15, 2017",-4.88%
"Aug. 14, 2017",-4.37%
"Aug. 11, 2017",-6.80%
"Aug. 10, 2017",-7.47%
"Aug. 9, 2017",-6.16%
"Aug. 8, 2017",-4.65%
"Aug. 7, 2017",-5.19%
"Aug. 4, 2017",-3.02%
"Aug. 3, 2017",-3.52%
"Aug. 2, 2017",-4.51%
"Aug. 1, 2017",-1.00%
"July 31, 2017",-1.26%
"July 28, 2017",0.60%
"July 27, 2017",1.47%
"July 26, 2017",4.53%
"July 25, 2017",3.03%
"July 24, 2017",5.88%
"July 21, 2017",8.36%
"July 20, 2017",7.95%
"July 19, 2017",12.37%
"July 18, 2017",13.14%
"July 17, 2017",13.56%
"July 14, 2017",14.03%
"July 13, 2017",14.20%
"July 12, 2017",11.84%
"July 11, 2017",12.26%
"July 10, 2017",16.43%
"July 7, 2017",17.79%
"July 6, 2017",18.70%
"July 5, 2017",18.39%
"July 3, 2017",14.94%
"June 30, 2017",15.44%
"June 29, 2017",15.58%
"June 28, 2017",14.43%
"June 27, 2017",16.32%
"June 26, 2017",17.37%
"June 23, 2017",18.24%
"June 22, 2017",17.27%
"June 21, 2017",17.64%
"June 20, 2017",12.87%
"June 19, 2017",14.55%
"June 16, 2017",11.34%
"June 15, 2017",10.72%
"June 14, 2017",12.58%
"June 13, 2017",8.66%
"June 12, 2017",5.57%
"June 9, 2017",5.50%
"June 8, 2017",4.38%
"June 7, 2017",5.51%
"June 6, 2017",4.41%
"June 5, 2017",3.62%
"June 2, 2017",4.85%
"June 1, 2017",2.41%
"May 31, 2017",3.96%
"May 30, 2017",2.91%
"May 26, 2017",3.64%
"May 25, 2017",4.07%
"May 24, 2017",1.78%
"May 23, 2017",4.16%
"May 22, 2017",1.74%
"May 19, 2017",1.26%
"May 18, 2017",-0.05%
"May 17, 2017",-0.49%
"May 16, 2017",3.43%
"May 15, 2017",1.29%
"May 12, 2017",4.59%
"May 11, 2017",6.18%
"May 10, 2017",6.69%
"May 9, 2017",6.90%
"May 8, 2017",8.62%
"May 5, 2017",10.44%
"May 4, 2017",10.33%
"May 3, 2017",9.98%
"May 2, 2017",10.35%
"May 1, 2017",6.73%
"April 28, 2017",6.68%
"April 27, 2017",5.79%
"April 26, 2017",5.60%
"April 25, 2017",15.43%
"April 24, 2017",13.78%
"April 21, 2017",8.89%
"April 20, 2017",9.51%
"April 19, 2017",9.15%
"April 18, 2017",8.02%
"April 17, 2017",8.92%
"April 13, 2017",6.18%
"April 12, 2017",8.82%
"April 11, 2017",6.54%
"April 10, 2017",5.61%
"April 7, 2017",9.23%
"April 6, 2017",6.91%
"April 5, 2017",5.71%
"April 4, 2017",3.45%
"April 3, 2017",8.04%
"March 31, 2017",7.87%
"March 30, 2017",8.01%
"March 29, 2017",6.53%
"March 28, 2017",8.01%
"March 27, 2017",4.73%
"March 24, 2017",4.28%
"March 23, 2017",3.81%
"March 22, 2017",4.40%
"March 21, 2017",2.43%
"March 20, 2017",5.03%
"March 17, 2017",6.51%
"March 16, 2017",8.45%
"March 15, 2017",7.31%
"March 14, 2017",7.31%
"March 13, 2017",9.97%
"March 10, 2017",12.23%
"March 9, 2017",13.20%
"March 8, 2017",14.27%
"March 7, 2017",14.00%
"March 6, 2017",20.72%
"March 3, 2017",22.86%
"March 2, 2017",20.16%
"March 1, 2017",25.09%
"Feb. 28, 2017",21.63%
"Feb. 27, 2017",23.14%
"Feb. 24, 2017",23.58%
"Feb. 23, 2017",20.88%
"Feb. 22, 2017",22.95%
"Feb. 21, 2017",22.17%
"Feb. 17, 2017",22.77%
"Feb. 16, 2017",22.88%
"Feb. 15, 2017",23.87%
"Feb. 14, 2017",21.96%
"Feb. 13, 2017",27.12%
"Feb. 10, 2017",25.37%
"Feb. 9, 2017",28.68%
"Feb. 8, 2017",26.21%
"Feb. 7, 2017",27.59%
"Feb. 6, 2017",31.43%
"Feb. 3, 2017",33.20%
"Feb. 2, 2017",33.45%
"Feb. 1, 2017",32.89%
"Jan. 31, 2017",30.61%
"Jan. 30, 2017",33.61%
"Jan. 27, 2017",34.30%
"Jan. 26, 2017",40.42%
"Jan. 25, 2017",17.90%
"Jan. 24, 2017",17.29%
"Jan. 23, 2017",17.70%
"Jan. 20, 2017",20.81%
"Jan. 19, 2017",18.51%
"Jan. 18, 2017",20.87%
"Jan. 17, 2017",21.82%
"Jan. 13, 2017",23.61%
"Jan. 12, 2017",27.49%
"Jan. 11, 2017",29.88%
"Jan. 10, 2017",29.09%
"Jan. 9, 2017",30.75%
"Jan. 6, 2017",27.47%
"Jan. 5, 2017",29.08%
"Jan. 4, 2017",31.00%
"Jan. 3, 2017",25.77%
"Dec. 30, 2016",28.16%
"Dec. 29, 2016",31.59%
"Dec. 28, 2016",31.78%
"Dec. 27, 2016",31.01%
"Dec. 23, 2016",35.47%
"Dec. 22, 2016",34.61%
"Dec. 21, 2016",37.23%
"Dec. 20, 2016",38.21%
"Dec. 19, 2016",37.19%
"Dec. 16, 2016",36.46%
"Dec. 15, 2016",36.77%
"Dec. 14, 2016",33.77%
"Dec. 13, 2016",33.41%
"Dec. 12, 2016",30.54%
"Dec. 9, 2016",33.34%
"Dec. 8, 2016",27.97%
"Dec. 7, 2016",28.88%
"Dec. 6, 2016",29.04%
"Dec. 5, 2016",27.60%
"Dec. 2, 2016",29.87%
"Dec. 1, 2016",28.64%
"Nov. 30, 2016",25.36%
"Nov. 29, 2016",29.60%
"Nov. 28, 2016",31.02%
"Nov. 25, 2016",29.33%
"Nov. 23, 2016",29.11%
"Nov. 22, 2016",29.82%
"Nov. 21, 2016",30.29%
"Nov. 18, 2016",27.74%
"Nov. 17, 2016",26.70%
"Nov. 16, 2016",25.55%
"Nov. 15, 2016",25.41%
"Nov. 14, 2016",24.18%
"Nov. 11, 2016",17.72%
"Nov. 10, 2016",17.98%
"Nov. 9, 2016",13.11%
"Nov. 8, 2016",11.96%
"Nov. 7, 2016",9.83%
"Nov. 4, 2016",10.87%
"Nov. 3, 2016",10.65%
"Nov. 2, 2016",11.45%
"Nov. 1, 2016",7.13%
"Oct. 31, 2016",8.21%
"Oct. 28, 2016",4.56%
"Oct. 27, 2016",4.70%
"Oct. 26, 2016",0.31%
"Oct. 25, 2016",12.29%
"Oct. 24, 2016",11.90%
"Oct. 21, 2016",13.69%
"Oct. 20, 2016",0.62%
"Oct. 19, 2016",-1.10%
"Oct. 18, 2016",-3.47%
