date,three_year_return
"Sept. 18, 2018",59.74%
"Sept. 17, 2018",59.79%
"Sept. 14, 2018",60.61%
"Sept. 13, 2018",61.81%
"Sept. 12, 2018",59.24%
"Sept. 11, 2018",63.41%
"Sept. 10, 2018",62.96%
"Sept. 7, 2018",66.26%
"Sept. 6, 2018",63.93%
"Sept. 5, 2018",64.92%
"Sept. 4, 2018",66.51%
"Aug. 31, 2018",67.03%
"Aug. 30, 2018",63.94%
"Aug. 29, 2018",65.01%
"Aug. 28, 2018",65.31%
"Aug. 27, 2018",63.25%
"Aug. 24, 2018",63.91%
"Aug. 23, 2018",60.93%
"Aug. 22, 2018",59.88%
"Aug. 21, 2018",60.91%
"Aug. 20, 2018",57.78%
"Aug. 17, 2018",47.54%
"Aug. 16, 2018",51.22%
"Aug. 15, 2018",53.28%
"Aug. 14, 2018",50.13%
"Aug. 13, 2018",50.99%
"Aug. 10, 2018",56.10%
"Aug. 9, 2018",56.97%
"Aug. 8, 2018",56.52%
"Aug. 7, 2018",54.58%
"Aug. 6, 2018",52.84%
"Aug. 3, 2018",52.97%
"Aug. 2, 2018",56.60%
"Aug. 1, 2018",56.13%
"July 31, 2018",60.66%
"July 30, 2018",59.46%
"July 27, 2018",66.37%
"July 26, 2018",62.00%
"July 25, 2018",49.40%
"July 24, 2018",48.31%
"July 23, 2018",46.82%
"July 20, 2018",55.73%
"July 19, 2018",54.72%
"July 18, 2018",55.06%
"July 17, 2018",53.11%
"July 16, 2018",53.54%
"July 13, 2018",56.47%
"July 12, 2018",55.99%
"July 11, 2018",55.28%
"July 10, 2018",56.67%
"July 9, 2018",63.78%
"July 6, 2018",59.67%
"July 5, 2018",59.52%
"July 3, 2018",58.47%
"July 2, 2018",58.54%
"June 29, 2018",53.35%
"June 28, 2018",47.73%
"June 27, 2018",46.77%
"June 26, 2018",49.10%
"June 25, 2018",48.68%
"June 22, 2018",49.21%
"June 21, 2018",55.32%
"June 20, 2018",51.96%
"June 19, 2018",51.11%
"June 18, 2018",54.67%
"June 15, 2018",52.62%
"June 14, 2018",48.40%
"June 13, 2018",46.71%
"June 12, 2018",45.63%
"June 11, 2018",46.92%
"June 8, 2018",39.80%
"June 7, 2018",36.24%
"June 6, 2018",36.53%
"June 5, 2018",36.94%
"June 4, 2018",38.40%
"June 1, 2018",34.64%
"May 31, 2018",37.87%
"May 30, 2018",38.54%
"May 29, 2018",38.97%
"May 25, 2018",43.41%
"May 24, 2018",38.93%
"May 23, 2018",36.52%
"May 22, 2018",37.95%
"May 21, 2018",40.26%
"May 18, 2018",23.85%
"May 17, 2018",25.26%
"May 16, 2018",26.55%
"May 15, 2018",23.42%
"May 14, 2018",23.93%
"May 11, 2018",21.94%
"May 10, 2018",20.15%
"May 9, 2018",19.27%
"May 8, 2018",21.05%
"May 7, 2018",23.52%
"May 4, 2018",26.18%
"May 3, 2018",22.63%
"May 2, 2018",22.56%
"May 1, 2018",24.27%
"April 30, 2018",30.25%
"April 27, 2018",26.58%
"April 26, 2018",22.56%
"April 25, 2018",23.78%
"April 24, 2018",23.89%
"April 23, 2018",27.09%
"April 20, 2018",28.66%
"April 19, 2018",31.13%
"April 18, 2018",33.57%
"April 17, 2018",29.86%
"April 16, 2018",29.92%
"April 13, 2018",28.79%
"April 12, 2018",28.30%
"April 11, 2018",24.94%
"April 10, 2018",26.41%
"April 9, 2018",28.09%
"April 6, 2018",34.56%
"April 5, 2018",32.66%
"April 4, 2018",31.50%
"April 3, 2018",30.59%
"April 2, 2018",26.78%
"March 29, 2018",29.48%
"March 28, 2018",27.15%
"March 27, 2018",28.14%
"March 26, 2018",33.37%
"March 23, 2018",24.82%
"March 22, 2018",22.95%
"March 21, 2018",24.63%
"March 20, 2018",30.91%
"March 19, 2018",30.74%
"March 16, 2018",33.85%
"March 15, 2018",34.67%
"March 14, 2018",33.95%
"March 13, 2018",35.54%
"March 12, 2018",32.89%
"March 9, 2018",37.56%
"March 8, 2018",34.80%
"March 7, 2018",32.96%
"March 6, 2018",34.53%
"March 5, 2018",32.38%
"March 2, 2018",30.73%
"March 1, 2018",34.16%
"Feb. 28, 2018",33.76%
"Feb. 27, 2018",35.25%
"Feb. 26, 2018",34.98%
"Feb. 23, 2018",29.76%
"Feb. 22, 2018",28.00%
"Feb. 21, 2018",29.59%
"Feb. 20, 2018",28.92%
"Feb. 16, 2018",34.57%
"Feb. 15, 2018",34.36%
"Feb. 14, 2018",33.33%
"Feb. 13, 2018",32.01%
"Feb. 12, 2018",30.60%
"Feb. 9, 2018",28.29%
"Feb. 8, 2018",26.03%
"Feb. 7, 2018",31.15%
"Feb. 6, 2018",31.72%
"Feb. 5, 2018",28.15%
"Feb. 2, 2018",31.84%
"Feb. 1, 2018",33.49%
"Jan. 31, 2018",34.57%
"Jan. 30, 2018",32.43%
"Jan. 29, 2018",28.45%
"Jan. 26, 2018",31.08%
"Jan. 25, 2018",31.48%
"Jan. 24, 2018",35.89%
"Jan. 23, 2018",42.55%
"Jan. 22, 2018",43.09%
"Jan. 19, 2018",64.77%
"Jan. 18, 2018",64.79%
"Jan. 17, 2018",67.35%
"Jan. 16, 2018",65.83%
"Jan. 12, 2018",62.39%
"Jan. 11, 2018",58.96%
"Jan. 10, 2018",54.35%
"Jan. 9, 2018",52.93%
"Jan. 8, 2018",52.82%
"Jan. 5, 2018",54.47%
"Jan. 4, 2018",51.56%
"Jan. 3, 2018",52.05%
"Jan. 2, 2018",55.28%
"Dec. 29, 2017",56.13%
"Dec. 28, 2017",57.17%
"Dec. 27, 2017",57.38%
"Dec. 26, 2017",57.43%
"Dec. 22, 2017",59.89%
"Dec. 21, 2017",64.01%
"Dec. 20, 2017",64.16%
"Dec. 19, 2017",63.74%
"Dec. 18, 2017",61.74%
"Dec. 15, 2017",55.60%
"Dec. 14, 2017",54.19%
"Dec. 13, 2017",52.48%
"Dec. 12, 2017",53.18%
"Dec. 11, 2017",51.05%
"Dec. 8, 2017",50.32%
"Dec. 7, 2017",53.26%
"Dec. 6, 2017",48.64%
"Dec. 5, 2017",50.10%
"Dec. 4, 2017",49.87%
"Dec. 1, 2017",47.95%
"Nov. 30, 2017",45.07%
"Nov. 29, 2017",40.79%
"Nov. 28, 2017",34.31%
"Nov. 27, 2017",39.00%
"Nov. 24, 2017",43.18%
"Nov. 22, 2017",44.90%
"Nov. 21, 2017",45.79%
"Nov. 20, 2017",40.60%
"Nov. 17, 2017",40.03%
"Nov. 16, 2017",41.90%
"Nov. 15, 2017",40.26%
"Nov. 14, 2017",38.00%
"Nov. 13, 2017",34.95%
"Nov. 10, 2017",36.73%
"Nov. 9, 2017",39.80%
"Nov. 8, 2017",41.24%
"Nov. 7, 2017",40.87%
"Nov. 6, 2017",43.70%
"Nov. 3, 2017",53.33%
"Nov. 2, 2017",56.58%
"Nov. 1, 2017",56.58%
"Oct. 31, 2017",56.21%
"Oct. 30, 2017",60.36%
"Oct. 27, 2017",58.91%
"Oct. 26, 2017",62.71%
"Oct. 25, 2017",68.76%
"Oct. 24, 2017",73.60%
"Oct. 23, 2017",76.72%
"Oct. 20, 2017",80.79%
"Oct. 19, 2017",88.82%
"Oct. 18, 2017",89.47%
"Oct. 17, 2017",89.15%
"Oct. 16, 2017",90.30%
"Oct. 13, 2017",104.7%
"Oct. 12, 2017",92.38%
"Oct. 11, 2017",91.53%
"Oct. 10, 2017",89.76%
"Oct. 9, 2017",84.10%
"Oct. 6, 2017",76.88%
"Oct. 5, 2017",74.36%
"Oct. 4, 2017",74.63%
"Oct. 3, 2017",75.02%
"Oct. 2, 2017",72.49%
"Sept. 29, 2017",66.26%
"Sept. 28, 2017",65.64%
"Sept. 27, 2017",64.79%
"Sept. 26, 2017",64.32%
"Sept. 25, 2017",63.85%
"Sept. 22, 2017",60.85%
"Sept. 21, 2017",58.07%
"Sept. 20, 2017",56.97%
"Sept. 19, 2017",54.92%
"Sept. 18, 2017",53.53%
"Sept. 15, 2017",61.61%
"Sept. 14, 2017",60.47%
"Sept. 13, 2017",61.38%
"Sept. 12, 2017",59.29%
"Sept. 11, 2017",59.33%
"Sept. 8, 2017",60.89%
"Sept. 7, 2017",59.03%
"Sept. 6, 2017",57.39%
"Sept. 5, 2017",55.77%
"Sept. 1, 2017",63.04%
"Aug. 31, 2017",62.89%
"Aug. 30, 2017",60.95%
"Aug. 29, 2017",60.76%
"Aug. 28, 2017",61.47%
"Aug. 25, 2017",63.91%
"Aug. 24, 2017",59.12%
"Aug. 23, 2017",62.28%
"Aug. 22, 2017",67.65%
"Aug. 21, 2017",71.38%
"Aug. 18, 2017",72.52%
"Aug. 17, 2017",78.60%
"Aug. 16, 2017",85.85%
"Aug. 15, 2017",85.48%
"Aug. 14, 2017",83.93%
"Aug. 11, 2017",89.04%
"Aug. 10, 2017",90.98%
"Aug. 9, 2017",93.39%
"Aug. 8, 2017",93.81%
"Aug. 7, 2017",97.33%
"Aug. 4, 2017",99.02%
"Aug. 3, 2017",97.36%
"Aug. 2, 2017",95.92%
"Aug. 1, 2017",95.99%
"July 31, 2017",96.29%
"July 28, 2017",93.63%
"July 27, 2017",93.47%
"July 26, 2017",103.6%
"July 25, 2017",101.2%
"July 24, 2017",108.5%
"July 21, 2017",117.9%
"July 20, 2017",117.2%
"July 19, 2017",120.8%
"July 18, 2017",121.4%
"July 17, 2017",125.9%
"July 14, 2017",124.4%
"July 13, 2017",126.0%
"July 12, 2017",126.2%
"July 11, 2017",125.3%
"July 10, 2017",131.5%
"July 7, 2017",136.4%
"July 6, 2017",128.7%
"July 5, 2017",127.9%
"July 3, 2017",124.0%
"June 30, 2017",131.3%
"June 29, 2017",127.7%
"June 28, 2017",128.5%
"June 27, 2017",126.6%
"June 26, 2017",128.2%
"June 23, 2017",130.0%
"June 22, 2017",125.4%
"June 21, 2017",123.6%
"June 20, 2017",121.1%
"June 19, 2017",125.0%
"June 16, 2017",131.0%
"June 15, 2017",128.6%
"June 14, 2017",126.3%
"June 13, 2017",125.1%
"June 12, 2017",129.4%
"June 9, 2017",116.6%
"June 8, 2017",114.4%
"June 7, 2017",117.3%
"June 6, 2017",117.8%
"June 5, 2017",123.6%
"June 2, 2017",126.0%
"June 1, 2017",128.0%
"May 31, 2017",127.2%
"May 30, 2017",124.9%
"May 26, 2017",135.2%
"May 25, 2017",136.2%
"May 24, 2017",131.0%
"May 23, 2017",131.3%
"May 22, 2017",133.2%
"May 19, 2017",131.1%
"May 18, 2017",132.8%
"May 17, 2017",131.8%
"May 16, 2017",136.8%
"May 15, 2017",134.4%
"May 12, 2017",129.4%
"May 11, 2017",138.5%
"May 10, 2017",139.6%
"May 9, 2017",139.2%
"May 8, 2017",135.0%
"May 5, 2017",140.7%
"May 4, 2017",141.3%
"May 3, 2017",140.5%
"May 2, 2017",141.2%
"May 1, 2017",131.3%
"April 28, 2017",135.8%
"April 27, 2017",132.8%
"April 26, 2017",137.7%
"April 25, 2017",138.4%
"April 24, 2017",132.8%
"April 21, 2017",135.8%
"April 20, 2017",138.2%
"April 19, 2017",132.7%
"April 18, 2017",131.7%
"April 17, 2017",133.0%
"April 13, 2017",138.7%
"April 12, 2017",144.0%
"April 11, 2017",142.0%
"April 10, 2017",134.4%
"April 7, 2017",132.8%
"April 6, 2017",124.2%
"April 5, 2017",124.1%
"April 4, 2017",122.9%
"April 3, 2017",124.9%
"March 31, 2017",127.7%
"March 30, 2017",132.4%
"March 29, 2017",130.9%
"March 28, 2017",134.0%
"March 27, 2017",128.3%
"March 24, 2017",125.1%
"March 23, 2017",125.9%
"March 22, 2017",126.3%
"March 21, 2017",123.8%
"March 20, 2017",123.8%
"March 17, 2017",121.8%
"March 16, 2017",126.4%
"March 15, 2017",127.0%
"March 14, 2017",121.1%
"March 13, 2017",130.9%
"March 10, 2017",136.8%
"March 9, 2017",144.0%
"March 8, 2017",145.4%
"March 7, 2017",146.0%
"March 6, 2017",149.0%
"March 3, 2017",163.9%
"March 2, 2017",156.6%
"March 1, 2017",162.4%
"Feb. 28, 2017",157.6%
"Feb. 27, 2017",160.2%
"Feb. 24, 2017",164.2%
"Feb. 23, 2017",163.1%
"Feb. 22, 2017",166.1%
"Feb. 21, 2017",165.9%
"Feb. 17, 2017",169.1%
"Feb. 16, 2017",164.5%
"Feb. 15, 2017",169.0%
"Feb. 14, 2017",159.7%
"Feb. 13, 2017",162.9%
"Feb. 10, 2017",160.3%
"Feb. 9, 2017",154.4%
"Feb. 8, 2017",146.9%
"Feb. 7, 2017",147.5%
"Feb. 6, 2017",153.2%
"Feb. 3, 2017",158.8%
"Feb. 2, 2017",152.3%
"Feb. 1, 2017",151.7%
"Jan. 31, 2017",149.7%
"Jan. 30, 2017",146.7%
"Jan. 27, 2017",155.7%
"Jan. 26, 2017",158.7%
"Jan. 25, 2017",137.3%
"Jan. 24, 2017",138.2%
"Jan. 23, 2017",135.1%
"Jan. 20, 2017",140.8%
"Jan. 19, 2017",136.0%
"Jan. 18, 2017",137.4%
"Jan. 17, 2017",136.8%
"Jan. 13, 2017",146.9%
"Jan. 12, 2017",142.6%
"Jan. 11, 2017",145.7%
"Jan. 10, 2017",144.1%
"Jan. 9, 2017",142.3%
"Jan. 6, 2017",160.7%
"Jan. 5, 2017",159.9%
"Jan. 4, 2017",164.2%
"Jan. 3, 2017",157.4%
"Dec. 30, 2016",164.7%
"Dec. 29, 2016",167.9%
"Dec. 28, 2016",167.7%
"Dec. 27, 2016",169.4%
"Dec. 23, 2016",167.1%
"Dec. 22, 2016",166.4%
"Dec. 21, 2016",168.6%
"Dec. 20, 2016",169.8%
"Dec. 19, 2016",170.4%
"Dec. 16, 2016",166.6%
"Dec. 15, 2016",171.6%
"Dec. 14, 2016",164.5%
"Dec. 13, 2016",166.0%
"Dec. 12, 2016",162.7%
"Dec. 9, 2016",169.1%
"Dec. 8, 2016",170.9%
"Dec. 7, 2016",172.3%
"Dec. 6, 2016",160.4%
"Dec. 5, 2016",161.5%
"Dec. 2, 2016",157.4%
"Dec. 1, 2016",153.2%
"Nov. 30, 2016",150.7%
"Nov. 29, 2016",154.1%
"Nov. 28, 2016",150.8%
"Nov. 25, 2016",155.8%
"Nov. 23, 2016",155.2%
"Nov. 22, 2016",153.8%
"Nov. 21, 2016",156.7%
"Nov. 18, 2016",159.4%
"Nov. 17, 2016",157.1%
"Nov. 16, 2016",152.5%
"Nov. 15, 2016",154.7%
"Nov. 14, 2016",149.4%
"Nov. 11, 2016",146.2%
"Nov. 10, 2016",146.7%
"Nov. 9, 2016",139.5%
"Nov. 8, 2016",137.0%
"Nov. 7, 2016",136.6%
"Nov. 4, 2016",126.0%
"Nov. 3, 2016",127.2%
"Nov. 2, 2016",126.7%
"Nov. 1, 2016",127.1%
"Oct. 31, 2016",132.6%
"Oct. 28, 2016",129.1%
"Oct. 27, 2016",128.5%
"Oct. 26, 2016",123.6%
"Oct. 25, 2016",144.3%
"Oct. 24, 2016",148.7%
"Oct. 21, 2016",163.7%
"Oct. 20, 2016",163.2%
"Oct. 19, 2016",162.9%
"Oct. 18, 2016",159.4%
"Oct. 17, 2016",157.6%
"Oct. 14, 2016",169.9%
"Oct. 13, 2016",171.7%
"Oct. 12, 2016",162.7%
"Oct. 11, 2016",161.3%
"Oct. 10, 2016",163.0%
"Oct. 7, 2016",158.7%
"Oct. 6, 2016",163.1%
"Oct. 5, 2016",162.6%
"Oct. 4, 2016",163.0%
"Oct. 3, 2016",170.0%
"Sept. 30, 2016",167.1%
"Sept. 29, 2016",160.6%
"Sept. 28, 2016",160.0%
"Sept. 27, 2016",163.3%
"Sept. 26, 2016",150.8%
"Sept. 23, 2016",158.1%
"Sept. 22, 2016",159.1%
"Sept. 21, 2016",156.1%
