date,one_year_return
"March 4, 2019",-36.59%
"March 1, 2019",-35.23%
"Feb. 28, 2019",-34.32%
"Feb. 27, 2019",-34.22%
"Feb. 26, 2019",-34.09%
"Feb. 25, 2019",-32.76%
"Feb. 22, 2019",-33.01%
"Feb. 21, 2019",-33.72%
"Feb. 20, 2019",-32.21%
"Feb. 19, 2019",-31.23%
"Feb. 15, 2019",-32.17%
"Feb. 14, 2019",-29.29%
"Feb. 13, 2019",-28.82%
"Feb. 12, 2019",-28.63%
"Feb. 11, 2019",-24.34%
"Feb. 8, 2019",-25.93%
"Feb. 7, 2019",-29.63%
"Feb. 6, 2019",-28.18%
"Feb. 5, 2019",-25.78%
"Feb. 4, 2019",-29.40%
"Feb. 1, 2019",-32.98%
"Jan. 31, 2019",-34.15%
"Jan. 30, 2019",-30.90%
"Jan. 29, 2019",-31.11%
"Jan. 28, 2019",-31.09%
"Jan. 25, 2019",-34.06%
"Jan. 24, 2019",-38.57%
"Jan. 23, 2019",-45.70%
"Jan. 22, 2019",-43.65%
"Jan. 18, 2019",-41.77%
"Jan. 17, 2019",-42.26%
"Jan. 16, 2019",-43.36%
"Jan. 15, 2019",-45.10%
"Jan. 14, 2019",-45.77%
"Jan. 11, 2019",-43.64%
"Jan. 10, 2019",-40.42%
"Jan. 9, 2019",-35.83%
"Jan. 8, 2019",-37.81%
"Jan. 7, 2019",-37.42%
"Jan. 4, 2019",-39.17%
"Jan. 3, 2019",-42.57%
"Jan. 2, 2019",-38.71%
"Dec. 31, 2018",-38.29%
"Dec. 28, 2018",-39.33%
"Dec. 27, 2018",-38.86%
"Dec. 26, 2018",-38.90%
"Dec. 24, 2018",-43.49%
"Dec. 21, 2018",-41.69%
"Dec. 20, 2018",-38.58%
"Dec. 19, 2018",-36.98%
"Dec. 18, 2018",-34.86%
"Dec. 17, 2018",-37.25%
"Dec. 14, 2018",-35.45%
"Dec. 13, 2018",-35.20%
"Dec. 12, 2018",-31.94%
"Dec. 11, 2018",-33.53%
"Dec. 10, 2018",-33.67%
"Dec. 7, 2018",-34.02%
"Dec. 6, 2018",-25.54%
"Dec. 4, 2018",-26.52%
"Dec. 3, 2018",-19.08%
"Nov. 30, 2018",-20.46%
"Nov. 29, 2018",-21.99%
"Nov. 28, 2018",-20.89%
"Nov. 27, 2018",-20.92%
"Nov. 26, 2018",-21.54%
"Nov. 23, 2018",-22.01%
"Nov. 21, 2018",-25.36%
"Nov. 20, 2018",-25.37%
"Nov. 19, 2018",-24.41%
"Nov. 16, 2018",-22.92%
"Nov. 15, 2018",-19.86%
"Nov. 14, 2018",-16.81%
"Nov. 13, 2018",-17.40%
"Nov. 12, 2018",-19.55%
"Nov. 9, 2018",-20.87%
"Nov. 8, 2018",-20.51%
"Nov. 7, 2018",-20.43%
"Nov. 6, 2018",-25.97%
"Nov. 5, 2018",-24.72%
"Nov. 2, 2018",-23.29%
"Nov. 1, 2018",-23.98%
"Oct. 31, 2018",-25.07%
"Oct. 30, 2018",-26.65%
"Oct. 29, 2018",-31.46%
"Oct. 26, 2018",-33.22%
"Oct. 25, 2018",-36.55%
"Oct. 24, 2018",-41.60%
"Oct. 23, 2018",-36.48%
"Oct. 22, 2018",-38.07%
"Oct. 19, 2018",-37.80%
"Oct. 18, 2018",-38.38%
"Oct. 17, 2018",-35.53%
"Oct. 16, 2018",-36.33%
"Oct. 15, 2018",-39.70%
"Oct. 12, 2018",-41.29%
"Oct. 11, 2018",-40.81%
"Oct. 10, 2018",-40.39%
"Oct. 9, 2018",-33.70%
"Oct. 8, 2018",-30.02%
"Oct. 5, 2018",-27.93%
"Oct. 4, 2018",-25.25%
"Oct. 3, 2018",-23.18%
"Oct. 2, 2018",-19.34%
"Oct. 1, 2018",-16.59%
"Sept. 28, 2018",-12.97%
"Sept. 27, 2018",-11.42%
"Sept. 26, 2018",-13.75%
"Sept. 25, 2018",-14.44%
"Sept. 24, 2018",-10.79%
"Sept. 21, 2018",-5.81%
"Sept. 20, 2018",-7.77%
"Sept. 19, 2018",-6.26%
"Sept. 18, 2018",-9.98%
"Sept. 17, 2018",-12.35%
"Sept. 14, 2018",-13.96%
"Sept. 13, 2018",-16.00%
"Sept. 12, 2018",-15.19%
"Sept. 11, 2018",-12.39%
"Sept. 10, 2018",-9.56%
"Sept. 7, 2018",-12.34%
"Sept. 6, 2018",-13.16%
"Sept. 5, 2018",-9.68%
"Sept. 4, 2018",-10.02%
"Aug. 31, 2018",-9.52%
"Aug. 30, 2018",-8.84%
"Aug. 29, 2018",-9.11%
"Aug. 28, 2018",-9.48%
"Aug. 27, 2018",-12.66%
"Aug. 24, 2018",-9.55%
"Aug. 23, 2018",-11.69%
"Aug. 22, 2018",-13.70%
"Aug. 21, 2018",-11.77%
"Aug. 20, 2018",-12.21%
"Aug. 17, 2018",-17.90%
"Aug. 16, 2018",-21.17%
"Aug. 15, 2018",-22.84%
"Aug. 14, 2018",-24.01%
"Aug. 13, 2018",-23.91%
"Aug. 10, 2018",-23.25%
"Aug. 9, 2018",-23.24%
"Aug. 8, 2018",-23.24%
"Aug. 7, 2018",-24.36%
"Aug. 6, 2018",-24.39%
"Aug. 3, 2018",-24.00%
"Aug. 2, 2018",-24.82%
"Aug. 1, 2018",-25.30%
"July 31, 2018",-21.61%
"July 30, 2018",-22.82%
"July 27, 2018",-20.62%
"July 26, 2018",-21.54%
"July 25, 2018",-24.54%
"July 24, 2018",-26.97%
"July 23, 2018",-26.72%
"July 20, 2018",-27.63%
"July 19, 2018",-27.52%
"July 18, 2018",-27.81%
"July 17, 2018",-30.61%
"July 16, 2018",-31.24%
"July 13, 2018",-31.02%
"July 12, 2018",-32.47%
"July 11, 2018",-30.32%
"July 10, 2018",-25.71%
"July 9, 2018",-25.87%
"July 6, 2018",-26.82%
"July 5, 2018",-25.89%
"July 3, 2018",-25.08%
"July 2, 2018",-23.77%
"June 29, 2018",-23.50%
"June 28, 2018",-22.31%
"June 27, 2018",-21.11%
"June 26, 2018",-19.86%
"June 25, 2018",-18.40%
"June 22, 2018",-15.56%
"June 21, 2018",-14.33%
"June 20, 2018",-12.49%
"June 19, 2018",-16.41%
"June 18, 2018",-13.02%
"June 15, 2018",-12.91%
"June 14, 2018",-12.78%
"June 13, 2018",-13.21%
"June 12, 2018",-12.27%
"June 11, 2018",-12.15%
"June 8, 2018",-16.18%
"June 7, 2018",-13.80%
"June 6, 2018",-11.16%
"June 5, 2018",-11.18%
"June 4, 2018",-9.41%
"June 1, 2018",-10.30%
"May 31, 2018",-10.06%
"May 30, 2018",-9.72%
"May 29, 2018",-10.57%
"May 25, 2018",-6.48%
"May 24, 2018",-6.86%
"May 23, 2018",-8.27%
"May 22, 2018",-7.21%
"May 21, 2018",-2.08%
"May 18, 2018",-2.84%
"May 17, 2018",-2.87%
"May 16, 2018",-6.14%
"May 15, 2018",-7.48%
"May 14, 2018",-7.35%
"May 11, 2018",-8.47%
"May 10, 2018",-11.12%
"May 9, 2018",-11.85%
"May 8, 2018",-4.32%
"May 7, 2018",-4.65%
"May 4, 2018",-2.39%
"May 3, 2018",-4.12%
"May 2, 2018",-3.72%
"May 1, 2018",3.04%
"April 30, 2018",0.73%
"April 27, 2018",-1.32%
"April 26, 2018",-8.69%
"April 25, 2018",-2.92%
"April 24, 2018",-1.62%
"April 23, 2018",3.39%
"April 20, 2018",3.45%
"April 19, 2018",5.59%
"April 18, 2018",9.02%
"April 17, 2018",3.44%
"April 16, 2018",7.04%
"April 13, 2018",5.81%
"April 12, 2018",5.94%
"April 11, 2018",3.35%
"April 10, 2018",12.15%
"April 9, 2018",19.16%
"April 6, 2018",20.54%
"April 5, 2018",26.22%
"April 4, 2018",27.24%
"April 3, 2018",21.25%
"April 2, 2018",17.68%
"March 29, 2018",23.83%
"March 28, 2018",19.37%
"March 27, 2018",21.95%
"March 26, 2018",24.28%
"March 23, 2018",23.18%
"March 22, 2018",29.64%
"March 21, 2018",33.82%
"March 20, 2018",32.66%
"March 19, 2018",30.92%
"March 16, 2018",31.50%
"March 15, 2018",31.08%
"March 14, 2018",34.14%
"March 13, 2018",32.71%
"March 12, 2018",28.70%
"March 9, 2018",29.40%
"March 8, 2018",22.05%
"March 7, 2018",20.67%
"March 6, 2018",18.23%
"March 5, 2018",13.61%
"March 2, 2018",16.32%
"March 1, 2018",13.57%
"Feb. 28, 2018",17.02%
"Feb. 27, 2018",17.14%
"Feb. 26, 2018",18.84%
"Feb. 23, 2018",15.81%
"Feb. 22, 2018",14.38%
"Feb. 21, 2018",12.75%
"Feb. 20, 2018",10.25%
"Feb. 16, 2018",9.81%
"Feb. 15, 2018",8.69%
"Feb. 14, 2018",9.66%
"Feb. 13, 2018",7.30%
"Feb. 12, 2018",7.84%
"Feb. 9, 2018",4.45%
"Feb. 8, 2018",7.86%
"Feb. 7, 2018",13.79%
"Feb. 6, 2018",12.98%
"Feb. 5, 2018",12.58%
"Feb. 2, 2018",18.38%
"Feb. 1, 2018",22.32%
"Jan. 31, 2018",22.76%
"Jan. 30, 2018",17.13%
"Jan. 29, 2018",12.20%
"Jan. 26, 2018",7.02%
"Jan. 25, 2018",10.73%
"Jan. 24, 2018",15.25%
"Jan. 23, 2018",24.18%
"Jan. 22, 2018",21.04%
"Jan. 19, 2018",22.85%
"Jan. 18, 2018",22.46%
"Jan. 17, 2018",24.41%
"Jan. 16, 2018",21.68%
"Jan. 12, 2018",21.56%
"Jan. 11, 2018",16.00%
"Jan. 10, 2018",10.93%
"Jan. 9, 2018",10.62%
"Jan. 8, 2018",12.81%
"Jan. 5, 2018",14.73%
"Jan. 4, 2018",12.78%
"Jan. 3, 2018",13.05%
"Jan. 2, 2018",13.49%
"Dec. 29, 2017",10.12%
"Dec. 28, 2017",10.05%
"Dec. 27, 2017",7.80%
"Dec. 26, 2017",9.01%
"Dec. 22, 2017",8.01%
"Dec. 21, 2017",6.71%
"Dec. 20, 2017",5.49%
"Dec. 19, 2017",5.89%
"Dec. 18, 2017",8.10%
"Dec. 15, 2017",5.71%
"Dec. 14, 2017",4.78%
"Dec. 13, 2017",4.70%
"Dec. 12, 2017",6.05%
"Dec. 11, 2017",3.34%
"Dec. 8, 2017",6.18%
"Dec. 7, 2017",4.58%
"Dec. 6, 2017",6.85%
"Dec. 5, 2017",8.20%
"Dec. 4, 2017",8.31%
"Dec. 1, 2017",7.10%
"Nov. 30, 2017",8.72%
"Nov. 29, 2017",5.03%
"Nov. 28, 2017",5.85%
"Nov. 27, 2017",3.42%
"Nov. 24, 2017",4.79%
"Nov. 22, 2017",5.60%
"Nov. 21, 2017",5.58%
"Nov. 20, 2017",3.09%
"Nov. 17, 2017",3.40%
"Nov. 16, 2017",7.27%
"Nov. 15, 2017",5.43%
"Nov. 14, 2017",5.55%
"Nov. 13, 2017",6.55%
"Nov. 10, 2017",8.32%
"Nov. 9, 2017",7.92%
"Nov. 8, 2017",11.20%
"Nov. 7, 2017",11.98%
"Nov. 6, 2017",19.55%
"Nov. 3, 2017",20.49%
"Nov. 2, 2017",19.26%
"Nov. 1, 2017",20.20%
"Oct. 31, 2017",15.32%
"Oct. 30, 2017",17.95%
"Oct. 27, 2017",19.17%
"Oct. 26, 2017",23.63%
"Oct. 25, 2017",28.55%
"Oct. 24, 2017",30.43%
"Oct. 23, 2017",27.77%
"Oct. 20, 2017",27.94%
"Oct. 19, 2017",26.78%
"Oct. 18, 2017",32.22%
"Oct. 17, 2017",34.97%
"Oct. 16, 2017",35.24%
"Oct. 13, 2017",34.30%
"Oct. 12, 2017",40.85%
"Oct. 11, 2017",38.30%
"Oct. 10, 2017",36.36%
"Oct. 9, 2017",34.11%
"Oct. 6, 2017",34.40%
"Oct. 5, 2017",33.51%
"Oct. 4, 2017",34.81%
"Oct. 3, 2017",33.98%
"Oct. 2, 2017",30.37%
"Sept. 29, 2017",32.58%
"Sept. 28, 2017",32.51%
"Sept. 27, 2017",30.14%
"Sept. 26, 2017",36.22%
"Sept. 25, 2017",34.18%
"Sept. 22, 2017",33.50%
"Sept. 21, 2017",33.52%
"Sept. 20, 2017",29.22%
"Sept. 19, 2017",25.23%
"Sept. 18, 2017",27.67%
"Sept. 15, 2017",26.34%
"Sept. 14, 2017",26.93%
"Sept. 13, 2017",25.77%
"Sept. 12, 2017",20.74%
"Sept. 11, 2017",19.15%
"Sept. 8, 2017",10.80%
"Sept. 7, 2017",13.14%
"Sept. 6, 2017",19.89%
"Sept. 5, 2017",20.23%
"Sept. 1, 2017",25.03%
"Aug. 31, 2017",23.25%
"Aug. 30, 2017",19.62%
"Aug. 29, 2017",23.20%
"Aug. 28, 2017",24.07%
"Aug. 25, 2017",23.23%
"Aug. 24, 2017",17.11%
"Aug. 23, 2017",20.80%
"Aug. 22, 2017",26.14%
"Aug. 21, 2017",25.27%
"Aug. 18, 2017",24.22%
"Aug. 17, 2017",25.76%
"Aug. 16, 2017",31.73%
"Aug. 15, 2017",35.27%
"Aug. 14, 2017",39.78%
"Aug. 11, 2017",38.30%
"Aug. 10, 2017",42.04%
"Aug. 9, 2017",42.82%
"Aug. 8, 2017",45.56%
"Aug. 7, 2017",46.86%
"Aug. 4, 2017",51.28%
"Aug. 3, 2017",50.99%
"Aug. 2, 2017",50.55%
"Aug. 1, 2017",43.43%
"July 31, 2017",42.08%
"July 28, 2017",38.94%
"July 27, 2017",38.12%
"July 26, 2017",39.56%
"July 25, 2017",41.37%
"July 24, 2017",41.03%
"July 21, 2017",48.48%
"July 20, 2017",45.71%
"July 19, 2017",46.10%
"July 18, 2017",47.52%
"July 17, 2017",50.10%
"July 14, 2017",51.11%
"July 13, 2017",56.20%
"July 12, 2017",55.22%
"July 11, 2017",65.63%
"July 10, 2017",75.30%
"July 7, 2017",80.37%
"July 6, 2017",83.60%
"July 5, 2017",77.19%
"July 3, 2017",71.80%
"June 30, 2017",77.75%
"June 29, 2017",79.13%
"June 28, 2017",83.97%
"June 27, 2017",91.93%
"June 26, 2017",80.33%
"June 23, 2017",60.34%
"June 22, 2017",63.83%
"June 21, 2017",61.33%
"June 20, 2017",61.66%
"June 19, 2017",69.26%
"June 16, 2017",67.43%
"June 15, 2017",61.07%
"June 14, 2017",62.68%
"June 13, 2017",55.50%
"June 12, 2017",49.31%
"June 9, 2017",50.51%
"June 8, 2017",58.20%
"June 7, 2017",57.17%
"June 6, 2017",59.12%
"June 5, 2017",61.44%
"June 2, 2017",56.36%
"June 1, 2017",53.52%
"May 31, 2017",51.71%
"May 30, 2017",51.53%
"May 26, 2017",54.68%
"May 25, 2017",49.27%
"May 24, 2017",45.47%
"May 23, 2017",47.05%
"May 22, 2017",44.36%
"May 19, 2017",40.65%
"May 18, 2017",36.92%
"May 17, 2017",37.62%
"May 16, 2017",46.14%
"May 15, 2017",48.14%
"May 12, 2017",46.28%
"May 11, 2017",41.63%
"May 10, 2017",40.07%
"May 9, 2017",42.93%
"May 8, 2017",36.06%
"May 5, 2017",35.68%
"May 4, 2017",32.22%
"May 3, 2017",27.01%
"May 2, 2017",27.42%
"May 1, 2017",21.30%
"April 28, 2017",18.49%
"April 27, 2017",19.80%
"April 26, 2017",25.68%
"April 25, 2017",25.97%
"April 24, 2017",21.54%
"April 21, 2017",12.85%
"April 20, 2017",9.60%
"April 19, 2017",7.40%
"April 18, 2017",7.06%
"April 17, 2017",8.12%
"April 13, 2017",8.54%
"April 12, 2017",12.17%
"April 11, 2017",13.43%
"April 10, 2017",9.92%
"April 7, 2017",8.99%
"April 6, 2017",7.25%
"April 5, 2017",6.11%
"April 4, 2017",3.89%
"April 3, 2017",7.41%
"March 31, 2017",3.15%
"March 30, 2017",2.80%
"March 29, 2017",1.48%
"March 28, 2017",4.13%
"March 27, 2017",3.06%
"March 24, 2017",3.04%
"March 23, 2017",-1.22%
"March 22, 2017",-5.64%
"March 21, 2017",-7.02%
"March 20, 2017",-4.01%
"March 17, 2017",-0.90%
"March 16, 2017",-0.43%
"March 15, 2017",-0.05%
"March 14, 2017",-3.24%
"March 13, 2017",-0.24%
"March 10, 2017",5.45%
"March 9, 2017",4.03%
"March 8, 2017",10.11%
"March 7, 2017",6.43%
"March 6, 2017",8.84%
"March 3, 2017",11.80%
"March 2, 2017",9.93%
"March 1, 2017",12.57%
"Feb. 28, 2017",13.43%
"Feb. 27, 2017",13.34%
"Feb. 24, 2017",13.82%
"Feb. 23, 2017",14.17%
"Feb. 22, 2017",13.42%
"Feb. 21, 2017",17.73%
"Feb. 17, 2017",19.24%
"Feb. 16, 2017",21.65%
"Feb. 15, 2017",25.70%
"Feb. 14, 2017",23.14%
"Feb. 13, 2017",25.36%
"Feb. 10, 2017",25.13%
"Feb. 9, 2017",27.94%
"Feb. 8, 2017",26.75%
"Feb. 7, 2017",22.91%
"Feb. 6, 2017",23.27%
"Feb. 3, 2017",17.84%
"Feb. 2, 2017",18.85%
"Feb. 1, 2017",11.86%
"Jan. 31, 2017",13.49%
"Jan. 30, 2017",15.16%
"Jan. 27, 2017",18.29%
"Jan. 26, 2017",25.10%
"Jan. 25, 2017",23.23%
"Jan. 24, 2017",18.38%
"Jan. 23, 2017",16.88%
"Jan. 20, 2017",22.89%
"Jan. 19, 2017",21.62%
"Jan. 18, 2017",22.91%
"Jan. 17, 2017",20.61%
"Jan. 13, 2017",18.83%
"Jan. 12, 2017",14.52%
"Jan. 11, 2017",18.40%
"Jan. 10, 2017",20.09%
"Jan. 9, 2017",16.62%
"Jan. 6, 2017",12.08%
"Jan. 5, 2017",13.25%
"Jan. 4, 2017",14.15%
"Jan. 3, 2017",9.33%
"Dec. 30, 2016",9.09%
"Dec. 29, 2016",8.62%
"Dec. 28, 2016",10.27%
"Dec. 27, 2016",10.96%
"Dec. 23, 2016",11.99%
"Dec. 22, 2016",13.51%
"Dec. 21, 2016",16.67%
"Dec. 20, 2016",19.79%
"Dec. 19, 2016",18.23%
"Dec. 16, 2016",10.25%
"Dec. 15, 2016",13.39%
"Dec. 14, 2016",14.72%
"Dec. 13, 2016",13.66%
"Dec. 12, 2016",13.07%
"Dec. 9, 2016",13.72%
"Dec. 8, 2016",7.86%
"Dec. 7, 2016",6.27%
"Dec. 6, 2016",3.25%
"Dec. 5, 2016",1.67%
"Dec. 2, 2016",5.20%
"Dec. 1, 2016",5.76%
"Nov. 30, 2016",12.55%
"Nov. 29, 2016",12.47%
"Nov. 28, 2016",11.54%
"Nov. 25, 2016",13.34%
"Nov. 23, 2016",9.55%
"Nov. 22, 2016",9.19%
"Nov. 21, 2016",9.19%
"Nov. 18, 2016",10.80%
"Nov. 17, 2016",8.35%
"Nov. 16, 2016",3.78%
"Nov. 15, 2016",3.02%
"Nov. 14, 2016",-0.12%
"Nov. 11, 2016",-3.29%
"Nov. 10, 2016",-4.92%
"Nov. 9, 2016",-5.02%
"Nov. 8, 2016",-8.03%
"Nov. 7, 2016",-8.49%
"Nov. 4, 2016",-12.91%
"Nov. 3, 2016",-15.31%
"Nov. 2, 2016",-14.55%
"Nov. 1, 2016",-13.89%
"Oct. 31, 2016",-12.16%
