date,three_year_return
"Aug. 13, 2019",-21.22%
"Aug. 12, 2019",-20.85%
"Aug. 9, 2019",-16.80%
"Aug. 8, 2019",-15.34%
"Aug. 7, 2019",-16.87%
"Aug. 6, 2019",-17.65%
"Aug. 5, 2019",-17.16%
"Aug. 2, 2019",-12.12%
"Aug. 1, 2019",-16.18%
"July 31, 2019",-14.06%
"July 30, 2019",-13.49%
"July 29, 2019",-13.41%
"July 26, 2019",-14.53%
"July 25, 2019",-11.54%
"July 24, 2019",-4.87%
"July 23, 2019",-7.23%
"July 22, 2019",-9.52%
"July 19, 2019",-8.14%
"July 18, 2019",-6.36%
"July 17, 2019",-7.33%
"July 16, 2019",-4.65%
"July 15, 2019",-6.35%
"July 12, 2019",-2.54%
"July 11, 2019",6.00%
"July 10, 2019",9.65%
"July 9, 2019",7.72%
"July 8, 2019",9.15%
"July 5, 2019",12.20%
"July 3, 2019",11.56%
"July 2, 2019",9.75%
"July 1, 2019",12.10%
"June 28, 2019",21.82%
"June 27, 2019",27.23%
"June 26, 2019",16.30%
"June 25, 2019",15.56%
"June 24, 2019",17.63%
"June 21, 2019",5.16%
"June 20, 2019",8.21%
"June 19, 2019",13.19%
"June 18, 2019",10.84%
"June 17, 2019",10.97%
"June 14, 2019",7.64%
"June 13, 2019",4.06%
"June 12, 2019",-6.16%
"June 11, 2019",-7.72%
"June 10, 2019",-7.18%
"June 7, 2019",-4.45%
"June 6, 2019",-2.82%
"June 5, 2019",-1.46%
"June 4, 2019",-5.49%
"June 3, 2019",-11.72%
"May 31, 2019",-14.67%
"May 30, 2019",-11.00%
"May 29, 2019",-10.24%
"May 28, 2019",-9.23%
"May 24, 2019",-9.27%
"May 23, 2019",-7.03%
"May 22, 2019",-6.53%
"May 21, 2019",-2.22%
"May 20, 2019",-3.28%
"May 17, 2019",-2.76%
"May 16, 2019",0.62%
"May 15, 2019",2.06%
"May 14, 2019",2.63%
"May 13, 2019",2.00%
"May 10, 2019",0.65%
"May 9, 2019",3.07%
"May 8, 2019",2.18%
"May 7, 2019",2.66%
"May 6, 2019",5.21%
"May 3, 2019",0.61%
"May 2, 2019",-1.39%
"May 1, 2019",-2.25%
"April 30, 2019",-1.47%
"April 29, 2019",-2.65%
"April 26, 2019",-10.46%
"April 25, 2019",-9.70%
"April 24, 2019",-11.04%
"April 23, 2019",-11.10%
"April 22, 2019",-12.38%
"April 18, 2019",-16.01%
"April 17, 2019",-15.96%
"April 16, 2019",-16.82%
"April 15, 2019",-17.50%
"April 12, 2019",-11.48%
"April 11, 2019",-10.12%
"April 10, 2019",-11.64%
"April 9, 2019",-13.48%
"April 8, 2019",-12.00%
"April 5, 2019",-12.51%
"April 4, 2019",-13.82%
"April 3, 2019",-14.70%
"April 2, 2019",-16.52%
"April 1, 2019",-18.14%
"March 29, 2019",-23.19%
"March 28, 2019",-24.47%
"March 27, 2019",-23.60%
"March 26, 2019",-25.41%
"March 25, 2019",-25.41%
"March 22, 2019",-28.51%
"March 21, 2019",-27.65%
"March 20, 2019",-28.73%
"March 19, 2019",-27.28%
"March 18, 2019",-27.76%
"March 15, 2019",-25.36%
"March 14, 2019",-24.56%
"March 13, 2019",-25.03%
"March 12, 2019",-27.20%
"March 11, 2019",-24.54%
"March 8, 2019",-21.73%
"March 7, 2019",-23.52%
"March 6, 2019",-21.31%
"March 5, 2019",-20.18%
"March 4, 2019",-19.00%
"March 1, 2019",-17.19%
"Feb. 28, 2019",-12.82%
"Feb. 27, 2019",-12.67%
"Feb. 26, 2019",-11.30%
"Feb. 25, 2019",-13.20%
"Feb. 22, 2019",-13.10%
"Feb. 21, 2019",-12.02%
"Feb. 20, 2019",-11.82%
"Feb. 19, 2019",-10.79%
"Feb. 15, 2019",-7.32%
"Feb. 14, 2019",-4.52%
"Feb. 13, 2019",-4.26%
"Feb. 12, 2019",-5.47%
"Feb. 11, 2019",0.27%
"Feb. 8, 2019",1.27%
"Feb. 7, 2019",-1.58%
"Feb. 6, 2019",0.03%
"Feb. 5, 2019",0.49%
"Feb. 4, 2019",-3.74%
"Feb. 1, 2019",-8.30%
"Jan. 31, 2019",-8.26%
"Jan. 30, 2019",-6.80%
"Jan. 29, 2019",-6.92%
"Jan. 28, 2019",-4.12%
"Jan. 25, 2019",-10.03%
"Jan. 24, 2019",-16.19%
"Jan. 23, 2019",-21.19%
"Jan. 22, 2019",-18.48%
"Jan. 18, 2019",-12.36%
"Jan. 17, 2019",-13.36%
"Jan. 16, 2019",-15.27%
"Jan. 15, 2019",-17.18%
"Jan. 14, 2019",-21.80%
"Jan. 11, 2019",-22.59%
"Jan. 10, 2019",-20.63%
"Jan. 9, 2019",-17.22%
"Jan. 8, 2019",-19.69%
"Jan. 7, 2019",-18.54%
"Jan. 4, 2019",-21.68%
"Jan. 3, 2019",-29.02%
"Jan. 2, 2019",-23.31%
"Dec. 31, 2018",-24.18%
"Dec. 28, 2018",-26.37%
"Dec. 27, 2018",-26.87%
"Dec. 26, 2018",-26.30%
"Dec. 24, 2018",-32.16%
"Dec. 21, 2018",-27.41%
"Dec. 20, 2018",-22.39%
"Dec. 19, 2018",-21.10%
"Dec. 18, 2018",-18.37%
"Dec. 17, 2018",-24.54%
"Dec. 14, 2018",-22.41%
"Dec. 13, 2018",-22.88%
"Dec. 12, 2018",-18.39%
"Dec. 11, 2018",-18.98%
"Dec. 10, 2018",-23.25%
"Dec. 7, 2018",-26.67%
"Dec. 6, 2018",-17.86%
"Dec. 4, 2018",-18.41%
"Dec. 3, 2018",-8.37%
"Nov. 30, 2018",-2.67%
"Nov. 29, 2018",-7.84%
"Nov. 28, 2018",-6.60%
"Nov. 27, 2018",-8.16%
"Nov. 26, 2018",-7.77%
"Nov. 23, 2018",-10.28%
"Nov. 21, 2018",-13.96%
"Nov. 20, 2018",-15.66%
"Nov. 19, 2018",-15.32%
"Nov. 16, 2018",-14.20%
"Nov. 15, 2018",-12.96%
"Nov. 14, 2018",-12.29%
"Nov. 13, 2018",-13.05%
"Nov. 12, 2018",-16.04%
"Nov. 9, 2018",-18.88%
"Nov. 8, 2018",-18.70%
"Nov. 7, 2018",-18.46%
"Nov. 6, 2018",-22.43%
"Nov. 5, 2018",-21.67%
"Nov. 2, 2018",-21.82%
"Nov. 1, 2018",-21.31%
"Oct. 31, 2018",-24.10%
"Oct. 30, 2018",-25.01%
"Oct. 29, 2018",-28.91%
"Oct. 26, 2018",-30.15%
"Oct. 25, 2018",-29.12%
"Oct. 24, 2018",-33.57%
"Oct. 23, 2018",-29.10%
"Oct. 22, 2018",-30.07%
"Oct. 19, 2018",-27.92%
"Oct. 18, 2018",-26.65%
"Oct. 17, 2018",-23.20%
"Oct. 16, 2018",-23.86%
"Oct. 15, 2018",-28.52%
"Oct. 12, 2018",-29.49%
"Oct. 11, 2018",-26.28%
"Oct. 10, 2018",-25.48%
"Oct. 9, 2018",-20.91%
"Oct. 8, 2018",-9.66%
"Oct. 5, 2018",-9.33%
"Oct. 4, 2018",-1.84%
"Oct. 3, 2018",0.44%
"Oct. 2, 2018",-0.34%
"Oct. 1, 2018",1.05%
"Sept. 28, 2018",5.76%
"Sept. 27, 2018",3.13%
"Sept. 26, 2018",1.99%
"Sept. 25, 2018",1.42%
"Sept. 24, 2018",4.30%
"Sept. 21, 2018",0.86%
"Sept. 20, 2018",-3.68%
"Sept. 19, 2018",-4.35%
"Sept. 18, 2018",-6.21%
"Sept. 17, 2018",-8.34%
"Sept. 14, 2018",-6.03%
"Sept. 13, 2018",-6.33%
"Sept. 12, 2018",-6.86%
"Sept. 11, 2018",-4.67%
"Sept. 10, 2018",-4.32%
"Sept. 7, 2018",-5.34%
"Sept. 6, 2018",-5.22%
"Sept. 5, 2018",-2.29%
"Sept. 4, 2018",0.42%
"Aug. 31, 2018",3.85%
"Aug. 30, 2018",4.61%
"Aug. 29, 2018",4.87%
"Aug. 28, 2018",5.36%
"Aug. 27, 2018",1.26%
"Aug. 24, 2018",3.19%
"Aug. 23, 2018",-2.31%
"Aug. 22, 2018",-1.41%
"Aug. 21, 2018",1.46%
"Aug. 20, 2018",-4.74%
"Aug. 17, 2018",-14.02%
"Aug. 16, 2018",-11.01%
"Aug. 15, 2018",-12.69%
"Aug. 14, 2018",-13.50%
"Aug. 13, 2018",-13.78%
"Aug. 10, 2018",-10.60%
"Aug. 9, 2018",-8.60%
"Aug. 8, 2018",-7.50%
"Aug. 7, 2018",-7.78%
"Aug. 6, 2018",-8.94%
"Aug. 3, 2018",-7.89%
"Aug. 2, 2018",-5.41%
"Aug. 1, 2018",-4.89%
"July 31, 2018",-1.40%
"July 30, 2018",-3.23%
"July 27, 2018",-1.12%
"July 26, 2018",0.98%
"July 25, 2018",-3.63%
"July 24, 2018",-5.50%
"July 23, 2018",-10.73%
"July 20, 2018",-6.58%
"July 19, 2018",-7.90%
"July 18, 2018",-7.32%
"July 17, 2018",-9.71%
"July 16, 2018",-9.93%
"July 13, 2018",-12.49%
"July 12, 2018",-11.84%
"July 11, 2018",-12.74%
"July 10, 2018",-5.07%
"July 9, 2018",-0.91%
"July 6, 2018",-4.13%
"July 5, 2018",-2.66%
"July 3, 2018",-3.28%
"July 2, 2018",-1.72%
"June 29, 2018",-4.50%
"June 28, 2018",-7.67%
"June 27, 2018",-7.67%
"June 26, 2018",-5.67%
"June 25, 2018",-6.06%
"June 22, 2018",-3.90%
"June 21, 2018",-0.17%
"June 20, 2018",1.13%
"June 19, 2018",-0.12%
"June 18, 2018",6.17%
"June 15, 2018",6.74%
"June 14, 2018",5.83%
"June 13, 2018",5.44%
"June 12, 2018",6.65%
"June 11, 2018",10.34%
"June 8, 2018",8.15%
"June 7, 2018",5.08%
"June 6, 2018",5.92%
"June 5, 2018",5.90%
"June 4, 2018",6.38%
"June 1, 2018",-0.41%
"May 31, 2018",2.76%
"May 30, 2018",2.19%
"May 29, 2018",2.88%
"May 25, 2018",5.40%
"May 24, 2018",2.23%
"May 23, 2018",0.45%
"May 22, 2018",0.63%
"May 21, 2018",4.26%
"May 18, 2018",-11.47%
"May 17, 2018",-10.35%
"May 16, 2018",-9.46%
"May 15, 2018",-11.25%
"May 14, 2018",-13.02%
"May 11, 2018",-14.19%
"May 10, 2018",-14.27%
"May 9, 2018",-15.38%
"May 8, 2018",-12.32%
"May 7, 2018",-13.49%
"May 4, 2018",-12.44%
"May 3, 2018",-14.74%
"May 2, 2018",-14.48%
"May 1, 2018",-12.21%
"April 30, 2018",-11.09%
"April 27, 2018",-16.33%
"April 26, 2018",-19.61%
"April 25, 2018",-14.14%
"April 24, 2018",-13.31%
"April 23, 2018",-9.27%
"April 20, 2018",-5.99%
"April 19, 2018",-2.72%
"April 18, 2018",-0.89%
"April 17, 2018",-5.06%
"April 16, 2018",-3.81%
"April 13, 2018",-4.02%
"April 12, 2018",-2.43%
"April 11, 2018",-4.88%
"April 10, 2018",-0.57%
"April 9, 2018",4.14%
"April 6, 2018",4.60%
"April 5, 2018",6.03%
"April 4, 2018",5.83%
"April 3, 2018",4.67%
"April 2, 2018",1.23%
"March 29, 2018",-1.33%
"March 28, 2018",-3.44%
"March 27, 2018",-3.34%
"March 26, 2018",1.16%
"March 23, 2018",-6.22%
"March 22, 2018",-6.19%
"March 21, 2018",-3.00%
"March 20, 2018",-0.79%
"March 19, 2018",-1.03%
"March 16, 2018",10.31%
"March 15, 2018",12.09%
"March 14, 2018",12.31%
"March 13, 2018",14.24%
"March 12, 2018",16.06%
"March 9, 2018",17.01%
"March 8, 2018",14.16%
"March 7, 2018",12.74%
"March 6, 2018",11.62%
"March 5, 2018",9.91%
"March 2, 2018",10.08%
"March 1, 2018",11.65%
"Feb. 28, 2018",13.26%
"Feb. 27, 2018",13.28%
"Feb. 26, 2018",11.45%
"Feb. 23, 2018",4.05%
"Feb. 22, 2018",3.84%
"Feb. 21, 2018",3.45%
"Feb. 20, 2018",1.37%
"Feb. 16, 2018",6.59%
"Feb. 15, 2018",6.78%
"Feb. 14, 2018",5.54%
"Feb. 13, 2018",5.12%
"Feb. 12, 2018",4.62%
"Feb. 9, 2018",3.93%
"Feb. 8, 2018",0.95%
"Feb. 7, 2018",6.76%
"Feb. 6, 2018",6.30%
"Feb. 5, 2018",1.95%
"Feb. 2, 2018",6.94%
"Feb. 1, 2018",9.78%
"Jan. 31, 2018",10.68%
"Jan. 30, 2018",7.15%
"Jan. 29, 2018",0.84%
"Jan. 26, 2018",-4.29%
"Jan. 25, 2018",-4.74%
"Jan. 24, 2018",-1.62%
"Jan. 23, 2018",4.67%
"Jan. 22, 2018",4.52%
"Jan. 19, 2018",16.56%
"Jan. 18, 2018",17.13%
"Jan. 17, 2018",16.76%
"Jan. 16, 2018",16.40%
"Jan. 12, 2018",17.93%
"Jan. 11, 2018",8.46%
"Jan. 10, 2018",3.38%
"Jan. 9, 2018",0.12%
"Jan. 8, 2018",-2.85%
"Jan. 5, 2018",-2.27%
"Jan. 4, 2018",-2.30%
"Jan. 3, 2018",-2.91%
"Jan. 2, 2018",-1.71%
"Dec. 29, 2017",-1.55%
"Dec. 28, 2017",0.97%
"Dec. 27, 2017",0.86%
"Dec. 26, 2017",1.72%
"Dec. 22, 2017",3.44%
"Dec. 21, 2017",4.10%
"Dec. 20, 2017",2.39%
"Dec. 19, 2017",1.44%
"Dec. 18, 2017",2.69%
"Dec. 15, 2017",0.43%
"Dec. 14, 2017",0.48%
"Dec. 13, 2017",0.24%
"Dec. 12, 2017",1.00%
"Dec. 11, 2017",1.52%
"Dec. 8, 2017",0.39%
"Dec. 7, 2017",-0.25%
"Dec. 6, 2017",-2.74%
"Dec. 5, 2017",-3.02%
"Dec. 4, 2017",0.56%
"Dec. 1, 2017",2.34%
"Nov. 30, 2017",4.04%
"Nov. 29, 2017",1.48%
"Nov. 28, 2017",1.42%
"Nov. 27, 2017",7.67%
"Nov. 24, 2017",12.38%
"Nov. 22, 2017",12.35%
"Nov. 21, 2017",12.33%
"Nov. 20, 2017",7.99%
"Nov. 17, 2017",8.47%
"Nov. 16, 2017",8.34%
"Nov. 15, 2017",7.23%
"Nov. 14, 2017",4.09%
"Nov. 13, 2017",3.67%
"Nov. 10, 2017",4.54%
"Nov. 9, 2017",5.95%
"Nov. 8, 2017",7.34%
"Nov. 7, 2017",7.55%
"Nov. 6, 2017",10.13%
"Nov. 3, 2017",12.98%
"Nov. 2, 2017",14.53%
"Nov. 1, 2017",15.70%
"Oct. 31, 2017",13.23%
"Oct. 30, 2017",17.25%
"Oct. 27, 2017",19.17%
"Oct. 26, 2017",22.07%
"Oct. 25, 2017",28.13%
"Oct. 24, 2017",30.46%
"Oct. 23, 2017",32.48%
"Oct. 20, 2017",47.44%
"Oct. 19, 2017",54.31%
"Oct. 18, 2017",55.87%
"Oct. 17, 2017",55.99%
"Oct. 16, 2017",58.54%
"Oct. 13, 2017",84.39%
"Oct. 12, 2017",71.05%
"Oct. 11, 2017",71.64%
"Oct. 10, 2017",72.29%
"Oct. 9, 2017",58.22%
"Oct. 6, 2017",46.87%
"Oct. 5, 2017",39.55%
"Oct. 4, 2017",40.02%
"Oct. 3, 2017",39.41%
"Oct. 2, 2017",40.67%
"Sept. 29, 2017",35.57%
"Sept. 28, 2017",32.17%
"Sept. 27, 2017",30.39%
"Sept. 26, 2017",32.42%
"Sept. 25, 2017",35.47%
"Sept. 22, 2017",32.27%
"Sept. 21, 2017",26.37%
"Sept. 20, 2017",24.00%
"Sept. 19, 2017",21.16%
"Sept. 18, 2017",19.08%
"Sept. 15, 2017",24.09%
"Sept. 14, 2017",22.68%
"Sept. 13, 2017",24.83%
"Sept. 12, 2017",22.95%
"Sept. 11, 2017",20.40%
"Sept. 8, 2017",14.05%
"Sept. 7, 2017",15.83%
"Sept. 6, 2017",17.07%
"Sept. 5, 2017",16.04%
"Sept. 1, 2017",16.54%
"Aug. 31, 2017",15.07%
"Aug. 30, 2017",13.99%
"Aug. 29, 2017",14.61%
"Aug. 28, 2017",14.76%
"Aug. 25, 2017",14.79%
"Aug. 24, 2017",7.70%
"Aug. 23, 2017",10.34%
"Aug. 22, 2017",13.95%
"Aug. 21, 2017",15.69%
"Aug. 18, 2017",12.03%
"Aug. 17, 2017",17.45%
"Aug. 16, 2017",23.53%
"Aug. 15, 2017",23.81%
"Aug. 14, 2017",23.35%
"Aug. 11, 2017",27.34%
"Aug. 10, 2017",30.58%
"Aug. 9, 2017",32.87%
"Aug. 8, 2017",34.48%
"Aug. 7, 2017",37.22%
"Aug. 4, 2017",33.19%
"Aug. 3, 2017",28.20%
"Aug. 2, 2017",27.95%
"Aug. 1, 2017",29.50%
"July 31, 2017",29.83%
"July 28, 2017",25.32%
"July 27, 2017",19.96%
"July 26, 2017",22.38%
"July 25, 2017",21.43%
"July 24, 2017",21.63%
"July 21, 2017",22.20%
"July 20, 2017",21.95%
"July 19, 2017",22.58%
"July 18, 2017",23.84%
"July 17, 2017",29.18%
"July 14, 2017",26.15%
"July 13, 2017",25.49%
"July 12, 2017",25.47%
"July 11, 2017",20.36%
"July 10, 2017",22.98%
"July 7, 2017",32.24%
"July 6, 2017",25.06%
"July 5, 2017",23.16%
"July 3, 2017",21.07%
"June 30, 2017",17.13%
"June 29, 2017",12.77%
"June 28, 2017",11.93%
"June 27, 2017",10.23%
"June 26, 2017",9.49%
"June 23, 2017",9.63%
"June 22, 2017",9.92%
"June 21, 2017",8.71%
"June 20, 2017",7.81%
"June 19, 2017",15.33%
"June 16, 2017",18.83%
"June 15, 2017",21.62%
"June 14, 2017",22.31%
"June 13, 2017",22.46%
"June 12, 2017",23.08%
"June 9, 2017",15.32%
"June 8, 2017",17.21%
"June 7, 2017",15.91%
"June 6, 2017",13.35%
"June 5, 2017",17.28%
"June 2, 2017",20.14%
"June 1, 2017",22.14%
"May 31, 2017",20.54%
"May 30, 2017",19.42%
"May 26, 2017",24.62%
"May 25, 2017",22.78%
"May 24, 2017",19.59%
"May 23, 2017",19.30%
"May 22, 2017",19.34%
"May 19, 2017",17.24%
"May 18, 2017",15.90%
"May 17, 2017",16.60%
"May 16, 2017",21.84%
"May 15, 2017",22.23%
"May 12, 2017",16.35%
"May 11, 2017",21.64%
"May 10, 2017",23.63%
"May 9, 2017",23.05%
"May 8, 2017",17.49%
"May 5, 2017",21.61%
"May 4, 2017",20.33%
"May 3, 2017",20.36%
"May 2, 2017",20.22%
"May 1, 2017",15.64%
"April 28, 2017",21.22%
"April 27, 2017",22.17%
"April 26, 2017",28.89%
"April 25, 2017",29.47%
"April 24, 2017",24.64%
"April 21, 2017",26.58%
"April 20, 2017",27.74%
"April 19, 2017",25.42%
"April 18, 2017",23.76%
"April 17, 2017",24.94%
"April 13, 2017",28.71%
"April 12, 2017",30.52%
"April 11, 2017",30.43%
"April 10, 2017",19.92%
"April 7, 2017",16.85%
"April 6, 2017",14.11%
"April 5, 2017",12.99%
"April 4, 2017",11.87%
"April 3, 2017",13.69%
"March 31, 2017",15.57%
"March 30, 2017",20.20%
"March 29, 2017",18.56%
"March 28, 2017",20.37%
"March 27, 2017",16.69%
"March 24, 2017",13.40%
"March 23, 2017",14.68%
"March 22, 2017",11.74%
"March 21, 2017",11.94%
"March 20, 2017",14.06%
"March 17, 2017",10.66%
"March 16, 2017",15.93%
"March 15, 2017",15.82%
"March 14, 2017",13.40%
"March 13, 2017",15.32%
"March 10, 2017",12.68%
"March 9, 2017",11.05%
"March 8, 2017",15.04%
"March 7, 2017",14.92%
"March 6, 2017",16.75%
"March 3, 2017",29.70%
"March 2, 2017",23.80%
"March 1, 2017",27.51%
"Feb. 28, 2017",25.53%
"Feb. 27, 2017",26.70%
"Feb. 24, 2017",26.28%
"Feb. 23, 2017",27.45%
"Feb. 22, 2017",28.06%
"Feb. 21, 2017",29.42%
"Feb. 17, 2017",36.33%
"Feb. 16, 2017",36.50%
"Feb. 15, 2017",38.16%
"Feb. 14, 2017",35.34%
"Feb. 13, 2017",35.36%
"Feb. 10, 2017",30.55%
"Feb. 9, 2017",29.80%
"Feb. 8, 2017",26.32%
"Feb. 7, 2017",26.63%
"Feb. 6, 2017",30.70%
"Feb. 3, 2017",30.15%
"Feb. 2, 2017",31.18%
"Feb. 1, 2017",31.30%
"Jan. 31, 2017",31.89%
"Jan. 30, 2017",32.84%
"Jan. 27, 2017",55.57%
"Jan. 26, 2017",63.12%
"Jan. 25, 2017",57.60%
"Jan. 24, 2017",56.38%
"Jan. 23, 2017",49.73%
"Jan. 20, 2017",59.89%
"Jan. 19, 2017",57.43%
"Jan. 18, 2017",58.69%
"Jan. 17, 2017",55.73%
"Jan. 13, 2017",66.32%
"Jan. 12, 2017",63.88%
"Jan. 11, 2017",65.72%
"Jan. 10, 2017",65.18%
"Jan. 9, 2017",60.03%
"Jan. 6, 2017",70.96%
"Jan. 5, 2017",72.91%
"Jan. 4, 2017",75.96%
"Jan. 3, 2017",74.45%
"Dec. 30, 2016",88.42%
"Dec. 29, 2016",89.45%
"Dec. 28, 2016",91.14%
"Dec. 27, 2016",94.91%
"Dec. 23, 2016",85.18%
"Dec. 22, 2016",84.92%
"Dec. 21, 2016",87.88%
"Dec. 20, 2016",86.94%
"Dec. 19, 2016",85.99%
"Dec. 16, 2016",78.99%
"Dec. 15, 2016",84.14%
"Dec. 14, 2016",82.69%
"Dec. 13, 2016",82.39%
"Dec. 12, 2016",86.99%
"Dec. 9, 2016",101.8%
"Dec. 8, 2016",110.9%
"Dec. 7, 2016",113.6%
"Dec. 6, 2016",103.8%
"Dec. 5, 2016",115.7%
"Dec. 2, 2016",97.68%
"Dec. 1, 2016",90.31%
"Nov. 30, 2016",93.18%
"Nov. 29, 2016",95.05%
"Nov. 28, 2016",89.80%
"Nov. 25, 2016",94.92%
"Nov. 23, 2016",92.12%
"Nov. 22, 2016",91.04%
"Nov. 21, 2016",92.00%
"Nov. 18, 2016",89.62%
"Nov. 17, 2016",94.69%
"Nov. 16, 2016",88.83%
"Nov. 15, 2016",90.14%
"Nov. 14, 2016",81.59%
"Nov. 11, 2016",125.5%
"Nov. 10, 2016",119.9%
"Nov. 9, 2016",120.4%
"Nov. 8, 2016",116.7%
"Nov. 7, 2016",124.8%
"Nov. 4, 2016",101.9%
"Nov. 3, 2016",149.2%
"Nov. 2, 2016",151.3%
"Nov. 1, 2016",151.9%
"Oct. 31, 2016",176.2%
"Oct. 28, 2016",206.3%
"Oct. 27, 2016",220.8%
"Oct. 26, 2016",216.1%
"Oct. 25, 2016",219.1%
