date,three_year_return
"May 15, 2019",12.60%
"May 14, 2019",11.12%
"May 13, 2019",8.90%
"May 10, 2019",10.17%
"May 9, 2019",16.14%
"May 8, 2019",12.98%
"May 7, 2019",10.95%
"May 6, 2019",11.86%
"May 3, 2019",11.42%
"May 2, 2019",5.00%
"May 1, 2019",5.85%
"April 30, 2019",7.55%
"April 29, 2019",7.21%
"April 26, 2019",0.95%
"April 25, 2019",3.73%
"April 24, 2019",3.90%
"April 23, 2019",6.44%
"April 22, 2019",7.10%
"April 18, 2019",10.06%
"April 17, 2019",15.31%
"April 16, 2019",15.99%
"April 15, 2019",14.64%
"April 12, 2019",15.24%
"April 11, 2019",15.62%
"April 10, 2019",16.30%
"April 9, 2019",14.79%
"April 8, 2019",15.79%
"April 5, 2019",22.90%
"April 4, 2019",20.18%
"April 3, 2019",14.47%
"April 2, 2019",15.99%
"April 1, 2019",16.93%
"March 29, 2019",19.50%
"March 28, 2019",19.91%
"March 27, 2019",15.66%
"March 26, 2019",17.26%
"March 25, 2019",14.28%
"March 22, 2019",9.40%
"March 21, 2019",12.93%
"March 20, 2019",11.22%
"March 19, 2019",7.59%
"March 18, 2019",9.70%
"March 15, 2019",16.11%
"March 14, 2019",15.46%
"March 13, 2019",13.27%
"March 12, 2019",11.61%
"March 11, 2019",9.11%
"March 8, 2019",17.62%
"March 7, 2019",14.87%
"March 6, 2019",17.26%
"March 5, 2019",22.24%
"March 4, 2019",22.61%
"March 1, 2019",33.67%
"Feb. 28, 2019",34.32%
"Feb. 27, 2019",34.99%
"Feb. 26, 2019",33.94%
"Feb. 25, 2019",38.38%
"Feb. 22, 2019",28.22%
"Feb. 21, 2019",36.33%
"Feb. 20, 2019",38.60%
"Feb. 19, 2019",36.11%
"Feb. 15, 2019",43.56%
"Feb. 14, 2019",42.28%
"Feb. 13, 2019",39.62%
"Feb. 12, 2019",37.47%
"Feb. 11, 2019",37.63%
"Feb. 8, 2019",34.57%
"Feb. 7, 2019",37.82%
"Feb. 6, 2019",44.50%
"Feb. 5, 2019",43.11%
"Feb. 4, 2019",28.07%
"Feb. 1, 2019",33.29%
"Jan. 31, 2019",27.06%
"Jan. 30, 2019",26.89%
"Jan. 29, 2019",22.05%
"Jan. 28, 2019",28.24%
"Jan. 25, 2019",54.45%
"Jan. 24, 2019",33.06%
"Jan. 23, 2019",33.19%
"Jan. 22, 2019",35.32%
"Jan. 18, 2019",36.39%
"Jan. 17, 2019",33.88%
"Jan. 16, 2019",32.44%
"Jan. 15, 2019",33.83%
"Jan. 14, 2019",27.15%
"Jan. 11, 2019",22.98%
"Jan. 10, 2019",19.21%
"Jan. 9, 2019",15.10%
"Jan. 8, 2019",11.24%
"Jan. 7, 2019",9.77%
"Jan. 4, 2019",-5.17%
"Jan. 3, 2019",-12.56%
"Jan. 2, 2019",-12.87%
"Dec. 31, 2018",-16.46%
"Dec. 28, 2018",-17.58%
"Dec. 27, 2018",-17.86%
"Dec. 26, 2018",-20.01%
"Dec. 24, 2018",-27.96%
"Dec. 21, 2018",-12.54%
"Dec. 20, 2018",-10.29%
"Dec. 19, 2018",-5.15%
"Dec. 18, 2018",-2.45%
"Dec. 17, 2018",1.14%
"Dec. 14, 2018",1.56%
"Dec. 13, 2018",3.53%
"Dec. 12, 2018",2.60%
"Dec. 11, 2018",3.07%
"Dec. 10, 2018",-1.89%
"Dec. 7, 2018",-0.74%
"Dec. 6, 2018",-2.79%
"Dec. 4, 2018",0.04%
"Dec. 3, 2018",1.60%
"Nov. 30, 2018",-8.66%
"Nov. 29, 2018",-7.87%
"Nov. 28, 2018",-8.56%
"Nov. 27, 2018",-9.97%
"Nov. 26, 2018",-12.78%
"Nov. 23, 2018",-8.68%
"Nov. 21, 2018",-4.67%
"Nov. 20, 2018",-6.92%
"Nov. 19, 2018",-5.22%
"Nov. 16, 2018",-6.73%
"Nov. 15, 2018",-4.25%
"Nov. 14, 2018",-6.26%
"Nov. 13, 2018",-6.36%
"Nov. 12, 2018",-3.78%
"Nov. 9, 2018",-4.57%
"Nov. 8, 2018",-5.62%
"Nov. 7, 2018",-3.00%
"Nov. 6, 2018",-6.53%
"Nov. 5, 2018",-5.71%
"Nov. 2, 2018",-2.20%
"Nov. 1, 2018",2.90%
"Oct. 31, 2018",2.12%
"Oct. 30, 2018",1.55%
"Oct. 29, 2018",0.04%
"Oct. 26, 2018",-1.02%
"Oct. 25, 2018",-3.09%
"Oct. 24, 2018",-4.45%
"Oct. 23, 2018",0.92%
"Oct. 22, 2018",2.96%
"Oct. 19, 2018",6.25%
"Oct. 18, 2018",5.05%
"Oct. 17, 2018",6.14%
"Oct. 16, 2018",7.82%
"Oct. 15, 2018",6.87%
"Oct. 12, 2018",10.03%
"Oct. 11, 2018",5.80%
"Oct. 10, 2018",8.53%
"Oct. 9, 2018",17.22%
"Oct. 8, 2018",13.65%
"Oct. 5, 2018",29.63%
"Oct. 4, 2018",35.18%
"Oct. 3, 2018",37.79%
"Oct. 2, 2018",36.64%
"Oct. 1, 2018",46.98%
"Sept. 28, 2018",48.32%
"Sept. 27, 2018",42.39%
"Sept. 26, 2018",40.12%
"Sept. 25, 2018",42.51%
"Sept. 24, 2018",43.94%
"Sept. 21, 2018",34.82%
"Sept. 20, 2018",32.33%
"Sept. 19, 2018",32.41%
"Sept. 18, 2018",30.69%
"Sept. 17, 2018",22.29%
"Sept. 14, 2018",26.99%
"Sept. 13, 2018",24.27%
"Sept. 12, 2018",23.92%
"Sept. 11, 2018",22.63%
"Sept. 10, 2018",15.62%
"Sept. 7, 2018",11.14%
"Sept. 6, 2018",11.75%
"Sept. 5, 2018",16.08%
"Sept. 4, 2018",16.56%
"Aug. 31, 2018",13.27%
"Aug. 30, 2018",18.64%
"Aug. 29, 2018",16.97%
"Aug. 28, 2018",14.48%
"Aug. 27, 2018",18.63%
"Aug. 24, 2018",27.78%
"Aug. 23, 2018",17.38%
"Aug. 22, 2018",18.55%
"Aug. 21, 2018",15.29%
"Aug. 20, 2018",12.95%
"Aug. 17, 2018",6.07%
"Aug. 16, 2018",6.20%
"Aug. 15, 2018",4.10%
"Aug. 14, 2018",8.19%
"Aug. 13, 2018",7.72%
"Aug. 10, 2018",9.98%
"Aug. 9, 2018",14.45%
"Aug. 8, 2018",17.90%
"Aug. 7, 2018",20.26%
"Aug. 6, 2018",17.87%
"Aug. 3, 2018",14.90%
"Aug. 2, 2018",11.54%
"Aug. 1, 2018",9.81%
"July 31, 2018",11.22%
"July 30, 2018",7.21%
"July 27, 2018",10.28%
"July 26, 2018",9.98%
"July 25, 2018",10.92%
"July 24, 2018",11.23%
"July 23, 2018",8.37%
"July 20, 2018",7.45%
"July 19, 2018",5.01%
"July 18, 2018",4.43%
"July 17, 2018",3.32%
"July 16, 2018",1.91%
"July 13, 2018",4.00%
"July 12, 2018",3.73%
"July 11, 2018",3.85%
"July 10, 2018",8.18%
"July 9, 2018",7.05%
"July 6, 2018",4.88%
"July 5, 2018",1.02%
"July 3, 2018",0.38%
"July 2, 2018",-1.25%
"June 29, 2018",-0.12%
"June 28, 2018",-4.19%
"June 27, 2018",-4.18%
"June 26, 2018",-6.81%
"June 25, 2018",-8.44%
"June 22, 2018",-6.34%
"June 21, 2018",-10.10%
"June 20, 2018",-8.74%
"June 19, 2018",-10.55%
"June 18, 2018",-11.12%
"June 15, 2018",-10.83%
"June 14, 2018",-9.89%
"June 13, 2018",-10.60%
"June 12, 2018",-10.63%
"June 11, 2018",-10.21%
"June 8, 2018",-4.85%
"June 7, 2018",-5.67%
"June 6, 2018",-6.83%
"June 5, 2018",-7.57%
"June 4, 2018",-8.07%
"June 1, 2018",-7.43%
"May 31, 2018",-10.52%
"May 30, 2018",-9.72%
"May 29, 2018",-11.98%
"May 25, 2018",-14.29%
"May 24, 2018",-9.59%
"May 23, 2018",-8.55%
"May 22, 2018",-7.53%
"May 21, 2018",-6.68%
"May 18, 2018",-6.14%
"May 17, 2018",-6.45%
"May 16, 2018",-8.68%
"May 15, 2018",-8.90%
"May 14, 2018",-9.05%
"May 11, 2018",-12.51%
"May 10, 2018",-14.85%
"May 9, 2018",-16.13%
"May 8, 2018",-18.07%
"May 7, 2018",-19.38%
"May 4, 2018",-21.40%
"May 3, 2018",-23.74%
"May 2, 2018",-23.98%
"May 1, 2018",-23.92%
"April 30, 2018",-25.89%
"April 27, 2018",-24.71%
"April 26, 2018",-22.30%
"April 25, 2018",-21.10%
"April 24, 2018",-23.35%
"April 23, 2018",-22.77%
"April 20, 2018",-25.58%
"April 19, 2018",-24.86%
"April 18, 2018",-25.23%
"April 17, 2018",-27.28%
"April 16, 2018",-27.92%
"April 13, 2018",-22.55%
"April 12, 2018",-24.78%
"April 11, 2018",-24.88%
"April 10, 2018",-26.57%
"April 9, 2018",-28.71%
"April 6, 2018",-29.56%
"April 5, 2018",-24.08%
"April 4, 2018",-26.29%
"April 3, 2018",-27.10%
"April 2, 2018",-29.91%
"March 29, 2018",-24.86%
"March 28, 2018",-27.67%
"March 27, 2018",-25.98%
"March 26, 2018",-26.73%
"March 23, 2018",-27.07%
"March 22, 2018",-26.69%
"March 21, 2018",-25.83%
"March 20, 2018",-29.19%
"March 19, 2018",-30.33%
"March 16, 2018",-29.35%
"March 15, 2018",-29.19%
"March 14, 2018",-29.61%
"March 13, 2018",-29.86%
"March 12, 2018",-29.26%
"March 9, 2018",-31.18%
"March 8, 2018",-34.58%
"March 7, 2018",-34.89%
"March 6, 2018",-32.09%
"March 5, 2018",-34.10%
"March 2, 2018",-37.01%
"March 1, 2018",-39.17%
"Feb. 28, 2018",-39.50%
"Feb. 27, 2018",-38.11%
"Feb. 26, 2018",-36.66%
"Feb. 23, 2018",-36.91%
"Feb. 22, 2018",-38.30%
"Feb. 21, 2018",-40.72%
"Feb. 20, 2018",-39.92%
"Feb. 16, 2018",-40.58%
"Feb. 15, 2018",-40.74%
"Feb. 14, 2018",-40.95%
"Feb. 13, 2018",-44.29%
"Feb. 12, 2018",-40.92%
"Feb. 9, 2018",-42.91%
"Feb. 8, 2018",-41.07%
"Feb. 7, 2018",-39.55%
"Feb. 6, 2018",-37.02%
"Feb. 5, 2018",-39.20%
"Feb. 2, 2018",-31.81%
"Feb. 1, 2018",-25.04%
"Jan. 31, 2018",-25.16%
"Jan. 30, 2018",-25.14%
"Jan. 29, 2018",-20.38%
"Jan. 26, 2018",-25.07%
"Jan. 25, 2018",-24.34%
"Jan. 24, 2018",-23.93%
"Jan. 23, 2018",-24.30%
"Jan. 22, 2018",-25.81%
"Jan. 19, 2018",-24.86%
"Jan. 18, 2018",-23.11%
"Jan. 17, 2018",-22.85%
"Jan. 16, 2018",-23.54%
"Jan. 12, 2018",-20.30%
"Jan. 11, 2018",-23.06%
"Jan. 10, 2018",-25.48%
"Jan. 9, 2018",-26.24%
"Jan. 8, 2018",-26.46%
"Jan. 5, 2018",-26.07%
"Jan. 4, 2018",-31.76%
"Jan. 3, 2018",-33.37%
"Jan. 2, 2018",-35.46%
"Dec. 29, 2017",-36.55%
"Dec. 28, 2017",-34.92%
"Dec. 27, 2017",-35.22%
"Dec. 26, 2017",-34.79%
"Dec. 22, 2017",-36.27%
"Dec. 21, 2017",-37.80%
"Dec. 20, 2017",-40.95%
"Dec. 19, 2017",-41.80%
"Dec. 18, 2017",-38.20%
"Dec. 15, 2017",-33.69%
"Dec. 14, 2017",-35.86%
"Dec. 13, 2017",-33.71%
"Dec. 12, 2017",-31.75%
"Dec. 11, 2017",-32.57%
"Dec. 8, 2017",-36.21%
"Dec. 7, 2017",-41.10%
"Dec. 6, 2017",-41.01%
"Dec. 5, 2017",-38.87%
"Dec. 4, 2017",-38.96%
"Dec. 1, 2017",-36.34%
"Nov. 30, 2017",-37.09%
"Nov. 29, 2017",-38.56%
"Nov. 28, 2017",-40.52%
"Nov. 27, 2017",-46.68%
"Nov. 24, 2017",-47.56%
"Nov. 22, 2017",-49.01%
"Nov. 21, 2017",-49.45%
"Nov. 20, 2017",-47.89%
"Nov. 17, 2017",-45.16%
"Nov. 16, 2017",-46.90%
"Nov. 15, 2017",-47.40%
"Nov. 14, 2017",-45.91%
"Nov. 13, 2017",-42.55%
"Nov. 10, 2017",-43.79%
"Nov. 9, 2017",-43.99%
"Nov. 8, 2017",-44.52%
"Nov. 7, 2017",-43.50%
"Nov. 6, 2017",-42.38%
"Nov. 3, 2017",-45.40%
"Nov. 2, 2017",-47.64%
"Nov. 1, 2017",-47.77%
"Oct. 31, 2017",-47.93%
"Oct. 30, 2017",-47.49%
"Oct. 27, 2017",-45.79%
"Oct. 26, 2017",-49.87%
"Oct. 25, 2017",-48.74%
"Oct. 24, 2017",-46.50%
"Oct. 23, 2017",-45.01%
"Oct. 20, 2017",-43.51%
"Oct. 19, 2017",-42.69%
"Oct. 18, 2017",-41.65%
"Oct. 17, 2017",-41.53%
"Oct. 16, 2017",-41.00%
"Oct. 13, 2017",-42.16%
"Oct. 12, 2017",-46.45%
"Oct. 11, 2017",-46.29%
"Oct. 10, 2017",-46.32%
"Oct. 9, 2017",-47.60%
"Oct. 6, 2017",-50.39%
"Oct. 5, 2017",-49.83%
"Oct. 4, 2017",-50.11%
"Oct. 3, 2017",-49.64%
"Oct. 2, 2017",-49.31%
"Sept. 29, 2017",-51.26%
"Sept. 28, 2017",-51.61%
"Sept. 27, 2017",-51.19%
"Sept. 26, 2017",-51.84%
"Sept. 25, 2017",-51.57%
"Sept. 22, 2017",-53.79%
"Sept. 21, 2017",-55.26%
"Sept. 20, 2017",-55.43%
"Sept. 19, 2017",-56.18%
"Sept. 18, 2017",-56.53%
"Sept. 15, 2017",-56.96%
"Sept. 14, 2017",-56.43%
"Sept. 13, 2017",-56.55%
"Sept. 12, 2017",-57.29%
"Sept. 11, 2017",-58.60%
"Sept. 8, 2017",-59.63%
"Sept. 7, 2017",-59.08%
"Sept. 6, 2017",-59.36%
"Sept. 5, 2017",-60.33%
"Sept. 1, 2017",-60.98%
"Aug. 31, 2017",-61.52%
"Aug. 30, 2017",-61.99%
"Aug. 29, 2017",-62.28%
"Aug. 28, 2017",-61.77%
"Aug. 25, 2017",-61.56%
"Aug. 24, 2017",-61.18%
"Aug. 23, 2017",-60.74%
"Aug. 22, 2017",-60.94%
"Aug. 21, 2017",-61.94%
"Aug. 18, 2017",-60.73%
"Aug. 17, 2017",-61.20%
"Aug. 16, 2017",-60.27%
"Aug. 15, 2017",-58.85%
"Aug. 14, 2017",-58.43%
"Aug. 11, 2017",-58.73%
"Aug. 10, 2017",-58.23%
"Aug. 9, 2017",-57.61%
"Aug. 8, 2017",-57.35%
"Aug. 7, 2017",-56.19%
"Aug. 4, 2017",-55.84%
"Aug. 3, 2017",-55.91%
"Aug. 2, 2017",-55.10%
"Aug. 1, 2017",-55.96%
"July 31, 2017",-55.00%
"July 28, 2017",-55.12%
"July 27, 2017",-55.94%
"July 26, 2017",-56.45%
"July 25, 2017",-54.54%
"July 24, 2017",-56.19%
"July 21, 2017",-56.24%
"July 20, 2017",-55.38%
"July 19, 2017",-54.48%
"July 18, 2017",-56.08%
"July 17, 2017",-55.72%
"July 14, 2017",-55.69%
"July 13, 2017",-55.73%
"July 12, 2017",-55.92%
"July 11, 2017",-55.99%
"July 10, 2017",-56.89%
"July 7, 2017",-57.87%
"July 6, 2017",-57.14%
"July 5, 2017",-56.61%
"July 3, 2017",-54.55%
"June 30, 2017",-55.64%
"June 29, 2017",-56.25%
"June 28, 2017",-57.18%
"June 27, 2017",-57.91%
"June 26, 2017",-57.38%
"June 23, 2017",-57.93%
"June 22, 2017",-58.14%
"June 21, 2017",-58.85%
"June 20, 2017",-57.54%
"June 19, 2017",-55.87%
"June 16, 2017",-54.51%
"June 15, 2017",-54.67%
"June 14, 2017",-52.80%
"June 13, 2017",-51.46%
"June 12, 2017",-52.47%
"June 9, 2017",-51.66%
"June 8, 2017",-53.40%
"June 7, 2017",-51.99%
"June 6, 2017",-49.70%
"June 5, 2017",-49.99%
"June 2, 2017",-49.90%
"June 1, 2017",-48.90%
"May 31, 2017",-49.74%
"May 30, 2017",-48.88%
"May 26, 2017",-46.43%
"May 25, 2017",-46.81%
"May 24, 2017",-44.86%
"May 23, 2017",-44.84%
"May 22, 2017",-45.46%
"May 19, 2017",-44.36%
"May 18, 2017",-45.33%
"May 17, 2017",-45.14%
"May 16, 2017",-44.19%
"May 15, 2017",-43.63%
"May 12, 2017",-44.11%
"May 11, 2017",-43.32%
"May 10, 2017",-43.81%
"May 9, 2017",-45.41%
"May 8, 2017",-45.10%
"May 5, 2017",-46.47%
"May 4, 2017",-48.30%
"May 3, 2017",-47.14%
"May 2, 2017",-46.98%
"May 1, 2017",-46.04%
"April 28, 2017",-44.02%
"April 27, 2017",-43.09%
"April 26, 2017",-43.37%
"April 25, 2017",-44.37%
"April 24, 2017",-46.03%
"April 21, 2017",-46.10%
"April 20, 2017",-46.27%
"April 19, 2017",-46.49%
"April 18, 2017",-44.78%
"April 17, 2017",-43.38%
"April 13, 2017",-40.85%
"April 12, 2017",-39.50%
"April 11, 2017",-38.85%
"April 10, 2017",-40.53%
"April 7, 2017",-42.61%
"April 6, 2017",-43.47%
"April 5, 2017",-44.68%
"April 4, 2017",-44.18%
"April 3, 2017",-45.15%
"March 31, 2017",-41.83%
"March 30, 2017",-41.14%
"March 29, 2017",-40.21%
"March 28, 2017",-42.98%
"March 27, 2017",-44.16%
"March 24, 2017",-43.49%
"March 23, 2017",-43.22%
"March 22, 2017",-42.85%
"March 21, 2017",-41.84%
"March 20, 2017",-40.50%
"March 17, 2017",-39.98%
"March 16, 2017",-39.47%
"March 15, 2017",-38.78%
"March 14, 2017",-41.24%
"March 13, 2017",-40.15%
"March 10, 2017",-42.34%
"March 9, 2017",-40.91%
"March 8, 2017",-41.53%
"March 7, 2017",-39.53%
"March 6, 2017",-37.34%
"March 3, 2017",-35.80%
"March 2, 2017",-35.32%
"March 1, 2017",-35.45%
"Feb. 28, 2017",-35.72%
"Feb. 27, 2017",-33.72%
"Feb. 24, 2017",-35.56%
"Feb. 23, 2017",-35.30%
"Feb. 22, 2017",-36.48%
"Feb. 21, 2017",-34.93%
"Feb. 17, 2017",-34.91%
"Feb. 16, 2017",-35.47%
"Feb. 15, 2017",-35.79%
"Feb. 14, 2017",-34.59%
"Feb. 13, 2017",-34.05%
"Feb. 10, 2017",-31.80%
"Feb. 9, 2017",-32.21%
"Feb. 8, 2017",-33.22%
"Feb. 7, 2017",-33.26%
"Feb. 6, 2017",-30.34%
"Feb. 3, 2017",-26.53%
"Feb. 2, 2017",-28.52%
"Feb. 1, 2017",-29.12%
"Jan. 31, 2017",-28.23%
"Jan. 30, 2017",-29.52%
"Jan. 27, 2017",-27.40%
"Jan. 26, 2017",-26.33%
"Jan. 25, 2017",-25.95%
"Jan. 24, 2017",-24.56%
"Jan. 23, 2017",-26.16%
"Jan. 20, 2017",-24.83%
"Jan. 19, 2017",-25.17%
"Jan. 18, 2017",-23.73%
"Jan. 17, 2017",-23.12%
"Jan. 13, 2017",-25.33%
"Jan. 12, 2017",-27.26%
"Jan. 11, 2017",-23.56%
"Jan. 10, 2017",-24.04%
"Jan. 9, 2017",-25.49%
"Jan. 6, 2017",-22.55%
"Jan. 5, 2017",-22.65%
"Jan. 4, 2017",-22.86%
"Jan. 3, 2017",-21.75%
"Dec. 30, 2016",-24.60%
"Dec. 29, 2016",-24.28%
"Dec. 28, 2016",-23.58%
"Dec. 27, 2016",-22.46%
"Dec. 23, 2016",-20.49%
"Dec. 22, 2016",-20.53%
"Dec. 21, 2016",-20.72%
"Dec. 20, 2016",-20.93%
"Dec. 19, 2016",-21.32%
"Dec. 16, 2016",-21.24%
"Dec. 15, 2016",-20.61%
"Dec. 14, 2016",-19.99%
"Dec. 13, 2016",-17.49%
"Dec. 12, 2016",-19.93%
"Dec. 9, 2016",-22.05%
"Dec. 8, 2016",-23.73%
"Dec. 7, 2016",-24.62%
"Dec. 6, 2016",-26.03%
"Dec. 5, 2016",-27.58%
"Dec. 2, 2016",-28.41%
"Dec. 1, 2016",-30.84%
"Nov. 30, 2016",-31.02%
"Nov. 29, 2016",-39.54%
"Nov. 28, 2016",-37.41%
"Nov. 25, 2016",-36.19%
"Nov. 23, 2016",-36.16%
"Nov. 22, 2016",-36.85%
"Nov. 21, 2016",-35.86%
"Nov. 18, 2016",-37.77%
"Nov. 17, 2016",-39.05%
"Nov. 16, 2016",-38.67%
"Nov. 15, 2016",-38.95%
"Nov. 14, 2016",-41.16%
"Nov. 11, 2016",-41.16%
"Nov. 10, 2016",-38.18%
"Nov. 9, 2016",-38.98%
"Nov. 8, 2016",-40.55%
"Nov. 7, 2016",-39.78%
"Nov. 4, 2016",-43.20%
"Nov. 3, 2016",-41.81%
"Nov. 2, 2016",-41.81%
"Nov. 1, 2016",-40.87%
"Oct. 31, 2016",-40.92%
"Oct. 28, 2016",-39.51%
