date,six_month_return
"Nov. 27, 2019",6.14%
"Nov. 26, 2019",6.89%
"Nov. 25, 2019",8.88%
"Nov. 22, 2019",0.44%
"Nov. 21, 2019",0.68%
"Nov. 20, 2019",2.83%
"Nov. 19, 2019",0.78%
"Nov. 18, 2019",1.67%
"Nov. 15, 2019",4.58%
"Nov. 14, 2019",5.72%
"Nov. 13, 2019",9.65%
"Nov. 12, 2019",12.94%
"Nov. 11, 2019",14.50%
"Nov. 8, 2019",13.26%
"Nov. 7, 2019",13.53%
"Nov. 6, 2019",9.31%
"Nov. 5, 2019",10.23%
"Nov. 4, 2019",9.50%
"Nov. 1, 2019",9.19%
"Oct. 31, 2019",2.54%
"Oct. 30, 2019",1.00%
"Oct. 29, 2019",6.07%
"Oct. 28, 2019",4.26%
"Oct. 25, 2019",4.05%
"Oct. 24, 2019",1.55%
"Oct. 23, 2019",-1.25%
"Oct. 22, 2019",-0.49%
"Oct. 21, 2019",0.08%
"Oct. 18, 2019",-1.38%
"Oct. 17, 2019",-1.15%
"Oct. 16, 2019",-1.63%
"Oct. 15, 2019",0.90%
"Oct. 14, 2019",1.65%
"Oct. 11, 2019",5.50%
"Oct. 10, 2019",4.02%
"Oct. 9, 2019",2.89%
"Oct. 8, 2019",-1.52%
"Oct. 7, 2019",-0.48%
"Oct. 4, 2019",2.70%
"Oct. 3, 2019",3.74%
"Oct. 2, 2019",-1.71%
"Oct. 1, 2019",-0.36%
"Sept. 30, 2019",0.42%
"Sept. 27, 2019",-0.22%
"Sept. 26, 2019",0.97%
"Sept. 25, 2019",6.68%
"Sept. 24, 2019",9.48%
"Sept. 23, 2019",11.51%
"Sept. 20, 2019",9.54%
"Sept. 19, 2019",13.09%
"Sept. 18, 2019",13.16%
"Sept. 17, 2019",16.39%
"Sept. 16, 2019",20.67%
"Sept. 13, 2019",8.89%
"Sept. 12, 2019",10.96%
"Sept. 11, 2019",16.13%
"Sept. 10, 2019",14.93%
"Sept. 9, 2019",16.47%
"Sept. 6, 2019",12.87%
"Sept. 5, 2019",9.87%
"Sept. 4, 2019",9.62%
"Sept. 3, 2019",6.84%
"Aug. 30, 2019",8.82%
"Aug. 29, 2019",7.59%
"Aug. 28, 2019",6.19%
"Aug. 27, 2019",2.70%
"Aug. 26, 2019",3.87%
"Aug. 23, 2019",4.20%
"Aug. 22, 2019",11.88%
"Aug. 21, 2019",12.40%
"Aug. 20, 2019",6.75%
"Aug. 19, 2019",9.65%
"Aug. 16, 2019",3.89%
"Aug. 15, 2019",3.54%
"Aug. 14, 2019",4.01%
"Aug. 13, 2019",10.75%
"Aug. 12, 2019",10.21%
"Aug. 9, 2019",15.53%
"Aug. 8, 2019",15.02%
"Aug. 7, 2019",10.73%
"Aug. 6, 2019",4.66%
"Aug. 5, 2019",8.11%
"Aug. 2, 2019",11.30%
"Aug. 1, 2019",14.37%
"July 31, 2019",20.07%
"July 30, 2019",14.96%
"July 29, 2019",15.64%
"July 26, 2019",12.67%
"July 25, 2019",12.64%
"July 24, 2019",18.82%
"July 23, 2019",18.00%
"July 22, 2019",16.48%
"July 19, 2019",14.77%
"July 18, 2019",13.33%
"July 17, 2019",15.07%
"July 16, 2019",20.32%
"July 15, 2019",19.97%
"July 12, 2019",23.13%
"July 11, 2019",21.88%
"July 10, 2019",21.62%
"July 9, 2019",23.70%
"July 8, 2019",27.29%
"July 5, 2019",37.91%
"July 3, 2019",47.25%
"July 2, 2019",48.30%
"July 1, 2019",58.69%
"June 28, 2019",57.43%
"June 27, 2019",54.77%
"June 26, 2019",61.63%
"June 25, 2019",70.71%
"June 24, 2019",69.06%
"June 21, 2019",47.51%
"June 20, 2019",40.93%
"June 19, 2019",28.09%
"June 18, 2019",24.10%
"June 17, 2019",16.28%
"June 14, 2019",12.48%
"June 13, 2019",11.68%
"June 12, 2019",9.61%
"June 11, 2019",11.58%
"June 10, 2019",11.24%
"June 7, 2019",7.49%
"June 6, 2019",4.03%
"June 5, 2019",-1.35%
"June 4, 2019",1.68%
"June 3, 2019",-3.05%
"May 31, 2019",3.66%
"May 30, 2019",7.24%
"May 29, 2019",7.53%
"May 28, 2019",9.53%
"May 24, 2019",10.85%
"May 23, 2019",9.99%
"May 22, 2019",14.06%
"May 21, 2019",18.28%
"May 20, 2019",18.99%
"May 17, 2019",13.89%
"May 16, 2019",15.03%
"May 15, 2019",13.67%
"May 14, 2019",14.57%
"May 13, 2019",12.40%
"May 10, 2019",7.49%
"May 9, 2019",6.95%
"May 8, 2019",7.11%
"May 7, 2019",2.33%
"May 6, 2019",7.07%
"May 3, 2019",12.21%
"May 2, 2019",9.90%
"May 1, 2019",9.11%
"April 30, 2019",12.33%
"April 29, 2019",13.82%
"April 26, 2019",9.88%
"April 25, 2019",8.80%
"April 24, 2019",13.22%
"April 23, 2019",9.82%
"April 22, 2019",7.85%
"April 18, 2019",2.73%
"April 17, 2019",1.76%
"April 16, 2019",0.78%
"April 15, 2019",-0.15%
"April 12, 2019",-0.09%
"April 11, 2019",-3.37%
"April 10, 2019",-5.70%
"April 9, 2019",-13.82%
"April 8, 2019",-11.29%
"April 5, 2019",-13.03%
"April 4, 2019",-16.30%
"April 3, 2019",-19.49%
"April 2, 2019",-17.73%
"April 1, 2019",-18.43%
"March 29, 2019",-15.86%
"March 28, 2019",-14.84%
"March 27, 2019",-15.81%
"March 26, 2019",-13.27%
"March 25, 2019",-16.89%
"March 22, 2019",-16.68%
"March 21, 2019",-13.77%
"March 20, 2019",-13.59%
"March 19, 2019",-16.46%
"March 18, 2019",-13.70%
"March 15, 2019",-11.76%
"March 14, 2019",-12.20%
"March 13, 2019",-11.01%
"March 12, 2019",-12.07%
"March 11, 2019",-13.13%
"March 8, 2019",-12.18%
"March 7, 2019",-9.61%
"March 6, 2019",-9.89%
"March 5, 2019",-9.57%
"March 4, 2019",-9.67%
"March 1, 2019",-12.04%
"Feb. 28, 2019",-12.06%
"Feb. 27, 2019",-12.11%
"Feb. 26, 2019",-11.44%
"Feb. 25, 2019",-11.67%
"Feb. 22, 2019",-12.32%
"Feb. 21, 2019",-9.02%
"Feb. 20, 2019",-6.86%
"Feb. 19, 2019",-7.63%
"Feb. 15, 2019",-6.37%
"Feb. 14, 2019",-10.72%
"Feb. 13, 2019",-11.57%
"Feb. 12, 2019",-14.21%
"Feb. 11, 2019",-16.63%
"Feb. 8, 2019",-20.42%
"Feb. 7, 2019",-22.08%
"Feb. 6, 2019",-17.95%
"Feb. 5, 2019",-17.93%
"Feb. 4, 2019",-16.03%
"Feb. 1, 2019",-14.10%
"Jan. 31, 2019",-17.72%
"Jan. 30, 2019",-16.62%
"Jan. 29, 2019",-18.46%
"Jan. 28, 2019",-18.68%
"Jan. 25, 2019",-18.16%
"Jan. 24, 2019",-21.61%
"Jan. 23, 2019",-20.53%
"Jan. 22, 2019",-19.00%
"Jan. 18, 2019",-17.66%
"Jan. 17, 2019",-18.31%
"Jan. 16, 2019",-19.72%
"Jan. 15, 2019",-22.12%
"Jan. 14, 2019",-23.64%
"Jan. 11, 2019",-23.27%
"Jan. 10, 2019",-25.36%
"Jan. 9, 2019",-27.52%
"Jan. 8, 2019",-28.23%
"Jan. 7, 2019",-29.12%
"Jan. 4, 2019",-30.73%
"Jan. 3, 2019",-35.73%
"Jan. 2, 2019",-34.91%
"Dec. 31, 2018",-39.45%
"Dec. 28, 2018",-38.41%
"Dec. 27, 2018",-36.65%
"Dec. 26, 2018",-36.57%
"Dec. 24, 2018",-43.58%
"Dec. 21, 2018",-32.77%
"Dec. 20, 2018",-30.54%
"Dec. 19, 2018",-25.08%
"Dec. 18, 2018",-23.20%
"Dec. 17, 2018",-17.12%
"Dec. 14, 2018",-16.52%
"Dec. 13, 2018",-13.69%
"Dec. 12, 2018",-14.44%
"Dec. 11, 2018",-15.89%
"Dec. 10, 2018",-16.74%
"Dec. 7, 2018",-15.59%
"Dec. 6, 2018",-13.32%
"Dec. 4, 2018",-9.72%
"Dec. 3, 2018",-8.66%
"Nov. 30, 2018",-11.60%
"Nov. 29, 2018",-8.40%
"Nov. 28, 2018",-8.67%
"Nov. 27, 2018",-10.07%
"Nov. 26, 2018",-10.24%
"Nov. 23, 2018",-15.00%
"Nov. 21, 2018",-13.91%
"Nov. 20, 2018",-15.16%
"Nov. 19, 2018",-11.91%
"Nov. 16, 2018",-9.32%
"Nov. 15, 2018",-9.83%
"Nov. 14, 2018",-11.26%
"Nov. 13, 2018",-10.78%
"Nov. 12, 2018",-8.39%
"Nov. 9, 2018",-5.13%
"Nov. 8, 2018",-2.76%
"Nov. 7, 2018",2.80%
"Nov. 6, 2018",-0.09%
"Nov. 5, 2018",-0.12%
"Nov. 2, 2018",-2.19%
"Nov. 1, 2018",0.33%
"Oct. 31, 2018",0.72%
"Oct. 30, 2018",0.16%
"Oct. 29, 2018",-0.83%
"Oct. 26, 2018",-0.56%
"Oct. 25, 2018",-0.59%
"Oct. 24, 2018",0.88%
"Oct. 23, 2018",4.94%
"Oct. 22, 2018",8.87%
"Oct. 19, 2018",9.21%
"Oct. 18, 2018",10.69%
"Oct. 17, 2018",15.00%
"Oct. 16, 2018",17.00%
"Oct. 15, 2018",16.55%
"Oct. 12, 2018",20.29%
"Oct. 11, 2018",19.24%
"Oct. 10, 2018",25.14%
"Oct. 9, 2018",40.64%
"Oct. 8, 2018",39.19%
"Oct. 5, 2018",37.88%
"Oct. 4, 2018",42.29%
"Oct. 3, 2018",46.64%
"Oct. 2, 2018",51.26%
"Oct. 1, 2018",47.35%
"Sept. 28, 2018",46.89%
"Sept. 27, 2018",43.53%
"Sept. 26, 2018",39.54%
"Sept. 25, 2018",44.84%
"Sept. 24, 2018",45.65%
"Sept. 21, 2018",39.10%
"Sept. 20, 2018",43.38%
"Sept. 19, 2018",47.83%
"Sept. 18, 2018",39.89%
"Sept. 17, 2018",36.32%
"Sept. 14, 2018",35.91%
"Sept. 13, 2018",34.79%
"Sept. 12, 2018",33.73%
"Sept. 11, 2018",32.85%
"Sept. 10, 2018",29.08%
"Sept. 7, 2018",34.75%
"Sept. 6, 2018",29.89%
"Sept. 5, 2018",35.03%
"Sept. 4, 2018",40.70%
"Aug. 31, 2018",48.26%
"Aug. 30, 2018",50.09%
"Aug. 29, 2018",47.97%
"Aug. 28, 2018",44.83%
"Aug. 27, 2018",42.35%
"Aug. 24, 2018",36.08%
"Aug. 23, 2018",34.84%
"Aug. 22, 2018",38.47%
"Aug. 21, 2018",40.17%
"Aug. 20, 2018",37.35%
"Aug. 17, 2018",36.58%
"Aug. 16, 2018",37.44%
"Aug. 15, 2018",35.08%
"Aug. 14, 2018",40.89%
"Aug. 13, 2018",47.97%
"Aug. 10, 2018",52.59%
"Aug. 9, 2018",51.95%
"Aug. 8, 2018",53.33%
"Aug. 7, 2018",52.46%
"Aug. 6, 2018",45.69%
"Aug. 3, 2018",38.73%
"Aug. 2, 2018",37.73%
"Aug. 1, 2018",28.09%
"July 31, 2018",29.93%
"July 30, 2018",28.03%
"July 27, 2018",18.48%
"July 26, 2018",19.82%
"July 25, 2018",21.07%
"July 24, 2018",20.75%
"July 23, 2018",19.81%
"July 20, 2018",21.73%
"July 19, 2018",22.60%
"July 18, 2018",19.13%
"July 17, 2018",17.48%
"July 16, 2018",19.31%
"July 13, 2018",22.00%
"July 12, 2018",22.37%
"July 11, 2018",22.11%
"July 10, 2018",31.32%
"July 9, 2018",31.93%
"July 6, 2018",29.51%
"July 5, 2018",27.26%
"July 3, 2018",33.52%
"July 2, 2018",35.61%
"June 29, 2018",40.91%
"June 28, 2018",35.57%
"June 27, 2018",36.21%
"June 26, 2018",31.59%
"June 25, 2018",32.50%
"June 22, 2018",37.35%
"June 21, 2018",33.17%
"June 20, 2018",42.40%
"June 19, 2018",41.61%
"June 18, 2018",41.28%
"June 15, 2018",38.34%
"June 14, 2018",42.89%
"June 13, 2018",37.17%
"June 12, 2018",33.16%
"June 11, 2018",35.05%
"June 8, 2018",35.94%
"June 7, 2018",39.75%
"June 6, 2018",37.83%
"June 5, 2018",31.95%
"June 4, 2018",30.62%
"June 1, 2018",31.24%
"May 31, 2018",31.69%
"May 30, 2018",32.87%
"May 29, 2018",32.63%
"May 25, 2018",33.24%
"May 24, 2018",40.54%
"May 23, 2018",45.27%
"May 22, 2018",46.88%
"May 21, 2018",51.54%
"May 18, 2018",45.14%
"May 17, 2018",46.29%
"May 16, 2018",44.27%
"May 15, 2018",45.32%
"May 14, 2018",40.57%
"May 11, 2018",33.14%
"May 10, 2018",34.37%
"May 9, 2018",31.18%
"May 8, 2018",29.38%
"May 7, 2018",23.50%
"May 4, 2018",29.15%
"May 3, 2018",27.12%
"May 2, 2018",29.72%
"May 1, 2018",30.14%
"April 30, 2018",30.53%
"April 27, 2018",30.06%
"April 26, 2018",41.57%
"April 25, 2018",40.58%
"April 24, 2018",30.84%
"April 23, 2018",29.48%
"April 20, 2018",28.38%
"April 19, 2018",29.19%
"April 18, 2018",26.27%
"April 17, 2018",22.56%
"April 16, 2018",22.15%
"April 13, 2018",25.18%
"April 12, 2018",24.43%
"April 11, 2018",23.91%
"April 10, 2018",21.17%
"April 9, 2018",16.40%
"April 6, 2018",14.58%
"April 5, 2018",15.45%
"April 4, 2018",12.70%
"April 3, 2018",10.42%
"April 2, 2018",4.77%
"March 29, 2018",7.95%
"March 28, 2018",4.71%
"March 27, 2018",6.24%
"March 26, 2018",8.98%
"March 23, 2018",11.15%
"March 22, 2018",12.58%
"March 21, 2018",16.18%
"March 20, 2018",11.34%
"March 19, 2018",9.90%
"March 16, 2018",16.15%
"March 15, 2018",15.86%
"March 14, 2018",14.96%
"March 13, 2018",14.88%
"March 12, 2018",17.46%
"March 9, 2018",20.34%
"March 8, 2018",15.97%
"March 7, 2018",12.46%
"March 6, 2018",18.13%
"March 5, 2018",20.92%
"March 2, 2018",18.33%
"March 1, 2018",15.77%
"Feb. 28, 2018",18.59%
"Feb. 27, 2018",20.70%
"Feb. 26, 2018",24.10%
"Feb. 23, 2018",23.41%
"Feb. 22, 2018",21.97%
"Feb. 21, 2018",18.75%
"Feb. 20, 2018",19.22%
"Feb. 16, 2018",16.19%
"Feb. 15, 2018",11.87%
"Feb. 14, 2018",11.91%
"Feb. 13, 2018",3.56%
"Feb. 12, 2018",6.80%
"Feb. 9, 2018",-0.57%
"Feb. 8, 2018",0.89%
"Feb. 7, 2018",2.92%
"Feb. 6, 2018",3.63%
"Feb. 5, 2018",0.32%
"Feb. 2, 2018",8.61%
"Feb. 1, 2018",17.22%
"Jan. 31, 2018",13.40%
"Jan. 30, 2018",12.77%
"Jan. 29, 2018",16.76%
"Jan. 26, 2018",23.51%
"Jan. 25, 2018",18.12%
"Jan. 24, 2018",22.09%
"Jan. 23, 2018",23.38%
"Jan. 22, 2018",23.03%
"Jan. 19, 2018",17.07%
"Jan. 18, 2018",24.17%
"Jan. 17, 2018",23.93%
"Jan. 16, 2018",21.79%
"Jan. 12, 2018",26.45%
"Jan. 11, 2018",27.08%
"Jan. 10, 2018",24.82%
"Jan. 9, 2018",25.53%
"Jan. 8, 2018",25.60%
"Jan. 5, 2018",20.30%
"Jan. 4, 2018",11.38%
"Jan. 3, 2018",8.76%
"Jan. 2, 2018",9.07%
"Dec. 29, 2017",10.40%
"Dec. 28, 2017",14.90%
"Dec. 27, 2017",16.36%
"Dec. 26, 2017",16.52%
"Dec. 22, 2017",14.63%
"Dec. 21, 2017",14.96%
"Dec. 20, 2017",5.77%
"Dec. 19, 2017",0.93%
"Dec. 18, 2017",-0.05%
"Dec. 15, 2017",-0.21%
"Dec. 14, 2017",-5.78%
"Dec. 13, 2017",-5.30%
"Dec. 12, 2017",0.07%
"Dec. 11, 2017",0.59%
"Dec. 8, 2017",4.60%
"Dec. 7, 2017",-0.45%
"Dec. 6, 2017",-4.84%
"Dec. 5, 2017",0.39%
"Dec. 4, 2017",1.79%
"Dec. 1, 2017",0.94%
"Nov. 30, 2017",-1.69%
"Nov. 29, 2017",-6.92%
"Nov. 28, 2017",-9.89%
"Nov. 27, 2017",-10.47%
"Nov. 24, 2017",-10.39%
"Nov. 22, 2017",-11.76%
"Nov. 21, 2017",-11.98%
"Nov. 20, 2017",-10.97%
"Nov. 17, 2017",-7.09%
"Nov. 16, 2017",-9.61%
"Nov. 15, 2017",-12.15%
"Nov. 14, 2017",-9.03%
"Nov. 13, 2017",-5.63%
"Nov. 10, 2017",-4.31%
"Nov. 9, 2017",-0.63%
"Nov. 8, 2017",-2.79%
"Nov. 7, 2017",1.12%
"Nov. 6, 2017",1.71%
"Nov. 3, 2017",-3.01%
"Nov. 2, 2017",-5.53%
"Nov. 1, 2017",-7.65%
"Oct. 31, 2017",-9.56%
"Oct. 30, 2017",-10.59%
"Oct. 27, 2017",-12.50%
"Oct. 26, 2017",-16.62%
"Oct. 25, 2017",-13.22%
"Oct. 24, 2017",-7.55%
"Oct. 23, 2017",-4.44%
"Oct. 20, 2017",-3.97%
"Oct. 19, 2017",-3.53%
"Oct. 18, 2017",-4.81%
"Oct. 17, 2017",-6.98%
"Oct. 16, 2017",-6.88%
"Oct. 13, 2017",-9.00%
"Oct. 12, 2017",-12.60%
"Oct. 11, 2017",-13.27%
"Oct. 10, 2017",-11.33%
"Oct. 9, 2017",-7.74%
"Oct. 6, 2017",-7.57%
"Oct. 5, 2017",-3.60%
"Oct. 4, 2017",-5.00%
"Oct. 3, 2017",-2.73%
"Oct. 2, 2017",-3.98%
"Sept. 29, 2017",-5.77%
"Sept. 28, 2017",-1.92%
"Sept. 27, 2017",2.51%
"Sept. 26, 2017",0.48%
"Sept. 25, 2017",0.00%
"Sept. 22, 2017",-5.00%
"Sept. 21, 2017",-8.47%
"Sept. 20, 2017",-10.02%
"Sept. 19, 2017",-11.46%
"Sept. 18, 2017",-11.98%
"Sept. 15, 2017",-14.20%
"Sept. 14, 2017",-10.43%
"Sept. 13, 2017",-11.84%
"Sept. 12, 2017",-12.65%
"Sept. 11, 2017",-13.71%
"Sept. 8, 2017",-15.88%
"Sept. 7, 2017",-16.52%
"Sept. 6, 2017",-19.58%
"Sept. 5, 2017",-21.50%
"Sept. 1, 2017",-23.64%
"Aug. 31, 2017",-24.38%
"Aug. 30, 2017",-25.29%
"Aug. 29, 2017",-25.87%
"Aug. 28, 2017",-25.54%
"Aug. 25, 2017",-26.65%
"Aug. 24, 2017",-26.92%
"Aug. 23, 2017",-26.14%
"Aug. 22, 2017",-25.14%
"Aug. 21, 2017",-27.89%
"Aug. 18, 2017",-25.70%
"Aug. 17, 2017",-25.86%
"Aug. 16, 2017",-23.41%
"Aug. 15, 2017",-20.27%
"Aug. 14, 2017",-22.04%
"Aug. 11, 2017",-21.29%
"Aug. 10, 2017",-20.51%
"Aug. 9, 2017",-19.04%
"Aug. 8, 2017",-17.31%
"Aug. 7, 2017",-16.79%
"Aug. 4, 2017",-18.34%
"Aug. 3, 2017",-20.44%
"Aug. 2, 2017",-18.46%
"Aug. 1, 2017",-19.34%
"July 31, 2017",-17.79%
"July 28, 2017",-18.35%
"July 27, 2017",-19.85%
"July 26, 2017",-22.61%
"July 25, 2017",-19.64%
"July 24, 2017",-23.28%
"July 21, 2017",-25.04%
"July 20, 2017",-24.03%
"July 19, 2017",-22.14%
"July 18, 2017",-26.30%
"July 17, 2017",-26.49%
"July 14, 2017",-25.35%
"July 13, 2017",-26.46%
"July 12, 2017",-26.71%
"July 11, 2017",-30.37%
"July 10, 2017",-30.90%
"July 7, 2017",-32.49%
"July 6, 2017",-30.81%
"July 5, 2017",-30.18%
"July 3, 2017",-27.70%
"June 30, 2017",-29.57%
"June 29, 2017",-31.64%
"June 28, 2017",-33.70%
"June 27, 2017",-35.77%
"June 26, 2017",-34.79%
"June 23, 2017",-35.09%
"June 22, 2017",-35.63%
"June 21, 2017",-36.58%
"June 20, 2017",-34.39%
"June 19, 2017",-32.21%
"June 16, 2017",-30.21%
"June 15, 2017",-30.62%
"June 14, 2017",-28.30%
"June 13, 2017",-28.51%
"June 12, 2017",-27.85%
"June 9, 2017",-27.52%
"June 8, 2017",-29.48%
"June 7, 2017",-26.50%
"June 6, 2017",-21.52%
"June 5, 2017",-21.85%
"June 2, 2017",-21.01%
"June 1, 2017",-16.86%
"May 31, 2017",-18.00%
"May 30, 2017",-16.60%
"May 26, 2017",-8.70%
"May 25, 2017",-9.35%
"May 24, 2017",-6.86%
"May 23, 2017",-6.82%
"May 22, 2017",-6.42%
"May 19, 2017",-4.00%
"May 18, 2017",-6.26%
"May 17, 2017",-5.05%
"May 16, 2017",-4.01%
"May 15, 2017",-1.74%
"May 12, 2017",3.76%
"May 11, 2017",4.37%
"May 10, 2017",-0.83%
"May 9, 2017",-2.39%
"May 8, 2017",1.45%
"May 5, 2017",2.15%
"May 4, 2017",-1.25%
"May 3, 2017",-0.47%
"May 2, 2017",-0.17%
"May 1, 2017",0.25%
"April 28, 2017",-2.92%
"April 27, 2017",-1.31%
"April 26, 2017",-1.49%
"April 25, 2017",-4.44%
"April 24, 2017",-8.73%
"April 21, 2017",-10.33%
"April 20, 2017",-10.94%
"April 19, 2017",-10.83%
"April 18, 2017",-5.47%
"April 17, 2017",-2.77%
"April 13, 2017",-4.04%
"April 12, 2017",-2.68%
"April 11, 2017",-2.78%
"April 10, 2017",-7.38%
"April 7, 2017",-9.46%
"April 6, 2017",-10.10%
"April 5, 2017",-11.72%
"April 4, 2017",-8.82%
"April 3, 2017",-12.86%
"March 31, 2017",-10.09%
"March 30, 2017",-8.65%
"March 29, 2017",-4.58%
"March 28, 2017",-4.80%
"March 27, 2017",-2.18%
"March 24, 2017",-1.73%
"March 23, 2017",-0.79%
"March 22, 2017",-1.97%
"March 21, 2017",1.43%
"March 20, 2017",5.76%
"March 17, 2017",3.83%
"March 16, 2017",4.54%
"March 15, 2017",5.36%
"March 14, 2017",0.55%
"March 13, 2017",0.04%
"March 10, 2017",-5.01%
"March 9, 2017",-3.08%
"March 8, 2017",-8.91%
"March 7, 2017",-2.56%
"March 6, 2017",-0.39%
"March 3, 2017",-3.86%
"March 2, 2017",-2.49%
"March 1, 2017",-3.10%
"Feb. 28, 2017",-9.23%
"Feb. 27, 2017",-7.02%
"Feb. 24, 2017",-6.85%
"Feb. 23, 2017",-6.91%
"Feb. 22, 2017",-8.26%
"Feb. 21, 2017",-7.71%
"Feb. 17, 2017",-8.73%
"Feb. 16, 2017",-9.48%
"Feb. 15, 2017",-9.89%
"Feb. 14, 2017",-7.60%
"Feb. 13, 2017",-7.82%
"Feb. 10, 2017",-4.04%
"Feb. 9, 2017",-5.59%
"Feb. 8, 2017",-7.83%
"Feb. 7, 2017",-5.73%
"Feb. 6, 2017",-2.71%
"Feb. 3, 2017",1.72%
"Feb. 2, 2017",4.27%
"Feb. 1, 2017",4.45%
"Jan. 31, 2017",0.99%
"Jan. 30, 2017",0.54%
"Jan. 27, 2017",6.34%
"Jan. 26, 2017",4.64%
"Jan. 25, 2017",6.91%
"Jan. 24, 2017",6.28%
"Jan. 23, 2017",5.60%
"Jan. 20, 2017",2.87%
"Jan. 19, 2017",2.87%
"Jan. 18, 2017",2.14%
"Jan. 17, 2017",4.16%
"Jan. 13, 2017",1.50%
"Jan. 12, 2017",-2.13%
"Jan. 11, 2017",10.29%
"Jan. 10, 2017",8.17%
"Jan. 9, 2017",6.69%
"Jan. 6, 2017",8.83%
"Jan. 5, 2017",9.02%
"Jan. 4, 2017",2.96%
"Jan. 3, 2017",4.44%
"Dec. 30, 2016",3.64%
"Dec. 29, 2016",8.88%
"Dec. 28, 2016",15.13%
"Dec. 27, 2016",22.38%
"Dec. 23, 2016",6.71%
"Dec. 22, 2016",9.81%
"Dec. 21, 2016",8.28%
"Dec. 20, 2016",8.69%
"Dec. 19, 2016",11.25%
"Dec. 16, 2016",11.41%
"Dec. 15, 2016",9.68%
"Dec. 14, 2016",9.25%
"Dec. 13, 2016",13.31%
"Dec. 12, 2016",9.01%
"Dec. 9, 2016",3.94%
"Dec. 8, 2016",-0.31%
"Dec. 7, 2016",-1.01%
"Dec. 6, 2016",-0.83%
"Dec. 5, 2016",1.10%
"Dec. 2, 2016",-2.21%
"Dec. 1, 2016",-4.77%
"Nov. 30, 2016",-7.09%
"Nov. 29, 2016",-18.56%
"Nov. 28, 2016",-15.32%
"Nov. 25, 2016",-13.04%
"Nov. 23, 2016",-9.20%
"Nov. 22, 2016",-8.74%
"Nov. 21, 2016",-8.41%
"Nov. 18, 2016",-12.06%
"Nov. 17, 2016",-12.42%
"Nov. 16, 2016",-13.01%
"Nov. 15, 2016",-12.41%
"Nov. 14, 2016",-16.78%
"Nov. 11, 2016",-18.42%
"Nov. 10, 2016",-13.98%
"Nov. 9, 2016",-10.04%
"Nov. 8, 2016",-14.98%
"Nov. 7, 2016",-15.51%
"Nov. 4, 2016",-16.09%
"Nov. 3, 2016",-17.02%
"Nov. 2, 2016",-20.16%
"Nov. 1, 2016",-19.74%
"Oct. 31, 2016",-19.54%
"Oct. 28, 2016",-15.01%
"Oct. 27, 2016",-17.71%
"Oct. 26, 2016",-20.54%
"Oct. 25, 2016",-17.73%
"Oct. 24, 2016",-17.61%
"Oct. 21, 2016",-12.33%
"Oct. 20, 2016",-13.94%
