date,three_year_return
"July 1, 2019",19.87%
"June 28, 2019",22.44%
"June 27, 2019",22.67%
"June 26, 2019",21.62%
"June 25, 2019",21.33%
"June 24, 2019",22.58%
"June 21, 2019",21.01%
"June 20, 2019",21.12%
"June 19, 2019",20.99%
"June 18, 2019",21.03%
"June 17, 2019",19.51%
"June 14, 2019",19.28%
"June 13, 2019",18.42%
"June 12, 2019",17.86%
"June 11, 2019",18.82%
"June 10, 2019",19.92%
"June 7, 2019",17.58%
"June 6, 2019",19.28%
"June 5, 2019",16.88%
"June 4, 2019",16.53%
"June 3, 2019",15.23%
"May 31, 2019",12.72%
"May 30, 2019",13.10%
"May 29, 2019",14.46%
"May 28, 2019",15.97%
"May 24, 2019",18.48%
"May 23, 2019",18.61%
"May 22, 2019",20.82%
"May 21, 2019",21.60%
"May 20, 2019",21.09%
"May 17, 2019",19.62%
"May 16, 2019",18.10%
"May 15, 2019",21.24%
"May 14, 2019",20.75%
"May 13, 2019",19.56%
"May 10, 2019",20.46%
"May 9, 2019",20.77%
"May 8, 2019",15.35%
"May 7, 2019",16.11%
"May 6, 2019",16.24%
"May 3, 2019",15.74%
"May 2, 2019",12.65%
"May 1, 2019",15.30%
"April 30, 2019",17.50%
"April 29, 2019",15.21%
"April 26, 2019",14.48%
"April 25, 2019",16.15%
"April 24, 2019",15.95%
"April 23, 2019",19.62%
"April 22, 2019",19.50%
"April 18, 2019",21.44%
"April 17, 2019",23.70%
"April 16, 2019",24.62%
"April 15, 2019",23.56%
"April 12, 2019",22.82%
"April 11, 2019",32.29%
"April 10, 2019",30.27%
"April 9, 2019",30.32%
"April 8, 2019",31.51%
"April 5, 2019",36.42%
"April 4, 2019",33.58%
"April 3, 2019",31.43%
"April 2, 2019",32.54%
"April 1, 2019",32.55%
"March 29, 2019",29.23%
"March 28, 2019",29.93%
"March 27, 2019",29.46%
"March 26, 2019",30.87%
"March 25, 2019",29.56%
"March 22, 2019",28.89%
"March 21, 2019",30.51%
"March 20, 2019",27.64%
"March 19, 2019",28.24%
"March 18, 2019",28.86%
"March 15, 2019",32.93%
"March 14, 2019",32.19%
"March 13, 2019",31.81%
"March 12, 2019",31.00%
"March 11, 2019",30.70%
"March 8, 2019",37.05%
"March 7, 2019",34.49%
"March 6, 2019",40.49%
"March 5, 2019",40.21%
"March 4, 2019",38.88%
"March 1, 2019",41.68%
"Feb. 28, 2019",41.77%
"Feb. 27, 2019",42.36%
"Feb. 26, 2019",42.19%
"Feb. 25, 2019",40.23%
"Feb. 22, 2019",34.42%
"Feb. 21, 2019",37.73%
"Feb. 20, 2019",39.05%
"Feb. 19, 2019",37.93%
"Feb. 15, 2019",39.70%
"Feb. 14, 2019",38.31%
"Feb. 13, 2019",39.96%
"Feb. 12, 2019",38.97%
"Feb. 11, 2019",40.92%
"Feb. 8, 2019",36.74%
"Feb. 7, 2019",42.65%
"Feb. 6, 2019",43.44%
"Feb. 5, 2019",44.16%
"Feb. 4, 2019",41.22%
"Feb. 1, 2019",38.79%
"Jan. 31, 2019",32.59%
"Jan. 30, 2019",30.69%
"Jan. 29, 2019",29.33%
"Jan. 28, 2019",30.55%
"Jan. 25, 2019",39.97%
"Jan. 24, 2019",35.88%
"Jan. 23, 2019",33.34%
"Jan. 22, 2019",34.47%
"Jan. 18, 2019",36.69%
"Jan. 17, 2019",33.81%
"Jan. 16, 2019",33.14%
"Jan. 15, 2019",34.00%
"Jan. 14, 2019",30.71%
"Jan. 11, 2019",39.33%
"Jan. 10, 2019",38.13%
"Jan. 9, 2019",37.92%
"Jan. 8, 2019",36.09%
"Jan. 7, 2019",35.22%
"Jan. 4, 2019",24.73%
"Jan. 3, 2019",20.69%
"Jan. 2, 2019",23.04%
"Dec. 31, 2018",20.93%
"Dec. 28, 2018",20.24%
"Dec. 27, 2018",18.76%
"Dec. 26, 2018",16.66%
"Dec. 24, 2018",9.71%
"Dec. 21, 2018",16.78%
"Dec. 20, 2018",16.89%
"Dec. 19, 2018",20.06%
"Dec. 18, 2018",22.19%
"Dec. 17, 2018",24.20%
"Dec. 14, 2018",27.43%
"Dec. 13, 2018",34.13%
"Dec. 12, 2018",33.76%
"Dec. 11, 2018",33.58%
"Dec. 10, 2018",28.71%
"Dec. 7, 2018",32.32%
"Dec. 6, 2018",29.21%
"Dec. 4, 2018",30.69%
"Dec. 3, 2018",35.81%
"Nov. 30, 2018",30.25%
"Nov. 29, 2018",31.51%
"Nov. 28, 2018",30.73%
"Nov. 27, 2018",27.49%
"Nov. 26, 2018",26.53%
"Nov. 23, 2018",26.21%
"Nov. 21, 2018",32.09%
"Nov. 20, 2018",30.43%
"Nov. 19, 2018",31.48%
"Nov. 16, 2018",30.19%
"Nov. 15, 2018",31.88%
"Nov. 14, 2018",30.49%
"Nov. 13, 2018",30.07%
"Nov. 12, 2018",30.64%
"Nov. 9, 2018",29.45%
"Nov. 8, 2018",26.94%
"Nov. 7, 2018",28.54%
"Nov. 6, 2018",26.45%
"Nov. 5, 2018",25.80%
"Nov. 2, 2018",20.82%
"Nov. 1, 2018",22.33%
"Oct. 31, 2018",22.85%
"Oct. 30, 2018",21.97%
"Oct. 29, 2018",21.18%
"Oct. 26, 2018",25.64%
"Oct. 25, 2018",22.29%
"Oct. 24, 2018",20.79%
"Oct. 23, 2018",24.29%
"Oct. 22, 2018",27.93%
"Oct. 19, 2018",31.22%
"Oct. 18, 2018",28.68%
"Oct. 17, 2018",28.48%
"Oct. 16, 2018",28.72%
"Oct. 15, 2018",28.90%
"Oct. 12, 2018",32.71%
"Oct. 11, 2018",32.22%
"Oct. 10, 2018",36.88%
"Oct. 9, 2018",41.59%
"Oct. 8, 2018",38.85%
"Oct. 5, 2018",49.15%
"Oct. 4, 2018",53.22%
"Oct. 3, 2018",53.66%
"Oct. 2, 2018",52.96%
"Oct. 1, 2018",58.78%
"Sept. 28, 2018",61.38%
"Sept. 27, 2018",57.62%
"Sept. 26, 2018",56.95%
"Sept. 25, 2018",58.78%
"Sept. 24, 2018",59.47%
"Sept. 21, 2018",55.12%
"Sept. 20, 2018",53.61%
"Sept. 19, 2018",53.73%
"Sept. 18, 2018",51.96%
"Sept. 17, 2018",47.98%
"Sept. 14, 2018",54.92%
"Sept. 13, 2018",53.45%
"Sept. 12, 2018",52.78%
"Sept. 11, 2018",51.76%
"Sept. 10, 2018",51.31%
"Sept. 7, 2018",49.47%
"Sept. 6, 2018",50.29%
"Sept. 5, 2018",55.11%
"Sept. 4, 2018",55.04%
"Aug. 31, 2018",46.26%
"Aug. 30, 2018",48.96%
"Aug. 29, 2018",49.47%
"Aug. 28, 2018",49.02%
"Aug. 27, 2018",55.01%
"Aug. 24, 2018",65.02%
"Aug. 23, 2018",55.89%
"Aug. 22, 2018",56.97%
"Aug. 21, 2018",55.68%
"Aug. 20, 2018",48.60%
"Aug. 17, 2018",41.54%
"Aug. 16, 2018",36.83%
"Aug. 15, 2018",37.16%
"Aug. 14, 2018",42.55%
"Aug. 13, 2018",42.62%
"Aug. 10, 2018",43.60%
"Aug. 9, 2018",46.30%
"Aug. 8, 2018",47.92%
"Aug. 7, 2018",49.47%
"Aug. 6, 2018",45.91%
"Aug. 3, 2018",44.92%
"Aug. 2, 2018",39.87%
"Aug. 1, 2018",41.72%
"July 31, 2018",42.71%
"July 30, 2018",37.41%
"July 27, 2018",41.32%
"July 26, 2018",36.81%
"July 25, 2018",37.86%
"July 24, 2018",36.70%
"July 23, 2018",30.55%
"July 20, 2018",31.56%
"July 19, 2018",30.62%
"July 18, 2018",30.47%
"July 17, 2018",30.87%
"July 16, 2018",30.17%
"July 13, 2018",31.12%
"July 12, 2018",31.62%
"July 11, 2018",30.83%
"July 10, 2018",35.14%
"July 9, 2018",34.35%
"July 6, 2018",30.99%
"July 5, 2018",29.32%
"July 3, 2018",30.10%
"July 2, 2018",29.60%
"June 29, 2018",30.76%
"June 28, 2018",27.44%
"June 27, 2018",27.79%
"June 26, 2018",25.92%
"June 25, 2018",24.68%
"June 22, 2018",24.74%
"June 21, 2018",23.24%
"June 20, 2018",25.96%
"June 19, 2018",26.21%
"June 18, 2018",25.66%
"June 15, 2018",24.93%
"June 14, 2018",26.67%
"June 13, 2018",27.24%
"June 12, 2018",27.25%
"June 11, 2018",26.15%
"June 8, 2018",25.91%
"June 7, 2018",24.97%
"June 6, 2018",21.45%
"June 5, 2018",20.81%
"June 4, 2018",20.58%
"June 1, 2018",20.68%
"May 31, 2018",20.68%
"May 30, 2018",21.51%
"May 29, 2018",17.85%
"May 25, 2018",16.49%
"May 24, 2018",20.71%
"May 23, 2018",22.70%
"May 22, 2018",22.25%
"May 21, 2018",22.64%
"May 18, 2018",19.89%
"May 17, 2018",19.84%
"May 16, 2018",19.93%
"May 15, 2018",20.10%
"May 14, 2018",20.23%
"May 11, 2018",20.94%
"May 10, 2018",18.56%
"May 9, 2018",18.47%
"May 8, 2018",16.49%
"May 7, 2018",16.15%
"May 4, 2018",15.89%
"May 3, 2018",15.56%
"May 2, 2018",15.09%
"May 1, 2018",14.51%
"April 30, 2018",12.65%
"April 27, 2018",15.42%
"April 26, 2018",13.06%
"April 25, 2018",11.70%
"April 24, 2018",11.53%
"April 23, 2018",12.38%
"April 20, 2018",10.90%
"April 19, 2018",13.38%
"April 18, 2018",13.48%
"April 17, 2018",11.32%
"April 16, 2018",9.57%
"April 13, 2018",12.60%
"April 12, 2018",11.52%
"April 11, 2018",11.54%
"April 10, 2018",11.17%
"April 9, 2018",8.44%
"April 6, 2018",7.33%
"April 5, 2018",11.41%
"April 4, 2018",8.74%
"April 3, 2018",9.07%
"April 2, 2018",6.61%
"March 29, 2018",9.36%
"March 28, 2018",7.50%
"March 27, 2018",9.95%
"March 26, 2018",9.60%
"March 23, 2018",6.67%
"March 22, 2018",6.23%
"March 21, 2018",9.35%
"March 20, 2018",6.98%
"March 19, 2018",8.73%
"March 16, 2018",11.90%
"March 15, 2018",13.74%
"March 14, 2018",13.29%
"March 13, 2018",14.60%
"March 12, 2018",14.03%
"March 9, 2018",12.77%
"March 8, 2018",9.46%
"March 7, 2018",9.94%
"March 6, 2018",9.75%
"March 5, 2018",8.04%
"March 2, 2018",5.42%
"March 1, 2018",5.02%
"Feb. 28, 2018",4.91%
"Feb. 27, 2018",6.50%
"Feb. 26, 2018",7.04%
"Feb. 23, 2018",4.39%
"Feb. 22, 2018",1.19%
"Feb. 21, 2018",0.42%
"Feb. 20, 2018",2.19%
"Feb. 16, 2018",-0.57%
"Feb. 15, 2018",-0.22%
"Feb. 14, 2018",0.75%
"Feb. 13, 2018",0.45%
"Feb. 12, 2018",2.81%
"Feb. 9, 2018",2.78%
"Feb. 8, 2018",2.45%
"Feb. 7, 2018",5.18%
"Feb. 6, 2018",6.91%
"Feb. 5, 2018",3.03%
"Feb. 2, 2018",11.80%
"Feb. 1, 2018",22.47%
"Jan. 31, 2018",22.26%
"Jan. 30, 2018",22.14%
"Jan. 29, 2018",24.74%
"Jan. 26, 2018",20.49%
"Jan. 25, 2018",22.27%
"Jan. 24, 2018",22.97%
"Jan. 23, 2018",22.62%
"Jan. 22, 2018",21.70%
"Jan. 19, 2018",24.90%
"Jan. 18, 2018",25.18%
"Jan. 17, 2018",25.91%
"Jan. 16, 2018",25.58%
"Jan. 12, 2018",26.18%
"Jan. 11, 2018",22.51%
"Jan. 10, 2018",18.90%
"Jan. 9, 2018",18.14%
"Jan. 8, 2018",16.41%
"Jan. 5, 2018",18.34%
"Jan. 4, 2018",13.79%
"Jan. 3, 2018",14.15%
"Jan. 2, 2018",13.32%
"Dec. 29, 2017",10.47%
"Dec. 28, 2017",10.89%
"Dec. 27, 2017",10.86%
"Dec. 26, 2017",11.24%
"Dec. 22, 2017",11.56%
"Dec. 21, 2017",10.53%
"Dec. 20, 2017",7.05%
"Dec. 19, 2017",6.12%
"Dec. 18, 2017",9.79%
"Dec. 15, 2017",18.71%
"Dec. 14, 2017",16.75%
"Dec. 13, 2017",17.14%
"Dec. 12, 2017",16.90%
"Dec. 11, 2017",14.78%
"Dec. 8, 2017",12.28%
"Dec. 7, 2017",7.90%
"Dec. 6, 2017",7.88%
"Dec. 5, 2017",8.59%
"Dec. 4, 2017",7.62%
"Dec. 1, 2017",6.96%
"Nov. 30, 2017",9.30%
"Nov. 29, 2017",7.63%
"Nov. 28, 2017",6.96%
"Nov. 27, 2017",0.42%
"Nov. 24, 2017",-0.92%
"Nov. 22, 2017",-2.25%
"Nov. 21, 2017",-2.88%
"Nov. 20, 2017",-2.21%
"Nov. 17, 2017",-0.90%
"Nov. 16, 2017",-1.50%
"Nov. 15, 2017",0.11%
"Nov. 14, 2017",0.52%
"Nov. 13, 2017",0.67%
"Nov. 10, 2017",-0.63%
"Nov. 9, 2017",-1.31%
"Nov. 8, 2017",-1.79%
"Nov. 7, 2017",-1.31%
"Nov. 6, 2017",-1.26%
"Nov. 3, 2017",-1.53%
"Nov. 2, 2017",-3.85%
"Nov. 1, 2017",-3.38%
"Oct. 31, 2017",-3.38%
"Oct. 30, 2017",-2.40%
"Oct. 27, 2017",-1.29%
"Oct. 26, 2017",2.18%
"Oct. 25, 2017",2.18%
"Oct. 24, 2017",2.86%
"Oct. 23, 2017",2.36%
"Oct. 20, 2017",6.41%
"Oct. 19, 2017",5.72%
"Oct. 18, 2017",5.68%
"Oct. 17, 2017",7.53%
"Oct. 16, 2017",8.17%
"Oct. 13, 2017",6.36%
"Oct. 12, 2017",4.61%
"Oct. 11, 2017",4.78%
"Oct. 10, 2017",4.31%
"Oct. 9, 2017",2.79%
"Oct. 6, 2017",-0.90%
"Oct. 5, 2017",0.74%
"Oct. 4, 2017",-0.11%
"Oct. 3, 2017",0.09%
"Oct. 2, 2017",0.27%
"Sept. 29, 2017",-2.53%
"Sept. 28, 2017",-3.17%
"Sept. 27, 2017",-3.31%
"Sept. 26, 2017",-3.25%
"Sept. 25, 2017",-2.23%
"Sept. 22, 2017",-5.02%
"Sept. 21, 2017",-6.67%
"Sept. 20, 2017",-6.75%
"Sept. 19, 2017",-6.78%
"Sept. 18, 2017",-7.21%
"Sept. 15, 2017",-7.74%
"Sept. 14, 2017",-6.69%
"Sept. 13, 2017",-6.91%
"Sept. 12, 2017",-8.29%
"Sept. 11, 2017",-9.13%
"Sept. 8, 2017",-12.23%
"Sept. 7, 2017",-12.24%
"Sept. 6, 2017",-12.25%
"Sept. 5, 2017",-14.10%
"Sept. 1, 2017",-15.98%
"Aug. 31, 2017",-16.86%
"Aug. 30, 2017",-16.78%
"Aug. 29, 2017",-16.68%
"Aug. 28, 2017",-16.30%
"Aug. 25, 2017",-15.34%
"Aug. 24, 2017",-15.47%
"Aug. 23, 2017",-16.13%
"Aug. 22, 2017",-16.32%
"Aug. 21, 2017",-17.31%
"Aug. 18, 2017",-15.69%
"Aug. 17, 2017",-16.00%
"Aug. 16, 2017",-15.27%
"Aug. 15, 2017",-13.90%
"Aug. 14, 2017",-14.37%
"Aug. 11, 2017",-14.47%
"Aug. 10, 2017",-13.88%
"Aug. 9, 2017",-13.27%
"Aug. 8, 2017",-13.69%
"Aug. 7, 2017",-12.63%
"Aug. 4, 2017",-14.09%
"Aug. 3, 2017",-14.44%
"Aug. 2, 2017",-13.64%
"Aug. 1, 2017",-13.39%
"July 31, 2017",-15.51%
"July 28, 2017",-18.85%
"July 27, 2017",-20.56%
"July 26, 2017",-21.30%
"July 25, 2017",-21.85%
"July 24, 2017",-23.47%
"July 21, 2017",-21.36%
"July 20, 2017",-19.76%
"July 19, 2017",-19.89%
"July 18, 2017",-20.45%
"July 17, 2017",-19.89%
"July 14, 2017",-19.20%
"July 13, 2017",-18.95%
"July 12, 2017",-19.13%
"July 11, 2017",-19.73%
"July 10, 2017",-20.89%
"July 7, 2017",-20.68%
"July 6, 2017",-20.86%
"July 5, 2017",-20.25%
"July 3, 2017",-18.97%
"June 30, 2017",-20.08%
"June 29, 2017",-20.13%
"June 28, 2017",-20.01%
"June 27, 2017",-20.17%
"June 26, 2017",-20.46%
"June 23, 2017",-21.04%
"June 22, 2017",-21.07%
"June 21, 2017",-21.04%
"June 20, 2017",-19.54%
"June 19, 2017",-18.58%
"June 16, 2017",-15.71%
"June 15, 2017",-16.45%
"June 14, 2017",-16.23%
"June 13, 2017",-15.03%
"June 12, 2017",-14.33%
"June 9, 2017",-14.45%
"June 8, 2017",-16.26%
"June 7, 2017",-16.44%
"June 6, 2017",-16.12%
"June 5, 2017",-16.46%
"June 2, 2017",-15.63%
"June 1, 2017",-15.08%
"May 31, 2017",-15.73%
"May 30, 2017",-15.25%
"May 26, 2017",-15.12%
"May 25, 2017",-14.80%
"May 24, 2017",-13.90%
"May 23, 2017",-13.86%
"May 22, 2017",-14.16%
"May 19, 2017",-13.36%
"May 18, 2017",-14.62%
"May 17, 2017",-15.00%
"May 16, 2017",-12.93%
"May 15, 2017",-13.70%
"May 12, 2017",-15.39%
"May 11, 2017",-15.05%
"May 10, 2017",-14.82%
"May 9, 2017",-15.96%
"May 8, 2017",-14.72%
"May 5, 2017",-15.61%
"May 4, 2017",-15.96%
"May 3, 2017",-14.43%
"May 2, 2017",-15.52%
"May 1, 2017",-15.22%
"April 28, 2017",-15.14%
"April 27, 2017",-14.94%
"April 26, 2017",-14.44%
"April 25, 2017",-13.92%
"April 24, 2017",-14.78%
"April 21, 2017",-15.57%
"April 20, 2017",-15.20%
"April 19, 2017",-15.73%
"April 18, 2017",-14.55%
"April 17, 2017",-14.16%
"April 13, 2017",-9.34%
"April 12, 2017",-6.89%
"April 11, 2017",-6.89%
"April 10, 2017",-6.22%
"April 7, 2017",-7.23%
"April 6, 2017",-8.01%
"April 5, 2017",-8.55%
"April 4, 2017",-8.54%
"April 3, 2017",-9.44%
"March 31, 2017",-9.70%
"March 30, 2017",-9.05%
"March 29, 2017",-8.80%
"March 28, 2017",-9.56%
"March 27, 2017",-9.68%
"March 24, 2017",-6.78%
"March 23, 2017",-6.71%
"March 22, 2017",-6.26%
"March 21, 2017",-6.56%
"March 20, 2017",-6.80%
"March 17, 2017",-6.42%
"March 16, 2017",-5.47%
"March 15, 2017",-4.57%
"March 14, 2017",-5.91%
"March 13, 2017",-4.46%
"March 10, 2017",-4.51%
"March 9, 2017",-4.38%
"March 8, 2017",-4.75%
"March 7, 2017",-2.84%
"March 6, 2017",-1.46%
"March 3, 2017",-1.12%
"March 2, 2017",-1.71%
"March 1, 2017",-1.26%
"Feb. 28, 2017",-2.45%
"Feb. 27, 2017",-3.41%
"Feb. 24, 2017",-3.53%
"Feb. 23, 2017",-1.47%
"Feb. 22, 2017",-2.04%
"Feb. 21, 2017",-0.85%
"Feb. 17, 2017",-2.78%
"Feb. 16, 2017",-2.47%
"Feb. 15, 2017",-0.80%
"Feb. 14, 2017",-0.85%
"Feb. 13, 2017",1.24%
"Feb. 10, 2017",1.22%
"Feb. 9, 2017",0.19%
"Feb. 8, 2017",-0.42%
"Feb. 7, 2017",-0.59%
"Feb. 6, 2017",1.54%
"Feb. 3, 2017",2.19%
"Feb. 2, 2017",0.52%
"Feb. 1, 2017",-0.56%
"Jan. 31, 2017",-0.25%
"Jan. 30, 2017",-3.98%
"Jan. 27, 2017",-2.27%
"Jan. 26, 2017",0.22%
"Jan. 25, 2017",0.82%
"Jan. 24, 2017",0.07%
"Jan. 23, 2017",-2.53%
"Jan. 20, 2017",-3.09%
"Jan. 19, 2017",-3.11%
"Jan. 18, 2017",-2.81%
"Jan. 17, 2017",-2.52%
"Jan. 13, 2017",-2.41%
"Jan. 12, 2017",-4.01%
"Jan. 11, 2017",-4.20%
"Jan. 10, 2017",-5.00%
"Jan. 9, 2017",-6.04%
"Jan. 6, 2017",-5.79%
"Jan. 5, 2017",-5.66%
"Jan. 4, 2017",-5.25%
"Jan. 3, 2017",-5.23%
"Dec. 30, 2016",-5.26%
"Dec. 29, 2016",-5.92%
"Dec. 28, 2016",-5.85%
"Dec. 27, 2016",-5.60%
"Dec. 23, 2016",-3.57%
"Dec. 22, 2016",-3.27%
"Dec. 21, 2016",-3.97%
"Dec. 20, 2016",-3.93%
"Dec. 19, 2016",-4.52%
"Dec. 16, 2016",-1.78%
"Dec. 15, 2016",-2.38%
"Dec. 14, 2016",-3.29%
"Dec. 13, 2016",-2.07%
"Dec. 12, 2016",-3.17%
"Dec. 9, 2016",-6.11%
"Dec. 8, 2016",-5.82%
"Dec. 7, 2016",-6.42%
"Dec. 6, 2016",-7.79%
"Dec. 5, 2016",-6.48%
"Dec. 2, 2016",-7.63%
"Dec. 1, 2016",-7.47%
"Nov. 30, 2016",-8.89%
"Nov. 29, 2016",-10.70%
"Nov. 28, 2016",-9.74%
"Nov. 25, 2016",-10.30%
"Nov. 23, 2016",-10.51%
"Nov. 22, 2016",-10.81%
"Nov. 21, 2016",-10.76%
"Nov. 18, 2016",-9.42%
"Nov. 17, 2016",-9.94%
"Nov. 16, 2016",-9.75%
"Nov. 15, 2016",-9.25%
"Nov. 14, 2016",-10.85%
"Nov. 11, 2016",-11.93%
"Nov. 10, 2016",-11.06%
"Nov. 9, 2016",-11.18%
"Nov. 8, 2016",-11.47%
"Nov. 7, 2016",-10.89%
"Nov. 4, 2016",-11.28%
"Nov. 3, 2016",-10.69%
"Nov. 2, 2016",-10.69%
"Nov. 1, 2016",-9.77%
"Oct. 31, 2016",-12.68%
"Oct. 28, 2016",-14.13%
"Oct. 27, 2016",-17.14%
"Oct. 26, 2016",-16.09%
"Oct. 25, 2016",-16.44%
"Oct. 24, 2016",-16.51%
"Oct. 21, 2016",-15.46%
"Oct. 20, 2016",-14.86%
"Oct. 19, 2016",-14.53%
"Oct. 18, 2016",-14.93%
"Oct. 17, 2016",-15.19%
"Oct. 14, 2016",-14.76%
"Oct. 13, 2016",-14.35%
