date,three_year_return
"April 1, 2019",208.4%
"March 29, 2019",191.4%
"March 28, 2019",185.2%
"March 27, 2019",183.2%
"March 26, 2019",180.3%
"March 25, 2019",180.4%
"March 22, 2019",168.0%
"March 21, 2019",174.3%
"March 20, 2019",180.8%
"March 19, 2019",178.8%
"March 18, 2019",177.9%
"March 15, 2019",199.9%
"March 14, 2019",195.5%
"March 13, 2019",202.6%
"March 12, 2019",201.2%
"March 11, 2019",221.0%
"March 8, 2019",245.4%
"March 7, 2019",243.8%
"March 6, 2019",250.6%
"March 5, 2019",255.3%
"March 4, 2019",257.4%
"March 1, 2019",267.3%
"Feb. 28, 2019",272.3%
"Feb. 27, 2019",268.5%
"Feb. 26, 2019",261.2%
"Feb. 25, 2019",265.4%
"Feb. 22, 2019",261.2%
"Feb. 21, 2019",262.6%
"Feb. 20, 2019",266.1%
"Feb. 19, 2019",261.5%
"Feb. 15, 2019",284.8%
"Feb. 14, 2019",277.3%
"Feb. 13, 2019",278.0%
"Feb. 12, 2019",278.1%
"Feb. 11, 2019",272.5%
"Feb. 8, 2019",238.9%
"Feb. 7, 2019",230.6%
"Feb. 6, 2019",235.4%
"Feb. 5, 2019",234.7%
"Feb. 4, 2019",221.2%
"Feb. 1, 2019",218.7%
"Jan. 31, 2019",221.0%
"Jan. 30, 2019",222.8%
"Jan. 29, 2019",203.8%
"Jan. 28, 2019",207.6%
"Jan. 25, 2019",193.7%
"Jan. 24, 2019",187.5%
"Jan. 23, 2019",187.8%
"Jan. 22, 2019",187.2%
"Jan. 18, 2019",190.3%
"Jan. 17, 2019",185.8%
"Jan. 16, 2019",180.2%
"Jan. 15, 2019",180.4%
"Jan. 14, 2019",171.2%
"Jan. 11, 2019",171.0%
"Jan. 10, 2019",171.3%
"Jan. 9, 2019",164.5%
"Jan. 8, 2019",162.0%
"Jan. 7, 2019",146.7%
"Jan. 4, 2019",132.8%
"Jan. 3, 2019",115.0%
"Jan. 2, 2019",124.0%
"Dec. 31, 2018",123.0%
"Dec. 28, 2018",118.9%
"Dec. 27, 2018",121.0%
"Dec. 26, 2018",118.7%
"Dec. 24, 2018",104.9%
"Dec. 21, 2018",116.1%
"Dec. 20, 2018",124.3%
"Dec. 19, 2018",128.9%
"Dec. 18, 2018",135.0%
"Dec. 17, 2018",117.2%
"Dec. 14, 2018",122.9%
"Dec. 13, 2018",125.1%
"Dec. 12, 2018",125.9%
"Dec. 11, 2018",122.7%
"Dec. 10, 2018",122.9%
"Dec. 7, 2018",117.7%
"Dec. 6, 2018",123.5%
"Dec. 4, 2018",130.6%
"Dec. 3, 2018",147.3%
"Nov. 30, 2018",138.4%
"Nov. 29, 2018",133.1%
"Nov. 28, 2018",126.9%
"Nov. 27, 2018",116.4%
"Nov. 26, 2018",114.6%
"Nov. 23, 2018",110.5%
"Nov. 21, 2018",112.4%
"Nov. 20, 2018",112.7%
"Nov. 19, 2018",115.0%
"Nov. 16, 2018",132.6%
"Nov. 15, 2018",139.5%
"Nov. 14, 2018",141.8%
"Nov. 13, 2018",145.1%
"Nov. 12, 2018",150.5%
"Nov. 9, 2018",153.0%
"Nov. 8, 2018",150.6%
"Nov. 7, 2018",151.5%
"Nov. 6, 2018",147.7%
"Nov. 5, 2018",144.6%
"Nov. 2, 2018",141.1%
"Nov. 1, 2018",145.2%
"Oct. 31, 2018",139.7%
"Oct. 30, 2018",136.3%
"Oct. 29, 2018",128.0%
"Oct. 26, 2018",144.9%
"Oct. 25, 2018",148.0%
"Oct. 24, 2018",141.8%
"Oct. 23, 2018",138.6%
"Oct. 22, 2018",143.3%
"Oct. 19, 2018",157.4%
"Oct. 18, 2018",161.2%
"Oct. 17, 2018",165.6%
"Oct. 16, 2018",167.6%
"Oct. 15, 2018",161.2%
"Oct. 12, 2018",156.0%
"Oct. 11, 2018",156.3%
"Oct. 10, 2018",163.0%
"Oct. 9, 2018",175.9%
"Oct. 8, 2018",177.5%
"Oct. 5, 2018",188.4%
"Oct. 4, 2018",194.2%
"Oct. 3, 2018",195.9%
"Oct. 2, 2018",191.5%
"Oct. 1, 2018",192.7%
"Sept. 28, 2018",190.3%
"Sept. 27, 2018",180.4%
"Sept. 26, 2018",178.6%
"Sept. 25, 2018",180.3%
"Sept. 24, 2018",183.6%
"Sept. 21, 2018",173.7%
"Sept. 20, 2018",170.0%
"Sept. 19, 2018",168.4%
"Sept. 18, 2018",167.2%
"Sept. 17, 2018",159.0%
"Sept. 14, 2018",167.6%
"Sept. 13, 2018",163.9%
"Sept. 12, 2018",162.4%
"Sept. 11, 2018",156.4%
"Sept. 10, 2018",156.0%
"Sept. 7, 2018",169.2%
"Sept. 6, 2018",170.7%
"Sept. 5, 2018",167.2%
"Sept. 4, 2018",166.8%
"Aug. 31, 2018",162.3%
"Aug. 30, 2018",160.4%
"Aug. 29, 2018",162.8%
"Aug. 28, 2018",163.6%
"Aug. 27, 2018",168.2%
"Aug. 24, 2018",174.7%
"Aug. 23, 2018",163.8%
"Aug. 22, 2018",165.8%
"Aug. 21, 2018",168.6%
"Aug. 20, 2018",156.0%
"Aug. 17, 2018",139.8%
"Aug. 16, 2018",138.5%
"Aug. 15, 2018",128.7%
"Aug. 14, 2018",133.7%
"Aug. 13, 2018",133.7%
"Aug. 10, 2018",132.7%
"Aug. 9, 2018",141.3%
"Aug. 8, 2018",144.2%
"Aug. 7, 2018",146.3%
"Aug. 6, 2018",141.0%
"Aug. 3, 2018",142.5%
"Aug. 2, 2018",142.6%
"Aug. 1, 2018",144.7%
"July 31, 2018",147.1%
"July 30, 2018",145.5%
"July 27, 2018",155.7%
"July 26, 2018",149.4%
"July 25, 2018",147.1%
"July 24, 2018",148.7%
"July 23, 2018",141.8%
"July 20, 2018",141.9%
"July 19, 2018",142.0%
"July 18, 2018",145.3%
"July 17, 2018",143.0%
"July 16, 2018",139.8%
"July 13, 2018",139.3%
"July 12, 2018",139.5%
"July 11, 2018",135.7%
"July 10, 2018",140.3%
"July 9, 2018",139.4%
"July 6, 2018",138.1%
"July 5, 2018",137.6%
"July 3, 2018",137.5%
"July 2, 2018",139.7%
"June 29, 2018",141.8%
"June 28, 2018",134.9%
"June 27, 2018",131.5%
"June 26, 2018",132.5%
"June 25, 2018",132.5%
"June 22, 2018",132.6%
"June 21, 2018",132.7%
"June 20, 2018",136.1%
"June 19, 2018",135.0%
"June 18, 2018",144.0%
"June 15, 2018",151.5%
"June 14, 2018",153.8%
"June 13, 2018",154.8%
"June 12, 2018",159.5%
"June 11, 2018",159.5%
"June 8, 2018",162.7%
"June 7, 2018",161.9%
"June 6, 2018",164.0%
"June 5, 2018",155.9%
"June 4, 2018",155.5%
"June 1, 2018",152.5%
"May 31, 2018",150.6%
"May 30, 2018",154.9%
"May 29, 2018",150.8%
"May 25, 2018",148.7%
"May 24, 2018",147.9%
"May 23, 2018",148.1%
"May 22, 2018",145.2%
"May 21, 2018",147.0%
"May 18, 2018",139.4%
"May 17, 2018",134.3%
"May 16, 2018",132.1%
"May 15, 2018",132.9%
"May 14, 2018",132.9%
"May 11, 2018",134.7%
"May 10, 2018",136.5%
"May 9, 2018",136.8%
"May 8, 2018",132.6%
"May 7, 2018",140.6%
"May 4, 2018",132.2%
"May 3, 2018",128.6%
"May 2, 2018",124.1%
"May 1, 2018",127.8%
"April 30, 2018",132.7%
"April 27, 2018",130.6%
"April 26, 2018",131.0%
"April 25, 2018",131.0%
"April 24, 2018",121.7%
"April 23, 2018",126.1%
"April 20, 2018",121.8%
"April 19, 2018",127.7%
"April 18, 2018",127.9%
"April 17, 2018",125.1%
"April 16, 2018",118.3%
"April 13, 2018",114.9%
"April 12, 2018",118.6%
"April 11, 2018",112.0%
"April 10, 2018",116.9%
"April 9, 2018",110.2%
"April 6, 2018",116.1%
"April 5, 2018",125.3%
"April 4, 2018",119.3%
"April 3, 2018",121.6%
"April 2, 2018",116.0%
"March 29, 2018",120.3%
"March 28, 2018",115.0%
"March 27, 2018",115.7%
"March 26, 2018",122.0%
"March 23, 2018",110.1%
"March 22, 2018",106.9%
"March 21, 2018",118.2%
"March 20, 2018",118.5%
"March 19, 2018",115.3%
"March 16, 2018",115.1%
"March 15, 2018",117.7%
"March 14, 2018",117.9%
"March 13, 2018",123.4%
"March 12, 2018",126.4%
"March 9, 2018",129.1%
"March 8, 2018",127.7%
"March 7, 2018",126.6%
"March 6, 2018",127.9%
"March 5, 2018",128.4%
"March 2, 2018",124.1%
"March 1, 2018",131.8%
"Feb. 28, 2018",140.1%
"Feb. 27, 2018",141.7%
"Feb. 26, 2018",139.6%
"Feb. 23, 2018",130.5%
"Feb. 22, 2018",124.8%
"Feb. 21, 2018",122.6%
"Feb. 20, 2018",123.2%
"Feb. 16, 2018",137.1%
"Feb. 15, 2018",138.1%
"Feb. 14, 2018",130.3%
"Feb. 13, 2018",129.2%
"Feb. 12, 2018",132.2%
"Feb. 9, 2018",125.5%
"Feb. 8, 2018",122.7%
"Feb. 7, 2018",135.2%
"Feb. 6, 2018",130.3%
"Feb. 5, 2018",121.3%
"Feb. 2, 2018",138.6%
"Feb. 1, 2018",145.5%
"Jan. 31, 2018",143.8%
"Jan. 30, 2018",132.3%
"Jan. 29, 2018",130.6%
"Jan. 26, 2018",156.0%
"Jan. 25, 2018",154.9%
"Jan. 24, 2018",148.6%
"Jan. 23, 2018",149.3%
"Jan. 22, 2018",149.2%
"Jan. 19, 2018",158.2%
"Jan. 18, 2018",160.1%
"Jan. 17, 2018",168.4%
"Jan. 16, 2018",156.3%
"Jan. 12, 2018",156.9%
"Jan. 11, 2018",149.4%
"Jan. 10, 2018",143.5%
"Jan. 9, 2018",142.1%
"Jan. 8, 2018",135.3%
"Jan. 5, 2018",139.3%
"Jan. 4, 2018",128.3%
"Jan. 3, 2018",129.2%
"Jan. 2, 2018",128.4%
"Dec. 29, 2017",122.9%
"Dec. 28, 2017",125.1%
"Dec. 27, 2017",124.6%
"Dec. 26, 2017",124.4%
"Dec. 22, 2017",130.2%
"Dec. 21, 2017",133.7%
"Dec. 20, 2017",136.0%
"Dec. 19, 2017",135.5%
"Dec. 18, 2017",135.6%
"Dec. 15, 2017",140.8%
"Dec. 14, 2017",143.3%
"Dec. 13, 2017",141.6%
"Dec. 12, 2017",140.1%
"Dec. 11, 2017",129.5%
"Dec. 8, 2017",119.5%
"Dec. 7, 2017",113.3%
"Dec. 6, 2017",110.5%
"Dec. 5, 2017",108.4%
"Dec. 4, 2017",111.7%
"Dec. 1, 2017",105.0%
"Nov. 30, 2017",106.0%
"Nov. 29, 2017",100.4%
"Nov. 28, 2017",99.46%
"Nov. 27, 2017",97.05%
"Nov. 24, 2017",97.52%
"Nov. 22, 2017",99.69%
"Nov. 21, 2017",101.1%
"Nov. 20, 2017",100.9%
"Nov. 17, 2017",104.2%
"Nov. 16, 2017",104.6%
"Nov. 15, 2017",104.0%
"Nov. 14, 2017",103.1%
"Nov. 13, 2017",104.2%
"Nov. 10, 2017",109.3%
"Nov. 9, 2017",111.1%
"Nov. 8, 2017",113.4%
"Nov. 7, 2017",113.8%
"Nov. 6, 2017",112.0%
"Nov. 3, 2017",107.7%
"Nov. 2, 2017",110.3%
"Nov. 1, 2017",106.9%
"Oct. 31, 2017",106.5%
"Oct. 30, 2017",109.4%
"Oct. 27, 2017",110.0%
"Oct. 26, 2017",112.1%
"Oct. 25, 2017",111.4%
"Oct. 24, 2017",117.6%
"Oct. 23, 2017",115.0%
"Oct. 20, 2017",113.0%
"Oct. 19, 2017",110.2%
"Oct. 18, 2017",111.0%
"Oct. 17, 2017",109.9%
"Oct. 16, 2017",115.9%
"Oct. 13, 2017",116.5%
"Oct. 12, 2017",115.6%
"Oct. 11, 2017",115.2%
"Oct. 10, 2017",114.8%
"Oct. 9, 2017",110.5%
"Oct. 6, 2017",104.8%
"Oct. 5, 2017",104.9%
"Oct. 4, 2017",102.4%
"Oct. 3, 2017",102.2%
"Oct. 2, 2017",106.2%
"Sept. 29, 2017",97.41%
"Sept. 28, 2017",97.58%
"Sept. 27, 2017",98.37%
"Sept. 26, 2017",97.14%
"Sept. 25, 2017",100.0%
"Sept. 22, 2017",99.40%
"Sept. 21, 2017",97.94%
"Sept. 20, 2017",97.50%
"Sept. 19, 2017",95.18%
"Sept. 18, 2017",96.83%
"Sept. 15, 2017",97.13%
"Sept. 14, 2017",93.17%
"Sept. 13, 2017",90.57%
"Sept. 12, 2017",89.51%
"Sept. 11, 2017",88.49%
"Sept. 8, 2017",86.58%
"Sept. 7, 2017",89.52%
"Sept. 6, 2017",88.16%
"Sept. 5, 2017",90.07%
"Sept. 1, 2017",89.53%
"Aug. 31, 2017",89.01%
"Aug. 30, 2017",89.64%
"Aug. 29, 2017",89.66%
"Aug. 28, 2017",86.59%
"Aug. 25, 2017",83.82%
"Aug. 24, 2017",87.31%
"Aug. 23, 2017",86.80%
"Aug. 22, 2017",88.10%
"Aug. 21, 2017",84.85%
"Aug. 18, 2017",88.65%
"Aug. 17, 2017",91.29%
"Aug. 16, 2017",92.91%
"Aug. 15, 2017",94.19%
"Aug. 14, 2017",91.08%
"Aug. 11, 2017",94.44%
"Aug. 10, 2017",93.05%
"Aug. 9, 2017",94.24%
"Aug. 8, 2017",98.54%
"Aug. 7, 2017",100.5%
"Aug. 4, 2017",98.21%
"Aug. 3, 2017",97.91%
"Aug. 2, 2017",97.67%
"Aug. 1, 2017",98.90%
"July 31, 2017",101.2%
"July 28, 2017",96.06%
"July 27, 2017",95.62%
"July 26, 2017",89.49%
"July 25, 2017",72.45%
"July 24, 2017",70.56%
"July 21, 2017",65.35%
"July 20, 2017",64.74%
"July 19, 2017",65.21%
"July 18, 2017",63.15%
"July 17, 2017",66.03%
"July 14, 2017",60.99%
"July 13, 2017",61.00%
"July 12, 2017",61.17%
"July 11, 2017",61.04%
"July 10, 2017",60.86%
"July 7, 2017",56.77%
"July 6, 2017",56.78%
"July 5, 2017",57.04%
"July 3, 2017",54.53%
"June 30, 2017",55.43%
"June 29, 2017",53.62%
"June 28, 2017",55.30%
"June 27, 2017",54.73%
"June 26, 2017",56.21%
"June 23, 2017",54.55%
"June 22, 2017",50.98%
"June 21, 2017",50.77%
"June 20, 2017",50.14%
"June 19, 2017",49.89%
"June 16, 2017",48.21%
"June 15, 2017",47.74%
"June 14, 2017",45.42%
"June 13, 2017",44.45%
"June 12, 2017",43.73%
"June 9, 2017",37.74%
"June 8, 2017",37.38%
"June 7, 2017",36.06%
"June 6, 2017",35.08%
"June 5, 2017",38.10%
"June 2, 2017",39.98%
"June 1, 2017",38.50%
"May 31, 2017",38.73%
"May 30, 2017",38.17%
"May 26, 2017",40.92%
"May 25, 2017",41.28%
"May 24, 2017",39.91%
"May 23, 2017",38.58%
"May 22, 2017",39.31%
"May 19, 2017",37.62%
"May 18, 2017",35.62%
"May 17, 2017",36.67%
"May 16, 2017",39.67%
"May 15, 2017",39.01%
"May 12, 2017",38.20%
"May 11, 2017",40.31%
"May 10, 2017",39.73%
"May 9, 2017",42.57%
"May 8, 2017",42.47%
"May 5, 2017",40.20%
"May 4, 2017",40.89%
"May 3, 2017",41.13%
"May 2, 2017",41.17%
"May 1, 2017",41.98%
"April 28, 2017",45.49%
"April 27, 2017",42.41%
"April 26, 2017",41.23%
"April 25, 2017",42.63%
"April 24, 2017",40.20%
"April 21, 2017",41.12%
"April 20, 2017",40.17%
"April 19, 2017",39.46%
"April 18, 2017",39.03%
"April 17, 2017",39.95%
"April 13, 2017",43.87%
"April 12, 2017",44.22%
"April 11, 2017",46.28%
"April 10, 2017",43.61%
"April 7, 2017",42.41%
"April 6, 2017",39.24%
"April 5, 2017",39.02%
"April 4, 2017",40.29%
"April 3, 2017",37.17%
"March 31, 2017",40.94%
"March 30, 2017",43.00%
"March 29, 2017",42.72%
"March 28, 2017",42.50%
"March 27, 2017",42.93%
"March 24, 2017",42.46%
"March 23, 2017",44.61%
"March 22, 2017",44.38%
"March 21, 2017",43.55%
"March 20, 2017",44.98%
"March 17, 2017",43.60%
"March 16, 2017",44.74%
"March 15, 2017",45.16%
"March 14, 2017",45.18%
"March 13, 2017",46.89%
"March 10, 2017",40.83%
"March 9, 2017",40.48%
"March 8, 2017",41.39%
"March 7, 2017",41.61%
"March 6, 2017",40.41%
"March 3, 2017",42.08%
"March 2, 2017",41.94%
"March 1, 2017",42.65%
"Feb. 28, 2017",39.80%
"Feb. 27, 2017",39.57%
"Feb. 24, 2017",36.92%
"Feb. 23, 2017",37.87%
"Feb. 22, 2017",36.70%
"Feb. 21, 2017",36.86%
"Feb. 17, 2017",32.69%
"Feb. 16, 2017",31.23%
"Feb. 15, 2017",30.07%
"Feb. 14, 2017",29.46%
"Feb. 13, 2017",29.75%
"Feb. 10, 2017",30.73%
"Feb. 9, 2017",29.33%
"Feb. 8, 2017",28.96%
"Feb. 7, 2017",31.08%
"Feb. 6, 2017",33.68%
"Feb. 3, 2017",31.95%
"Feb. 2, 2017",29.54%
"Feb. 1, 2017",30.90%
"Jan. 31, 2017",30.46%
"Jan. 30, 2017",30.85%
"Jan. 27, 2017",22.09%
"Jan. 26, 2017",23.76%
"Jan. 25, 2017",22.47%
"Jan. 24, 2017",17.49%
"Jan. 23, 2017",11.70%
"Jan. 20, 2017",13.58%
"Jan. 19, 2017",13.20%
"Jan. 18, 2017",12.72%
"Jan. 17, 2017",12.25%
"Jan. 13, 2017",12.89%
"Jan. 12, 2017",11.55%
"Jan. 11, 2017",12.33%
"Jan. 10, 2017",12.10%
"Jan. 9, 2017",11.39%
"Jan. 6, 2017",14.95%
"Jan. 5, 2017",15.32%
"Jan. 4, 2017",15.26%
"Jan. 3, 2017",14.06%
"Dec. 30, 2016",14.54%
"Dec. 29, 2016",13.73%
"Dec. 28, 2016",14.02%
"Dec. 27, 2016",15.03%
"Dec. 23, 2016",15.70%
"Dec. 22, 2016",15.21%
"Dec. 21, 2016",15.23%
"Dec. 20, 2016",14.43%
"Dec. 19, 2016",15.54%
"Dec. 16, 2016",14.68%
"Dec. 15, 2016",14.90%
"Dec. 14, 2016",15.42%
"Dec. 13, 2016",17.06%
"Dec. 12, 2016",18.20%
"Dec. 9, 2016",16.19%
"Dec. 8, 2016",14.95%
"Dec. 7, 2016",14.03%
"Dec. 6, 2016",12.62%
"Dec. 5, 2016",14.64%
"Dec. 2, 2016",13.48%
"Dec. 1, 2016",13.51%
"Nov. 30, 2016",12.15%
"Nov. 29, 2016",12.95%
"Nov. 28, 2016",11.17%
"Nov. 25, 2016",12.81%
"Nov. 23, 2016",10.13%
"Nov. 22, 2016",9.97%
"Nov. 21, 2016",10.60%
"Nov. 18, 2016",5.77%
"Nov. 17, 2016",6.80%
"Nov. 16, 2016",7.61%
"Nov. 15, 2016",8.84%
"Nov. 14, 2016",11.03%
"Nov. 11, 2016",12.07%
"Nov. 10, 2016",10.64%
"Nov. 9, 2016",8.69%
"Nov. 8, 2016",6.52%
"Nov. 7, 2016",8.76%
"Nov. 4, 2016",5.08%
"Nov. 3, 2016",5.25%
"Nov. 2, 2016",5.80%
"Nov. 1, 2016",7.05%
"Oct. 31, 2016",9.14%
"Oct. 28, 2016",10.11%
"Oct. 27, 2016",9.24%
"Oct. 26, 2016",10.94%
"Oct. 25, 2016",5.97%
"Oct. 24, 2016",6.57%
"Oct. 21, 2016",11.66%
"Oct. 20, 2016",10.87%
"Oct. 19, 2016",11.15%
"Oct. 18, 2016",10.27%
"Oct. 17, 2016",9.58%
"Oct. 14, 2016",11.75%
"Oct. 13, 2016",13.05%
"Oct. 12, 2016",12.87%
"Oct. 11, 2016",13.36%
"Oct. 10, 2016",14.25%
"Oct. 7, 2016",14.71%
"Oct. 6, 2016",14.69%
"Oct. 5, 2016",14.90%
"Oct. 4, 2016",12.84%
"Oct. 3, 2016",14.87%
"Sept. 30, 2016",12.12%
"Sept. 29, 2016",10.35%
"Sept. 28, 2016",11.36%
"Sept. 27, 2016",10.59%
"Sept. 26, 2016",9.37%
"Sept. 23, 2016",12.14%
"Sept. 22, 2016",13.07%
"Sept. 21, 2016",11.94%
"Sept. 20, 2016",9.57%
