date,one_year_return
"May 22, 2019",-0.63%
"May 21, 2019",-1.42%
"May 20, 2019",0.44%
"May 17, 2019",3.16%
"May 16, 2019",3.77%
"May 15, 2019",1.03%
"May 14, 2019",-0.45%
"May 13, 2019",-1.49%
"May 10, 2019",3.08%
"May 9, 2019",2.80%
"May 8, 2019",6.32%
"May 7, 2019",4.93%
"May 6, 2019",11.11%
"May 3, 2019",13.84%
"May 2, 2019",15.92%
"May 1, 2019",14.34%
"April 30, 2019",13.23%
"April 29, 2019",11.20%
"April 26, 2019",11.09%
"April 25, 2019",11.65%
"April 24, 2019",14.10%
"April 23, 2019",10.38%
"April 22, 2019",10.78%
"April 18, 2019",11.46%
"April 17, 2019",12.12%
"April 16, 2019",15.06%
"April 15, 2019",14.02%
"April 12, 2019",12.49%
"April 11, 2019",13.07%
"April 10, 2019",8.99%
"April 9, 2019",14.44%
"April 8, 2019",14.84%
"April 5, 2019",16.51%
"April 4, 2019",20.90%
"April 3, 2019",16.30%
"April 2, 2019",21.19%
"April 1, 2019",19.42%
"March 29, 2019",16.33%
"March 28, 2019",17.01%
"March 27, 2019",16.53%
"March 26, 2019",12.59%
"March 25, 2019",15.41%
"March 22, 2019",13.32%
"March 21, 2019",10.56%
"March 20, 2019",11.41%
"March 19, 2019",12.56%
"March 18, 2019",12.65%
"March 15, 2019",14.85%
"March 14, 2019",13.03%
"March 13, 2019",11.36%
"March 12, 2019",9.07%
"March 11, 2019",12.83%
"March 8, 2019",21.17%
"March 7, 2019",21.76%
"March 6, 2019",21.65%
"March 5, 2019",21.93%
"March 4, 2019",25.54%
"March 1, 2019",26.00%
"Feb. 28, 2019",21.47%
"Feb. 27, 2019",19.42%
"Feb. 26, 2019",17.41%
"Feb. 25, 2019",19.69%
"Feb. 22, 2019",19.14%
"Feb. 21, 2019",18.51%
"Feb. 20, 2019",19.30%
"Feb. 19, 2019",17.24%
"Feb. 15, 2019",17.26%
"Feb. 14, 2019",18.84%
"Feb. 13, 2019",19.65%
"Feb. 12, 2019",19.46%
"Feb. 11, 2019",21.37%
"Feb. 8, 2019",22.83%
"Feb. 7, 2019",16.39%
"Feb. 6, 2019",20.59%
"Feb. 5, 2019",24.72%
"Feb. 4, 2019",13.78%
"Feb. 1, 2019",8.54%
"Jan. 31, 2019",8.82%
"Jan. 30, 2019",14.81%
"Jan. 29, 2019",7.07%
"Jan. 28, 2019",5.75%
"Jan. 25, 2019",6.15%
"Jan. 24, 2019",7.05%
"Jan. 23, 2019",6.86%
"Jan. 22, 2019",5.89%
"Jan. 18, 2019",7.22%
"Jan. 17, 2019",2.30%
"Jan. 16, 2019",5.04%
"Jan. 15, 2019",4.77%
"Jan. 14, 2019",4.21%
"Jan. 11, 2019",7.55%
"Jan. 10, 2019",10.10%
"Jan. 9, 2019",7.98%
"Jan. 8, 2019",9.80%
"Jan. 7, 2019",6.24%
"Jan. 4, 2019",10.25%
"Jan. 3, 2019",4.40%
"Jan. 2, 2019",9.09%
"Dec. 31, 2018",9.36%
"Dec. 28, 2018",6.76%
"Dec. 27, 2018",7.28%
"Dec. 26, 2018",6.29%
"Dec. 24, 2018",-0.32%
"Dec. 21, 2018",3.23%
"Dec. 20, 2018",5.09%
"Dec. 19, 2018",7.50%
"Dec. 18, 2018",10.78%
"Dec. 17, 2018",7.55%
"Dec. 14, 2018",8.46%
"Dec. 13, 2018",11.52%
"Dec. 12, 2018",12.68%
"Dec. 11, 2018",13.73%
"Dec. 10, 2018",14.15%
"Dec. 7, 2018",14.63%
"Dec. 6, 2018",19.27%
"Dec. 4, 2018",23.21%
"Dec. 3, 2018",32.64%
"Nov. 30, 2018",25.27%
"Nov. 29, 2018",27.20%
"Nov. 28, 2018",24.44%
"Nov. 27, 2018",19.75%
"Nov. 26, 2018",18.99%
"Nov. 23, 2018",17.79%
"Nov. 21, 2018",18.85%
"Nov. 20, 2018",20.05%
"Nov. 19, 2018",22.37%
"Nov. 16, 2018",27.40%
"Nov. 15, 2018",29.94%
"Nov. 14, 2018",31.69%
"Nov. 13, 2018",33.19%
"Nov. 12, 2018",36.87%
"Nov. 9, 2018",40.59%
"Nov. 8, 2018",39.61%
"Nov. 7, 2018",39.79%
"Nov. 6, 2018",38.78%
"Nov. 5, 2018",38.29%
"Nov. 2, 2018",36.22%
"Nov. 1, 2018",40.45%
"Oct. 31, 2018",37.55%
"Oct. 30, 2018",34.97%
"Oct. 29, 2018",30.85%
"Oct. 26, 2018",38.57%
"Oct. 25, 2018",40.77%
"Oct. 24, 2018",33.33%
"Oct. 23, 2018",33.44%
"Oct. 22, 2018",34.46%
"Oct. 19, 2018",37.53%
"Oct. 18, 2018",38.19%
"Oct. 17, 2018",41.33%
"Oct. 16, 2018",41.77%
"Oct. 15, 2018",37.64%
"Oct. 12, 2018",37.49%
"Oct. 11, 2018",36.98%
"Oct. 10, 2018",40.83%
"Oct. 9, 2018",49.17%
"Oct. 8, 2018",49.19%
"Oct. 5, 2018",49.28%
"Oct. 4, 2018",52.48%
"Oct. 3, 2018",53.57%
"Oct. 2, 2018",50.93%
"Oct. 1, 2018",50.38%
"Sept. 28, 2018",46.26%
"Sept. 27, 2018",43.92%
"Sept. 26, 2018",43.88%
"Sept. 25, 2018",44.40%
"Sept. 24, 2018",43.49%
"Sept. 21, 2018",45.38%
"Sept. 20, 2018",43.84%
"Sept. 19, 2018",44.66%
"Sept. 18, 2018",43.66%
"Sept. 17, 2018",42.96%
"Sept. 14, 2018",46.72%
"Sept. 13, 2018",46.93%
"Sept. 12, 2018",46.90%
"Sept. 11, 2018",43.50%
"Sept. 10, 2018",43.17%
"Sept. 7, 2018",47.81%
"Sept. 6, 2018",49.72%
"Sept. 5, 2018",46.28%
"Sept. 4, 2018",44.07%
"Aug. 31, 2018",43.03%
"Aug. 30, 2018",44.27%
"Aug. 29, 2018",45.62%
"Aug. 28, 2018",48.08%
"Aug. 27, 2018",49.96%
"Aug. 24, 2018",46.34%
"Aug. 23, 2018",45.94%
"Aug. 22, 2018",46.00%
"Aug. 21, 2018",50.11%
"Aug. 20, 2018",48.76%
"Aug. 17, 2018",47.04%
"Aug. 16, 2018",45.62%
"Aug. 15, 2018",38.71%
"Aug. 14, 2018",43.01%
"Aug. 13, 2018",44.06%
"Aug. 10, 2018",45.74%
"Aug. 9, 2018",46.69%
"Aug. 8, 2018",45.21%
"Aug. 7, 2018",46.01%
"Aug. 6, 2018",45.80%
"Aug. 3, 2018",46.25%
"Aug. 2, 2018",46.98%
"Aug. 1, 2018",47.33%
"July 31, 2018",46.95%
"July 30, 2018",45.50%
"July 27, 2018",49.65%
"July 26, 2018",53.92%
"July 25, 2018",67.52%
"July 24, 2018",68.85%
"July 23, 2018",66.53%
"July 20, 2018",68.78%
"July 19, 2018",68.50%
"July 18, 2018",72.99%
"July 17, 2018",70.76%
"July 16, 2018",70.78%
"July 13, 2018",70.10%
"July 12, 2018",67.62%
"July 11, 2018",65.12%
"July 10, 2018",70.21%
"July 9, 2018",68.96%
"July 6, 2018",66.09%
"July 5, 2018",65.10%
"July 3, 2018",67.65%
"July 2, 2018",69.95%
"June 29, 2018",69.91%
"June 28, 2018",67.64%
"June 27, 2018",65.83%
"June 26, 2018",65.67%
"June 25, 2018",63.77%
"June 22, 2018",69.93%
"June 21, 2018",69.53%
"June 20, 2018",72.79%
"June 19, 2018",71.35%
"June 18, 2018",80.58%
"June 15, 2018",83.11%
"June 14, 2018",88.39%
"June 13, 2018",90.41%
"June 12, 2018",95.06%
"June 11, 2018",95.20%
"June 8, 2018",94.55%
"June 7, 2018",95.92%
"June 6, 2018",98.96%
"June 5, 2018",90.58%
"June 4, 2018",89.63%
"June 1, 2018",90.43%
"May 31, 2018",87.69%
"May 30, 2018",91.67%
"May 29, 2018",88.91%
"May 25, 2018",92.49%
"May 24, 2018",93.79%
"May 23, 2018",95.77%
"May 22, 2018",93.29%
"May 21, 2018",101.3%
"May 18, 2018",97.99%
"May 17, 2018",92.49%
"May 16, 2018",86.63%
"May 15, 2018",87.58%
"May 14, 2018",88.04%
"May 11, 2018",86.18%
"May 10, 2018",87.83%
"May 9, 2018",84.31%
"May 8, 2018",81.90%
"May 7, 2018",84.01%
"May 4, 2018",82.68%
"May 3, 2018",80.32%
"May 2, 2018",76.73%
"May 1, 2018",80.68%
"April 30, 2018",80.47%
"April 27, 2018",86.05%
"April 26, 2018",88.65%
"April 25, 2018",86.83%
"April 24, 2018",80.74%
"April 23, 2018",87.85%
"April 20, 2018",88.88%
"April 19, 2018",90.94%
"April 18, 2018",91.73%
"April 17, 2018",88.09%
"April 16, 2018",88.91%
"April 13, 2018",87.50%
"April 12, 2018",91.70%
"April 11, 2018",83.32%
"April 10, 2018",88.57%
"April 9, 2018",80.31%
"April 6, 2018",83.86%
"April 5, 2018",89.97%
"April 4, 2018",83.23%
"April 3, 2018",87.27%
"April 2, 2018",82.31%
"March 29, 2018",84.59%
"March 28, 2018",80.44%
"March 27, 2018",82.35%
"March 26, 2018",87.11%
"March 23, 2018",81.09%
"March 22, 2018",80.59%
"March 21, 2018",91.58%
"March 20, 2018",88.21%
"March 19, 2018",84.21%
"March 16, 2018",85.46%
"March 15, 2018",84.65%
"March 14, 2018",84.78%
"March 13, 2018",89.15%
"March 12, 2018",92.61%
"March 9, 2018",96.33%
"March 8, 2018",91.88%
"March 7, 2018",90.66%
"March 6, 2018",92.85%
"March 5, 2018",93.63%
"March 2, 2018",88.35%
"March 1, 2018",90.14%
"Feb. 28, 2018",101.0%
"Feb. 27, 2018",103.2%
"Feb. 26, 2018",104.8%
"Feb. 23, 2018",101.7%
"Feb. 22, 2018",103.0%
"Feb. 21, 2018",100.7%
"Feb. 20, 2018",104.6%
"Feb. 16, 2018",107.9%
"Feb. 15, 2018",110.5%
"Feb. 14, 2018",104.7%
"Feb. 13, 2018",104.2%
"Feb. 12, 2018",106.8%
"Feb. 9, 2018",102.6%
"Feb. 8, 2018",101.2%
"Feb. 7, 2018",109.1%
"Feb. 6, 2018",107.9%
"Feb. 5, 2018",102.5%
"Feb. 2, 2018",115.0%
"Feb. 1, 2018",117.7%
"Jan. 31, 2018",116.8%
"Jan. 30, 2018",104.0%
"Jan. 29, 2018",103.2%
"Jan. 26, 2018",102.9%
"Jan. 25, 2018",105.0%
"Jan. 24, 2018",108.5%
"Jan. 23, 2018",112.6%
"Jan. 22, 2018",111.9%
"Jan. 19, 2018",112.4%
"Jan. 18, 2018",114.9%
"Jan. 17, 2018",122.6%
"Jan. 16, 2018",111.0%
"Jan. 12, 2018",112.4%
"Jan. 11, 2018",105.8%
"Jan. 10, 2018",101.3%
"Jan. 9, 2018",101.1%
"Jan. 8, 2018",94.94%
"Jan. 5, 2018",94.59%
"Jan. 4, 2018",87.03%
"Jan. 3, 2018",89.72%
"Jan. 2, 2018",90.67%
"Dec. 29, 2017",89.42%
"Dec. 28, 2017",89.85%
"Dec. 27, 2017",87.72%
"Dec. 26, 2017",87.16%
"Dec. 22, 2017",87.41%
"Dec. 21, 2017",87.34%
"Dec. 20, 2017",90.49%
"Dec. 19, 2017",90.33%
"Dec. 18, 2017",91.68%
"Dec. 15, 2017",91.16%
"Dec. 14, 2017",90.25%
"Dec. 13, 2017",86.29%
"Dec. 12, 2017",84.49%
"Dec. 11, 2017",80.94%
"Dec. 8, 2017",83.99%
"Dec. 7, 2017",82.93%
"Dec. 6, 2017",82.78%
"Dec. 5, 2017",81.09%
"Dec. 4, 2017",82.57%
"Dec. 1, 2017",78.08%
"Nov. 30, 2017",83.85%
"Nov. 29, 2017",77.59%
"Nov. 28, 2017",78.93%
"Nov. 27, 2017",77.01%
"Nov. 24, 2017",77.56%
"Nov. 22, 2017",77.33%
"Nov. 21, 2017",81.60%
"Nov. 20, 2017",80.82%
"Nov. 17, 2017",80.46%
"Nov. 16, 2017",80.07%
"Nov. 15, 2017",77.48%
"Nov. 14, 2017",74.52%
"Nov. 13, 2017",76.69%
"Nov. 10, 2017",76.62%
"Nov. 9, 2017",81.06%
"Nov. 8, 2017",86.76%
"Nov. 7, 2017",86.07%
"Nov. 6, 2017",89.24%
"Nov. 3, 2017",86.94%
"Nov. 2, 2017",86.59%
"Nov. 1, 2017",81.52%
"Oct. 31, 2017",81.13%
"Oct. 30, 2017",81.28%
"Oct. 27, 2017",78.95%
"Oct. 26, 2017",78.14%
"Oct. 25, 2017",85.89%
"Oct. 24, 2017",93.52%
"Oct. 23, 2017",93.41%
"Oct. 20, 2017",94.90%
"Oct. 19, 2017",90.22%
"Oct. 18, 2017",92.48%
"Oct. 17, 2017",93.00%
"Oct. 16, 2017",94.57%
"Oct. 13, 2017",95.49%
"Oct. 12, 2017",96.69%
"Oct. 11, 2017",95.48%
"Oct. 10, 2017",92.09%
"Oct. 9, 2017",93.04%
"Oct. 6, 2017",92.37%
"Oct. 5, 2017",92.25%
"Oct. 4, 2017",93.39%
"Oct. 3, 2017",92.97%
"Oct. 2, 2017",94.31%
"Sept. 29, 2017",94.01%
"Sept. 28, 2017",92.29%
"Sept. 27, 2017",94.40%
"Sept. 26, 2017",94.30%
"Sept. 25, 2017",92.99%
"Sept. 22, 2017",94.47%
"Sept. 21, 2017",96.11%
"Sept. 20, 2017",99.91%
"Sept. 19, 2017",98.04%
"Sept. 18, 2017",99.75%
"Sept. 15, 2017",94.88%
"Sept. 14, 2017",92.08%
"Sept. 13, 2017",87.89%
"Sept. 12, 2017",84.89%
"Sept. 11, 2017",87.19%
"Sept. 8, 2017",79.67%
"Sept. 7, 2017",78.16%
"Sept. 6, 2017",76.42%
"Sept. 5, 2017",80.70%
"Sept. 1, 2017",85.01%
"Aug. 31, 2017",85.14%
"Aug. 30, 2017",83.82%
"Aug. 29, 2017",80.96%
"Aug. 28, 2017",79.37%
"Aug. 25, 2017",77.39%
"Aug. 24, 2017",79.11%
"Aug. 23, 2017",77.49%
"Aug. 22, 2017",77.61%
"Aug. 21, 2017",75.30%
"Aug. 18, 2017",74.64%
"Aug. 17, 2017",74.87%
"Aug. 16, 2017",75.99%
"Aug. 15, 2017",77.61%
"Aug. 14, 2017",78.17%
"Aug. 11, 2017",76.60%
"Aug. 10, 2017",76.05%
"Aug. 9, 2017",76.68%
"Aug. 8, 2017",81.18%
"Aug. 7, 2017",82.37%
"Aug. 4, 2017",81.17%
"Aug. 3, 2017",80.67%
"Aug. 2, 2017",80.81%
"Aug. 1, 2017",79.75%
"July 31, 2017",81.40%
"July 28, 2017",81.39%
"July 27, 2017",77.26%
"July 26, 2017",73.12%
"July 25, 2017",59.82%
"July 24, 2017",58.97%
"July 21, 2017",58.87%
"July 20, 2017",56.09%
"July 19, 2017",56.60%
"July 18, 2017",56.07%
"July 17, 2017",57.87%
"July 14, 2017",58.50%
"July 13, 2017",58.50%
"July 12, 2017",57.82%
"July 11, 2017",56.22%
"July 10, 2017",56.78%
"July 7, 2017",59.13%
"July 6, 2017",58.70%
"July 5, 2017",58.94%
"July 3, 2017",53.13%
"June 30, 2017",52.27%
"June 29, 2017",55.49%
"June 28, 2017",61.13%
"June 27, 2017",62.09%
"June 26, 2017",58.06%
"June 23, 2017",51.43%
"June 22, 2017",51.35%
"June 21, 2017",51.44%
"June 20, 2017",49.40%
"June 19, 2017",53.35%
"June 16, 2017",51.84%
"June 15, 2017",50.16%
"June 14, 2017",47.42%
"June 13, 2017",47.08%
"June 12, 2017",44.88%
"June 9, 2017",42.77%
"June 8, 2017",42.80%
"June 7, 2017",42.58%
"June 6, 2017",41.58%
"June 5, 2017",48.34%
"June 2, 2017",49.96%
"June 1, 2017",48.18%
"May 31, 2017",48.74%
"May 30, 2017",44.62%
"May 26, 2017",44.30%
"May 25, 2017",45.17%
"May 24, 2017",45.29%
"May 23, 2017",43.82%
"May 22, 2017",44.18%
"May 19, 2017",41.13%
"May 18, 2017",35.43%
"May 17, 2017",34.87%
"May 16, 2017",36.20%
"May 15, 2017",38.05%
"May 12, 2017",36.33%
"May 11, 2017",38.30%
"May 10, 2017",35.97%
"May 9, 2017",41.49%
"May 8, 2017",39.59%
"May 5, 2017",40.07%
"May 4, 2017",39.87%
"May 3, 2017",38.42%
"May 2, 2017",36.89%
"May 1, 2017",35.30%
"April 28, 2017",37.11%
"April 27, 2017",33.66%
"April 26, 2017",36.38%
"April 25, 2017",40.35%
"April 24, 2017",38.92%
"April 21, 2017",37.97%
"April 20, 2017",37.32%
"April 19, 2017",34.46%
"April 18, 2017",34.77%
"April 17, 2017",36.52%
"April 13, 2017",33.92%
"April 12, 2017",35.98%
"April 11, 2017",39.61%
"April 10, 2017",38.85%
"April 7, 2017",40.83%
"April 6, 2017",38.65%
"April 5, 2017",39.40%
"April 4, 2017",41.44%
"April 3, 2017",39.14%
"March 31, 2017",39.33%
"March 30, 2017",38.42%
"March 29, 2017",35.72%
"March 28, 2017",35.09%
"March 27, 2017",33.29%
"March 24, 2017",33.08%
"March 23, 2017",33.42%
"March 22, 2017",30.98%
"March 21, 2017",29.52%
"March 20, 2017",33.91%
"March 17, 2017",37.80%
"March 16, 2017",39.68%
"March 15, 2017",41.43%
"March 14, 2017",41.47%
"March 13, 2017",43.67%
"March 10, 2017",45.36%
"March 9, 2017",46.97%
"March 8, 2017",48.54%
"March 7, 2017",48.10%
"March 6, 2017",49.44%
"March 3, 2017",52.31%
"March 2, 2017",52.94%
"March 1, 2017",53.31%
"Feb. 28, 2017",52.53%
"Feb. 27, 2017",51.85%
"Feb. 24, 2017",53.51%
"Feb. 23, 2017",51.29%
"Feb. 22, 2017",49.38%
"Feb. 21, 2017",52.45%
"Feb. 17, 2017",48.45%
"Feb. 16, 2017",51.70%
"Feb. 15, 2017",55.85%
"Feb. 14, 2017",55.11%
"Feb. 13, 2017",54.68%
"Feb. 10, 2017",42.86%
"Feb. 9, 2017",38.19%
"Feb. 8, 2017",37.11%
"Feb. 7, 2017",35.85%
"Feb. 6, 2017",33.80%
"Feb. 3, 2017",33.26%
"Feb. 2, 2017",38.07%
"Feb. 1, 2017",34.89%
"Jan. 31, 2017",36.04%
"Jan. 30, 2017",37.83%
"Jan. 27, 2017",43.85%
"Jan. 26, 2017",32.11%
"Jan. 25, 2017",34.96%
"Jan. 24, 2017",28.84%
"Jan. 23, 2017",26.67%
"Jan. 20, 2017",30.61%
"Jan. 19, 2017",26.13%
"Jan. 18, 2017",26.02%
"Jan. 17, 2017",25.50%
"Jan. 13, 2017",23.97%
"Jan. 12, 2017",19.99%
"Jan. 11, 2017",22.42%
"Jan. 10, 2017",22.37%
"Jan. 9, 2017",21.79%
"Jan. 6, 2017",14.60%
"Jan. 5, 2017",12.50%
"Jan. 4, 2017",12.90%
"Jan. 3, 2017",8.56%
"Dec. 30, 2016",6.33%
"Dec. 29, 2016",5.66%
"Dec. 28, 2016",8.00%
"Dec. 27, 2016",9.72%
"Dec. 23, 2016",9.54%
"Dec. 22, 2016",10.59%
"Dec. 21, 2016",11.77%
"Dec. 20, 2016",12.04%
"Dec. 19, 2016",11.89%
"Dec. 16, 2016",4.31%
"Dec. 15, 2016",4.94%
"Dec. 14, 2016",8.02%
"Dec. 13, 2016",8.33%
"Dec. 12, 2016",8.67%
"Dec. 9, 2016",8.49%
"Dec. 8, 2016",7.17%
"Dec. 7, 2016",3.83%
"Dec. 6, 2016",2.52%
"Dec. 5, 2016",2.46%
"Dec. 2, 2016",3.60%
"Dec. 1, 2016",3.15%
"Nov. 30, 2016",3.51%
"Nov. 29, 2016",3.19%
"Nov. 28, 2016",1.92%
"Nov. 25, 2016",1.77%
"Nov. 23, 2016",0.94%
"Nov. 22, 2016",0.08%
"Nov. 21, 2016",-1.59%
"Nov. 18, 2016",-1.30%
"Nov. 17, 2016",-0.51%
"Nov. 16, 2016",1.40%
"Nov. 15, 2016",3.87%
"Nov. 14, 2016",5.19%
"Nov. 11, 2016",2.43%
"Nov. 10, 2016",1.75%
"Nov. 9, 2016",-0.61%
"Nov. 8, 2016",-3.88%
"Nov. 7, 2016",-3.32%
"Nov. 4, 2016",-5.84%
"Nov. 3, 2016",-5.45%
"Nov. 2, 2016",-5.16%
"Nov. 1, 2016",-3.82%
"Oct. 31, 2016",-3.81%
"Oct. 28, 2016",-3.29%
"Oct. 27, 2016",-3.47%
"Oct. 26, 2016",-0.79%
"Oct. 25, 2016",-5.24%
"Oct. 24, 2016",-6.31%
"Oct. 21, 2016",-3.94%
"Oct. 20, 2016",-2.19%
"Oct. 19, 2016",-1.62%
"Oct. 18, 2016",-1.82%
"Oct. 17, 2016",-2.62%
"Oct. 14, 2016",-0.54%
"Oct. 13, 2016",-4.93%
"Oct. 12, 2016",-5.35%
"Oct. 11, 2016",-4.27%
"Oct. 10, 2016",-2.76%
"Oct. 7, 2016",-2.31%
"Oct. 6, 2016",-0.16%
"Oct. 5, 2016",0.48%
"Oct. 4, 2016",-0.23%
"Oct. 3, 2016",-0.14%
"Sept. 30, 2016",0.60%
