date,six_month_return
"Dec. 23, 2019",-0.71%
"Dec. 20, 2019",-1.10%
"Dec. 19, 2019",0.13%
"Dec. 18, 2019",1.10%
"Dec. 17, 2019",0.58%
"Dec. 16, 2019",-1.09%
"Dec. 13, 2019",-0.62%
"Dec. 12, 2019",-1.34%
"Dec. 11, 2019",-2.88%
"Dec. 10, 2019",-2.29%
"Dec. 9, 2019",-1.20%
"Dec. 6, 2019",-2.10%
"Dec. 5, 2019",-1.44%
"Dec. 4, 2019",-1.94%
"Dec. 3, 2019",1.35%
"Dec. 2, 2019",2.34%
"Nov. 29, 2019",4.60%
"Nov. 27, 2019",2.03%
"Nov. 26, 2019",3.52%
"Nov. 25, 2019",4.09%
"Nov. 22, 2019",2.16%
"Nov. 21, 2019",3.13%
"Nov. 20, 2019",3.79%
"Nov. 19, 2019",2.66%
"Nov. 18, 2019",3.55%
"Nov. 15, 2019",6.73%
"Nov. 14, 2019",3.29%
"Nov. 13, 2019",4.37%
"Nov. 12, 2019",2.35%
"Nov. 11, 2019",3.79%
"Nov. 8, 2019",7.46%
"Nov. 7, 2019",8.79%
"Nov. 6, 2019",8.32%
"Nov. 5, 2019",2.67%
"Nov. 4, 2019",5.00%
"Nov. 1, 2019",9.01%
"Oct. 31, 2019",8.66%
"Oct. 30, 2019",7.92%
"Oct. 29, 2019",7.75%
"Oct. 28, 2019",6.39%
"Oct. 25, 2019",7.70%
"Oct. 24, 2019",6.83%
"Oct. 23, 2019",6.68%
"Oct. 22, 2019",4.73%
"Oct. 21, 2019",6.90%
"Oct. 18, 2019",7.30%
"Oct. 17, 2019",6.00%
"Oct. 16, 2019",4.61%
"Oct. 15, 2019",3.24%
"Oct. 14, 2019",2.26%
"Oct. 11, 2019",2.37%
"Oct. 10, 2019",2.36%
"Oct. 9, 2019",1.53%
"Oct. 8, 2019",1.74%
"Oct. 7, 2019",0.51%
"Oct. 4, 2019",0.16%
"Oct. 3, 2019",-0.96%
"Oct. 2, 2019",-2.08%
"Oct. 1, 2019",-1.05%
"Sept. 30, 2019",0.93%
"Sept. 27, 2019",2.37%
"Sept. 26, 2019",0.78%
"Sept. 25, 2019",2.02%
"Sept. 24, 2019",2.83%
"Sept. 23, 2019",3.86%
"Sept. 20, 2019",4.01%
"Sept. 19, 2019",3.14%
"Sept. 18, 2019",3.11%
"Sept. 17, 2019",4.14%
"Sept. 16, 2019",3.11%
"Sept. 13, 2019",4.91%
"Sept. 12, 2019",4.85%
"Sept. 11, 2019",4.20%
"Sept. 10, 2019",6.00%
"Sept. 9, 2019",5.63%
"Sept. 6, 2019",4.43%
"Sept. 5, 2019",2.98%
"Sept. 4, 2019",2.87%
"Sept. 3, 2019",2.69%
"Aug. 30, 2019",4.64%
"Aug. 29, 2019",5.80%
"Aug. 28, 2019",3.57%
"Aug. 27, 2019",2.16%
"Aug. 26, 2019",2.48%
"Aug. 23, 2019",3.35%
"Aug. 22, 2019",3.82%
"Aug. 21, 2019",5.39%
"Aug. 20, 2019",2.48%
"Aug. 19, 2019",1.09%
"Aug. 16, 2019",0.30%
"Aug. 15, 2019",-1.32%
"Aug. 14, 2019",1.23%
"Aug. 13, 2019",2.32%
"Aug. 12, 2019",1.69%
"Aug. 9, 2019",5.40%
"Aug. 8, 2019",6.95%
"Aug. 7, 2019",9.05%
"Aug. 6, 2019",10.49%
"Aug. 5, 2019",4.73%
"Aug. 2, 2019",7.92%
"Aug. 1, 2019",8.34%
"July 31, 2019",10.32%
"July 30, 2019",10.21%
"July 29, 2019",12.56%
"July 26, 2019",10.95%
"July 25, 2019",10.63%
"July 24, 2019",12.18%
"July 23, 2019",13.90%
"July 22, 2019",15.23%
"July 19, 2019",14.62%
"July 18, 2019",13.01%
"July 17, 2019",14.18%
"July 16, 2019",15.73%
"July 15, 2019",14.67%
"July 12, 2019",15.65%
"July 11, 2019",14.91%
"July 10, 2019",13.28%
"July 9, 2019",13.16%
"July 8, 2019",14.41%
"July 5, 2019",17.56%
"July 3, 2019",17.71%
"July 2, 2019",17.55%
"July 1, 2019",15.59%
"June 28, 2019",18.84%
"June 27, 2019",21.34%
"June 26, 2019",21.12%
"June 25, 2019",27.61%
"June 24, 2019",29.02%
"June 21, 2019",23.17%
"June 20, 2019",17.73%
"June 19, 2019",15.09%
"June 18, 2019",14.88%
"June 17, 2019",14.60%
"June 14, 2019",12.45%
"June 13, 2019",10.57%
"June 12, 2019",10.86%
"June 11, 2019",12.81%
"June 10, 2019",14.24%
"June 7, 2019",13.53%
"June 6, 2019",12.33%
"June 5, 2019",12.01%
"June 4, 2019",13.18%
"June 3, 2019",8.64%
"May 31, 2019",7.15%
"May 30, 2019",7.30%
"May 29, 2019",5.49%
"May 28, 2019",6.28%
"May 24, 2019",7.89%
"May 23, 2019",8.25%
"May 22, 2019",9.63%
"May 21, 2019",9.89%
"May 20, 2019",12.95%
"May 17, 2019",10.69%
"May 16, 2019",10.36%
"May 15, 2019",7.94%
"May 14, 2019",9.44%
"May 13, 2019",7.56%
"May 10, 2019",7.56%
"May 9, 2019",5.91%
"May 8, 2019",4.18%
"May 7, 2019",11.28%
"May 6, 2019",14.65%
"May 3, 2019",14.08%
"May 2, 2019",13.18%
"May 1, 2019",11.00%
"April 30, 2019",15.20%
"April 29, 2019",14.08%
"April 26, 2019",14.58%
"April 25, 2019",10.47%
"April 24, 2019",10.15%
"April 23, 2019",6.27%
"April 22, 2019",5.65%
"April 18, 2019",3.17%
"April 17, 2019",3.27%
"April 16, 2019",2.60%
"April 15, 2019",6.16%
"April 12, 2019",6.18%
"April 11, 2019",4.09%
"April 10, 2019",1.63%
"April 9, 2019",0.76%
"April 8, 2019",1.81%
"April 5, 2019",4.43%
"April 4, 2019",5.16%
"April 3, 2019",4.63%
"April 2, 2019",6.42%
"April 1, 2019",5.68%
"March 29, 2019",5.45%
"March 28, 2019",5.25%
"March 27, 2019",5.44%
"March 26, 2019",6.93%
"March 25, 2019",7.39%
"March 22, 2019",9.07%
"March 21, 2019",9.64%
"March 20, 2019",8.94%
"March 19, 2019",8.98%
"March 18, 2019",8.73%
"March 15, 2019",8.43%
"March 14, 2019",7.68%
"March 13, 2019",7.85%
"March 12, 2019",7.17%
"March 11, 2019",8.19%
"March 8, 2019",10.10%
"March 7, 2019",9.77%
"March 6, 2019",10.21%
"March 5, 2019",9.02%
"March 4, 2019",9.70%
"March 1, 2019",11.11%
"Feb. 28, 2019",8.90%
"Feb. 27, 2019",9.10%
"Feb. 26, 2019",9.70%
"Feb. 25, 2019",10.17%
"Feb. 22, 2019",7.29%
"Feb. 21, 2019",6.08%
"Feb. 20, 2019",9.06%
"Feb. 19, 2019",12.36%
"Feb. 15, 2019",14.28%
"Feb. 14, 2019",11.87%
"Feb. 13, 2019",11.15%
"Feb. 12, 2019",8.16%
"Feb. 11, 2019",5.82%
"Feb. 8, 2019",11.98%
"Feb. 7, 2019",11.35%
"Feb. 6, 2019",9.75%
"Feb. 5, 2019",8.79%
"Feb. 4, 2019",11.99%
"Feb. 1, 2019",15.02%
"Jan. 31, 2019",14.76%
"Jan. 30, 2019",15.79%
"Jan. 29, 2019",14.58%
"Jan. 28, 2019",14.50%
"Jan. 25, 2019",15.45%
"Jan. 24, 2019",14.56%
"Jan. 23, 2019",12.44%
"Jan. 22, 2019",13.22%
"Jan. 18, 2019",13.74%
"Jan. 17, 2019",14.50%
"Jan. 16, 2019",12.80%
"Jan. 15, 2019",14.42%
"Jan. 14, 2019",13.78%
"Jan. 11, 2019",12.38%
"Jan. 10, 2019",13.48%
"Jan. 9, 2019",13.37%
"Jan. 8, 2019",13.74%
"Jan. 7, 2019",12.70%
"Jan. 4, 2019",9.63%
"Jan. 3, 2019",8.27%
"Jan. 2, 2019",10.60%
"Dec. 31, 2018",8.93%
"Dec. 28, 2018",6.39%
"Dec. 27, 2018",3.56%
"Dec. 26, 2018",3.40%
"Dec. 24, 2018",-4.21%
"Dec. 21, 2018",-0.20%
"Dec. 20, 2018",2.59%
"Dec. 19, 2018",4.95%
"Dec. 18, 2018",3.99%
"Dec. 17, 2018",6.43%
"Dec. 14, 2018",7.20%
"Dec. 13, 2018",6.97%
"Dec. 12, 2018",5.02%
"Dec. 11, 2018",3.24%
"Dec. 10, 2018",3.74%
"Dec. 7, 2018",4.06%
"Dec. 6, 2018",5.08%
"Dec. 4, 2018",4.24%
"Dec. 3, 2018",6.53%
"Nov. 30, 2018",4.76%
"Nov. 29, 2018",8.54%
"Nov. 28, 2018",8.51%
"Nov. 27, 2018",7.24%
"Nov. 26, 2018",8.67%
"Nov. 23, 2018",6.82%
"Nov. 21, 2018",5.04%
"Nov. 20, 2018",0.11%
"Nov. 19, 2018",-0.48%
"Nov. 16, 2018",2.00%
"Nov. 15, 2018",4.00%
"Nov. 14, 2018",3.85%
"Nov. 13, 2018",5.87%
"Nov. 12, 2018",7.85%
"Nov. 9, 2018",6.12%
"Nov. 8, 2018",7.93%
"Nov. 7, 2018",-0.15%
"Nov. 6, 2018",-1.68%
"Nov. 5, 2018",-0.93%
"Nov. 2, 2018",-0.14%
"Nov. 1, 2018",1.16%
"Oct. 31, 2018",-0.65%
"Oct. 30, 2018",-2.43%
"Oct. 29, 2018",-0.59%
"Oct. 26, 2018",-3.10%
"Oct. 25, 2018",-0.90%
"Oct. 24, 2018",0.51%
"Oct. 23, 2018",3.14%
"Oct. 22, 2018",4.55%
"Oct. 19, 2018",4.15%
"Oct. 18, 2018",3.49%
"Oct. 17, 2018",3.78%
"Oct. 16, 2018",5.19%
"Oct. 15, 2018",5.75%
"Oct. 12, 2018",5.47%
"Oct. 11, 2018",7.02%
"Oct. 10, 2018",10.94%
"Oct. 9, 2018",15.10%
"Oct. 8, 2018",15.17%
"Oct. 5, 2018",11.89%
"Oct. 4, 2018",14.25%
"Oct. 3, 2018",17.73%
"Oct. 2, 2018",16.62%
"Oct. 1, 2018",16.70%
"Sept. 28, 2018",15.29%
"Sept. 27, 2018",12.85%
"Sept. 26, 2018",10.45%
"Sept. 25, 2018",8.47%
"Sept. 24, 2018",7.40%
"Sept. 21, 2018",6.41%
"Sept. 20, 2018",5.34%
"Sept. 19, 2018",4.20%
"Sept. 18, 2018",0.65%
"Sept. 17, 2018",-0.47%
"Sept. 14, 2018",0.69%
"Sept. 13, 2018",-0.89%
"Sept. 12, 2018",-0.43%
"Sept. 11, 2018",-0.40%
"Sept. 10, 2018",-0.97%
"Sept. 7, 2018",-3.82%
"Sept. 6, 2018",-4.59%
"Sept. 5, 2018",-3.05%
"Sept. 4, 2018",-4.14%
"Aug. 31, 2018",-6.33%
"Aug. 30, 2018",-5.60%
"Aug. 29, 2018",-5.01%
"Aug. 28, 2018",-4.81%
"Aug. 27, 2018",-5.96%
"Aug. 24, 2018",-9.74%
"Aug. 23, 2018",-10.07%
"Aug. 22, 2018",-7.82%
"Aug. 21, 2018",-7.33%
"Aug. 20, 2018",-9.01%
"Aug. 17, 2018",-11.41%
"Aug. 16, 2018",-12.33%
"Aug. 15, 2018",-14.08%
"Aug. 14, 2018",-12.73%
"Aug. 13, 2018",-11.47%
"Aug. 10, 2018",-6.71%
"Aug. 9, 2018",-7.88%
"Aug. 8, 2018",-11.61%
"Aug. 7, 2018",-12.86%
"Aug. 6, 2018",-11.36%
"Aug. 3, 2018",-11.67%
"Aug. 2, 2018",-12.60%
"Aug. 1, 2018",-17.10%
"July 31, 2018",-16.36%
"July 30, 2018",-15.73%
"July 27, 2018",-18.65%
"July 26, 2018",-17.79%
"July 25, 2018",-17.47%
"July 24, 2018",-19.61%
"July 23, 2018",-18.88%
"July 20, 2018",-18.79%
"July 19, 2018",-18.73%
"July 18, 2018",-18.52%
"July 17, 2018",-19.07%
"July 16, 2018",-19.99%
"July 13, 2018",-19.85%
"July 12, 2018",-20.20%
"July 11, 2018",-18.41%
"July 10, 2018",-17.27%
"July 9, 2018",-16.56%
"July 6, 2018",-12.70%
"July 5, 2018",-12.14%
"July 3, 2018",-14.31%
"July 2, 2018",-15.07%
"June 29, 2018",-12.11%
"June 28, 2018",-12.55%
"June 27, 2018",-10.77%
"June 26, 2018",-12.76%
"June 25, 2018",-13.21%
"June 22, 2018",-11.52%
"June 21, 2018",-10.76%
"June 20, 2018",-10.18%
"June 19, 2018",-9.46%
"June 18, 2018",-10.30%
"June 15, 2018",-11.79%
"June 14, 2018",-11.26%
"June 13, 2018",-10.34%
"June 12, 2018",-9.00%
"June 11, 2018",-8.96%
"June 8, 2018",-10.15%
"June 7, 2018",-11.39%
"June 6, 2018",-10.80%
"June 5, 2018",-8.07%
"June 4, 2018",-9.90%
"June 1, 2018",-11.07%
"May 31, 2018",-9.40%
"May 30, 2018",-9.09%
"May 29, 2018",-10.28%
"May 25, 2018",-14.63%
"May 24, 2018",-15.36%
"May 23, 2018",-13.69%
"May 22, 2018",-13.55%
"May 21, 2018",-12.10%
"May 18, 2018",-11.91%
"May 17, 2018",-11.81%
"May 16, 2018",-11.26%
"May 15, 2018",-10.63%
"May 14, 2018",-10.82%
"May 11, 2018",-13.35%
"May 10, 2018",-13.15%
"May 9, 2018",-12.98%
"May 8, 2018",-14.42%
"May 7, 2018",-12.73%
"May 4, 2018",-12.79%
"May 3, 2018",-11.17%
"May 2, 2018",-10.36%
"May 1, 2018",-11.94%
"April 30, 2018",-10.79%
"April 27, 2018",-12.42%
"April 26, 2018",-8.72%
"April 25, 2018",-7.80%
"April 24, 2018",-8.96%
"April 23, 2018",-7.01%
"April 20, 2018",-8.22%
"April 19, 2018",-9.19%
"April 18, 2018",-6.83%
"April 17, 2018",-9.67%
"April 16, 2018",-10.98%
"April 13, 2018",-13.32%
"April 12, 2018",-14.76%
"April 11, 2018",-13.05%
"April 10, 2018",-14.58%
"April 9, 2018",-17.17%
"April 6, 2018",-16.70%
"April 5, 2018",-15.74%
"April 4, 2018",-18.51%
"April 3, 2018",-20.02%
"April 2, 2018",-18.42%
"March 29, 2018",-17.97%
"March 28, 2018",-16.35%
"March 27, 2018",-16.09%
"March 26, 2018",-15.69%
"March 23, 2018",-14.76%
"March 22, 2018",-15.44%
"March 21, 2018",-13.78%
"March 20, 2018",-14.09%
"March 19, 2018",-14.48%
"March 16, 2018",-11.92%
"March 15, 2018",-13.69%
"March 14, 2018",-12.46%
"March 13, 2018",-11.80%
"March 12, 2018",-11.41%
"March 9, 2018",-12.62%
"March 8, 2018",-13.43%
"March 7, 2018",-12.20%
"March 6, 2018",-10.49%
"March 5, 2018",-9.83%
"March 2, 2018",-10.82%
"March 1, 2018",-10.42%
"Feb. 28, 2018",-6.80%
"Feb. 27, 2018",-6.02%
"Feb. 26, 2018",-4.32%
"Feb. 23, 2018",-2.15%
"Feb. 22, 2018",-1.88%
"Feb. 21, 2018",-1.06%
"Feb. 20, 2018",-1.18%
"Feb. 16, 2018",-0.46%
"Feb. 15, 2018",1.15%
"Feb. 14, 2018",-1.15%
"Feb. 13, 2018",-1.03%
"Feb. 12, 2018",-0.90%
"Feb. 9, 2018",-6.08%
"Feb. 8, 2018",-2.97%
"Feb. 7, 2018",-2.67%
"Feb. 6, 2018",-3.36%
"Feb. 5, 2018",-3.97%
"Feb. 2, 2018",-1.90%
"Feb. 1, 2018",0.65%
"Jan. 31, 2018",-1.27%
"Jan. 30, 2018",-2.97%
"Jan. 29, 2018",-1.14%
"Jan. 26, 2018",2.99%
"Jan. 25, 2018",0.63%
"Jan. 24, 2018",3.66%
"Jan. 23, 2018",6.19%
"Jan. 22, 2018",6.59%
"Jan. 19, 2018",2.02%
"Jan. 18, 2018",0.93%
"Jan. 17, 2018",1.29%
"Jan. 16, 2018",4.08%
"Jan. 12, 2018",3.81%
"Jan. 11, 2018",1.48%
"Jan. 10, 2018",0.70%
"Jan. 9, 2018",-1.60%
"Jan. 8, 2018",-4.86%
"Jan. 5, 2018",-6.06%
"Jan. 4, 2018",-5.42%
"Jan. 3, 2018",-4.21%
"Jan. 2, 2018",-5.68%
"Dec. 29, 2017",-7.31%
"Dec. 28, 2017",-6.79%
"Dec. 27, 2017",-7.09%
"Dec. 26, 2017",-7.18%
"Dec. 22, 2017",-5.48%
"Dec. 21, 2017",-3.64%
"Dec. 20, 2017",-3.53%
"Dec. 19, 2017",-5.32%
"Dec. 18, 2017",-3.91%
"Dec. 15, 2017",-3.20%
"Dec. 14, 2017",-2.28%
"Dec. 13, 2017",-3.06%
"Dec. 12, 2017",-3.70%
"Dec. 11, 2017",-2.93%
"Dec. 8, 2017",-2.64%
"Dec. 7, 2017",-0.54%
"Dec. 6, 2017",-2.27%
"Dec. 5, 2017",-4.80%
"Dec. 4, 2017",-4.50%
"Dec. 1, 2017",-2.58%
"Nov. 30, 2017",-1.48%
"Nov. 29, 2017",-4.48%
"Nov. 28, 2017",-3.69%
"Nov. 27, 2017",-0.66%
"Nov. 24, 2017",-0.59%
"Nov. 22, 2017",-0.46%
"Nov. 21, 2017",-0.30%
"Nov. 20, 2017",0.69%
"Nov. 17, 2017",1.70%
"Nov. 16, 2017",-0.20%
"Nov. 15, 2017",-1.34%
"Nov. 14, 2017",-0.56%
"Nov. 13, 2017",0.69%
"Nov. 10, 2017",0.82%
"Nov. 9, 2017",2.70%
"Nov. 8, 2017",2.19%
"Nov. 7, 2017",2.40%
"Nov. 6, 2017",0.87%
"Nov. 3, 2017",5.08%
"Nov. 2, 2017",3.53%
"Nov. 1, 2017",5.47%
"Oct. 31, 2017",1.91%
"Oct. 30, 2017",1.51%
"Oct. 27, 2017",1.38%
"Oct. 26, 2017",-1.94%
"Oct. 25, 2017",-2.71%
"Oct. 24, 2017",0.60%
"Oct. 23, 2017",-0.36%
"Oct. 20, 2017",0.69%
"Oct. 19, 2017",2.67%
"Oct. 18, 2017",0.50%
"Oct. 17, 2017",4.23%
"Oct. 16, 2017",5.86%
"Oct. 13, 2017",6.16%
"Oct. 12, 2017",8.37%
"Oct. 11, 2017",6.29%
"Oct. 10, 2017",5.85%
"Oct. 9, 2017",8.54%
"Oct. 6, 2017",10.60%
"Oct. 5, 2017",32.61%
"Oct. 4, 2017",32.41%
"Oct. 3, 2017",31.97%
"Oct. 2, 2017",29.38%
"Sept. 29, 2017",28.57%
"Sept. 28, 2017",27.72%
"Sept. 27, 2017",28.98%
"Sept. 26, 2017",27.12%
"Sept. 25, 2017",26.22%
"Sept. 22, 2017",28.75%
"Sept. 21, 2017",28.53%
"Sept. 20, 2017",28.72%
"Sept. 19, 2017",27.70%
"Sept. 18, 2017",27.82%
"Sept. 15, 2017",29.14%
"Sept. 14, 2017",30.82%
"Sept. 13, 2017",31.77%
"Sept. 12, 2017",32.29%
"Sept. 11, 2017",32.62%
"Sept. 8, 2017",34.37%
"Sept. 7, 2017",30.54%
"Sept. 6, 2017",26.26%
"Sept. 5, 2017",23.94%
"Sept. 1, 2017",27.83%
"Aug. 31, 2017",22.26%
"Aug. 30, 2017",22.73%
"Aug. 29, 2017",21.94%
"Aug. 28, 2017",21.16%
"Aug. 25, 2017",13.49%
"Aug. 24, 2017",13.23%
"Aug. 23, 2017",13.06%
"Aug. 22, 2017",10.76%
"Aug. 21, 2017",6.87%
"Aug. 18, 2017",8.56%
"Aug. 17, 2017",8.74%
"Aug. 16, 2017",7.16%
"Aug. 15, 2017",8.84%
"Aug. 14, 2017",9.35%
"Aug. 11, 2017",8.01%
"Aug. 10, 2017",8.53%
"Aug. 9, 2017",8.84%
"Aug. 8, 2017",2.30%
"Aug. 7, 2017",3.46%
"Aug. 4, 2017",5.68%
"Aug. 3, 2017",4.87%
"Aug. 2, 2017",10.52%
"Aug. 1, 2017",14.16%
"July 31, 2017",14.20%
"July 28, 2017",13.66%
"July 27, 2017",11.87%
"July 26, 2017",10.82%
"July 25, 2017",13.90%
"July 24, 2017",14.23%
"July 21, 2017",14.31%
"July 20, 2017",16.40%
"July 19, 2017",16.80%
"July 18, 2017",16.72%
"July 17, 2017",15.70%
"July 14, 2017",15.80%
"July 13, 2017",15.08%
"July 12, 2017",13.21%
"July 11, 2017",12.24%
"July 10, 2017",12.86%
"July 7, 2017",14.39%
"July 6, 2017",12.71%
"July 5, 2017",11.58%
"July 3, 2017",13.44%
"June 30, 2017",13.83%
"June 29, 2017",14.76%
"June 28, 2017",13.97%
"June 27, 2017",10.83%
"June 26, 2017",12.97%
"June 23, 2017",12.56%
"June 22, 2017",13.54%
"June 21, 2017",24.98%
"June 20, 2017",32.97%
"June 19, 2017",24.26%
"June 16, 2017",22.32%
"June 15, 2017",22.27%
"June 14, 2017",22.94%
"June 13, 2017",21.09%
"June 12, 2017",21.35%
"June 9, 2017",22.33%
"June 8, 2017",23.20%
"June 7, 2017",22.42%
"June 6, 2017",22.83%
"June 5, 2017",20.85%
"June 2, 2017",24.24%
"June 1, 2017",27.28%
"May 31, 2017",23.73%
"May 30, 2017",23.65%
"May 26, 2017",39.22%
"May 25, 2017",39.82%
"May 24, 2017",42.68%
"May 23, 2017",41.98%
"May 22, 2017",42.88%
"May 19, 2017",27.38%
"May 18, 2017",26.46%
"May 17, 2017",23.44%
"May 16, 2017",23.49%
"May 15, 2017",22.77%
"May 12, 2017",24.30%
"May 11, 2017",25.23%
"May 10, 2017",22.58%
"May 9, 2017",10.62%
"May 8, 2017",17.47%
"May 5, 2017",14.24%
"May 4, 2017",13.33%
"May 3, 2017",10.52%
"May 2, 2017",6.48%
"May 1, 2017",4.67%
"April 28, 2017",6.89%
"April 27, 2017",6.98%
"April 26, 2017",9.12%
"April 25, 2017",7.05%
"April 24, 2017",2.83%
"April 21, 2017",3.07%
"April 20, 2017",4.03%
"April 19, 2017",4.17%
"April 18, 2017",5.32%
"April 17, 2017",4.81%
"April 13, 2017",5.37%
"April 12, 2017",4.66%
"April 11, 2017",4.43%
"April 10, 2017",3.78%
"April 7, 2017",3.59%
"April 6, 2017",0.63%
"April 5, 2017",-16.02%
"April 4, 2017",-16.34%
"April 3, 2017",-17.27%
"March 31, 2017",-16.68%
"March 30, 2017",-18.79%
"March 29, 2017",-17.10%
"March 28, 2017",-19.20%
"March 27, 2017",-18.90%
"March 24, 2017",-19.20%
"March 23, 2017",-19.33%
"March 22, 2017",-19.81%
"March 21, 2017",-19.66%
"March 20, 2017",-16.72%
"March 17, 2017",-15.66%
"March 16, 2017",-15.94%
"March 15, 2017",-17.87%
"March 14, 2017",-19.24%
"March 13, 2017",-19.31%
"March 10, 2017",-19.68%
"March 9, 2017",-21.57%
"March 8, 2017",-22.82%
"March 7, 2017",-20.16%
"March 6, 2017",-17.92%
"March 3, 2017",-15.71%
"March 2, 2017",-15.38%
"March 1, 2017",-16.10%
"Feb. 28, 2017",-14.78%
"Feb. 27, 2017",-11.75%
"Feb. 24, 2017",-8.85%
"Feb. 23, 2017",-10.34%
"Feb. 22, 2017",-9.36%
"Feb. 21, 2017",-7.98%
"Feb. 17, 2017",-8.96%
"Feb. 16, 2017",-7.01%
"Feb. 15, 2017",-8.36%
"Feb. 14, 2017",-6.60%
"Feb. 13, 2017",-8.27%
"Feb. 10, 2017",-4.14%
"Feb. 9, 2017",-2.96%
"Feb. 8, 2017",-2.54%
"Feb. 7, 2017",-1.72%
"Feb. 6, 2017",-1.02%
"Feb. 3, 2017",-4.34%
"Feb. 2, 2017",-6.81%
"Feb. 1, 2017",-8.90%
"Jan. 31, 2017",-8.71%
"Jan. 30, 2017",-8.06%
"Jan. 27, 2017",-7.83%
"Jan. 26, 2017",-7.77%
"Jan. 25, 2017",-9.56%
"Jan. 24, 2017",-10.28%
"Jan. 23, 2017",-12.18%
"Jan. 20, 2017",-12.11%
"Jan. 19, 2017",-11.87%
"Jan. 18, 2017",-11.13%
"Jan. 17, 2017",-10.89%
"Jan. 13, 2017",-10.45%
"Jan. 12, 2017",-10.46%
"Jan. 11, 2017",-8.34%
"Jan. 10, 2017",-6.86%
"Jan. 9, 2017",-4.70%
"Jan. 6, 2017",-5.63%
"Jan. 5, 2017",-6.11%
"Jan. 4, 2017",-6.28%
"Jan. 3, 2017",-7.82%
"Dec. 30, 2016",-10.22%
"Dec. 29, 2016",-12.57%
"Dec. 28, 2016",-11.23%
"Dec. 27, 2016",-6.68%
"Dec. 23, 2016",-12.46%
"Dec. 22, 2016",-12.07%
"Dec. 21, 2016",-23.82%
"Dec. 20, 2016",-25.95%
"Dec. 19, 2016",-19.93%
"Dec. 16, 2016",-15.54%
"Dec. 15, 2016",-17.16%
"Dec. 14, 2016",-17.21%
"Dec. 13, 2016",-15.36%
"Dec. 12, 2016",-16.11%
"Dec. 9, 2016",-17.71%
"Dec. 8, 2016",-21.43%
"Dec. 7, 2016",-28.17%
"Dec. 6, 2016",-27.48%
"Dec. 5, 2016",-24.89%
"Dec. 2, 2016",-27.42%
"Dec. 1, 2016",-29.63%
"Nov. 30, 2016",-28.21%
"Nov. 29, 2016",-36.19%
"Nov. 28, 2016",-36.82%
"Nov. 25, 2016",-35.45%
"Nov. 23, 2016",-36.29%
"Nov. 22, 2016",-36.47%
"Nov. 21, 2016",-31.57%
"Nov. 18, 2016",-27.14%
"Nov. 17, 2016",-27.27%
"Nov. 16, 2016",-27.44%
"Nov. 15, 2016",-25.17%
"Nov. 14, 2016",-28.29%
"Nov. 11, 2016",-27.55%
"Nov. 10, 2016",-24.37%
"Nov. 9, 2016",-16.66%
"Nov. 8, 2016",-22.39%
"Nov. 7, 2016",-18.73%
"Nov. 4, 2016",-22.76%
"Nov. 3, 2016",-24.01%
"Nov. 2, 2016",-21.20%
"Nov. 1, 2016",-20.70%
"Oct. 31, 2016",-20.62%
"Oct. 28, 2016",-21.66%
"Oct. 27, 2016",-21.52%
"Oct. 26, 2016",-20.89%
"Oct. 25, 2016",-17.93%
"Oct. 24, 2016",-18.64%
"Oct. 21, 2016",-15.38%
"Oct. 20, 2016",-17.82%
