date,ytd_return
"Sept. 17, 2019",15.74%
"Sept. 16, 2019",14.60%
"Sept. 13, 2019",15.56%
"Sept. 12, 2019",15.30%
"Sept. 11, 2019",14.97%
"Sept. 10, 2019",15.59%
"Sept. 9, 2019",15.19%
"Sept. 6, 2019",14.38%
"Sept. 5, 2019",13.06%
"Sept. 4, 2019",13.42%
"Sept. 3, 2019",13.68%
"Aug. 30, 2019",15.37%
"Aug. 29, 2019",16.66%
"Aug. 28, 2019",14.20%
"Aug. 27, 2019",13.09%
"Aug. 26, 2019",13.79%
"Aug. 23, 2019",13.50%
"Aug. 22, 2019",14.01%
"Aug. 21, 2019",14.31%
"Aug. 20, 2019",12.50%
"Aug. 19, 2019",12.54%
"Aug. 16, 2019",11.92%
"Aug. 15, 2019",10.11%
"Aug. 14, 2019",12.25%
"Aug. 13, 2019",13.68%
"Aug. 12, 2019",12.54%
"Aug. 9, 2019",12.65%
"Aug. 8, 2019",14.31%
"Aug. 7, 2019",16.51%
"Aug. 6, 2019",19.35%
"Aug. 5, 2019",16.37%
"Aug. 2, 2019",22.80%
"Aug. 1, 2019",23.28%
"July 31, 2019",24.27%
"July 30, 2019",24.24%
"July 29, 2019",24.94%
"July 26, 2019",24.42%
"July 25, 2019",24.05%
"July 24, 2019",23.65%
"July 23, 2019",23.83%
"July 22, 2019",23.80%
"July 19, 2019",22.80%
"July 18, 2019",21.07%
"July 17, 2019",22.03%
"July 16, 2019",23.39%
"July 15, 2019",22.18%
"July 12, 2019",20.12%
"July 11, 2019",19.35%
"July 10, 2019",18.90%
"July 9, 2019",18.90%
"July 8, 2019",19.12%
"July 5, 2019",19.16%
"July 3, 2019",17.84%
"July 2, 2019",17.25%
"July 1, 2019",15.59%
"June 28, 2019",15.04%
"June 27, 2019",15.63%
"June 26, 2019",13.68%
"June 25, 2019",13.20%
"June 24, 2019",14.45%
"June 21, 2019",14.38%
"June 20, 2019",13.31%
"June 19, 2019",13.90%
"June 18, 2019",13.31%
"June 17, 2019",13.76%
"June 14, 2019",14.56%
"June 13, 2019",13.53%
"June 12, 2019",12.61%
"June 11, 2019",13.64%
"June 10, 2019",14.20%
"June 7, 2019",13.53%
"June 6, 2019",13.61%
"June 5, 2019",12.50%
"June 4, 2019",13.68%
"June 3, 2019",11.47%
"May 31, 2019",10.19%
"May 30, 2019",10.33%
"May 29, 2019",9.53%
"May 28, 2019",10.11%
"May 24, 2019",10.67%
"May 23, 2019",11.03%
"May 22, 2019",12.58%
"May 21, 2019",12.84%
"May 20, 2019",11.62%
"May 17, 2019",11.95%
"May 16, 2019",11.62%
"May 15, 2019",11.47%
"May 14, 2019",13.02%
"May 13, 2019",12.03%
"May 10, 2019",12.54%
"May 9, 2019",10.81%
"May 8, 2019",8.97%
"May 7, 2019",9.56%
"May 6, 2019",11.36%
"May 3, 2019",15.59%
"May 2, 2019",14.67%
"May 1, 2019",14.27%
"April 30, 2019",13.76%
"April 29, 2019",12.95%
"April 26, 2019",13.31%
"April 25, 2019",11.81%
"April 24, 2019",12.50%
"April 23, 2019",12.87%
"April 22, 2019",13.46%
"April 18, 2019",11.40%
"April 17, 2019",11.51%
"April 16, 2019",11.66%
"April 15, 2019",13.42%
"April 12, 2019",13.68%
"April 11, 2019",13.24%
"April 10, 2019",12.21%
"April 9, 2019",12.73%
"April 8, 2019",13.98%
"April 5, 2019",14.56%
"April 4, 2019",14.75%
"April 3, 2019",15.48%
"April 2, 2019",16.44%
"April 1, 2019",15.70%
"March 29, 2019",14.60%
"March 28, 2019",14.38%
"March 27, 2019",13.42%
"March 26, 2019",13.46%
"March 25, 2019",12.84%
"March 22, 2019",13.24%
"March 21, 2019",13.83%
"March 20, 2019",12.95%
"March 19, 2019",12.47%
"March 18, 2019",12.17%
"March 15, 2019",11.14%
"March 14, 2019",10.37%
"March 13, 2019",10.15%
"March 12, 2019",9.97%
"March 11, 2019",10.33%
"March 8, 2019",9.05%
"March 7, 2019",8.72%
"March 6, 2019",9.53%
"March 5, 2019",9.78%
"March 4, 2019",10.26%
"March 1, 2019",10.70%
"Feb. 28, 2019",10.26%
"Feb. 27, 2019",10.70%
"Feb. 26, 2019",11.03%
"Feb. 25, 2019",11.51%
"Feb. 22, 2019",9.82%
"Feb. 21, 2019",8.46%
"Feb. 20, 2019",9.78%
"Feb. 19, 2019",11.33%
"Feb. 15, 2019",11.59%
"Feb. 14, 2019",10.89%
"Feb. 13, 2019",11.11%
"Feb. 12, 2019",10.67%
"Feb. 11, 2019",8.28%
"Feb. 8, 2019",6.88%
"Feb. 7, 2019",6.84%
"Feb. 6, 2019",8.02%
"Feb. 5, 2019",11.11%
"Feb. 4, 2019",14.38%
"Feb. 1, 2019",13.79%
"Jan. 31, 2019",12.65%
"Jan. 30, 2019",12.73%
"Jan. 29, 2019",11.00%
"Jan. 28, 2019",10.92%
"Jan. 25, 2019",12.14%
"Jan. 24, 2019",10.22%
"Jan. 23, 2019",8.72%
"Jan. 22, 2019",7.43%
"Jan. 18, 2019",7.14%
"Jan. 17, 2019",6.88%
"Jan. 16, 2019",6.62%
"Jan. 15, 2019",6.55%
"Jan. 14, 2019",5.96%
"Jan. 11, 2019",3.86%
"Jan. 10, 2019",4.97%
"Jan. 9, 2019",5.08%
"Jan. 8, 2019",4.12%
"Jan. 7, 2019",3.16%
"Jan. 4, 2019",1.36%
"Jan. 3, 2019",0.11%
"Jan. 2, 2019",-0.26%
"Dec. 31, 2018",-4.26%
"Dec. 28, 2018",-7.32%
"Dec. 27, 2018",-8.77%
"Dec. 26, 2018",-10.14%
"Dec. 24, 2018",-15.07%
"Dec. 21, 2018",-11.09%
"Dec. 20, 2018",-7.85%
"Dec. 19, 2018",-5.25%
"Dec. 18, 2018",-5.56%
"Dec. 17, 2018",-4.96%
"Dec. 14, 2018",-2.46%
"Dec. 13, 2018",-1.69%
"Dec. 12, 2018",-2.75%
"Dec. 11, 2018",-3.56%
"Dec. 10, 2018",-4.30%
"Dec. 7, 2018",-4.26%
"Dec. 6, 2018",-3.17%
"Dec. 4, 2018",-3.84%
"Dec. 3, 2018",-1.76%
"Nov. 30, 2018",-1.55%
"Nov. 29, 2018",-0.60%
"Nov. 28, 2018",-0.81%
"Nov. 27, 2018",-1.97%
"Nov. 26, 2018",-0.67%
"Nov. 23, 2018",-1.80%
"Nov. 21, 2018",-1.69%
"Nov. 20, 2018",-5.39%
"Nov. 19, 2018",-5.95%
"Nov. 16, 2018",-3.17%
"Nov. 15, 2018",-1.13%
"Nov. 14, 2018",-1.13%
"Nov. 13, 2018",-0.28%
"Nov. 12, 2018",1.58%
"Nov. 9, 2018",0.18%
"Nov. 8, 2018",0.14%
"Nov. 7, 2018",-5.74%
"Nov. 6, 2018",-7.01%
"Nov. 5, 2018",-6.30%
"Nov. 2, 2018",-2.99%
"Nov. 1, 2018",-1.44%
"Oct. 31, 2018",-3.73%
"Oct. 30, 2018",-5.46%
"Oct. 29, 2018",-5.21%
"Oct. 26, 2018",-5.32%
"Oct. 25, 2018",-3.10%
"Oct. 24, 2018",-2.22%
"Oct. 23, 2018",1.69%
"Oct. 22, 2018",2.82%
"Oct. 19, 2018",2.57%
"Oct. 18, 2018",3.38%
"Oct. 17, 2018",3.38%
"Oct. 16, 2018",4.19%
"Oct. 15, 2018",2.29%
"Oct. 12, 2018",2.50%
"Oct. 11, 2018",4.15%
"Oct. 10, 2018",5.70%
"Oct. 9, 2018",7.11%
"Oct. 8, 2018",7.18%
"Oct. 5, 2018",5.04%
"Oct. 4, 2018",4.47%
"Oct. 3, 2018",5.67%
"Oct. 2, 2018",4.75%
"Oct. 1, 2018",4.82%
"Sept. 28, 2018",4.05%
"Sept. 27, 2018",2.99%
"Sept. 26, 2018",1.58%
"Sept. 25, 2018",0.60%
"Sept. 24, 2018",-0.39%
"Sept. 21, 2018",-0.60%
"Sept. 20, 2018",-0.74%
"Sept. 19, 2018",-1.20%
"Sept. 18, 2018",-1.23%
"Sept. 17, 2018",-2.32%
"Sept. 14, 2018",-1.87%
"Sept. 13, 2018",-2.22%
"Sept. 12, 2018",-1.76%
"Sept. 11, 2018",-2.36%
"Sept. 10, 2018",-2.92%
"Sept. 7, 2018",-5.18%
"Sept. 6, 2018",-4.86%
"Sept. 5, 2018",-3.59%
"Sept. 4, 2018",-3.77%
"Aug. 31, 2018",-4.61%
"Aug. 30, 2018",-3.87%
"Aug. 29, 2018",-3.27%
"Aug. 28, 2018",-3.06%
"Aug. 27, 2018",-2.85%
"Aug. 24, 2018",-3.10%
"Aug. 23, 2018",-3.45%
"Aug. 22, 2018",-2.01%
"Aug. 21, 2018",-2.11%
"Aug. 20, 2018",-3.63%
"Aug. 17, 2018",-5.14%
"Aug. 16, 2018",-6.13%
"Aug. 15, 2018",-6.51%
"Aug. 14, 2018",-5.11%
"Aug. 13, 2018",-4.30%
"Aug. 10, 2018",-2.04%
"Aug. 9, 2018",-3.27%
"Aug. 8, 2018",-8.63%
"Aug. 7, 2018",-8.13%
"Aug. 6, 2018",-5.77%
"Aug. 3, 2018",-2.22%
"Aug. 2, 2018",-3.24%
"Aug. 1, 2018",-5.28%
"July 31, 2018",-6.02%
"July 30, 2018",-6.80%
"July 27, 2018",-7.25%
"July 26, 2018",-6.27%
"July 25, 2018",-7.01%
"July 24, 2018",-7.89%
"July 23, 2018",-7.43%
"July 20, 2018",-9.15%
"July 19, 2018",-9.08%
"July 18, 2018",-9.82%
"July 17, 2018",-10.63%
"July 16, 2018",-9.51%
"July 13, 2018",-10.85%
"July 12, 2018",-11.23%
"July 11, 2018",-11.51%
"July 10, 2018",-11.44%
"July 9, 2018",-11.27%
"July 6, 2018",-12.36%
"July 5, 2018",-11.80%
"July 3, 2018",-11.48%
"July 2, 2018",-13.66%
"June 29, 2018",-12.11%
"June 28, 2018",-12.89%
"June 27, 2018",-11.90%
"June 26, 2018",-13.10%
"June 25, 2018",-13.03%
"June 22, 2018",-11.34%
"June 21, 2018",-10.92%
"June 20, 2018",-10.18%
"June 19, 2018",-9.72%
"June 18, 2018",-9.19%
"June 15, 2018",-10.70%
"June 14, 2018",-9.01%
"June 13, 2018",-8.10%
"June 12, 2018",-7.39%
"June 11, 2018",-6.58%
"June 8, 2018",-7.75%
"June 7, 2018",-7.99%
"June 6, 2018",-7.85%
"June 5, 2018",-6.94%
"June 4, 2018",-7.75%
"June 1, 2018",-7.78%
"May 31, 2018",-6.34%
"May 30, 2018",-6.02%
"May 29, 2018",-8.42%
"May 25, 2018",-8.59%
"May 24, 2018",-9.37%
"May 23, 2018",-8.06%
"May 22, 2018",-7.92%
"May 21, 2018",-6.41%
"May 18, 2018",-5.49%
"May 17, 2018",-5.39%
"May 16, 2018",-5.07%
"May 15, 2018",-4.93%
"May 14, 2018",-4.79%
"May 11, 2018",-5.81%
"May 10, 2018",-5.60%
"May 9, 2018",-5.60%
"May 8, 2018",-7.22%
"May 7, 2018",-5.60%
"May 4, 2018",-5.42%
"May 3, 2018",-3.66%
"May 2, 2018",-2.85%
"May 1, 2018",-2.57%
"April 30, 2018",-3.10%
"April 27, 2018",-4.65%
"April 26, 2018",-2.29%
"April 25, 2018",-2.22%
"April 24, 2018",-2.71%
"April 23, 2018",-1.41%
"April 20, 2018",-1.65%
"April 19, 2018",-1.51%
"April 18, 2018",-0.11%
"April 17, 2018",-0.39%
"April 16, 2018",-0.95%
"April 13, 2018",-3.27%
"April 12, 2018",-2.82%
"April 11, 2018",-2.68%
"April 10, 2018",-4.72%
"April 9, 2018",-6.94%
"April 6, 2018",-6.94%
"April 5, 2018",-6.13%
"April 4, 2018",-8.56%
"April 3, 2018",-10.25%
"April 2, 2018",-10.18%
"March 29, 2018",-10.18%
"March 28, 2018",-9.75%
"March 27, 2018",-8.73%
"March 26, 2018",-8.03%
"March 23, 2018",-7.25%
"March 22, 2018",-7.99%
"March 21, 2018",-6.58%
"March 20, 2018",-5.77%
"March 19, 2018",-5.18%
"March 16, 2018",-1.87%
"March 15, 2018",-3.84%
"March 14, 2018",-2.54%
"March 13, 2018",-1.34%
"March 12, 2018",-1.34%
"March 9, 2018",-1.97%
"March 8, 2018",-2.89%
"March 7, 2018",-1.41%
"March 6, 2018",-0.28%
"March 5, 2018",-0.56%
"March 2, 2018",0.39%
"March 1, 2018",0.85%
"Feb. 28, 2018",1.83%
"Feb. 27, 2018",3.31%
"Feb. 26, 2018",5.18%
"Feb. 23, 2018",7.36%
"Feb. 22, 2018",6.30%
"Feb. 21, 2018",5.63%
"Feb. 20, 2018",5.92%
"Feb. 16, 2018",7.08%
"Feb. 15, 2018",8.80%
"Feb. 14, 2018",8.73%
"Feb. 13, 2018",8.10%
"Feb. 12, 2018",8.24%
"Feb. 9, 2018",5.00%
"Feb. 8, 2018",3.38%
"Feb. 7, 2018",5.42%
"Feb. 6, 2018",6.30%
"Feb. 5, 2018",5.63%
"Feb. 2, 2018",10.70%
"Feb. 1, 2018",14.26%
"Jan. 31, 2018",12.36%
"Jan. 30, 2018",10.60%
"Jan. 29, 2018",12.68%
"Jan. 26, 2018",14.01%
"Jan. 25, 2018",12.68%
"Jan. 24, 2018",14.58%
"Jan. 23, 2018",14.12%
"Jan. 22, 2018",14.54%
"Jan. 19, 2018",11.87%
"Jan. 18, 2018",10.67%
"Jan. 17, 2018",10.42%
"Jan. 16, 2018",13.10%
"Jan. 12, 2018",11.23%
"Jan. 11, 2018",8.45%
"Jan. 10, 2018",7.04%
"Jan. 9, 2018",6.34%
"Jan. 8, 2018",2.82%
"Jan. 5, 2018",0.39%
"Jan. 4, 2018",2.01%
"Jan. 3, 2018",3.31%
"Jan. 2, 2018",1.65%
"Dec. 29, 2017",5.62%
"Dec. 28, 2017",5.21%
"Dec. 27, 2017",4.28%
"Dec. 26, 2017",5.21%
"Dec. 22, 2017",5.84%
"Dec. 21, 2017",5.43%
"Dec. 20, 2017",5.62%
"Dec. 19, 2017",5.32%
"Dec. 18, 2017",6.92%
"Dec. 15, 2017",6.92%
"Dec. 14, 2017",8.29%
"Dec. 13, 2017",8.26%
"Dec. 12, 2017",7.47%
"Dec. 11, 2017",8.37%
"Dec. 8, 2017",8.44%
"Dec. 7, 2017",9.67%
"Dec. 6, 2017",9.11%
"Dec. 5, 2017",6.92%
"Dec. 4, 2017",8.14%
"Dec. 1, 2017",9.52%
"Nov. 30, 2017",9.19%
"Nov. 29, 2017",7.81%
"Nov. 28, 2017",8.70%
"Nov. 27, 2017",12.12%
"Nov. 24, 2017",13.09%
"Nov. 22, 2017",12.50%
"Nov. 21, 2017",12.46%
"Nov. 20, 2017",13.57%
"Nov. 17, 2017",13.31%
"Nov. 16, 2017",12.98%
"Nov. 15, 2017",12.35%
"Nov. 14, 2017",12.76%
"Nov. 13, 2017",14.17%
"Nov. 10, 2017",14.80%
"Nov. 9, 2017",14.58%
"Nov. 8, 2017",14.50%
"Nov. 7, 2017",14.24%
"Nov. 6, 2017",12.53%
"Nov. 3, 2017",14.54%
"Nov. 2, 2017",14.47%
"Nov. 1, 2017",16.85%
"Oct. 31, 2017",15.17%
"Oct. 30, 2017",14.73%
"Oct. 27, 2017",14.99%
"Oct. 26, 2017",13.05%
"Oct. 25, 2017",12.01%
"Oct. 24, 2017",12.87%
"Oct. 23, 2017",11.97%
"Oct. 20, 2017",13.16%
"Oct. 19, 2017",14.54%
"Oct. 18, 2017",13.24%
"Oct. 17, 2017",16.47%
"Oct. 16, 2017",17.52%
"Oct. 13, 2017",17.85%
"Oct. 12, 2017",20.42%
"Oct. 11, 2017",18.22%
"Oct. 10, 2017",17.81%
"Oct. 9, 2017",18.67%
"Oct. 6, 2017",18.00%
"Oct. 5, 2017",17.66%
"Oct. 4, 2017",18.52%
"Oct. 3, 2017",18.52%
"Oct. 2, 2017",16.29%
"Sept. 29, 2017",15.66%
"Sept. 28, 2017",13.95%
"Sept. 27, 2017",14.88%
"Sept. 26, 2017",15.21%
"Sept. 25, 2017",14.39%
"Sept. 22, 2017",14.91%
"Sept. 21, 2017",14.43%
"Sept. 20, 2017",15.84%
"Sept. 19, 2017",17.11%
"Sept. 18, 2017",17.22%
"Sept. 15, 2017",17.66%
"Sept. 14, 2017",17.59%
"Sept. 13, 2017",18.15%
"Sept. 12, 2017",17.63%
"Sept. 11, 2017",17.92%
"Sept. 8, 2017",18.48%
"Sept. 7, 2017",18.59%
"Sept. 6, 2017",17.66%
"Sept. 5, 2017",16.47%
"Sept. 1, 2017",18.89%
"Aug. 31, 2017",16.44%
"Aug. 30, 2017",16.88%
"Aug. 29, 2017",16.14%
"Aug. 28, 2017",15.40%
"Aug. 25, 2017",16.10%
"Aug. 24, 2017",15.84%
"Aug. 23, 2017",15.88%
"Aug. 22, 2017",14.43%
"Aug. 21, 2017",12.76%
"Aug. 18, 2017",13.20%
"Aug. 17, 2017",13.39%
"Aug. 16, 2017",13.61%
"Aug. 15, 2017",13.61%
"Aug. 14, 2017",16.18%
"Aug. 11, 2017",15.36%
"Aug. 10, 2017",15.92%
"Aug. 9, 2017",18.07%
"Aug. 8, 2017",12.53%
"Aug. 7, 2017",14.39%
"Aug. 4, 2017",16.18%
"Aug. 3, 2017",15.28%
"Aug. 2, 2017",19.19%
"Aug. 1, 2017",19.90%
"July 31, 2017",20.19%
"July 28, 2017",20.38%
"July 27, 2017",18.48%
"July 26, 2017",16.92%
"July 25, 2017",18.26%
"July 24, 2017",16.73%
"July 21, 2017",13.50%
"July 20, 2017",15.58%
"July 19, 2017",15.81%
"July 18, 2017",15.81%
"July 17, 2017",15.14%
"July 14, 2017",14.76%
"July 13, 2017",14.06%
"July 12, 2017",13.16%
"July 11, 2017",12.87%
"July 10, 2017",12.27%
"July 7, 2017",14.13%
"July 6, 2017",12.46%
"July 5, 2017",12.87%
"July 3, 2017",13.91%
"June 30, 2017",13.83%
"June 29, 2017",13.95%
"June 28, 2017",12.87%
"June 27, 2017",12.24%
"June 26, 2017",13.35%
"June 23, 2017",12.94%
"June 22, 2017",11.97%
"June 21, 2017",9.41%
"June 20, 2017",9.48%
"June 19, 2017",11.23%
"June 16, 2017",11.27%
"June 15, 2017",10.45%
"June 14, 2017",10.82%
"June 13, 2017",11.68%
"June 12, 2017",11.60%
"June 9, 2017",11.64%
"June 8, 2017",11.38%
"June 7, 2017",10.26%
"June 6, 2017",11.64%
"June 5, 2017",12.31%
"June 2, 2017",13.24%
"June 1, 2017",12.42%
"May 31, 2017",10.90%
"May 30, 2017",10.82%
"May 26, 2017",12.87%
"May 25, 2017",13.35%
"May 24, 2017",13.76%
"May 23, 2017",13.20%
"May 22, 2017",13.02%
"May 19, 2017",12.79%
"May 18, 2017",11.97%
"May 17, 2017",11.42%
"May 16, 2017",13.20%
"May 15, 2017",13.87%
"May 12, 2017",13.39%
"May 11, 2017",14.24%
"May 10, 2017",13.87%
"May 9, 2017",11.57%
"May 8, 2017",12.05%
"May 5, 2017",11.57%
"May 4, 2017",10.67%
"May 3, 2017",9.00%
"May 2, 2017",10.56%
"May 1, 2017",10.78%
"April 28, 2017",13.02%
"April 27, 2017",13.43%
"April 26, 2017",15.28%
"April 25, 2017",15.14%
"April 24, 2017",12.20%
"April 21, 2017",12.38%
"April 20, 2017",12.38%
"April 19, 2017",11.57%
"April 18, 2017",12.68%
"April 17, 2017",11.75%
"April 13, 2017",11.01%
"April 12, 2017",11.12%
"April 11, 2017",11.23%
"April 10, 2017",11.31%
"April 7, 2017",9.33%
"April 6, 2017",6.69%
"April 5, 2017",-11.27%
"April 4, 2017",-10.49%
"April 3, 2017",-10.19%
"March 31, 2017",-10.12%
"March 30, 2017",-12.38%
"March 29, 2017",-10.04%
"March 28, 2017",-10.78%
"March 27, 2017",-10.93%
"March 24, 2017",-9.37%
"March 23, 2017",-9.52%
"March 22, 2017",-10.75%
"March 21, 2017",-10.97%
"March 20, 2017",-10.00%
"March 17, 2017",-8.29%
"March 16, 2017",-8.59%
"March 15, 2017",-8.89%
"March 14, 2017",-10.12%
"March 13, 2017",-10.34%
"March 10, 2017",-11.08%
"March 9, 2017",-13.16%
"March 8, 2017",-11.83%
"March 7, 2017",-9.15%
"March 6, 2017",-6.81%
"March 3, 2017",-6.02%
"March 2, 2017",-5.65%
"March 1, 2017",-6.99%
"Feb. 28, 2017",-4.76%
"Feb. 27, 2017",-1.38%
"Feb. 24, 2017",2.31%
"Feb. 23, 2017",2.49%
"Feb. 22, 2017",3.31%
"Feb. 21, 2017",5.50%
"Feb. 17, 2017",4.28%
"Feb. 16, 2017",6.02%
"Feb. 15, 2017",4.39%
"Feb. 14, 2017",6.25%
"Feb. 13, 2017",4.35%
"Feb. 10, 2017",6.81%
"Feb. 9, 2017",8.48%
"Feb. 8, 2017",10.00%
"Feb. 7, 2017",10.56%
"Feb. 6, 2017",11.34%
"Feb. 3, 2017",9.93%
"Feb. 2, 2017",7.85%
"Feb. 1, 2017",5.02%
"Jan. 31, 2017",5.24%
"Jan. 30, 2017",5.99%
"Jan. 27, 2017",5.91%
"Jan. 26, 2017",5.50%
"Jan. 25, 2017",3.83%
"Jan. 24, 2017",2.19%
"Jan. 23, 2017",0.04%
"Jan. 20, 2017",-0.71%
"Jan. 19, 2017",-0.86%
"Jan. 18, 2017",-0.78%
"Jan. 17, 2017",-0.48%
"Jan. 13, 2017",-0.89%
"Jan. 12, 2017",-0.04%
"Jan. 11, 2017",0.56%
"Jan. 10, 2017",-0.52%
"Jan. 9, 2017",1.78%
"Jan. 6, 2017",-0.22%
"Jan. 5, 2017",1.15%
"Jan. 4, 2017",2.08%
"Jan. 3, 2017",0.41%
"Dec. 30, 2016",-32.11%
"Dec. 29, 2016",-32.59%
"Dec. 28, 2016",-32.77%
"Dec. 27, 2016",-31.25%
"Dec. 23, 2016",-31.89%
"Dec. 22, 2016",-33.05%
"Dec. 21, 2016",-40.57%
"Dec. 20, 2016",-44.10%
"Dec. 19, 2016",-39.23%
"Dec. 16, 2016",-38.25%
"Dec. 15, 2016",-38.68%
"Dec. 14, 2016",-38.80%
"Dec. 13, 2016",-37.39%
"Dec. 12, 2016",-37.57%
"Dec. 9, 2016",-38.05%
"Dec. 8, 2016",-38.63%
"Dec. 7, 2016",-38.85%
"Dec. 6, 2016",-38.30%
"Dec. 5, 2016",-36.91%
"Dec. 2, 2016",-38.12%
"Dec. 1, 2016",-40.04%
"Nov. 30, 2016",-39.16%
"Nov. 29, 2016",-45.92%
"Nov. 28, 2016",-46.45%
"Nov. 25, 2016",-44.96%
"Nov. 23, 2016",-45.87%
"Nov. 22, 2016",-46.30%
"Nov. 21, 2016",-42.16%
"Nov. 18, 2016",-39.89%
"Nov. 17, 2016",-38.73%
"Nov. 16, 2016",-37.77%
"Nov. 15, 2016",-37.04%
"Nov. 14, 2016",-39.66%
"Nov. 11, 2016",-38.07%
"Nov. 10, 2016",-36.94%
"Nov. 9, 2016",-31.53%
"Nov. 8, 2016",-35.24%
"Nov. 7, 2016",-32.19%
"Nov. 4, 2016",-33.70%
"Nov. 3, 2016",-33.05%
"Nov. 2, 2016",-29.51%
"Nov. 1, 2016",-28.15%
"Oct. 31, 2016",-28.07%
"Oct. 28, 2016",-28.23%
"Oct. 27, 2016",-28.02%
"Oct. 26, 2016",-28.28%
"Oct. 25, 2016",-26.99%
"Oct. 24, 2016",-25.93%
"Oct. 21, 2016",-25.98%
"Oct. 20, 2016",-26.66%
"Oct. 19, 2016",-27.29%
"Oct. 18, 2016",-27.37%
"Oct. 17, 2016",-27.62%
"Oct. 14, 2016",-28.53%
"Oct. 13, 2016",-28.48%
