date,three_year_return
"Sept. 13, 2019",34.93%
"Sept. 12, 2019",32.14%
"Sept. 11, 2019",32.40%
"Sept. 10, 2019",30.41%
"Sept. 9, 2019",30.61%
"Sept. 6, 2019",26.11%
"Sept. 5, 2019",24.41%
"Sept. 4, 2019",22.56%
"Sept. 3, 2019",20.61%
"Aug. 30, 2019",21.32%
"Aug. 29, 2019",19.95%
"Aug. 28, 2019",18.23%
"Aug. 27, 2019",16.08%
"Aug. 26, 2019",16.94%
"Aug. 23, 2019",14.28%
"Aug. 22, 2019",17.94%
"Aug. 21, 2019",16.67%
"Aug. 20, 2019",16.07%
"Aug. 19, 2019",16.03%
"Aug. 16, 2019",14.56%
"Aug. 15, 2019",12.81%
"Aug. 14, 2019",14.17%
"Aug. 13, 2019",18.44%
"Aug. 12, 2019",17.59%
"Aug. 9, 2019",21.14%
"Aug. 8, 2019",21.98%
"Aug. 7, 2019",19.74%
"Aug. 6, 2019",19.55%
"Aug. 5, 2019",16.72%
"Aug. 2, 2019",23.09%
"Aug. 1, 2019",23.28%
"July 31, 2019",24.11%
"July 30, 2019",25.69%
"July 29, 2019",26.08%
"July 26, 2019",25.71%
"July 25, 2019",30.30%
"July 24, 2019",27.70%
"July 23, 2019",28.36%
"July 22, 2019",26.46%
"July 19, 2019",25.35%
"July 18, 2019",24.47%
"July 17, 2019",23.32%
"July 16, 2019",26.25%
"July 15, 2019",26.28%
"July 12, 2019",27.96%
"July 11, 2019",26.34%
"July 10, 2019",25.84%
"July 9, 2019",25.79%
"July 8, 2019",26.25%
"July 5, 2019",31.72%
"July 3, 2019",29.47%
"July 2, 2019",28.45%
"July 1, 2019",27.85%
"June 28, 2019",31.48%
"June 27, 2019",32.67%
"June 26, 2019",29.19%
"June 25, 2019",30.47%
"June 24, 2019",31.64%
"June 21, 2019",26.76%
"June 20, 2019",27.86%
"June 19, 2019",25.26%
"June 18, 2019",25.12%
"June 17, 2019",22.76%
"June 14, 2019",23.83%
"June 13, 2019",23.32%
"June 12, 2019",21.64%
"June 11, 2019",20.53%
"June 10, 2019",25.50%
"June 7, 2019",30.26%
"June 6, 2019",29.90%
"June 5, 2019",30.80%
"June 4, 2019",28.82%
"June 3, 2019",26.32%
"May 31, 2019",25.57%
"May 30, 2019",27.43%
"May 29, 2019",28.49%
"May 28, 2019",28.94%
"May 24, 2019",31.52%
"May 23, 2019",31.90%
"May 22, 2019",36.64%
"May 21, 2019",37.27%
"May 20, 2019",34.69%
"May 17, 2019",33.67%
"May 16, 2019",32.83%
"May 15, 2019",33.62%
"May 14, 2019",33.62%
"May 13, 2019",31.60%
"May 10, 2019",34.27%
"May 9, 2019",36.74%
"May 8, 2019",35.55%
"May 7, 2019",33.94%
"May 6, 2019",38.65%
"May 3, 2019",38.68%
"May 2, 2019",33.95%
"May 1, 2019",35.65%
"April 30, 2019",36.64%
"April 29, 2019",36.17%
"April 26, 2019",34.33%
"April 25, 2019",32.82%
"April 24, 2019",32.06%
"April 23, 2019",32.47%
"April 22, 2019",29.53%
"April 18, 2019",30.31%
"April 17, 2019",29.86%
"April 16, 2019",29.43%
"April 15, 2019",28.67%
"April 12, 2019",31.26%
"April 11, 2019",30.04%
"April 10, 2019",29.94%
"April 9, 2019",30.53%
"April 8, 2019",31.82%
"April 5, 2019",33.91%
"April 4, 2019",32.34%
"April 3, 2019",31.35%
"April 2, 2019",31.94%
"April 1, 2019",33.23%
"March 29, 2019",28.74%
"March 28, 2019",28.67%
"March 27, 2019",27.50%
"March 26, 2019",27.34%
"March 25, 2019",26.59%
"March 22, 2019",26.85%
"March 21, 2019",27.94%
"March 20, 2019",26.51%
"March 19, 2019",27.72%
"March 18, 2019",28.12%
"March 15, 2019",30.77%
"March 14, 2019",31.04%
"March 13, 2019",30.89%
"March 12, 2019",28.86%
"March 11, 2019",30.24%
"March 8, 2019",27.99%
"March 7, 2019",28.42%
"March 6, 2019",29.27%
"March 5, 2019",29.84%
"March 4, 2019",29.63%
"March 1, 2019",32.32%
"Feb. 28, 2019",28.64%
"Feb. 27, 2019",29.90%
"Feb. 26, 2019",30.20%
"Feb. 25, 2019",30.79%
"Feb. 22, 2019",38.32%
"Feb. 21, 2019",43.17%
"Feb. 20, 2019",45.56%
"Feb. 19, 2019",45.80%
"Feb. 15, 2019",48.64%
"Feb. 14, 2019",44.42%
"Feb. 13, 2019",44.76%
"Feb. 12, 2019",44.25%
"Feb. 11, 2019",44.96%
"Feb. 8, 2019",41.15%
"Feb. 7, 2019",37.43%
"Feb. 6, 2019",38.16%
"Feb. 5, 2019",37.49%
"Feb. 4, 2019",35.20%
"Feb. 1, 2019",35.88%
"Jan. 31, 2019",34.64%
"Jan. 30, 2019",35.84%
"Jan. 29, 2019",34.38%
"Jan. 28, 2019",33.12%
"Jan. 25, 2019",36.41%
"Jan. 24, 2019",33.83%
"Jan. 23, 2019",35.54%
"Jan. 22, 2019",28.62%
"Jan. 18, 2019",33.01%
"Jan. 17, 2019",31.69%
"Jan. 16, 2019",29.48%
"Jan. 15, 2019",29.70%
"Jan. 14, 2019",24.54%
"Jan. 11, 2019",21.49%
"Jan. 10, 2019",22.14%
"Jan. 9, 2019",20.93%
"Jan. 8, 2019",20.46%
"Jan. 7, 2019",16.40%
"Jan. 4, 2019",11.98%
"Jan. 3, 2019",7.71%
"Jan. 2, 2019",12.73%
"Dec. 31, 2018",10.84%
"Dec. 28, 2018",9.63%
"Dec. 27, 2018",9.82%
"Dec. 26, 2018",10.08%
"Dec. 24, 2018",5.98%
"Dec. 21, 2018",13.43%
"Dec. 20, 2018",18.71%
"Dec. 19, 2018",23.24%
"Dec. 18, 2018",25.38%
"Dec. 17, 2018",22.84%
"Dec. 14, 2018",27.70%
"Dec. 13, 2018",27.81%
"Dec. 12, 2018",28.25%
"Dec. 11, 2018",27.47%
"Dec. 10, 2018",27.21%
"Dec. 7, 2018",24.54%
"Dec. 6, 2018",26.87%
"Dec. 4, 2018",26.26%
"Dec. 3, 2018",30.52%
"Nov. 30, 2018",26.85%
"Nov. 29, 2018",25.21%
"Nov. 28, 2018",26.79%
"Nov. 27, 2018",26.74%
"Nov. 26, 2018",31.57%
"Nov. 23, 2018",31.55%
"Nov. 21, 2018",27.99%
"Nov. 20, 2018",28.28%
"Nov. 19, 2018",30.06%
"Nov. 16, 2018",33.02%
"Nov. 15, 2018",34.46%
"Nov. 14, 2018",33.59%
"Nov. 13, 2018",33.83%
"Nov. 12, 2018",29.31%
"Nov. 9, 2018",31.16%
"Nov. 8, 2018",30.30%
"Nov. 7, 2018",29.51%
"Nov. 6, 2018",26.92%
"Nov. 5, 2018",26.24%
"Nov. 2, 2018",28.21%
"Nov. 1, 2018",29.64%
"Oct. 31, 2018",26.22%
"Oct. 30, 2018",24.60%
"Oct. 29, 2018",22.25%
"Oct. 26, 2018",22.95%
"Oct. 25, 2018",23.63%
"Oct. 24, 2018",21.32%
"Oct. 23, 2018",29.22%
"Oct. 22, 2018",26.67%
"Oct. 19, 2018",39.79%
"Oct. 18, 2018",38.65%
"Oct. 17, 2018",39.86%
"Oct. 16, 2018",42.48%
"Oct. 15, 2018",39.87%
"Oct. 12, 2018",35.84%
"Oct. 11, 2018",35.65%
"Oct. 10, 2018",37.49%
"Oct. 9, 2018",42.48%
"Oct. 8, 2018",47.98%
"Oct. 5, 2018",50.73%
"Oct. 4, 2018",56.39%
"Oct. 3, 2018",57.09%
"Oct. 2, 2018",57.57%
"Oct. 1, 2018",59.48%
"Sept. 28, 2018",61.02%
"Sept. 27, 2018",60.00%
"Sept. 26, 2018",59.86%
"Sept. 25, 2018",60.03%
"Sept. 24, 2018",61.64%
"Sept. 21, 2018",55.19%
"Sept. 20, 2018",55.76%
"Sept. 19, 2018",54.28%
"Sept. 18, 2018",53.27%
"Sept. 17, 2018",47.64%
"Sept. 14, 2018",50.06%
"Sept. 13, 2018",46.78%
"Sept. 12, 2018",45.01%
"Sept. 11, 2018",44.71%
"Sept. 10, 2018",46.23%
"Sept. 7, 2018",45.58%
"Sept. 6, 2018",47.24%
"Sept. 5, 2018",46.43%
"Sept. 4, 2018",45.46%
"Aug. 31, 2018",43.76%
"Aug. 30, 2018",42.20%
"Aug. 29, 2018",43.31%
"Aug. 28, 2018",44.25%
"Aug. 27, 2018",45.13%
"Aug. 24, 2018",46.76%
"Aug. 23, 2018",42.59%
"Aug. 22, 2018",43.25%
"Aug. 21, 2018",46.20%
"Aug. 20, 2018",41.04%
"Aug. 17, 2018",35.31%
"Aug. 16, 2018",35.07%
"Aug. 15, 2018",33.49%
"Aug. 14, 2018",34.16%
"Aug. 13, 2018",34.36%
"Aug. 10, 2018",33.70%
"Aug. 9, 2018",36.58%
"Aug. 8, 2018",37.05%
"Aug. 7, 2018",36.83%
"Aug. 6, 2018",35.32%
"Aug. 3, 2018",34.67%
"Aug. 2, 2018",33.71%
"Aug. 1, 2018",34.48%
"July 31, 2018",35.32%
"July 30, 2018",32.14%
"July 27, 2018",36.07%
"July 26, 2018",36.78%
"July 25, 2018",35.69%
"July 24, 2018",35.17%
"July 23, 2018",27.91%
"July 20, 2018",17.90%
"July 19, 2018",17.72%
"July 18, 2018",18.92%
"July 17, 2018",18.03%
"July 16, 2018",15.93%
"July 13, 2018",16.07%
"July 12, 2018",15.58%
"July 11, 2018",13.34%
"July 10, 2018",15.32%
"July 9, 2018",16.31%
"July 6, 2018",14.67%
"July 5, 2018",14.05%
"July 3, 2018",14.02%
"July 2, 2018",14.12%
"June 29, 2018",12.10%
"June 28, 2018",9.76%
"June 27, 2018",9.55%
"June 26, 2018",10.68%
"June 25, 2018",9.98%
"June 22, 2018",8.32%
"June 21, 2018",7.48%
"June 20, 2018",9.11%
"June 19, 2018",8.84%
"June 18, 2018",10.00%
"June 15, 2018",10.73%
"June 14, 2018",7.94%
"June 13, 2018",7.94%
"June 12, 2018",8.72%
"June 11, 2018",8.32%
"June 8, 2018",9.84%
"June 7, 2018",9.04%
"June 6, 2018",8.39%
"June 5, 2018",7.65%
"June 4, 2018",7.81%
"June 1, 2018",7.53%
"May 31, 2018",6.53%
"May 30, 2018",7.71%
"May 29, 2018",6.78%
"May 25, 2018",7.09%
"May 24, 2018",7.40%
"May 23, 2018",7.55%
"May 22, 2018",7.80%
"May 21, 2018",7.50%
"May 18, 2018",5.64%
"May 17, 2018",5.16%
"May 16, 2018",5.31%
"May 15, 2018",5.11%
"May 14, 2018",4.90%
"May 11, 2018",5.76%
"May 10, 2018",4.79%
"May 9, 2018",3.95%
"May 8, 2018",2.84%
"May 7, 2018",4.18%
"May 4, 2018",2.63%
"May 3, 2018",1.96%
"May 2, 2018",2.65%
"May 1, 2018",3.05%
"April 30, 2018",5.63%
"April 27, 2018",5.81%
"April 26, 2018",5.73%
"April 25, 2018",4.55%
"April 24, 2018",5.11%
"April 23, 2018",5.29%
"April 20, 2018",5.64%
"April 19, 2018",7.59%
"April 18, 2018",8.42%
"April 17, 2018",8.18%
"April 16, 2018",5.39%
"April 13, 2018",4.51%
"April 12, 2018",4.04%
"April 11, 2018",3.37%
"April 10, 2018",3.80%
"April 9, 2018",3.68%
"April 6, 2018",4.16%
"April 5, 2018",7.37%
"April 4, 2018",7.38%
"April 3, 2018",6.64%
"April 2, 2018",5.42%
"March 29, 2018",7.63%
"March 28, 2018",6.46%
"March 27, 2018",7.17%
"March 26, 2018",9.13%
"March 23, 2018",3.06%
"March 22, 2018",3.86%
"March 21, 2018",6.31%
"March 20, 2018",6.45%
"March 19, 2018",6.55%
"March 16, 2018",6.88%
"March 15, 2018",8.85%
"March 14, 2018",9.13%
"March 13, 2018",9.61%
"March 12, 2018",8.46%
"March 9, 2018",10.12%
"March 8, 2018",9.91%
"March 7, 2018",9.63%
"March 6, 2018",10.20%
"March 5, 2018",9.04%
"March 2, 2018",5.48%
"March 1, 2018",6.88%
"Feb. 28, 2018",10.52%
"Feb. 27, 2018",9.84%
"Feb. 26, 2018",10.43%
"Feb. 23, 2018",7.62%
"Feb. 22, 2018",7.63%
"Feb. 21, 2018",4.15%
"Feb. 20, 2018",1.89%
"Feb. 16, 2018",6.61%
"Feb. 15, 2018",7.22%
"Feb. 14, 2018",4.49%
"Feb. 13, 2018",3.73%
"Feb. 12, 2018",6.51%
"Feb. 9, 2018",4.79%
"Feb. 8, 2018",6.40%
"Feb. 7, 2018",10.15%
"Feb. 6, 2018",8.35%
"Feb. 5, 2018",5.94%
"Feb. 2, 2018",15.47%
"Feb. 1, 2018",20.51%
"Jan. 31, 2018",20.24%
"Jan. 30, 2018",18.92%
"Jan. 29, 2018",17.36%
"Jan. 26, 2018",16.19%
"Jan. 25, 2018",14.81%
"Jan. 24, 2018",13.09%
"Jan. 23, 2018",13.38%
"Jan. 22, 2018",12.25%
"Jan. 19, 2018",17.00%
"Jan. 18, 2018",15.89%
"Jan. 17, 2018",15.73%
"Jan. 16, 2018",15.34%
"Jan. 12, 2018",19.34%
"Jan. 11, 2018",18.39%
"Jan. 10, 2018",18.31%
"Jan. 9, 2018",17.76%
"Jan. 8, 2018",15.85%
"Jan. 5, 2018",16.31%
"Jan. 4, 2018",13.40%
"Jan. 3, 2018",13.04%
"Jan. 2, 2018",11.40%
"Dec. 29, 2017",9.16%
"Dec. 28, 2017",9.28%
"Dec. 27, 2017",8.82%
"Dec. 26, 2017",8.44%
"Dec. 22, 2017",8.61%
"Dec. 21, 2017",10.14%
"Dec. 20, 2017",9.87%
"Dec. 19, 2017",9.68%
"Dec. 18, 2017",8.34%
"Dec. 15, 2017",12.74%
"Dec. 14, 2017",10.35%
"Dec. 13, 2017",10.83%
"Dec. 12, 2017",10.10%
"Dec. 11, 2017",8.12%
"Dec. 8, 2017",8.63%
"Dec. 7, 2017",9.98%
"Dec. 6, 2017",8.90%
"Dec. 5, 2017",8.09%
"Dec. 4, 2017",7.94%
"Dec. 1, 2017",9.51%
"Nov. 30, 2017",10.33%
"Nov. 29, 2017",7.34%
"Nov. 28, 2017",6.93%
"Nov. 27, 2017",6.32%
"Nov. 24, 2017",7.46%
"Nov. 22, 2017",5.83%
"Nov. 21, 2017",6.11%
"Nov. 20, 2017",6.95%
"Nov. 17, 2017",8.53%
"Nov. 16, 2017",9.72%
"Nov. 15, 2017",9.42%
"Nov. 14, 2017",10.56%
"Nov. 13, 2017",8.26%
"Nov. 10, 2017",8.36%
"Nov. 9, 2017",8.52%
"Nov. 8, 2017",10.27%
"Nov. 7, 2017",10.70%
"Nov. 6, 2017",10.88%
"Nov. 3, 2017",13.89%
"Nov. 2, 2017",13.51%
"Nov. 1, 2017",12.26%
"Oct. 31, 2017",11.93%
"Oct. 30, 2017",12.69%
"Oct. 27, 2017",14.28%
"Oct. 26, 2017",15.52%
"Oct. 25, 2017",14.61%
"Oct. 24, 2017",15.33%
"Oct. 23, 2017",17.16%
"Oct. 20, 2017",19.17%
"Oct. 19, 2017",17.69%
"Oct. 18, 2017",17.38%
"Oct. 17, 2017",17.56%
"Oct. 16, 2017",19.93%
"Oct. 13, 2017",19.54%
"Oct. 12, 2017",18.89%
"Oct. 11, 2017",17.82%
"Oct. 10, 2017",18.19%
"Oct. 9, 2017",18.70%
"Oct. 6, 2017",13.44%
"Oct. 5, 2017",13.17%
"Oct. 4, 2017",12.65%
"Oct. 3, 2017",12.73%
"Oct. 2, 2017",13.89%
"Sept. 29, 2017",10.47%
"Sept. 28, 2017",10.07%
"Sept. 27, 2017",11.35%
"Sept. 26, 2017",9.01%
"Sept. 25, 2017",9.38%
"Sept. 22, 2017",8.02%
"Sept. 21, 2017",5.58%
"Sept. 20, 2017",5.21%
"Sept. 19, 2017",4.79%
"Sept. 18, 2017",3.92%
"Sept. 15, 2017",4.39%
"Sept. 14, 2017",4.42%
"Sept. 13, 2017",1.78%
"Sept. 12, 2017",1.39%
"Sept. 11, 2017",1.04%
"Sept. 8, 2017",0.87%
"Sept. 7, 2017",1.18%
"Sept. 6, 2017",0.84%
"Sept. 5, 2017",2.31%
"Sept. 1, 2017",9.21%
"Aug. 31, 2017",10.87%
"Aug. 30, 2017",10.76%
"Aug. 29, 2017",9.93%
"Aug. 28, 2017",5.70%
"Aug. 25, 2017",4.78%
"Aug. 24, 2017",5.40%
"Aug. 23, 2017",6.98%
"Aug. 22, 2017",5.76%
"Aug. 21, 2017",4.74%
"Aug. 18, 2017",6.84%
"Aug. 17, 2017",9.91%
"Aug. 16, 2017",11.71%
"Aug. 15, 2017",9.78%
"Aug. 14, 2017",10.76%
"Aug. 11, 2017",10.57%
"Aug. 10, 2017",10.19%
"Aug. 9, 2017",10.61%
"Aug. 8, 2017",11.54%
"Aug. 7, 2017",13.72%
"Aug. 4, 2017",15.65%
"Aug. 3, 2017",15.61%
"Aug. 2, 2017",14.89%
"Aug. 1, 2017",13.49%
"July 31, 2017",12.76%
"July 28, 2017",9.07%
"July 27, 2017",9.01%
"July 26, 2017",9.79%
"July 25, 2017",10.60%
"July 24, 2017",13.02%
"July 21, 2017",9.30%
"July 20, 2017",7.82%
"July 19, 2017",8.37%
"July 18, 2017",7.98%
"July 17, 2017",9.17%
"July 14, 2017",7.43%
"July 13, 2017",7.83%
"July 12, 2017",8.39%
"July 11, 2017",8.24%
"July 10, 2017",8.41%
"July 7, 2017",6.52%
"July 6, 2017",5.51%
"July 5, 2017",6.28%
"July 3, 2017",5.67%
"June 30, 2017",5.77%
"June 29, 2017",4.35%
"June 28, 2017",5.08%
"June 27, 2017",4.30%
"June 26, 2017",5.29%
"June 23, 2017",4.35%
"June 22, 2017",3.54%
"June 21, 2017",3.19%
"June 20, 2017",2.98%
"June 19, 2017",3.63%
"June 16, 2017",3.05%
"June 15, 2017",3.39%
"June 14, 2017",2.76%
"June 13, 2017",2.80%
"June 12, 2017",2.59%
"June 9, 2017",0.46%
"June 8, 2017",0.87%
"June 7, 2017",0.74%
"June 6, 2017",1.03%
"June 5, 2017",2.38%
"June 2, 2017",4.02%
"June 1, 2017",4.79%
"May 31, 2017",4.35%
"May 30, 2017",4.35%
"May 26, 2017",5.46%
"May 25, 2017",5.81%
"May 24, 2017",5.66%
"May 23, 2017",5.65%
"May 22, 2017",5.75%
"May 19, 2017",5.34%
"May 18, 2017",4.18%
"May 17, 2017",4.36%
"May 16, 2017",5.95%
"May 15, 2017",4.51%
"May 12, 2017",1.85%
"May 11, 2017",3.67%
"May 10, 2017",3.44%
"May 9, 2017",3.82%
"May 8, 2017",3.47%
"May 5, 2017",3.88%
"May 4, 2017",3.84%
"May 3, 2017",3.24%
"May 2, 2017",2.40%
"May 1, 2017",1.82%
"April 28, 2017",1.10%
"April 27, 2017",1.34%
"April 26, 2017",0.84%
"April 25, 2017",-0.29%
"April 24, 2017",-2.24%
"April 21, 2017",-2.80%
"April 20, 2017",-3.90%
"April 19, 2017",-4.77%
"April 18, 2017",-4.23%
"April 17, 2017",-4.47%
"April 13, 2017",-1.62%
"April 12, 2017",-1.48%
"April 11, 2017",-0.69%
"April 10, 2017",-1.47%
"April 7, 2017",-2.75%
"April 6, 2017",-4.88%
"April 5, 2017",-4.81%
"April 4, 2017",-4.39%
"April 3, 2017",-6.55%
"March 31, 2017",-3.96%
"March 30, 2017",-2.06%
"March 29, 2017",-2.40%
"March 28, 2017",-1.80%
"March 27, 2017",-1.73%
"March 24, 2017",-1.71%
"March 23, 2017",-2.38%
"March 22, 2017",-2.30%
"March 21, 2017",-2.10%
"March 20, 2017",-0.23%
"March 17, 2017",-0.84%
"March 16, 2017",-0.23%
"March 15, 2017",0.43%
"March 14, 2017",-0.68%
"March 13, 2017",-0.51%
"March 10, 2017",-4.78%
"March 9, 2017",-5.39%
"March 8, 2017",-5.54%
"March 7, 2017",-5.10%
"March 6, 2017",-5.18%
"March 3, 2017",-3.79%
"March 2, 2017",-3.70%
"March 1, 2017",-2.85%
"Feb. 28, 2017",-3.82%
"Feb. 27, 2017",-3.26%
"Feb. 24, 2017",-3.46%
"Feb. 23, 2017",-2.85%
"Feb. 22, 2017",-2.36%
"Feb. 21, 2017",-2.50%
"Feb. 17, 2017",-1.51%
"Feb. 16, 2017",-1.58%
"Feb. 15, 2017",-1.72%
"Feb. 14, 2017",-2.02%
"Feb. 13, 2017",-1.13%
"Feb. 10, 2017",-0.49%
"Feb. 9, 2017",-0.58%
"Feb. 8, 2017",-0.30%
"Feb. 7, 2017",0.47%
"Feb. 6, 2017",1.12%
"Feb. 3, 2017",-0.46%
"Feb. 2, 2017",-4.96%
"Feb. 1, 2017",-5.12%
"Jan. 31, 2017",-3.82%
"Jan. 30, 2017",-4.80%
"Jan. 27, 2017",-3.59%
"Jan. 26, 2017",-1.29%
"Jan. 25, 2017",-0.75%
"Jan. 24, 2017",-0.17%
"Jan. 23, 2017",-3.92%
"Jan. 20, 2017",-2.99%
"Jan. 19, 2017",-3.05%
"Jan. 18, 2017",-3.32%
"Jan. 17, 2017",-3.71%
"Jan. 13, 2017",-2.29%
"Jan. 12, 2017",-2.64%
"Jan. 11, 2017",-2.49%
"Jan. 10, 2017",-2.26%
"Jan. 9, 2017",-1.94%
"Jan. 6, 2017",-0.21%
"Jan. 5, 2017",-1.37%
"Jan. 4, 2017",-1.77%
"Jan. 3, 2017",-1.83%
"Dec. 30, 2016",-2.76%
"Dec. 29, 2016",-1.99%
"Dec. 28, 2016",-2.31%
"Dec. 27, 2016",-1.61%
"Dec. 23, 2016",-0.15%
"Dec. 22, 2016",-0.18%
"Dec. 21, 2016",-0.15%
"Dec. 20, 2016",-0.01%
"Dec. 19, 2016",1.21%
"Dec. 16, 2016",-0.01%
"Dec. 15, 2016",0.73%
"Dec. 14, 2016",1.79%
"Dec. 13, 2016",2.76%
"Dec. 12, 2016",2.13%
"Dec. 9, 2016",-1.25%
"Dec. 8, 2016",-2.42%
"Dec. 7, 2016",-1.30%
"Dec. 6, 2016",-3.32%
"Dec. 5, 2016",-1.49%
"Dec. 2, 2016",-1.89%
"Dec. 1, 2016",-3.05%
"Nov. 30, 2016",-2.83%
"Nov. 29, 2016",-1.82%
"Nov. 28, 2016",-2.74%
"Nov. 25, 2016",-1.39%
"Nov. 23, 2016",-1.90%
"Nov. 22, 2016",-2.96%
"Nov. 21, 2016",-2.66%
"Nov. 18, 2016",-2.41%
"Nov. 17, 2016",-1.74%
"Nov. 16, 2016",-1.50%
"Nov. 15, 2016",-0.84%
"Nov. 14, 2016",-0.76%
"Nov. 11, 2016",0.72%
"Nov. 10, 2016",-0.13%
"Nov. 9, 2016",-3.45%
"Nov. 8, 2016",-4.77%
"Nov. 7, 2016",-3.93%
"Nov. 4, 2016",-6.16%
"Nov. 3, 2016",-6.01%
"Nov. 2, 2016",-5.55%
"Nov. 1, 2016",-5.12%
"Oct. 31, 2016",-3.81%
"Oct. 28, 2016",-3.92%
"Oct. 27, 2016",-6.93%
"Oct. 26, 2016",-6.05%
"Oct. 25, 2016",-5.73%
"Oct. 24, 2016",-7.04%
"Oct. 21, 2016",-8.32%
"Oct. 20, 2016",-7.84%
"Oct. 19, 2016",-7.41%
"Oct. 18, 2016",-7.19%
"Oct. 17, 2016",-7.69%
"Oct. 14, 2016",-6.30%
"Oct. 13, 2016",-6.69%
"Oct. 12, 2016",-7.55%
"Oct. 11, 2016",-7.70%
"Oct. 10, 2016",-5.61%
"Oct. 7, 2016",-3.32%
"Oct. 6, 2016",-2.10%
"Oct. 5, 2016",-1.94%
"Oct. 4, 2016",-2.72%
"Oct. 3, 2016",-1.22%
"Sept. 30, 2016",-5.77%
