date,one_year_return
"April 13, 2018",9.47%
"April 12, 2018",9.81%
"April 11, 2018",8.23%
"April 10, 2018",8.93%
"April 9, 2018",8.17%
"April 6, 2018",9.21%
"April 5, 2018",11.79%
"April 4, 2018",11.31%
"April 3, 2018",11.60%
"April 2, 2018",10.04%
"March 29, 2018",12.28%
"March 28, 2018",10.39%
"March 27, 2018",12.03%
"March 26, 2018",13.27%
"March 23, 2018",9.36%
"March 22, 2018",10.85%
"March 21, 2018",13.23%
"March 20, 2018",12.03%
"March 19, 2018",12.12%
"March 16, 2018",14.23%
"March 15, 2018",14.30%
"March 14, 2018",15.87%
"March 13, 2018",15.88%
"March 12, 2018",17.26%
"March 9, 2018",19.78%
"March 8, 2018",17.46%
"March 7, 2018",16.61%
"March 6, 2018",17.87%
"March 5, 2018",17.24%
"March 2, 2018",15.31%
"March 1, 2018",14.62%
"Feb. 28, 2018",19.72%
"Feb. 27, 2018",18.70%
"Feb. 26, 2018",20.46%
"Feb. 23, 2018",18.79%
"Feb. 22, 2018",18.57%
"Feb. 21, 2018",14.90%
"Feb. 20, 2018",12.76%
"Feb. 16, 2018",15.34%
"Feb. 15, 2018",16.16%
"Feb. 14, 2018",13.56%
"Feb. 13, 2018",12.27%
"Feb. 12, 2018",14.71%
"Feb. 9, 2018",13.57%
"Feb. 8, 2018",15.47%
"Feb. 7, 2018",18.62%
"Feb. 6, 2018",17.28%
"Feb. 5, 2018",16.04%
"Feb. 2, 2018",24.22%
"Feb. 1, 2018",27.86%
"Jan. 31, 2018",25.84%
"Jan. 30, 2018",25.03%
"Jan. 29, 2018",24.59%
"Jan. 26, 2018",25.03%
"Jan. 25, 2018",24.14%
"Jan. 24, 2018",21.57%
"Jan. 23, 2018",23.28%
"Jan. 22, 2018",22.04%
"Jan. 19, 2018",22.73%
"Jan. 18, 2018",21.91%
"Jan. 17, 2018",22.23%
"Jan. 16, 2018",21.55%
"Jan. 12, 2018",23.24%
"Jan. 11, 2018",21.61%
"Jan. 10, 2018",21.25%
"Jan. 9, 2018",20.42%
"Jan. 8, 2018",18.01%
"Jan. 5, 2018",18.16%
"Jan. 4, 2018",17.63%
"Jan. 3, 2018",17.33%
"Jan. 2, 2018",16.91%
"Dec. 29, 2017",15.40%
"Dec. 28, 2017",16.27%
"Dec. 27, 2017",14.96%
"Dec. 26, 2017",14.90%
"Dec. 22, 2017",15.18%
"Dec. 21, 2017",15.22%
"Dec. 20, 2017",14.78%
"Dec. 19, 2017",14.40%
"Dec. 18, 2017",16.76%
"Dec. 15, 2017",16.68%
"Dec. 14, 2017",13.26%
"Dec. 13, 2017",12.68%
"Dec. 12, 2017",11.86%
"Dec. 11, 2017",12.31%
"Dec. 8, 2017",13.26%
"Dec. 7, 2017",11.60%
"Dec. 6, 2017",12.82%
"Dec. 5, 2017",11.98%
"Dec. 4, 2017",10.92%
"Dec. 1, 2017",11.76%
"Nov. 30, 2017",12.75%
"Nov. 29, 2017",8.56%
"Nov. 28, 2017",8.54%
"Nov. 27, 2017",7.67%
"Nov. 24, 2017",8.14%
"Nov. 22, 2017",9.15%
"Nov. 21, 2017",9.54%
"Nov. 20, 2017",9.28%
"Nov. 17, 2017",9.21%
"Nov. 16, 2017",10.22%
"Nov. 15, 2017",9.18%
"Nov. 14, 2017",10.14%
"Nov. 13, 2017",7.54%
"Nov. 10, 2017",8.95%
"Nov. 9, 2017",12.94%
"Nov. 8, 2017",16.36%
"Nov. 7, 2017",17.18%
"Nov. 6, 2017",18.81%
"Nov. 3, 2017",19.81%
"Nov. 2, 2017",19.62%
"Nov. 1, 2017",17.75%
"Oct. 31, 2017",17.18%
"Oct. 30, 2017",17.66%
"Oct. 27, 2017",18.99%
"Oct. 26, 2017",18.73%
"Oct. 25, 2017",17.39%
"Oct. 24, 2017",20.32%
"Oct. 23, 2017",22.52%
"Oct. 20, 2017",21.79%
"Oct. 19, 2017",19.78%
"Oct. 18, 2017",19.19%
"Oct. 17, 2017",19.71%
"Oct. 16, 2017",18.82%
"Oct. 13, 2017",18.90%
"Oct. 12, 2017",20.11%
"Oct. 11, 2017",19.22%
"Oct. 10, 2017",18.14%
"Oct. 9, 2017",17.95%
"Oct. 6, 2017",15.82%
"Oct. 5, 2017",15.57%
"Oct. 4, 2017",15.97%
"Oct. 3, 2017",14.92%
"Oct. 2, 2017",15.73%
"Sept. 29, 2017",14.86%
"Sept. 28, 2017",13.18%
"Sept. 27, 2017",14.49%
"Sept. 26, 2017",12.22%
"Sept. 25, 2017",11.44%
"Sept. 22, 2017",11.66%
"Sept. 21, 2017",12.30%
"Sept. 20, 2017",13.83%
"Sept. 19, 2017",13.15%
"Sept. 18, 2017",12.66%
"Sept. 15, 2017",10.10%
"Sept. 14, 2017",11.29%
"Sept. 13, 2017",7.78%
"Sept. 12, 2017",5.60%
"Sept. 11, 2017",6.78%
"Sept. 8, 2017",3.59%
"Sept. 7, 2017",3.90%
"Sept. 6, 2017",3.40%
"Sept. 5, 2017",4.00%
"Sept. 1, 2017",10.49%
"Aug. 31, 2017",12.49%
"Aug. 30, 2017",11.41%
"Aug. 29, 2017",9.94%
"Aug. 28, 2017",7.47%
"Aug. 25, 2017",6.82%
"Aug. 24, 2017",6.80%
"Aug. 23, 2017",8.36%
"Aug. 22, 2017",6.63%
"Aug. 21, 2017",5.63%
"Aug. 18, 2017",5.63%
"Aug. 17, 2017",6.57%
"Aug. 16, 2017",8.10%
"Aug. 15, 2017",5.72%
"Aug. 14, 2017",7.61%
"Aug. 11, 2017",7.06%
"Aug. 10, 2017",7.99%
"Aug. 9, 2017",8.18%
"Aug. 8, 2017",9.65%
"Aug. 7, 2017",10.01%
"Aug. 4, 2017",14.23%
"Aug. 3, 2017",13.93%
"Aug. 2, 2017",13.25%
"Aug. 1, 2017",11.17%
"July 31, 2017",10.14%
"July 28, 2017",10.49%
"July 27, 2017",10.21%
"July 26, 2017",10.80%
"July 25, 2017",15.07%
"July 24, 2017",17.12%
"July 21, 2017",16.67%
"July 20, 2017",15.48%
"July 19, 2017",16.53%
"July 18, 2017",16.25%
"July 17, 2017",16.69%
"July 14, 2017",17.38%
"July 13, 2017",17.11%
"July 12, 2017",18.38%
"July 11, 2017",18.83%
"July 10, 2017",18.72%
"July 7, 2017",20.24%
"July 6, 2017",20.23%
"July 5, 2017",22.03%
"July 3, 2017",18.84%
"June 30, 2017",19.07%
"June 29, 2017",21.08%
"June 28, 2017",23.70%
"June 27, 2017",25.08%
"June 26, 2017",23.24%
"June 23, 2017",19.44%
"June 22, 2017",20.54%
"June 21, 2017",19.87%
"June 20, 2017",19.48%
"June 19, 2017",20.41%
"June 16, 2017",19.10%
"June 15, 2017",20.10%
"June 14, 2017",18.60%
"June 13, 2017",18.62%
"June 12, 2017",17.53%
"June 9, 2017",17.90%
"June 8, 2017",17.51%
"June 7, 2017",18.07%
"June 6, 2017",18.51%
"June 5, 2017",20.46%
"June 2, 2017",21.16%
"June 1, 2017",21.37%
"May 31, 2017",20.58%
"May 30, 2017",20.36%
"May 26, 2017",21.35%
"May 25, 2017",21.86%
"May 24, 2017",22.19%
"May 23, 2017",23.43%
"May 22, 2017",22.76%
"May 19, 2017",22.99%
"May 18, 2017",20.22%
"May 17, 2017",19.51%
"May 16, 2017",19.23%
"May 15, 2017",20.59%
"May 12, 2017",19.09%
"May 11, 2017",19.37%
"May 10, 2017",18.46%
"May 9, 2017",21.35%
"May 8, 2017",19.74%
"May 5, 2017",21.00%
"May 4, 2017",20.19%
"May 3, 2017",17.79%
"May 2, 2017",14.32%
"May 1, 2017",13.94%
"April 28, 2017",14.16%
"April 27, 2017",12.17%
"April 26, 2017",12.79%
"April 25, 2017",11.09%
"April 24, 2017",10.05%
"April 21, 2017",9.07%
"April 20, 2017",7.97%
"April 19, 2017",7.54%
"April 18, 2017",8.02%
"April 17, 2017",8.32%
"April 13, 2017",7.15%
"April 12, 2017",8.89%
"April 11, 2017",10.77%
"April 10, 2017",11.41%
"April 7, 2017",11.99%
"April 6, 2017",12.00%
"April 5, 2017",12.66%
"April 4, 2017",12.69%
"April 3, 2017",11.96%
"March 31, 2017",12.10%
"March 30, 2017",12.17%
"March 29, 2017",11.93%
"March 28, 2017",13.98%
"March 27, 2017",12.89%
"March 24, 2017",12.86%
"March 23, 2017",12.84%
"March 22, 2017",13.45%
"March 21, 2017",13.10%
"March 20, 2017",14.60%
"March 17, 2017",14.78%
"March 16, 2017",15.23%
"March 15, 2017",17.44%
"March 14, 2017",15.49%
"March 13, 2017",16.08%
"March 10, 2017",16.59%
"March 9, 2017",15.87%
"March 8, 2017",15.33%
"March 7, 2017",15.85%
"March 6, 2017",15.11%
"March 3, 2017",16.89%
"March 2, 2017",17.96%
"March 1, 2017",19.60%
"Feb. 28, 2017",15.21%
"Feb. 27, 2017",15.48%
"Feb. 24, 2017",20.14%
"Feb. 23, 2017",22.37%
"Feb. 22, 2017",21.97%
"Feb. 21, 2017",27.51%
"Feb. 17, 2017",27.27%
"Feb. 16, 2017",29.59%
"Feb. 15, 2017",30.20%
"Feb. 14, 2017",29.81%
"Feb. 13, 2017",30.33%
"Feb. 10, 2017",27.70%
"Feb. 9, 2017",26.19%
"Feb. 8, 2017",27.22%
"Feb. 7, 2017",26.65%
"Feb. 6, 2017",26.00%
"Feb. 3, 2017",27.56%
"Feb. 2, 2017",26.86%
"Feb. 1, 2017",23.55%
"Jan. 31, 2017",25.07%
"Jan. 30, 2017",24.50%
"Jan. 27, 2017",27.84%
"Jan. 26, 2017",28.85%
"Jan. 25, 2017",30.69%
"Jan. 24, 2017",29.25%
"Jan. 23, 2017",27.78%
"Jan. 20, 2017",30.60%
"Jan. 19, 2017",29.90%
"Jan. 18, 2017",28.95%
"Jan. 17, 2017",28.42%
"Jan. 13, 2017",24.08%
"Jan. 12, 2017",22.45%
"Jan. 11, 2017",22.65%
"Jan. 10, 2017",23.08%
"Jan. 9, 2017",23.34%
"Jan. 6, 2017",20.87%
"Jan. 5, 2017",16.33%
"Jan. 4, 2017",16.04%
"Jan. 3, 2017",15.36%
"Dec. 30, 2016",13.13%
"Dec. 29, 2016",13.65%
"Dec. 28, 2016",14.67%
"Dec. 27, 2016",15.24%
"Dec. 23, 2016",14.90%
"Dec. 22, 2016",16.43%
"Dec. 21, 2016",18.03%
"Dec. 20, 2016",19.83%
"Dec. 19, 2016",20.01%
"Dec. 16, 2016",14.08%
"Dec. 15, 2016",15.94%
"Dec. 14, 2016",17.46%
"Dec. 13, 2016",18.23%
"Dec. 12, 2016",18.32%
"Dec. 9, 2016",16.60%
"Dec. 8, 2016",15.07%
"Dec. 7, 2016",14.36%
"Dec. 6, 2016",12.22%
"Dec. 5, 2016",12.21%
"Dec. 2, 2016",13.62%
"Dec. 1, 2016",11.15%
"Nov. 30, 2016",12.15%
"Nov. 29, 2016",12.44%
"Nov. 28, 2016",12.04%
"Nov. 25, 2016",11.83%
"Nov. 23, 2016",10.22%
"Nov. 22, 2016",8.88%
"Nov. 21, 2016",8.79%
"Nov. 18, 2016",9.00%
"Nov. 17, 2016",9.38%
"Nov. 16, 2016",9.33%
"Nov. 15, 2016",11.61%
"Nov. 14, 2016",11.80%
"Nov. 11, 2016",10.79%
"Nov. 10, 2016",9.86%
"Nov. 9, 2016",5.17%
"Nov. 8, 2016",2.55%
"Nov. 7, 2016",2.23%
"Nov. 4, 2016",1.00%
"Nov. 3, 2016",1.05%
"Nov. 2, 2016",2.16%
"Nov. 1, 2016",3.66%
"Oct. 31, 2016",3.85%
"Oct. 28, 2016",2.54%
"Oct. 27, 2016",1.20%
"Oct. 26, 2016",0.78%
"Oct. 25, 2016",0.74%
"Oct. 24, 2016",-1.09%
"Oct. 21, 2016",0.71%
"Oct. 20, 2016",3.84%
"Oct. 19, 2016",8.38%
"Oct. 18, 2016",7.52%
"Oct. 17, 2016",7.22%
"Oct. 14, 2016",8.67%
"Oct. 13, 2016",5.91%
"Oct. 12, 2016",3.67%
"Oct. 11, 2016",3.57%
"Oct. 10, 2016",4.83%
"Oct. 7, 2016",7.56%
"Oct. 6, 2016",10.30%
"Oct. 5, 2016",10.83%
"Oct. 4, 2016",12.99%
"Oct. 3, 2016",14.10%
"Sept. 30, 2016",14.17%
"Sept. 29, 2016",14.87%
