date,one_year_return
"Aug. 13, 2019",8.52%
"Aug. 12, 2019",7.22%
"Aug. 9, 2019",7.57%
"Aug. 8, 2019",8.69%
"Aug. 7, 2019",8.30%
"Aug. 6, 2019",8.03%
"Aug. 5, 2019",6.56%
"Aug. 2, 2019",11.54%
"Aug. 1, 2019",12.56%
"July 31, 2019",12.16%
"July 30, 2019",16.43%
"July 29, 2019",14.69%
"July 26, 2019",15.15%
"July 25, 2019",20.46%
"July 24, 2019",22.21%
"July 23, 2019",20.77%
"July 22, 2019",17.89%
"July 19, 2019",14.92%
"July 18, 2019",18.67%
"July 17, 2019",21.72%
"July 16, 2019",24.65%
"July 15, 2019",21.53%
"July 12, 2019",21.53%
"July 11, 2019",20.71%
"July 10, 2019",17.53%
"July 9, 2019",16.73%
"July 8, 2019",19.75%
"July 5, 2019",19.16%
"July 3, 2019",21.26%
"July 2, 2019",17.27%
"July 1, 2019",16.65%
"June 28, 2019",13.96%
"June 27, 2019",13.89%
"June 26, 2019",10.40%
"June 25, 2019",8.98%
"June 24, 2019",6.35%
"June 21, 2019",4.21%
"June 20, 2019",3.96%
"June 19, 2019",4.80%
"June 18, 2019",2.24%
"June 17, 2019",0.89%
"June 14, 2019",1.99%
"June 13, 2019",3.42%
"June 12, 2019",1.65%
"June 11, 2019",-0.02%
"June 10, 2019",1.18%
"June 7, 2019",3.01%
"June 6, 2019",0.96%
"June 5, 2019",0.49%
"June 4, 2019",-1.59%
"June 3, 2019",-4.26%
"May 31, 2019",-4.72%
"May 30, 2019",-2.36%
"May 29, 2019",-1.88%
"May 28, 2019",-3.56%
"May 24, 2019",-0.51%
"May 23, 2019",1.12%
"May 22, 2019",1.01%
"May 21, 2019",1.57%
"May 20, 2019",2.51%
"May 17, 2019",3.37%
"May 16, 2019",3.55%
"May 15, 2019",5.12%
"May 14, 2019",6.07%
"May 13, 2019",3.59%
"May 10, 2019",8.76%
"May 9, 2019",9.63%
"May 8, 2019",7.79%
"May 7, 2019",10.15%
"May 6, 2019",10.30%
"May 3, 2019",11.60%
"May 2, 2019",10.12%
"May 1, 2019",8.42%
"April 30, 2019",11.62%
"April 29, 2019",7.91%
"April 26, 2019",7.49%
"April 25, 2019",3.77%
"April 24, 2019",7.51%
"April 23, 2019",6.65%
"April 22, 2019",4.24%
"April 18, 2019",5.36%
"April 17, 2019",7.11%
"April 16, 2019",7.02%
"April 15, 2019",8.56%
"April 12, 2019",9.57%
"April 11, 2019",13.44%
"April 10, 2019",10.50%
"April 9, 2019",8.35%
"April 8, 2019",8.78%
"April 5, 2019",6.49%
"April 4, 2019",6.24%
"April 3, 2019",6.11%
"April 2, 2019",6.51%
"April 1, 2019",-4.80%
"March 29, 2019",-5.77%
"March 28, 2019",-6.69%
"March 27, 2019",-7.91%
"March 26, 2019",-10.84%
"March 25, 2019",-9.04%
"March 22, 2019",-8.98%
"March 21, 2019",-10.10%
"March 20, 2019",-11.73%
"March 19, 2019",-8.94%
"March 18, 2019",-10.50%
"March 15, 2019",-9.14%
"March 14, 2019",-9.28%
"March 13, 2019",-9.84%
"March 12, 2019",-9.78%
"March 11, 2019",-8.86%
"March 8, 2019",-9.24%
"March 7, 2019",-7.36%
"March 6, 2019",-7.67%
"March 5, 2019",-7.57%
"March 4, 2019",-8.39%
"March 1, 2019",-8.23%
"Feb. 28, 2019",-8.01%
"Feb. 27, 2019",-5.95%
"Feb. 26, 2019",-6.53%
"Feb. 25, 2019",-3.83%
"Feb. 22, 2019",-1.96%
"Feb. 21, 2019",-3.16%
"Feb. 20, 2019",-2.34%
"Feb. 19, 2019",-1.95%
"Feb. 15, 2019",-3.53%
"Feb. 14, 2019",-3.30%
"Feb. 13, 2019",-3.37%
"Feb. 12, 2019",-4.15%
"Feb. 11, 2019",0.30%
"Feb. 8, 2019",-1.48%
"Feb. 7, 2019",-6.39%
"Feb. 6, 2019",-4.86%
"Feb. 5, 2019",-3.77%
"Feb. 4, 2019",-7.84%
"Feb. 1, 2019",-11.52%
"Jan. 31, 2019",-12.93%
"Jan. 30, 2019",-10.42%
"Jan. 29, 2019",-13.52%
"Jan. 28, 2019",-13.12%
"Jan. 25, 2019",-12.99%
"Jan. 24, 2019",-16.34%
"Jan. 23, 2019",-21.07%
"Jan. 22, 2019",-21.67%
"Jan. 18, 2019",-19.07%
"Jan. 17, 2019",-19.26%
"Jan. 16, 2019",-19.97%
"Jan. 15, 2019",-20.06%
"Jan. 14, 2019",-20.19%
"Jan. 11, 2019",-17.02%
"Jan. 10, 2019",-12.76%
"Jan. 9, 2019",-10.52%
"Jan. 8, 2019",-13.19%
"Jan. 7, 2019",-14.51%
"Jan. 4, 2019",-14.19%
"Jan. 3, 2019",-18.10%
"Jan. 2, 2019",-11.72%
"Dec. 31, 2018",-10.89%
"Dec. 28, 2018",-10.95%
"Dec. 27, 2018",-10.01%
"Dec. 26, 2018",-10.67%
"Dec. 24, 2018",-14.40%
"Dec. 21, 2018",-11.74%
"Dec. 20, 2018",-9.44%
"Dec. 19, 2018",-6.85%
"Dec. 18, 2018",-5.56%
"Dec. 17, 2018",-6.61%
"Dec. 14, 2018",-3.15%
"Dec. 13, 2018",-0.15%
"Dec. 12, 2018",4.94%
"Dec. 11, 2018",2.80%
"Dec. 10, 2018",5.35%
"Dec. 7, 2018",4.98%
"Dec. 6, 2018",11.05%
"Dec. 4, 2018",7.62%
"Dec. 3, 2018",15.48%
"Nov. 30, 2018",14.72%
"Nov. 29, 2018",12.98%
"Nov. 28, 2018",16.39%
"Nov. 27, 2018",17.58%
"Nov. 26, 2018",13.17%
"Nov. 23, 2018",13.39%
"Nov. 21, 2018",10.46%
"Nov. 20, 2018",11.29%
"Nov. 19, 2018",12.79%
"Nov. 16, 2018",10.80%
"Nov. 15, 2018",13.72%
"Nov. 14, 2018",15.40%
"Nov. 13, 2018",16.29%
"Nov. 12, 2018",15.97%
"Nov. 9, 2018",15.17%
"Nov. 8, 2018",13.32%
"Nov. 7, 2018",13.78%
"Nov. 6, 2018",9.69%
"Nov. 5, 2018",11.21%
"Nov. 2, 2018",11.48%
"Nov. 1, 2018",11.30%
"Oct. 31, 2018",9.39%
"Oct. 30, 2018",9.52%
"Oct. 29, 2018",5.66%
"Oct. 26, 2018",4.61%
"Oct. 25, 2018",2.81%
"Oct. 24, 2018",-3.14%
"Oct. 23, 2018",2.24%
"Oct. 22, 2018",1.82%
"Oct. 19, 2018",2.14%
"Oct. 18, 2018",0.51%
"Oct. 17, 2018",2.92%
"Oct. 16, 2018",-0.95%
"Oct. 15, 2018",-3.93%
"Oct. 12, 2018",-2.00%
"Oct. 11, 2018",-3.00%
"Oct. 10, 2018",-5.67%
"Oct. 9, 2018",-1.70%
"Oct. 8, 2018",0.25%
"Oct. 5, 2018",1.97%
"Oct. 4, 2018",3.88%
"Oct. 3, 2018",5.99%
"Oct. 2, 2018",13.77%
"Oct. 1, 2018",17.38%
"Sept. 28, 2018",19.71%
"Sept. 27, 2018",21.54%
"Sept. 26, 2018",18.58%
"Sept. 25, 2018",18.17%
"Sept. 24, 2018",18.44%
"Sept. 21, 2018",23.77%
"Sept. 20, 2018",21.00%
"Sept. 19, 2018",20.88%
"Sept. 18, 2018",20.58%
"Sept. 17, 2018",20.12%
"Sept. 14, 2018",20.01%
"Sept. 13, 2018",18.05%
"Sept. 12, 2018",17.03%
"Sept. 11, 2018",19.36%
"Sept. 10, 2018",21.31%
"Sept. 7, 2018",20.67%
"Sept. 6, 2018",19.10%
"Sept. 5, 2018",24.80%
"Sept. 4, 2018",23.91%
"Aug. 31, 2018",23.92%
"Aug. 30, 2018",24.79%
"Aug. 29, 2018",25.53%
"Aug. 28, 2018",25.22%
"Aug. 27, 2018",23.71%
"Aug. 24, 2018",26.48%
"Aug. 23, 2018",23.30%
"Aug. 22, 2018",20.70%
"Aug. 21, 2018",20.48%
"Aug. 20, 2018",20.81%
"Aug. 17, 2018",17.08%
"Aug. 16, 2018",10.61%
"Aug. 15, 2018",10.64%
"Aug. 14, 2018",9.37%
"Aug. 13, 2018",9.58%
"Aug. 10, 2018",11.56%
"Aug. 9, 2018",11.42%
"Aug. 8, 2018",9.78%
"Aug. 7, 2018",7.78%
"Aug. 6, 2018",7.53%
"Aug. 3, 2018",7.30%
"Aug. 2, 2018",7.80%
"Aug. 1, 2018",7.03%
"July 31, 2018",10.25%
"July 30, 2018",6.87%
"July 27, 2018",8.75%
"July 26, 2018",5.57%
"July 25, 2018",1.02%
"July 24, 2018",0.29%
"July 23, 2018",-0.04%
"July 20, 2018",-1.59%
"July 19, 2018",-1.47%
"July 18, 2018",-2.15%
"July 17, 2018",-6.41%
"July 16, 2018",-8.09%
"July 13, 2018",-6.84%
"July 12, 2018",-8.56%
"July 11, 2018",-8.18%
"July 10, 2018",-7.68%
"July 9, 2018",-8.93%
"July 6, 2018",-8.81%
"July 5, 2018",-9.33%
"July 3, 2018",-9.77%
"July 2, 2018",-7.11%
"June 29, 2018",-8.04%
"June 28, 2018",-7.50%
"June 27, 2018",-5.58%
"June 26, 2018",-3.40%
"June 25, 2018",-3.04%
"June 22, 2018",-0.17%
"June 21, 2018",2.79%
"June 20, 2018",4.02%
"June 19, 2018",2.42%
"June 18, 2018",5.38%
"June 15, 2018",7.02%
"June 14, 2018",5.76%
"June 13, 2018",5.36%
"June 12, 2018",4.40%
"June 11, 2018",3.55%
"June 8, 2018",2.37%
"June 7, 2018",2.28%
"June 6, 2018",5.74%
"June 5, 2018",6.38%
"June 4, 2018",7.81%
"June 1, 2018",9.17%
"May 31, 2018",10.01%
"May 30, 2018",10.70%
"May 29, 2018",6.75%
"May 25, 2018",10.85%
"May 24, 2018",11.32%
"May 23, 2018",9.90%
"May 22, 2018",10.37%
"May 21, 2018",11.99%
"May 18, 2018",11.10%
"May 17, 2018",11.23%
"May 16, 2018",8.02%
"May 15, 2018",5.78%
"May 14, 2018",6.33%
"May 11, 2018",6.46%
"May 10, 2018",4.18%
"May 9, 2018",4.16%
"May 8, 2018",7.93%
"May 7, 2018",6.57%
"May 4, 2018",7.61%
"May 3, 2018",7.20%
"May 2, 2018",9.47%
"May 1, 2018",16.17%
"April 30, 2018",14.92%
"April 27, 2018",16.97%
"April 26, 2018",14.58%
"April 25, 2018",16.95%
"April 24, 2018",14.95%
"April 23, 2018",19.94%
"April 20, 2018",20.62%
"April 19, 2018",22.16%
"April 18, 2018",24.32%
"April 17, 2018",23.00%
"April 16, 2018",23.32%
"April 13, 2018",20.19%
"April 12, 2018",17.60%
"April 11, 2018",13.65%
"April 10, 2018",16.43%
"April 9, 2018",16.36%
"April 6, 2018",17.21%
"April 5, 2018",20.25%
"April 4, 2018",19.40%
"April 3, 2018",15.98%
"April 2, 2018",13.03%
"March 29, 2018",19.28%
"March 28, 2018",15.90%
"March 27, 2018",17.70%
"March 26, 2018",19.70%
"March 23, 2018",17.38%
"March 22, 2018",19.52%
"March 21, 2018",22.91%
"March 20, 2018",20.60%
"March 19, 2018",20.32%
"March 16, 2018",19.57%
"March 15, 2018",19.39%
"March 14, 2018",21.33%
"March 13, 2018",19.51%
"March 12, 2018",17.22%
"March 9, 2018",18.71%
"March 8, 2018",14.62%
"March 7, 2018",12.36%
"March 6, 2018",10.21%
"March 5, 2018",7.30%
"March 2, 2018",6.61%
"March 1, 2018",4.55%
"Feb. 28, 2018",7.95%
"Feb. 27, 2018",6.30%
"Feb. 26, 2018",8.38%
"Feb. 23, 2018",5.90%
"Feb. 22, 2018",3.18%
"Feb. 21, 2018",3.81%
"Feb. 20, 2018",2.42%
"Feb. 16, 2018",3.97%
"Feb. 15, 2018",3.48%
"Feb. 14, 2018",4.69%
"Feb. 13, 2018",4.21%
"Feb. 12, 2018",5.66%
"Feb. 9, 2018",2.29%
"Feb. 8, 2018",6.51%
"Feb. 7, 2018",11.84%
"Feb. 6, 2018",10.03%
"Feb. 5, 2018",9.85%
"Feb. 2, 2018",15.28%
"Feb. 1, 2018",19.38%
"Jan. 31, 2018",20.17%
"Jan. 30, 2018",17.73%
"Jan. 29, 2018",12.19%
"Jan. 26, 2018",8.57%
"Jan. 25, 2018",9.20%
"Jan. 24, 2018",14.89%
"Jan. 23, 2018",22.88%
"Jan. 22, 2018",19.07%
"Jan. 19, 2018",20.74%
"Jan. 18, 2018",18.19%
"Jan. 17, 2018",18.66%
"Jan. 16, 2018",15.85%
"Jan. 12, 2018",17.57%
"Jan. 11, 2018",13.76%
"Jan. 10, 2018",9.68%
"Jan. 9, 2018",9.02%
"Jan. 8, 2018",10.06%
"Jan. 5, 2018",12.55%
"Jan. 4, 2018",9.84%
"Jan. 3, 2018",12.55%
"Jan. 2, 2018",15.35%
"Dec. 29, 2017",13.57%
"Dec. 28, 2017",13.82%
"Dec. 27, 2017",11.44%
"Dec. 26, 2017",13.11%
"Dec. 22, 2017",12.51%
"Dec. 21, 2017",10.04%
"Dec. 20, 2017",10.76%
"Dec. 19, 2017",10.57%
"Dec. 18, 2017",11.78%
"Dec. 15, 2017",11.09%
"Dec. 14, 2017",10.90%
"Dec. 13, 2017",7.99%
"Dec. 12, 2017",7.30%
"Dec. 11, 2017",5.00%
"Dec. 8, 2017",4.11%
"Dec. 7, 2017",4.52%
"Dec. 6, 2017",5.81%
"Dec. 5, 2017",9.56%
"Dec. 4, 2017",9.52%
"Dec. 1, 2017",8.98%
"Nov. 30, 2017",9.84%
"Nov. 29, 2017",7.22%
"Nov. 28, 2017",4.31%
"Nov. 27, 2017",0.71%
"Nov. 24, 2017",1.83%
"Nov. 22, 2017",3.09%
"Nov. 21, 2017",4.24%
"Nov. 20, 2017",1.82%
"Nov. 17, 2017",2.70%
"Nov. 16, 2017",6.48%
"Nov. 15, 2017",3.53%
"Nov. 14, 2017",3.01%
"Nov. 13, 2017",5.35%
"Nov. 10, 2017",6.40%
"Nov. 9, 2017",8.71%
"Nov. 8, 2017",12.42%
"Nov. 7, 2017",12.89%
"Nov. 6, 2017",17.93%
"Nov. 3, 2017",20.23%
"Nov. 2, 2017",20.06%
"Nov. 1, 2017",20.22%
"Oct. 31, 2017",19.78%
"Oct. 30, 2017",21.75%
"Oct. 27, 2017",21.92%
"Oct. 26, 2017",23.02%
"Oct. 25, 2017",26.77%
"Oct. 24, 2017",28.55%
"Oct. 23, 2017",26.99%
"Oct. 20, 2017",28.49%
"Oct. 19, 2017",27.80%
"Oct. 18, 2017",33.96%
"Oct. 17, 2017",34.08%
"Oct. 16, 2017",33.92%
"Oct. 13, 2017",34.87%
"Oct. 12, 2017",35.24%
"Oct. 11, 2017",36.29%
"Oct. 10, 2017",32.51%
"Oct. 9, 2017",32.84%
"Oct. 6, 2017",30.22%
"Oct. 5, 2017",28.17%
"Oct. 4, 2017",28.42%
"Oct. 3, 2017",28.19%
"Oct. 2, 2017",22.13%
"Sept. 29, 2017",23.55%
"Sept. 28, 2017",23.15%
"Sept. 27, 2017",21.70%
"Sept. 26, 2017",27.50%
"Sept. 25, 2017",24.60%
"Sept. 22, 2017",25.90%
"Sept. 21, 2017",26.57%
"Sept. 20, 2017",27.66%
"Sept. 19, 2017",27.50%
"Sept. 18, 2017",30.43%
"Sept. 15, 2017",29.39%
"Sept. 14, 2017",30.04%
"Sept. 13, 2017",30.51%
"Sept. 12, 2017",27.58%
"Sept. 11, 2017",29.32%
"Sept. 8, 2017",20.77%
"Sept. 7, 2017",21.13%
"Sept. 6, 2017",28.71%
"Sept. 5, 2017",23.33%
"Sept. 1, 2017",29.06%
"Aug. 31, 2017",28.41%
"Aug. 30, 2017",26.02%
"Aug. 29, 2017",27.55%
"Aug. 28, 2017",30.09%
"Aug. 25, 2017",28.00%
"Aug. 24, 2017",22.95%
"Aug. 23, 2017",25.87%
"Aug. 22, 2017",28.79%
"Aug. 21, 2017",30.02%
"Aug. 18, 2017",28.22%
"Aug. 17, 2017",26.71%
"Aug. 16, 2017",35.71%
"Aug. 15, 2017",35.21%
"Aug. 14, 2017",37.74%
"Aug. 11, 2017",34.82%
"Aug. 10, 2017",34.43%
"Aug. 9, 2017",33.70%
"Aug. 8, 2017",34.38%
"Aug. 7, 2017",34.72%
"Aug. 4, 2017",38.51%
"Aug. 3, 2017",38.62%
"Aug. 2, 2017",37.43%
"Aug. 1, 2017",26.82%
"July 31, 2017",27.38%
"July 28, 2017",27.87%
"July 27, 2017",29.94%
"July 26, 2017",31.00%
"July 25, 2017",31.26%
"July 24, 2017",32.26%
"July 21, 2017",35.67%
"July 20, 2017",31.39%
"July 19, 2017",32.72%
"July 18, 2017",34.56%
"July 17, 2017",36.67%
"July 14, 2017",34.53%
"July 13, 2017",37.77%
"July 12, 2017",37.98%
"July 11, 2017",42.39%
"July 10, 2017",46.67%
"July 7, 2017",52.49%
"July 6, 2017",52.81%
"July 5, 2017",52.53%
"July 3, 2017",47.02%
"June 30, 2017",47.52%
"June 29, 2017",48.65%
"June 28, 2017",55.29%
"June 27, 2017",58.39%
"June 26, 2017",50.28%
"June 23, 2017",38.14%
"June 22, 2017",36.99%
"June 21, 2017",35.17%
"June 20, 2017",35.89%
"June 19, 2017",38.15%
"June 16, 2017",36.77%
"June 15, 2017",32.58%
"June 14, 2017",32.73%
"June 13, 2017",27.85%
"June 12, 2017",24.29%
"June 9, 2017",25.02%
"June 8, 2017",26.26%
"June 7, 2017",24.16%
"June 6, 2017",24.10%
"June 5, 2017",23.62%
"June 2, 2017",20.59%
"June 1, 2017",14.57%
"May 31, 2017",13.05%
"May 30, 2017",13.78%
"May 26, 2017",18.80%
"May 25, 2017",15.86%
"May 24, 2017",12.01%
"May 23, 2017",13.13%
"May 22, 2017",12.51%
"May 19, 2017",11.83%
"May 18, 2017",8.66%
"May 17, 2017",9.32%
"May 16, 2017",15.14%
"May 15, 2017",19.01%
"May 12, 2017",19.28%
"May 11, 2017",17.47%
"May 10, 2017",16.34%
"May 9, 2017",16.89%
"May 8, 2017",15.41%
"May 5, 2017",16.65%
"May 4, 2017",17.40%
"May 3, 2017",12.56%
"May 2, 2017",13.42%
"May 1, 2017",8.95%
"April 28, 2017",6.02%
"April 27, 2017",4.69%
"April 26, 2017",6.38%
"April 25, 2017",6.37%
"April 24, 2017",4.91%
"April 21, 2017",1.25%
"April 20, 2017",-1.44%
"April 19, 2017",-3.82%
"April 18, 2017",-4.60%
"April 17, 2017",-6.63%
"April 13, 2017",-8.35%
"April 12, 2017",-3.39%
"April 11, 2017",-2.71%
"April 10, 2017",-2.85%
"April 7, 2017",-1.38%
"April 6, 2017",-4.11%
"April 5, 2017",-4.41%
"April 4, 2017",-4.33%
"April 3, 2017",-1.47%
"March 31, 2017",-5.59%
"March 30, 2017",-6.20%
"March 29, 2017",-6.47%
"March 28, 2017",-3.46%
"March 27, 2017",-3.64%
"March 24, 2017",-3.85%
"March 23, 2017",-6.11%
"March 22, 2017",-7.39%
"March 21, 2017",-9.18%
"March 20, 2017",-6.39%
"March 17, 2017",-4.34%
"March 16, 2017",-2.79%
"March 15, 2017",-1.19%
"March 14, 2017",-3.36%
"March 13, 2017",-0.71%
"March 10, 2017",1.94%
"March 9, 2017",1.09%
"March 8, 2017",3.14%
"March 7, 2017",-1.55%
"March 6, 2017",0.37%
"March 3, 2017",2.75%
"March 2, 2017",2.90%
"March 1, 2017",4.36%
"Feb. 28, 2017",4.33%
"Feb. 27, 2017",5.39%
"Feb. 24, 2017",3.11%
"Feb. 23, 2017",3.13%
"Feb. 22, 2017",4.32%
"Feb. 21, 2017",9.61%
"Feb. 17, 2017",11.13%
"Feb. 16, 2017",14.02%
"Feb. 15, 2017",19.03%
"Feb. 14, 2017",15.98%
"Feb. 13, 2017",16.45%
"Feb. 10, 2017",13.84%
"Feb. 9, 2017",17.51%
"Feb. 8, 2017",17.98%
"Feb. 7, 2017",14.62%
"Feb. 6, 2017",14.88%
"Feb. 3, 2017",9.16%
"Feb. 2, 2017",8.64%
"Feb. 1, 2017",4.53%
"Jan. 31, 2017",6.66%
"Jan. 30, 2017",7.63%
"Jan. 27, 2017",11.14%
"Jan. 26, 2017",10.39%
"Jan. 25, 2017",9.25%
"Jan. 24, 2017",5.73%
"Jan. 23, 2017",4.30%
"Jan. 20, 2017",10.53%
"Jan. 19, 2017",8.14%
"Jan. 18, 2017",13.03%
"Jan. 17, 2017",13.10%
"Jan. 13, 2017",14.00%
"Jan. 12, 2017",8.37%
"Jan. 11, 2017",10.06%
"Jan. 10, 2017",9.27%
"Jan. 9, 2017",6.61%
"Jan. 6, 2017",1.53%
"Jan. 5, 2017",2.39%
"Jan. 4, 2017",4.19%
"Jan. 3, 2017",-2.39%
"Dec. 30, 2016",-3.87%
"Dec. 29, 2016",-5.48%
"Dec. 28, 2016",-4.70%
"Dec. 27, 2016",-3.64%
"Dec. 23, 2016",-3.58%
"Dec. 22, 2016",-3.77%
"Dec. 21, 2016",-1.05%
"Dec. 20, 2016",1.60%
"Dec. 19, 2016",0.92%
"Dec. 16, 2016",-3.76%
"Dec. 15, 2016",-1.27%
"Dec. 14, 2016",-0.72%
"Dec. 13, 2016",0.77%
"Dec. 12, 2016",1.40%
"Dec. 9, 2016",4.58%
"Dec. 8, 2016",2.15%
"Dec. 7, 2016",-1.31%
"Dec. 6, 2016",-0.70%
"Dec. 5, 2016",-3.94%
"Dec. 2, 2016",-0.04%
"Dec. 1, 2016",0.21%
"Nov. 30, 2016",3.70%
"Nov. 29, 2016",3.08%
"Nov. 28, 2016",2.86%
"Nov. 25, 2016",5.06%
"Nov. 23, 2016",0.96%
"Nov. 22, 2016",0.29%
"Nov. 21, 2016",-0.31%
"Nov. 18, 2016",2.41%
"Nov. 17, 2016",1.55%
"Nov. 16, 2016",-1.15%
"Nov. 15, 2016",-2.74%
"Nov. 14, 2016",-3.10%
"Nov. 11, 2016",-7.20%
"Nov. 10, 2016",-8.65%
"Nov. 9, 2016",-10.63%
"Nov. 8, 2016",-13.03%
"Nov. 7, 2016",-13.65%
"Nov. 4, 2016",-15.36%
"Nov. 3, 2016",-17.80%
"Nov. 2, 2016",-17.30%
"Nov. 1, 2016",-17.62%
"Oct. 31, 2016",-17.84%
"Oct. 28, 2016",-17.55%
"Oct. 27, 2016",-18.48%
"Oct. 26, 2016",-19.33%
"Oct. 25, 2016",-19.20%
"Oct. 24, 2016",-18.88%
"Oct. 21, 2016",-16.73%
"Oct. 20, 2016",-17.33%
"Oct. 19, 2016",-18.64%
"Oct. 18, 2016",-19.67%
"Oct. 17, 2016",-19.89%
"Oct. 14, 2016",-17.60%
"Oct. 13, 2016",-16.17%
"Oct. 12, 2016",-19.03%
"Oct. 11, 2016",-17.52%
"Oct. 10, 2016",-15.76%
"Oct. 7, 2016",-15.31%
