date,one_year_return
"Jan. 31, 2019",-13.62%
"Jan. 30, 2019",-13.38%
"Jan. 29, 2019",-13.23%
"Jan. 28, 2019",-14.52%
"Jan. 25, 2019",-14.52%
"Jan. 24, 2019",-16.32%
"Jan. 23, 2019",-16.59%
"Jan. 22, 2019",-16.40%
"Jan. 18, 2019",-9.88%
"Jan. 17, 2019",-10.82%
"Jan. 16, 2019",-11.41%
"Jan. 15, 2019",-9.95%
"Jan. 14, 2019",-9.47%
"Jan. 11, 2019",-9.71%
"Jan. 10, 2019",-8.96%
"Jan. 9, 2019",-13.90%
"Jan. 8, 2019",-15.75%
"Jan. 7, 2019",-17.84%
"Jan. 4, 2019",-20.41%
"Jan. 3, 2019",-21.69%
"Jan. 2, 2019",-21.82%
"Dec. 31, 2018",-23.08%
"Dec. 28, 2018",-24.13%
"Dec. 27, 2018",-24.31%
"Dec. 26, 2018",-27.13%
"Dec. 24, 2018",-27.55%
"Dec. 21, 2018",-26.48%
"Dec. 20, 2018",-22.12%
"Dec. 19, 2018",-22.60%
"Dec. 18, 2018",-24.72%
"Dec. 17, 2018",-19.39%
"Dec. 14, 2018",-15.05%
"Dec. 13, 2018",-11.75%
"Dec. 12, 2018",-13.64%
"Dec. 11, 2018",-2.64%
"Dec. 10, 2018",-5.16%
"Dec. 7, 2018",0.00%
"Dec. 6, 2018",0.24%
"Dec. 4, 2018",-1.64%
"Dec. 3, 2018",-0.92%
"Nov. 30, 2018",-0.93%
"Nov. 29, 2018",1.67%
"Nov. 28, 2018",1.20%
"Nov. 27, 2018",-0.96%
"Nov. 26, 2018",-5.50%
"Nov. 23, 2018",-7.43%
"Nov. 21, 2018",-9.26%
"Nov. 20, 2018",-12.05%
"Nov. 19, 2018",-12.36%
"Nov. 16, 2018",-12.86%
"Nov. 15, 2018",-13.33%
"Nov. 14, 2018",-11.49%
"Nov. 13, 2018",-13.35%
"Nov. 12, 2018",-17.95%
"Nov. 9, 2018",-24.55%
"Nov. 8, 2018",-31.58%
"Nov. 7, 2018",-38.00%
"Nov. 6, 2018",-39.03%
"Nov. 5, 2018",-38.31%
"Nov. 2, 2018",-39.96%
"Nov. 1, 2018",-40.32%
"Oct. 31, 2018",-41.91%
"Oct. 30, 2018",-43.77%
"Oct. 29, 2018",-43.01%
"Oct. 26, 2018",-44.06%
"Oct. 25, 2018",-44.01%
"Oct. 24, 2018",-46.17%
"Oct. 23, 2018",-46.64%
"Oct. 22, 2018",-47.79%
"Oct. 19, 2018",-47.70%
"Oct. 18, 2018",-48.30%
"Oct. 17, 2018",-46.80%
"Oct. 16, 2018",-46.38%
"Oct. 15, 2018",-47.35%
"Oct. 12, 2018",-46.94%
"Oct. 11, 2018",-47.35%
"Oct. 10, 2018",-46.46%
"Oct. 9, 2018",-41.02%
"Oct. 8, 2018",-44.82%
"Oct. 5, 2018",-45.36%
"Oct. 4, 2018",-44.50%
"Oct. 3, 2018",-44.06%
"Oct. 2, 2018",-41.25%
"Oct. 1, 2018",-45.44%
"Sept. 28, 2018",-46.55%
"Sept. 27, 2018",-45.21%
"Sept. 26, 2018",-46.62%
"Sept. 25, 2018",-45.66%
"Sept. 24, 2018",-44.95%
"Sept. 21, 2018",-45.24%
"Sept. 20, 2018",-45.06%
"Sept. 19, 2018",-45.36%
"Sept. 18, 2018",-44.67%
"Sept. 17, 2018",-47.83%
"Sept. 14, 2018",-49.40%
"Sept. 13, 2018",-48.81%
"Sept. 12, 2018",-46.82%
"Sept. 11, 2018",-47.50%
"Sept. 10, 2018",-47.33%
"Sept. 7, 2018",-48.46%
"Sept. 6, 2018",-47.84%
"Sept. 5, 2018",-47.92%
"Sept. 4, 2018",-49.14%
"Aug. 31, 2018",-48.27%
"Aug. 30, 2018",-46.09%
"Aug. 29, 2018",-47.22%
"Aug. 28, 2018",-46.57%
"Aug. 27, 2018",-46.57%
"Aug. 24, 2018",-46.65%
"Aug. 23, 2018",-50.79%
"Aug. 22, 2018",-48.69%
"Aug. 21, 2018",-47.91%
"Aug. 20, 2018",-45.71%
"Aug. 17, 2018",-44.10%
"Aug. 16, 2018",-44.18%
"Aug. 15, 2018",-42.67%
"Aug. 14, 2018",-39.31%
"Aug. 13, 2018",-35.99%
"Aug. 10, 2018",-36.17%
"Aug. 9, 2018",-31.87%
"Aug. 8, 2018",-26.38%
"Aug. 7, 2018",-24.37%
"Aug. 6, 2018",-25.92%
"Aug. 3, 2018",-26.81%
"Aug. 2, 2018",-28.52%
"Aug. 1, 2018",-28.00%
"July 31, 2018",-28.97%
"July 30, 2018",-30.15%
"July 27, 2018",-28.52%
"July 26, 2018",-28.94%
"July 25, 2018",-30.26%
"July 24, 2018",-29.38%
"July 23, 2018",-30.00%
"July 20, 2018",-31.85%
"July 19, 2018",-31.98%
"July 18, 2018",-32.78%
"July 17, 2018",-32.78%
"July 16, 2018",-31.27%
"July 13, 2018",-29.13%
"July 12, 2018",-27.84%
"July 11, 2018",-27.38%
"July 10, 2018",-26.45%
"July 9, 2018",-26.17%
"July 6, 2018",-26.26%
"July 5, 2018",-29.13%
"July 3, 2018",-30.40%
"July 2, 2018",-30.73%
"June 29, 2018",-31.05%
"June 28, 2018",-35.00%
"June 27, 2018",-31.39%
"June 26, 2018",-31.13%
"June 25, 2018",-30.90%
"June 22, 2018",-30.19%
"June 21, 2018",-31.06%
"June 20, 2018",-31.89%
"June 19, 2018",-30.70%
"June 18, 2018",-31.81%
"June 15, 2018",-30.46%
"June 14, 2018",-28.09%
"June 13, 2018",-25.59%
"June 12, 2018",-26.16%
"June 11, 2018",-25.78%
"June 8, 2018",-27.31%
"June 7, 2018",-29.31%
"June 6, 2018",-29.75%
"June 5, 2018",-29.39%
"June 4, 2018",-29.46%
"June 1, 2018",-28.87%
"May 31, 2018",-29.06%
"May 30, 2018",-30.26%
"May 29, 2018",-29.81%
"May 25, 2018",-31.30%
"May 24, 2018",-30.62%
"May 23, 2018",-30.80%
"May 22, 2018",-29.58%
"May 21, 2018",-32.09%
"May 18, 2018",-32.20%
"May 17, 2018",-38.98%
"May 16, 2018",-35.18%
"May 15, 2018",-34.76%
"May 14, 2018",-34.30%
"May 11, 2018",-35.14%
"May 10, 2018",-34.41%
"May 9, 2018",-34.04%
"May 8, 2018",-33.39%
"May 7, 2018",-31.91%
"May 4, 2018",-30.70%
"May 3, 2018",-32.28%
"May 2, 2018",-32.68%
"May 1, 2018",-32.30%
"April 30, 2018",-31.75%
"April 27, 2018",-32.02%
"April 26, 2018",-33.11%
"April 25, 2018",-34.09%
"April 24, 2018",-34.31%
"April 23, 2018",-33.01%
"April 20, 2018",-31.22%
"April 19, 2018",-28.92%
"April 18, 2018",-29.01%
"April 17, 2018",-27.79%
"April 16, 2018",-28.09%
"April 13, 2018",-29.05%
"April 12, 2018",-30.05%
"April 11, 2018",-29.12%
"April 10, 2018",-29.41%
"April 9, 2018",-27.82%
"April 6, 2018",-28.84%
"April 5, 2018",-27.40%
"April 4, 2018",-28.50%
"April 3, 2018",-29.03%
"April 2, 2018",-30.99%
"March 29, 2018",-29.71%
"March 28, 2018",-29.17%
"March 27, 2018",-29.73%
"March 26, 2018",-29.15%
"March 23, 2018",-27.78%
"March 22, 2018",-25.29%
"March 21, 2018",-23.37%
"March 20, 2018",-22.45%
"March 19, 2018",-23.15%
"March 16, 2018",-22.11%
"March 15, 2018",-22.98%
"March 14, 2018",-19.52%
"March 13, 2018",-19.11%
"March 12, 2018",-18.95%
"March 9, 2018",-18.07%
"March 8, 2018",-18.61%
"March 7, 2018",-19.50%
"March 6, 2018",-17.44%
"March 5, 2018",-17.81%
"March 2, 2018",-17.47%
"March 1, 2018",-17.10%
"Feb. 28, 2018",-15.73%
"Feb. 27, 2018",-15.69%
"Feb. 26, 2018",-15.78%
"Feb. 23, 2018",-18.26%
"Feb. 22, 2018",-16.67%
"Feb. 21, 2018",-14.85%
"Feb. 20, 2018",-15.21%
"Feb. 16, 2018",-14.21%
"Feb. 15, 2018",-15.82%
"Feb. 14, 2018",-15.29%
"Feb. 13, 2018",-12.93%
"Feb. 12, 2018",-16.58%
"Feb. 9, 2018",-20.70%
"Feb. 8, 2018",-23.92%
"Feb. 7, 2018",-31.64%
"Feb. 6, 2018",-31.95%
"Feb. 5, 2018",-33.22%
"Feb. 2, 2018",-30.83%
"Feb. 1, 2018",-29.54%
"Jan. 31, 2018",-28.28%
"Jan. 30, 2018",-26.68%
"Jan. 29, 2018",-26.32%
"Jan. 26, 2018",-25.81%
"Jan. 25, 2018",-25.56%
"Jan. 24, 2018",-25.26%
"Jan. 23, 2018",-23.43%
"Jan. 22, 2018",-21.98%
"Jan. 19, 2018",-23.23%
"Jan. 18, 2018",-24.13%
"Jan. 17, 2018",-24.36%
"Jan. 16, 2018",-24.95%
"Jan. 12, 2018",-24.82%
"Jan. 11, 2018",-24.13%
"Jan. 10, 2018",-25.69%
"Jan. 9, 2018",-24.21%
"Jan. 8, 2018",-22.98%
"Jan. 5, 2018",-21.55%
"Jan. 4, 2018",-21.30%
"Jan. 3, 2018",-19.49%
"Jan. 2, 2018",-19.41%
"Dec. 29, 2017",-21.28%
"Dec. 28, 2017",-19.29%
"Dec. 27, 2017",-18.49%
"Dec. 26, 2017",-17.77%
"Dec. 22, 2017",-18.49%
"Dec. 21, 2017",-18.59%
"Dec. 20, 2017",-17.65%
"Dec. 19, 2017",-17.98%
"Dec. 18, 2017",-16.39%
"Dec. 15, 2017",-19.85%
"Dec. 14, 2017",-21.67%
"Dec. 13, 2017",-23.91%
"Dec. 12, 2017",-25.89%
"Dec. 11, 2017",-26.50%
"Dec. 8, 2017",-24.33%
"Dec. 7, 2017",-24.68%
"Dec. 6, 2017",-26.16%
"Dec. 5, 2017",-26.12%
"Dec. 4, 2017",-23.79%
"Dec. 1, 2017",-22.97%
"Nov. 30, 2017",-20.88%
"Nov. 29, 2017",-23.68%
"Nov. 28, 2017",-24.14%
"Nov. 27, 2017",-24.41%
"Nov. 24, 2017",-19.26%
"Nov. 22, 2017",-17.01%
"Nov. 21, 2017",-18.27%
"Nov. 20, 2017",-16.57%
"Nov. 17, 2017",-14.69%
"Nov. 16, 2017",-13.27%
"Nov. 15, 2017",-12.11%
"Nov. 14, 2017",-10.84%
"Nov. 13, 2017",-6.35%
"Nov. 10, 2017",-6.96%
"Nov. 9, 2017",1.83%
"Nov. 8, 2017",8.89%
"Nov. 7, 2017",7.84%
"Nov. 6, 2017",8.17%
"Nov. 3, 2017",9.66%
"Nov. 2, 2017",8.98%
"Nov. 1, 2017",6.90%
"Oct. 31, 2017",6.11%
"Oct. 30, 2017",5.64%
"Oct. 27, 2017",3.91%
"Oct. 26, 2017",3.54%
"Oct. 25, 2017",4.29%
"Oct. 24, 2017",7.49%
"Oct. 23, 2017",7.99%
"Oct. 20, 2017",8.49%
"Oct. 19, 2017",7.51%
"Oct. 18, 2017",9.09%
"Oct. 17, 2017",7.82%
"Oct. 16, 2017",8.61%
"Oct. 13, 2017",10.80%
"Oct. 12, 2017",12.21%
"Oct. 11, 2017",19.88%
"Oct. 10, 2017",16.27%
"Oct. 9, 2017",12.22%
"Oct. 6, 2017",14.26%
"Oct. 5, 2017",14.66%
"Oct. 4, 2017",14.37%
"Oct. 3, 2017",15.51%
"Oct. 2, 2017",13.81%
"Sept. 29, 2017",15.28%
"Sept. 28, 2017",12.40%
"Sept. 27, 2017",11.68%
"Sept. 26, 2017",12.48%
"Sept. 25, 2017",9.28%
"Sept. 22, 2017",4.14%
"Sept. 21, 2017",4.70%
"Sept. 20, 2017",3.34%
"Sept. 19, 2017",7.90%
"Sept. 18, 2017",5.13%
"Sept. 15, 2017",14.03%
"Sept. 14, 2017",12.21%
"Sept. 13, 2017",14.45%
"Sept. 12, 2017",4.87%
"Sept. 11, 2017",5.06%
"Sept. 8, 2017",3.57%
"Sept. 7, 2017",3.73%
"Sept. 6, 2017",2.66%
"Sept. 5, 2017",3.78%
"Sept. 1, 2017",6.79%
"Aug. 31, 2017",4.71%
"Aug. 30, 2017",1.81%
"Aug. 29, 2017",3.04%
"Aug. 28, 2017",1.43%
"Aug. 25, 2017",-0.35%
"Aug. 24, 2017",1.79%
"Aug. 23, 2017",-0.18%
"Aug. 22, 2017",-0.17%
"Aug. 21, 2017",0.53%
"Aug. 18, 2017",-3.11%
"Aug. 17, 2017",-3.67%
"Aug. 16, 2017",-0.36%
"Aug. 15, 2017",-0.73%
"Aug. 14, 2017",-7.09%
"Aug. 11, 2017",-7.39%
"Aug. 10, 2017",-14.26%
"Aug. 9, 2017",-12.96%
"Aug. 8, 2017",-12.31%
"Aug. 7, 2017",-14.40%
"Aug. 4, 2017",-14.97%
"Aug. 3, 2017",-13.49%
"Aug. 2, 2017",-12.48%
"Aug. 1, 2017",-12.35%
"July 31, 2017",-13.85%
"July 28, 2017",-12.40%
"July 27, 2017",-12.77%
"July 26, 2017",-12.08%
"July 25, 2017",-12.16%
"July 24, 2017",-14.90%
"July 21, 2017",-15.20%
"July 20, 2017",-13.60%
"July 19, 2017",-11.75%
"July 18, 2017",-12.08%
"July 17, 2017",-11.13%
"July 14, 2017",-12.60%
"July 13, 2017",-14.45%
"July 12, 2017",-15.14%
"July 11, 2017",-16.83%
"July 10, 2017",-17.93%
"July 7, 2017",-17.97%
"July 6, 2017",-19.25%
"July 5, 2017",-16.86%
"July 3, 2017",-15.37%
"June 30, 2017",-13.82%
"June 29, 2017",-14.08%
"June 28, 2017",-10.30%
"June 27, 2017",-10.59%
"June 26, 2017",-13.26%
"June 23, 2017",-15.10%
"June 22, 2017",-17.19%
"June 21, 2017",-16.59%
"June 20, 2017",-15.26%
"June 19, 2017",-12.66%
"June 16, 2017",-15.87%
"June 15, 2017",-17.80%
"June 14, 2017",-20.09%
"June 13, 2017",-20.25%
"June 12, 2017",-21.46%
"June 9, 2017",-22.42%
"June 8, 2017",-21.80%
"June 7, 2017",-20.79%
"June 6, 2017",-22.12%
"June 5, 2017",-21.32%
"June 2, 2017",-18.00%
"June 1, 2017",-17.90%
"May 31, 2017",-16.32%
"May 30, 2017",-15.69%
"May 26, 2017",-14.38%
"May 25, 2017",-15.89%
"May 24, 2017",-12.71%
"May 23, 2017",-14.19%
"May 22, 2017",-13.10%
"May 19, 2017",-10.67%
"May 18, 2017",-10.46%
"May 17, 2017",-1.14%
"May 16, 2017",-0.54%
"May 15, 2017",-1.46%
"May 12, 2017",-1.44%
"May 11, 2017",-0.79%
"May 10, 2017",1.80%
"May 9, 2017",3.72%
"May 8, 2017",2.36%
"May 5, 2017",1.67%
"May 4, 2017",-1.16%
"May 3, 2017",-1.31%
"May 2, 2017",-5.58%
"May 1, 2017",-3.94%
"April 28, 2017",-5.27%
"April 27, 2017",-3.33%
"April 26, 2017",-1.94%
"April 25, 2017",-0.33%
"April 24, 2017",0.00%
"April 21, 2017",0.49%
"April 20, 2017",1.15%
"April 19, 2017",-1.92%
"April 18, 2017",0.98%
"April 17, 2017",1.98%
"April 13, 2017",4.01%
"April 12, 2017",5.54%
"April 11, 2017",3.82%
"April 10, 2017",6.79%
"April 7, 2017",3.91%
"April 6, 2017",5.34%
"April 5, 2017",4.87%
"April 4, 2017",3.46%
"April 3, 2017",3.12%
"March 31, 2017",5.39%
"March 30, 2017",3.45%
"March 29, 2017",3.81%
"March 28, 2017",4.40%
"March 27, 2017",4.92%
"March 24, 2017",4.07%
"March 23, 2017",3.38%
"March 22, 2017",0.00%
"March 21, 2017",-2.76%
"March 20, 2017",1.36%
"March 17, 2017",-3.56%
"March 16, 2017",-1.49%
"March 15, 2017",1.00%
"March 14, 2017",-1.70%
"March 13, 2017",-1.51%
"March 10, 2017",-1.99%
"March 9, 2017",-5.37%
"March 8, 2017",-2.48%
"March 7, 2017",-1.00%
"March 6, 2017",-3.18%
"March 3, 2017",-4.26%
"March 2, 2017",-5.71%
"March 1, 2017",-3.66%
"Feb. 28, 2017",-3.87%
"Feb. 27, 2017",-2.52%
"Feb. 24, 2017",0.69%
"Feb. 23, 2017",3.58%
"Feb. 22, 2017",0.00%
"Feb. 21, 2017",0.00%
"Feb. 17, 2017",-1.68%
"Feb. 16, 2017",1.21%
"Feb. 15, 2017",4.63%
"Feb. 14, 2017",3.56%
"Feb. 13, 2017",3.20%
"Feb. 10, 2017",-7.29%
"Feb. 9, 2017",-10.80%
"Feb. 8, 2017",-7.95%
"Feb. 7, 2017",-12.05%
"Feb. 6, 2017",-10.57%
"Feb. 3, 2017",-12.41%
"Feb. 2, 2017",-11.33%
"Feb. 1, 2017",-11.83%
"Jan. 31, 2017",-10.68%
"Jan. 30, 2017",-12.63%
"Jan. 27, 2017",-7.73%
"Jan. 26, 2017",-7.44%
"Jan. 25, 2017",-6.12%
"Jan. 24, 2017",-11.56%
"Jan. 23, 2017",-13.87%
"Jan. 20, 2017",-7.50%
"Jan. 19, 2017",-4.34%
"Jan. 18, 2017",-5.53%
"Jan. 17, 2017",-5.01%
"Jan. 13, 2017",-12.02%
"Jan. 12, 2017",-13.84%
"Jan. 11, 2017",-15.02%
"Jan. 10, 2017",-18.03%
"Jan. 9, 2017",-18.03%
"Jan. 6, 2017",-19.29%
"Jan. 5, 2017",-21.30%
"Jan. 4, 2017",-20.52%
"Jan. 3, 2017",-23.60%
"Dec. 30, 2016",-24.48%
"Dec. 29, 2016",-25.03%
"Dec. 28, 2016",-25.00%
"Dec. 27, 2016",-26.29%
"Dec. 23, 2016",-26.01%
"Dec. 22, 2016",-23.41%
"Dec. 21, 2016",-23.36%
"Dec. 20, 2016",-24.39%
"Dec. 19, 2016",-23.39%
"Dec. 16, 2016",-22.40%
"Dec. 15, 2016",-18.47%
"Dec. 14, 2016",-20.06%
"Dec. 13, 2016",-19.53%
"Dec. 12, 2016",-17.18%
"Dec. 9, 2016",-20.62%
"Dec. 8, 2016",-20.59%
"Dec. 7, 2016",-22.49%
"Dec. 6, 2016",-22.18%
"Dec. 5, 2016",-22.04%
"Dec. 2, 2016",-21.38%
"Dec. 1, 2016",-20.06%
"Nov. 30, 2016",-21.78%
"Nov. 29, 2016",-20.20%
"Nov. 28, 2016",-19.91%
"Nov. 25, 2016",-19.97%
"Nov. 23, 2016",-20.94%
"Nov. 22, 2016",-21.90%
"Nov. 21, 2016",-20.88%
"Nov. 18, 2016",-20.09%
"Nov. 17, 2016",-19.42%
"Nov. 16, 2016",-20.73%
