date,ytd_return
"Sept. 27, 2019",-32.73%
"Sept. 26, 2019",-47.58%
"Sept. 25, 2019",-43.64%
"Sept. 24, 2019",-52.42%
"Sept. 23, 2019",-51.52%
"Sept. 20, 2019",-54.55%
"Sept. 19, 2019",-54.55%
"Sept. 18, 2019",-53.03%
"Sept. 17, 2019",-54.55%
"Sept. 16, 2019",-50.30%
"Sept. 13, 2019",-54.55%
"Sept. 12, 2019",-55.15%
"Sept. 11, 2019",-50.61%
"Sept. 10, 2019",-61.21%
"Sept. 9, 2019",-62.42%
"Sept. 6, 2019",-61.52%
"Sept. 5, 2019",-61.21%
"Sept. 4, 2019",-66.97%
"Sept. 3, 2019",-65.15%
"Aug. 30, 2019",-66.67%
"Aug. 29, 2019",-65.76%
"Aug. 28, 2019",-64.55%
"Aug. 27, 2019",-64.55%
"Aug. 26, 2019",-62.73%
"Aug. 23, 2019",-65.15%
"Aug. 22, 2019",-64.24%
"Aug. 21, 2019",-64.24%
"Aug. 20, 2019",-60.00%
"Aug. 19, 2019",-52.73%
"Aug. 16, 2019",-48.18%
"Aug. 15, 2019",-43.03%
"Aug. 14, 2019",-6.06%
"Aug. 13, 2019",-5.76%
"Aug. 12, 2019",-3.94%
"Aug. 9, 2019",1.52%
"Aug. 8, 2019",-2.12%
"Aug. 7, 2019",-5.76%
"Aug. 6, 2019",-4.24%
"Aug. 5, 2019",1.82%
"Aug. 2, 2019",7.27%
"Aug. 1, 2019",5.76%
"July 31, 2019",5.15%
"July 30, 2019",5.76%
"July 29, 2019",3.64%
"July 26, 2019",9.09%
"July 25, 2019",9.70%
"July 24, 2019",8.48%
"July 23, 2019",12.73%
"July 22, 2019",32.73%
"July 19, 2019",33.33%
"July 18, 2019",31.82%
"July 17, 2019",30.00%
"July 16, 2019",27.27%
"July 15, 2019",28.79%
"July 12, 2019",31.82%
"July 11, 2019",32.73%
"July 10, 2019",30.91%
"July 9, 2019",27.58%
"July 8, 2019",26.67%
"July 5, 2019",27.58%
"July 3, 2019",30.30%
"July 2, 2019",29.70%
"July 1, 2019",32.73%
"June 28, 2019",30.30%
"June 27, 2019",26.97%
"June 26, 2019",25.15%
"June 25, 2019",23.64%
"June 24, 2019",25.76%
"June 21, 2019",27.88%
"June 20, 2019",27.27%
"June 19, 2019",26.97%
"June 18, 2019",23.03%
"June 17, 2019",23.94%
"June 14, 2019",28.79%
"June 13, 2019",30.61%
"June 12, 2019",28.79%
"June 11, 2019",30.30%
"June 10, 2019",29.39%
"June 7, 2019",23.64%
"June 6, 2019",20.61%
"June 5, 2019",6.67%
"June 4, 2019",1.21%
"June 3, 2019",1.52%
"May 31, 2019",-0.61%
"May 30, 2019",1.21%
"May 29, 2019",-0.91%
"May 28, 2019",-0.91%
"May 24, 2019",-2.12%
"May 23, 2019",-2.12%
"May 22, 2019",1.52%
"May 21, 2019",1.82%
"May 20, 2019",-2.73%
"May 17, 2019",-5.45%
"May 16, 2019",-1.52%
"May 15, 2019",10.00%
"May 14, 2019",7.27%
"May 13, 2019",6.67%
"May 10, 2019",10.91%
"May 9, 2019",10.61%
"May 8, 2019",10.30%
"May 7, 2019",10.00%
"May 6, 2019",11.21%
"May 3, 2019",10.30%
"May 2, 2019",9.70%
"May 1, 2019",10.91%
"April 30, 2019",10.61%
"April 29, 2019",10.61%
"April 26, 2019",7.58%
"April 25, 2019",5.76%
"April 24, 2019",5.45%
"April 23, 2019",4.55%
"April 22, 2019",6.36%
"April 18, 2019",5.15%
"April 17, 2019",4.85%
"April 16, 2019",4.24%
"April 15, 2019",4.55%
"April 12, 2019",5.76%
"April 11, 2019",6.97%
"April 10, 2019",4.85%
"April 9, 2019",4.55%
"April 8, 2019",3.94%
"April 5, 2019",3.33%
"April 4, 2019",3.33%
"April 3, 2019",3.03%
"April 2, 2019",3.94%
"April 1, 2019",4.85%
"March 29, 2019",3.03%
"March 28, 2019",3.64%
"March 27, 2019",4.24%
"March 26, 2019",4.24%
"March 25, 2019",3.94%
"March 22, 2019",3.33%
"March 21, 2019",4.55%
"March 20, 2019",4.55%
"March 19, 2019",5.76%
"March 18, 2019",6.97%
"March 15, 2019",7.27%
"March 14, 2019",7.88%
"March 13, 2019",13.94%
"March 12, 2019",13.03%
"March 11, 2019",10.00%
"March 8, 2019",8.79%
"March 7, 2019",9.39%
"March 6, 2019",7.88%
"March 5, 2019",9.70%
"March 4, 2019",9.70%
"March 1, 2019",9.39%
"Feb. 28, 2019",9.70%
"Feb. 27, 2019",8.79%
"Feb. 26, 2019",7.58%
"Feb. 25, 2019",10.00%
"Feb. 22, 2019",8.79%
"Feb. 21, 2019",7.58%
"Feb. 20, 2019",8.79%
"Feb. 19, 2019",4.24%
"Feb. 15, 2019",3.64%
"Feb. 14, 2019",4.85%
"Feb. 13, 2019",7.27%
"Feb. 12, 2019",4.55%
"Feb. 11, 2019",5.45%
"Feb. 8, 2019",6.36%
"Feb. 7, 2019",0.30%
"Feb. 6, 2019",13.33%
"Feb. 5, 2019",13.03%
"Feb. 4, 2019",13.03%
"Feb. 1, 2019",10.91%
"Jan. 31, 2019",11.52%
"Jan. 30, 2019",11.82%
"Jan. 29, 2019",13.33%
"Jan. 28, 2019",12.42%
"Jan. 25, 2019",12.42%
"Jan. 24, 2019",8.79%
"Jan. 23, 2019",8.18%
"Jan. 22, 2019",9.70%
"Jan. 18, 2019",13.33%
"Jan. 17, 2019",12.42%
"Jan. 16, 2019",10.61%
"Jan. 15, 2019",12.42%
"Jan. 14, 2019",13.03%
"Jan. 11, 2019",12.73%
"Jan. 10, 2019",10.91%
"Jan. 9, 2019",6.97%
"Jan. 8, 2019",6.97%
"Jan. 7, 2019",6.06%
"Jan. 4, 2019",5.15%
"Jan. 3, 2019",3.94%
"Jan. 2, 2019",4.24%
"Dec. 31, 2018",-23.08%
"Dec. 28, 2018",-23.78%
"Dec. 27, 2018",-23.78%
"Dec. 26, 2018",-26.11%
"Dec. 24, 2018",-27.04%
"Dec. 21, 2018",-24.94%
"Dec. 20, 2018",-21.21%
"Dec. 19, 2018",-20.98%
"Dec. 18, 2018",-21.21%
"Dec. 17, 2018",-19.58%
"Dec. 14, 2018",-18.41%
"Dec. 13, 2018",-14.22%
"Dec. 12, 2018",-15.85%
"Dec. 11, 2018",-5.59%
"Dec. 10, 2018",-5.83%
"Dec. 7, 2018",-2.56%
"Dec. 6, 2018",-3.73%
"Dec. 4, 2018",-2.33%
"Dec. 3, 2018",0.70%
"Nov. 30, 2018",-0.23%
"Nov. 29, 2018",-0.70%
"Nov. 28, 2018",-1.40%
"Nov. 27, 2018",-4.20%
"Nov. 26, 2018",-3.96%
"Nov. 23, 2018",-4.20%
"Nov. 21, 2018",-6.29%
"Nov. 20, 2018",-8.16%
"Nov. 19, 2018",-7.46%
"Nov. 16, 2018",-8.39%
"Nov. 15, 2018",-9.09%
"Nov. 14, 2018",-8.39%
"Nov. 13, 2018",-7.69%
"Nov. 12, 2018",-10.49%
"Nov. 9, 2018",-11.89%
"Nov. 8, 2018",-12.12%
"Nov. 7, 2018",-20.51%
"Nov. 6, 2018",-20.98%
"Nov. 5, 2018",-20.05%
"Nov. 2, 2018",-21.91%
"Nov. 1, 2018",-22.38%
"Oct. 31, 2018",-24.71%
"Oct. 30, 2018",-26.34%
"Oct. 29, 2018",-25.87%
"Oct. 26, 2018",-27.51%
"Oct. 25, 2018",-27.04%
"Oct. 24, 2018",-27.97%
"Oct. 23, 2018",-27.74%
"Oct. 22, 2018",-28.44%
"Oct. 19, 2018",-28.44%
"Oct. 18, 2018",-29.14%
"Oct. 17, 2018",-28.21%
"Oct. 16, 2018",-27.51%
"Oct. 15, 2018",-28.21%
"Oct. 12, 2018",-27.27%
"Oct. 11, 2018",-28.21%
"Oct. 10, 2018",-27.74%
"Oct. 9, 2018",-24.24%
"Oct. 8, 2018",-26.81%
"Oct. 5, 2018",-27.27%
"Oct. 4, 2018",-25.87%
"Oct. 3, 2018",-24.24%
"Oct. 2, 2018",-20.98%
"Oct. 1, 2018",-26.11%
"Sept. 28, 2018",-27.74%
"Sept. 27, 2018",-27.97%
"Sept. 26, 2018",-28.21%
"Sept. 25, 2018",-28.44%
"Sept. 24, 2018",-28.90%
"Sept. 21, 2018",-28.90%
"Sept. 20, 2018",-28.67%
"Sept. 19, 2018",-28.67%
"Sept. 18, 2018",-28.67%
"Sept. 17, 2018",-29.84%
"Sept. 14, 2018",-31.70%
"Sept. 13, 2018",-30.07%
"Sept. 12, 2018",-27.97%
"Sept. 11, 2018",-28.90%
"Sept. 10, 2018",-28.67%
"Sept. 7, 2018",-29.84%
"Sept. 6, 2018",-29.60%
"Sept. 5, 2018",-30.07%
"Sept. 4, 2018",-31.00%
"Aug. 31, 2018",-30.30%
"Aug. 30, 2018",-29.37%
"Aug. 29, 2018",-29.14%
"Aug. 28, 2018",-29.14%
"Aug. 27, 2018",-29.14%
"Aug. 24, 2018",-29.37%
"Aug. 23, 2018",-34.73%
"Aug. 22, 2018",-31.70%
"Aug. 21, 2018",-30.30%
"Aug. 20, 2018",-29.14%
"Aug. 17, 2018",-28.21%
"Aug. 16, 2018",-28.44%
"Aug. 15, 2018",-27.04%
"Aug. 14, 2018",-25.87%
"Aug. 13, 2018",-23.31%
"Aug. 10, 2018",-23.08%
"Aug. 9, 2018",-16.78%
"Aug. 8, 2018",-9.56%
"Aug. 7, 2018",-8.86%
"Aug. 6, 2018",-10.72%
"Aug. 3, 2018",-10.26%
"Aug. 2, 2018",-12.35%
"Aug. 1, 2018",-11.89%
"July 31, 2018",-11.42%
"July 30, 2018",-11.42%
"July 27, 2018",-11.19%
"July 26, 2018",-9.56%
"July 25, 2018",-11.89%
"July 24, 2018",-12.59%
"July 23, 2018",-13.52%
"July 20, 2018",-14.22%
"July 19, 2018",-14.22%
"July 18, 2018",-14.45%
"July 17, 2018",-14.92%
"July 16, 2018",-14.45%
"July 13, 2018",-14.92%
"July 12, 2018",-14.22%
"July 11, 2018",-14.69%
"July 10, 2018",-14.45%
"July 9, 2018",-15.15%
"July 6, 2018",-14.92%
"July 5, 2018",-16.08%
"July 3, 2018",-15.15%
"July 2, 2018",-15.38%
"June 29, 2018",-15.62%
"June 28, 2018",-18.18%
"June 27, 2018",-14.92%
"June 26, 2018",-14.92%
"June 25, 2018",-13.99%
"June 22, 2018",-13.75%
"June 21, 2018",-15.15%
"June 20, 2018",-15.38%
"June 19, 2018",-14.22%
"June 18, 2018",-16.55%
"June 15, 2018",-15.38%
"June 14, 2018",-14.69%
"June 13, 2018",-11.19%
"June 12, 2018",-11.19%
"June 11, 2018",-11.42%
"June 8, 2018",-11.89%
"June 7, 2018",-13.99%
"June 6, 2018",-14.69%
"June 5, 2018",-13.75%
"June 4, 2018",-12.35%
"June 1, 2018",-13.29%
"May 31, 2018",-13.52%
"May 30, 2018",-13.52%
"May 29, 2018",-13.29%
"May 25, 2018",-16.08%
"May 24, 2018",-14.45%
"May 23, 2018",-15.15%
"May 22, 2018",-13.99%
"May 21, 2018",-15.15%
"May 18, 2018",-16.08%
"May 17, 2018",-13.52%
"May 16, 2018",-7.23%
"May 15, 2018",-7.69%
"May 14, 2018",-5.36%
"May 11, 2018",-5.36%
"May 10, 2018",-4.90%
"May 9, 2018",-5.59%
"May 8, 2018",-5.59%
"May 7, 2018",-3.50%
"May 4, 2018",-3.73%
"May 3, 2018",-4.66%
"May 2, 2018",-4.43%
"May 1, 2018",-3.73%
"April 30, 2018",-2.80%
"April 27, 2018",-3.50%
"April 26, 2018",-5.36%
"April 25, 2018",-5.83%
"April 24, 2018",-5.83%
"April 23, 2018",-3.96%
"April 20, 2018",-1.40%
"April 19, 2018",1.40%
"April 18, 2018",2.10%
"April 17, 2018",4.20%
"April 16, 2018",4.43%
"April 13, 2018",3.03%
"April 12, 2018",2.56%
"April 11, 2018",3.26%
"April 10, 2018",3.50%
"April 9, 2018",2.80%
"April 6, 2018",4.66%
"April 5, 2018",5.59%
"April 4, 2018",4.66%
"April 3, 2018",3.73%
"April 2, 2018",0.70%
"March 29, 2018",2.56%
"March 28, 2018",1.86%
"March 27, 2018",1.40%
"March 26, 2018",1.40%
"March 23, 2018",3.03%
"March 22, 2018",4.66%
"March 21, 2018",6.99%
"March 20, 2018",7.93%
"March 19, 2018",6.76%
"March 16, 2018",8.39%
"March 15, 2018",8.62%
"March 14, 2018",8.62%
"March 13, 2018",10.49%
"March 12, 2018",11.66%
"March 9, 2018",10.96%
"March 8, 2018",12.12%
"March 7, 2018",11.66%
"March 6, 2018",11.42%
"March 5, 2018",11.89%
"March 2, 2018",11.19%
"March 1, 2018",11.89%
"Feb. 28, 2018",12.35%
"Feb. 27, 2018",13.99%
"Feb. 26, 2018",14.45%
"Feb. 23, 2018",13.29%
"Feb. 22, 2018",14.22%
"Feb. 21, 2018",16.32%
"Feb. 20, 2018",15.62%
"Feb. 16, 2018",16.78%
"Feb. 15, 2018",15.38%
"Feb. 14, 2018",14.92%
"Feb. 13, 2018",17.72%
"Feb. 12, 2018",13.75%
"Feb. 9, 2018",5.36%
"Feb. 8, 2018",6.76%
"Feb. 7, 2018",-5.83%
"Feb. 6, 2018",-4.66%
"Feb. 5, 2018",-7.69%
"Feb. 2, 2018",-5.36%
"Feb. 1, 2018",-3.26%
"Jan. 31, 2018",-0.70%
"Jan. 30, 2018",-0.70%
"Jan. 29, 2018",0.47%
"Jan. 26, 2018",1.17%
"Jan. 25, 2018",1.17%
"Jan. 24, 2018",0.00%
"Jan. 23, 2018",-0.23%
"Jan. 22, 2018",0.93%
"Jan. 19, 2018",-1.40%
"Jan. 18, 2018",-3.26%
"Jan. 17, 2018",-3.03%
"Jan. 16, 2018",-3.96%
"Jan. 12, 2018",-3.96%
"Jan. 11, 2018",-3.96%
"Jan. 10, 2018",-6.29%
"Jan. 9, 2018",-4.43%
"Jan. 8, 2018",-2.33%
"Jan. 5, 2018",-0.70%
"Jan. 4, 2018",1.63%
"Jan. 3, 2018",2.10%
"Jan. 2, 2018",2.56%
"Dec. 29, 2017",-21.43%
"Dec. 28, 2017",-21.06%
"Dec. 27, 2017",-20.88%
"Dec. 26, 2017",-20.33%
"Dec. 22, 2017",-20.88%
"Dec. 21, 2017",-19.78%
"Dec. 20, 2017",-20.51%
"Dec. 19, 2017",-19.78%
"Dec. 18, 2017",-17.77%
"Dec. 15, 2017",-21.61%
"Dec. 14, 2017",-24.54%
"Dec. 13, 2017",-23.63%
"Dec. 12, 2017",-23.44%
"Dec. 11, 2017",-23.81%
"Dec. 8, 2017",-21.98%
"Dec. 7, 2017",-23.44%
"Dec. 6, 2017",-24.54%
"Dec. 5, 2017",-24.36%
"Dec. 4, 2017",-21.98%
"Dec. 1, 2017",-20.15%
"Nov. 30, 2017",-20.88%
"Nov. 29, 2017",-23.26%
"Nov. 28, 2017",-23.44%
"Nov. 27, 2017",-23.99%
"Nov. 24, 2017",-20.15%
"Nov. 22, 2017",-18.68%
"Nov. 21, 2017",-18.86%
"Nov. 20, 2017",-17.95%
"Nov. 17, 2017",-17.03%
"Nov. 16, 2017",-17.40%
"Nov. 15, 2017",-17.58%
"Nov. 14, 2017",-18.68%
"Nov. 13, 2017",-16.30%
"Nov. 10, 2017",-14.29%
"Nov. 9, 2017",-8.24%
"Nov. 8, 2017",0.92%
"Nov. 7, 2017",0.73%
"Nov. 6, 2017",1.83%
"Nov. 3, 2017",1.83%
"Nov. 2, 2017",2.20%
"Nov. 1, 2017",2.20%
"Oct. 31, 2017",1.83%
"Oct. 30, 2017",2.93%
"Oct. 27, 2017",2.20%
"Oct. 26, 2017",1.83%
"Oct. 25, 2017",2.38%
"Oct. 24, 2017",5.13%
"Oct. 23, 2017",6.41%
"Oct. 20, 2017",7.69%
"Oct. 19, 2017",7.51%
"Oct. 18, 2017",7.69%
"Oct. 17, 2017",6.04%
"Oct. 16, 2017",6.23%
"Oct. 13, 2017",7.14%
"Oct. 12, 2017",7.69%
"Oct. 11, 2017",7.14%
"Oct. 10, 2017",6.04%
"Oct. 9, 2017",0.92%
"Oct. 6, 2017",4.21%
"Oct. 5, 2017",4.58%
"Oct. 4, 2017",4.95%
"Oct. 3, 2017",6.41%
"Oct. 2, 2017",5.68%
"Sept. 29, 2017",6.41%
"Sept. 28, 2017",6.23%
"Sept. 27, 2017",3.30%
"Sept. 26, 2017",5.68%
"Sept. 25, 2017",3.48%
"Sept. 22, 2017",1.47%
"Sept. 21, 2017",2.01%
"Sept. 20, 2017",2.01%
"Sept. 19, 2017",2.56%
"Sept. 18, 2017",1.28%
"Sept. 15, 2017",5.68%
"Sept. 14, 2017",6.04%
"Sept. 13, 2017",7.33%
"Sept. 12, 2017",6.41%
"Sept. 11, 2017",6.41%
"Sept. 8, 2017",6.41%
"Sept. 7, 2017",6.96%
"Sept. 6, 2017",6.04%
"Sept. 5, 2017",5.49%
"Sept. 1, 2017",6.59%
"Aug. 31, 2017",5.86%
"Aug. 30, 2017",2.93%
"Aug. 29, 2017",5.49%
"Aug. 28, 2017",4.21%
"Aug. 25, 2017",4.21%
"Aug. 24, 2017",4.03%
"Aug. 23, 2017",4.21%
"Aug. 22, 2017",4.58%
"Aug. 21, 2017",5.13%
"Aug. 18, 2017",2.56%
"Aug. 17, 2017",0.92%
"Aug. 16, 2017",0.73%
"Aug. 15, 2017",0.00%
"Aug. 14, 2017",-4.03%
"Aug. 11, 2017",-5.86%
"Aug. 10, 2017",-5.31%
"Aug. 9, 2017",-4.03%
"Aug. 8, 2017",-3.48%
"Aug. 7, 2017",-5.31%
"Aug. 4, 2017",-5.31%
"Aug. 3, 2017",-3.66%
"Aug. 2, 2017",-3.66%
"Aug. 1, 2017",-3.85%
"July 31, 2017",-2.01%
"July 28, 2017",-0.37%
"July 27, 2017",-2.38%
"July 26, 2017",0.00%
"July 25, 2017",-0.73%
"July 24, 2017",-2.75%
"July 21, 2017",-2.93%
"July 20, 2017",-1.10%
"July 19, 2017",-0.92%
"July 18, 2017",0.00%
"July 17, 2017",-0.55%
"July 14, 2017",-2.20%
"July 13, 2017",-5.68%
"July 12, 2017",-6.59%
"July 11, 2017",-7.69%
"July 10, 2017",-8.61%
"July 7, 2017",-9.71%
"July 6, 2017",-9.34%
"July 5, 2017",-6.96%
"July 3, 2017",-4.21%
"June 30, 2017",-4.03%
"June 29, 2017",-3.85%
"June 28, 2017",-1.10%
"June 27, 2017",-2.56%
"June 26, 2017",-2.93%
"June 23, 2017",-2.20%
"June 22, 2017",-2.93%
"June 21, 2017",-3.30%
"June 20, 2017",-2.38%
"June 19, 2017",-2.75%
"June 16, 2017",-3.85%
"June 15, 2017",-4.40%
"June 14, 2017",-6.78%
"June 13, 2017",-6.23%
"June 12, 2017",-5.49%
"June 9, 2017",-6.23%
"June 8, 2017",-4.76%
"June 7, 2017",-4.40%
"June 6, 2017",-4.58%
"June 5, 2017",-4.03%
"June 2, 2017",-2.38%
"June 1, 2017",-4.21%
"May 31, 2017",-4.21%
"May 30, 2017",-2.56%
"May 26, 2017",-2.93%
"May 25, 2017",-4.03%
"May 24, 2017",-3.11%
"May 23, 2017",-3.66%
"May 22, 2017",-4.03%
"May 19, 2017",-1.83%
"May 18, 2017",-2.75%
"May 17, 2017",11.36%
"May 16, 2017",12.45%
"May 15, 2017",11.17%
"May 12, 2017",13.19%
"May 11, 2017",14.65%
"May 10, 2017",13.92%
"May 9, 2017",12.45%
"May 8, 2017",11.36%
"May 5, 2017",11.36%
"May 4, 2017",9.16%
"May 3, 2017",10.62%
"May 2, 2017",11.54%
"May 1, 2017",11.72%
"April 28, 2017",11.90%
"April 27, 2017",11.54%
"April 26, 2017",11.17%
"April 25, 2017",12.27%
"April 24, 2017",12.64%
"April 21, 2017",12.64%
"April 20, 2017",12.64%
"April 19, 2017",12.09%
"April 18, 2017",13.00%
"April 17, 2017",13.37%
"April 13, 2017",14.10%
"April 12, 2017",15.20%
"April 11, 2017",14.47%
"April 10, 2017",15.20%
"April 7, 2017",11.90%
"April 6, 2017",15.57%
"April 5, 2017",14.29%
"April 4, 2017",15.02%
"April 3, 2017",14.84%
"March 31, 2017",14.65%
"March 30, 2017",15.38%
"March 29, 2017",14.65%
"March 28, 2017",13.00%
"March 27, 2017",13.37%
"March 24, 2017",12.45%
"March 23, 2017",12.09%
"March 22, 2017",10.07%
"March 21, 2017",9.71%
"March 20, 2017",9.34%
"March 17, 2017",9.16%
"March 16, 2017",9.34%
"March 15, 2017",10.81%
"March 14, 2017",6.04%
"March 13, 2017",7.33%
"March 10, 2017",8.24%
"March 9, 2017",6.41%
"March 8, 2017",8.24%
"March 7, 2017",8.97%
"March 6, 2017",6.04%
"March 3, 2017",6.96%
"March 2, 2017",5.86%
"March 1, 2017",6.04%
"Feb. 28, 2017",4.76%
"Feb. 27, 2017",6.23%
"Feb. 24, 2017",6.78%
"Feb. 23, 2017",8.89%
"Feb. 22, 2017",7.69%
"Feb. 21, 2017",7.33%
"Feb. 17, 2017",7.14%
"Feb. 16, 2017",6.96%
"Feb. 15, 2017",7.69%
"Feb. 14, 2017",6.59%
"Feb. 13, 2017",6.23%
"Feb. 10, 2017",7.14%
"Feb. 9, 2017",4.40%
"Feb. 8, 2017",10.26%
"Feb. 7, 2017",8.24%
"Feb. 6, 2017",10.07%
"Feb. 3, 2017",8.61%
"Feb. 2, 2017",7.51%
"Feb. 1, 2017",7.88%
"Jan. 31, 2017",8.79%
"Jan. 30, 2017",6.41%
"Jan. 27, 2017",7.14%
"Jan. 26, 2017",7.14%
"Jan. 25, 2017",6.78%
"Jan. 24, 2017",5.13%
"Jan. 23, 2017",2.38%
"Jan. 20, 2017",1.65%
"Jan. 19, 2017",0.92%
"Jan. 18, 2017",0.18%
"Jan. 17, 2017",0.73%
"Jan. 13, 2017",0.55%
"Jan. 12, 2017",0.37%
"Jan. 11, 2017",-0.55%
"Jan. 10, 2017",-0.92%
"Jan. 9, 2017",-0.92%
"Jan. 6, 2017",-0.37%
"Jan. 5, 2017",-0.55%
"Jan. 4, 2017",1.47%
"Jan. 3, 2017",-0.37%
"Dec. 30, 2016",-23.31%
"Dec. 29, 2016",-23.46%
"Dec. 28, 2016",-25.00%
"Dec. 27, 2016",-25.56%
"Dec. 23, 2016",-25.70%
"Dec. 22, 2016",-25.56%
"Dec. 21, 2016",-24.44%
"Dec. 20, 2016",-25.98%
"Dec. 19, 2016",-25.00%
"Dec. 16, 2016",-24.58%
"Dec. 15, 2016",-25.00%
"Dec. 14, 2016",-26.12%
"Dec. 13, 2016",-23.03%
"Dec. 12, 2016",-20.79%
"Dec. 9, 2016",-20.51%
"Dec. 8, 2016",-20.93%
"Dec. 7, 2016",-22.05%
"Dec. 6, 2016",-21.63%
"Dec. 5, 2016",-21.49%
"Dec. 2, 2016",-21.49%
"Dec. 1, 2016",-20.51%
"Nov. 30, 2016",-23.31%
"Nov. 29, 2016",-22.89%
"Nov. 28, 2016",-22.61%
"Nov. 25, 2016",-22.89%
"Nov. 23, 2016",-24.16%
"Nov. 22, 2016",-24.86%
"Nov. 21, 2016",-23.88%
"Nov. 18, 2016",-24.58%
"Nov. 17, 2016",-25.42%
"Nov. 16, 2016",-26.97%
"Nov. 15, 2016",-28.09%
"Nov. 14, 2016",-30.06%
"Nov. 11, 2016",-31.46%
"Nov. 10, 2016",-29.35%
"Nov. 9, 2016",-30.90%
"Nov. 8, 2016",-28.93%
"Nov. 7, 2016",-28.37%
"Nov. 4, 2016",-27.81%
"Nov. 3, 2016",-28.79%
"Nov. 2, 2016",-28.09%
"Nov. 1, 2016",-26.69%
"Oct. 31, 2016",-26.40%
