date,three_month_return
"Feb. 25, 2019",-11.68%
"Feb. 22, 2019",-10.70%
"Feb. 21, 2019",-11.69%
"Feb. 20, 2019",-8.88%
"Feb. 19, 2019",-13.35%
"Feb. 15, 2019",-12.31%
"Feb. 14, 2019",-11.96%
"Feb. 13, 2019",-10.61%
"Feb. 12, 2019",-10.16%
"Feb. 11, 2019",-7.94%
"Feb. 8, 2019",-6.90%
"Feb. 7, 2019",-2.93%
"Feb. 6, 2019",10.32%
"Feb. 5, 2019",8.75%
"Feb. 4, 2019",11.34%
"Feb. 1, 2019",9.91%
"Jan. 31, 2019",13.93%
"Jan. 30, 2019",16.77%
"Jan. 29, 2019",17.61%
"Jan. 28, 2019",19.29%
"Jan. 25, 2019",18.53%
"Jan. 24, 2019",16.18%
"Jan. 23, 2019",15.16%
"Jan. 22, 2019",17.92%
"Jan. 18, 2019",23.03%
"Jan. 17, 2019",20.45%
"Jan. 16, 2019",17.36%
"Jan. 15, 2019",20.45%
"Jan. 14, 2019",19.55%
"Jan. 11, 2019",20.78%
"Jan. 10, 2019",18.06%
"Jan. 9, 2019",8.62%
"Jan. 8, 2019",12.42%
"Jan. 7, 2019",12.18%
"Jan. 4, 2019",9.12%
"Jan. 3, 2019",5.54%
"Jan. 2, 2019",1.47%
"Dec. 31, 2018",6.45%
"Dec. 28, 2018",5.48%
"Dec. 27, 2018",5.83%
"Dec. 26, 2018",2.92%
"Dec. 24, 2018",2.62%
"Dec. 21, 2018",5.57%
"Dec. 20, 2018",10.46%
"Dec. 19, 2018",10.78%
"Dec. 18, 2018",10.46%
"Dec. 17, 2018",14.62%
"Dec. 14, 2018",19.45%
"Dec. 13, 2018",22.67%
"Dec. 12, 2018",16.83%
"Dec. 11, 2018",32.79%
"Dec. 10, 2018",32.03%
"Dec. 7, 2018",38.87%
"Dec. 6, 2018",36.76%
"Dec. 4, 2018",41.55%
"Dec. 3, 2018",44.48%
"Nov. 30, 2018",41.25%
"Nov. 29, 2018",40.13%
"Nov. 28, 2018",39.14%
"Nov. 27, 2018",35.20%
"Nov. 26, 2018",35.97%
"Nov. 23, 2018",46.79%
"Nov. 21, 2018",34.45%
"Nov. 20, 2018",29.61%
"Nov. 19, 2018",28.90%
"Nov. 16, 2018",28.01%
"Nov. 15, 2018",24.60%
"Nov. 14, 2018",23.58%
"Nov. 13, 2018",20.36%
"Nov. 12, 2018",16.36%
"Nov. 9, 2018",5.88%
"Nov. 8, 2018",-2.84%
"Nov. 7, 2018",-12.79%
"Nov. 6, 2018",-11.49%
"Nov. 5, 2018",-10.91%
"Nov. 2, 2018",-10.90%
"Nov. 1, 2018",-11.90%
"Oct. 31, 2018",-15.00%
"Oct. 30, 2018",-16.84%
"Oct. 29, 2018",-16.54%
"Oct. 26, 2018",-19.85%
"Oct. 25, 2018",-17.20%
"Oct. 24, 2018",-17.60%
"Oct. 23, 2018",-16.44%
"Oct. 22, 2018",-16.58%
"Oct. 19, 2018",-16.58%
"Oct. 18, 2018",-17.17%
"Oct. 17, 2018",-15.62%
"Oct. 16, 2018",-15.26%
"Oct. 15, 2018",-15.62%
"Oct. 12, 2018",-15.22%
"Oct. 11, 2018",-15.85%
"Oct. 10, 2018",-15.53%
"Oct. 9, 2018",-10.71%
"Oct. 8, 2018",-13.97%
"Oct. 5, 2018",-13.33%
"Oct. 4, 2018",-12.64%
"Oct. 3, 2018",-10.71%
"Oct. 2, 2018",-6.61%
"Oct. 1, 2018",-12.43%
"Sept. 28, 2018",-11.68%
"Sept. 27, 2018",-15.34%
"Sept. 26, 2018",-15.62%
"Sept. 25, 2018",-16.80%
"Sept. 24, 2018",-17.57%
"Sept. 21, 2018",-16.21%
"Sept. 20, 2018",-15.70%
"Sept. 19, 2018",-16.85%
"Sept. 18, 2018",-14.53%
"Sept. 17, 2018",-17.08%
"Sept. 14, 2018",-19.95%
"Sept. 13, 2018",-21.26%
"Sept. 12, 2018",-18.90%
"Sept. 11, 2018",-19.74%
"Sept. 10, 2018",-19.05%
"Sept. 7, 2018",-18.43%
"Sept. 6, 2018",-17.49%
"Sept. 5, 2018",-18.92%
"Sept. 4, 2018",-21.28%
"Aug. 31, 2018",-19.41%
"Aug. 30, 2018",-18.33%
"Aug. 29, 2018",-18.28%
"Aug. 28, 2018",-15.56%
"Aug. 27, 2018",-15.56%
"Aug. 24, 2018",-17.44%
"Aug. 23, 2018",-23.08%
"Aug. 22, 2018",-20.60%
"Aug. 21, 2018",-17.86%
"Aug. 20, 2018",-15.56%
"Aug. 17, 2018",-16.98%
"Aug. 16, 2018",-22.86%
"Aug. 15, 2018",-20.96%
"Aug. 14, 2018",-21.67%
"Aug. 13, 2018",-18.97%
"Aug. 10, 2018",-19.12%
"Aug. 9, 2018",-11.85%
"Aug. 8, 2018",-4.20%
"Aug. 7, 2018",-5.56%
"Aug. 6, 2018",-7.26%
"Aug. 3, 2018",-5.87%
"Aug. 2, 2018",-8.29%
"Aug. 1, 2018",-8.47%
"July 31, 2018",-8.87%
"July 30, 2018",-8.87%
"July 27, 2018",-7.97%
"July 26, 2018",-4.43%
"July 25, 2018",-6.44%
"July 24, 2018",-7.18%
"July 23, 2018",-9.95%
"July 20, 2018",-13.00%
"July 19, 2018",-15.40%
"July 18, 2018",-16.21%
"July 17, 2018",-18.34%
"July 16, 2018",-18.08%
"July 13, 2018",-17.42%
"July 12, 2018",-16.36%
"July 11, 2018",-17.38%
"July 10, 2018",-17.34%
"July 9, 2018",-17.46%
"July 6, 2018",-18.71%
"July 5, 2018",-20.53%
"July 3, 2018",-18.20%
"July 2, 2018",-15.97%
"June 29, 2018",-17.73%
"June 28, 2018",-19.68%
"June 27, 2018",-16.09%
"June 26, 2018",-16.09%
"June 25, 2018",-16.52%
"June 22, 2018",-17.59%
"June 21, 2018",-20.70%
"June 20, 2018",-21.60%
"June 19, 2018",-19.65%
"June 18, 2018",-23.01%
"June 15, 2018",-22.10%
"June 14, 2018",-21.46%
"June 13, 2018",-19.62%
"June 12, 2018",-20.46%
"June 11, 2018",-20.17%
"June 8, 2018",-21.41%
"June 7, 2018",-22.96%
"June 6, 2018",-23.43%
"June 5, 2018",-22.92%
"June 4, 2018",-21.17%
"June 1, 2018",-22.50%
"May 31, 2018",-23.03%
"May 30, 2018",-23.03%
"May 29, 2018",-22.82%
"May 25, 2018",-25.93%
"May 24, 2018",-24.49%
"May 23, 2018",-25.10%
"May 22, 2018",-24.69%
"May 21, 2018",-27.05%
"May 18, 2018",-28.14%
"May 17, 2018",-25.95%
"May 16, 2018",-20.56%
"May 15, 2018",-20.00%
"May 14, 2018",-17.65%
"May 11, 2018",-10.18%
"May 10, 2018",-9.73%
"May 9, 2018",-10.40%
"May 8, 2018",-11.57%
"May 7, 2018",2.48%
"May 4, 2018",1.72%
"May 3, 2018",0.74%
"May 2, 2018",0.99%
"May 1, 2018",-0.48%
"April 30, 2018",-2.11%
"April 27, 2018",-4.61%
"April 26, 2018",-6.45%
"April 25, 2018",-6.91%
"April 24, 2018",-5.83%
"April 23, 2018",-3.74%
"April 20, 2018",0.00%
"April 19, 2018",2.84%
"April 18, 2018",5.54%
"April 17, 2018",7.45%
"April 16, 2018",8.74%
"April 13, 2018",7.28%
"April 12, 2018",6.80%
"April 11, 2018",7.52%
"April 10, 2018",10.45%
"April 9, 2018",7.56%
"April 6, 2018",5.40%
"April 5, 2018",6.34%
"April 4, 2018",2.98%
"April 3, 2018",1.60%
"April 2, 2018",-1.82%
"March 29, 2018",2.56%
"March 28, 2018",1.39%
"March 27, 2018",0.69%
"March 26, 2018",0.00%
"March 23, 2018",2.31%
"March 22, 2018",3.94%
"March 21, 2018",4.79%
"March 20, 2018",6.68%
"March 19, 2018",4.57%
"March 16, 2018",8.64%
"March 15, 2018",8.88%
"March 14, 2018",13.11%
"March 13, 2018",13.67%
"March 12, 2018",14.59%
"March 9, 2018",11.74%
"March 8, 2018",12.91%
"March 7, 2018",14.59%
"March 6, 2018",16.02%
"March 5, 2018",16.22%
"March 2, 2018",9.40%
"March 1, 2018",10.09%
"Feb. 28, 2018",15.31%
"Feb. 27, 2018",17.83%
"Feb. 26, 2018",12.61%
"Feb. 23, 2018",9.46%
"Feb. 22, 2018",10.36%
"Feb. 21, 2018",12.64%
"Feb. 20, 2018",10.71%
"Feb. 16, 2018",11.09%
"Feb. 15, 2018",10.00%
"Feb. 14, 2018",11.04%
"Feb. 13, 2018",10.50%
"Feb. 12, 2018",4.27%
"Feb. 9, 2018",-9.78%
"Feb. 8, 2018",-16.88%
"Feb. 7, 2018",-26.55%
"Feb. 6, 2018",-26.44%
"Feb. 5, 2018",-28.78%
"Feb. 2, 2018",-27.24%
"Feb. 1, 2018",-25.63%
"Jan. 31, 2018",-23.38%
"Jan. 30, 2018",-24.20%
"Jan. 29, 2018",-22.76%
"Jan. 26, 2018",-21.94%
"Jan. 25, 2018",-22.36%
"Jan. 24, 2018",-25.26%
"Jan. 23, 2018",-26.33%
"Jan. 22, 2018",-26.36%
"Jan. 19, 2018",-27.94%
"Jan. 18, 2018",-29.42%
"Jan. 17, 2018",-28.15%
"Jan. 16, 2018",-28.97%
"Jan. 12, 2018",-29.93%
"Jan. 11, 2018",-29.57%
"Jan. 10, 2018",-30.57%
"Jan. 9, 2018",-25.59%
"Jan. 8, 2018",-26.36%
"Jan. 5, 2018",-25.39%
"Jan. 4, 2018",-23.91%
"Jan. 3, 2018",-24.61%
"Jan. 2, 2018",-23.74%
"Dec. 29, 2017",-26.16%
"Dec. 28, 2017",-25.69%
"Dec. 27, 2017",-23.40%
"Dec. 26, 2017",-24.61%
"Dec. 22, 2017",-22.02%
"Dec. 21, 2017",-21.36%
"Dec. 20, 2017",-22.08%
"Dec. 19, 2017",-21.79%
"Dec. 18, 2017",-18.81%
"Dec. 15, 2017",-25.82%
"Dec. 14, 2017",-28.84%
"Dec. 13, 2017",-28.84%
"Dec. 12, 2017",-28.06%
"Dec. 11, 2017",-28.40%
"Dec. 8, 2017",-26.68%
"Dec. 7, 2017",-28.42%
"Dec. 6, 2017",-28.84%
"Dec. 5, 2017",-28.30%
"Dec. 4, 2017",-26.80%
"Dec. 1, 2017",-25.09%
"Nov. 30, 2017",-23.13%
"Nov. 29, 2017",-27.26%
"Nov. 28, 2017",-26.54%
"Nov. 27, 2017",-27.06%
"Nov. 24, 2017",-23.24%
"Nov. 22, 2017",-22.24%
"Nov. 21, 2017",-22.82%
"Nov. 20, 2017",-20.00%
"Nov. 17, 2017",-17.79%
"Nov. 16, 2017",-18.00%
"Nov. 15, 2017",-17.58%
"Nov. 14, 2017",-15.27%
"Nov. 13, 2017",-11.09%
"Nov. 10, 2017",-9.48%
"Nov. 9, 2017",-4.39%
"Nov. 8, 2017",4.55%
"Nov. 7, 2017",6.38%
"Nov. 6, 2017",7.54%
"Nov. 3, 2017",5.70%
"Nov. 2, 2017",6.08%
"Nov. 1, 2017",6.29%
"Oct. 31, 2017",3.93%
"Oct. 30, 2017",3.31%
"Oct. 27, 2017",4.69%
"Oct. 26, 2017",1.83%
"Oct. 25, 2017",3.14%
"Oct. 24, 2017",8.10%
"Oct. 23, 2017",9.62%
"Oct. 20, 2017",8.89%
"Oct. 19, 2017",8.50%
"Oct. 18, 2017",7.69%
"Oct. 17, 2017",6.63%
"Oct. 16, 2017",8.61%
"Oct. 13, 2017",13.59%
"Oct. 12, 2017",15.29%
"Oct. 11, 2017",16.07%
"Oct. 10, 2017",16.03%
"Oct. 9, 2017",11.76%
"Oct. 6, 2017",14.95%
"Oct. 5, 2017",12.40%
"Oct. 4, 2017",9.56%
"Oct. 3, 2017",11.09%
"Oct. 2, 2017",10.11%
"Sept. 29, 2017",10.67%
"Sept. 28, 2017",7.41%
"Sept. 27, 2017",6.02%
"Sept. 26, 2017",8.87%
"Sept. 25, 2017",5.81%
"Sept. 22, 2017",4.53%
"Sept. 21, 2017",5.49%
"Sept. 20, 2017",4.50%
"Sept. 19, 2017",5.46%
"Sept. 18, 2017",5.33%
"Sept. 15, 2017",10.54%
"Sept. 14, 2017",13.75%
"Sept. 13, 2017",14.45%
"Sept. 12, 2017",12.60%
"Sept. 11, 2017",13.48%
"Sept. 8, 2017",11.73%
"Sept. 7, 2017",11.88%
"Sept. 6, 2017",11.13%
"Sept. 5, 2017",9.92%
"Sept. 1, 2017",11.28%
"Aug. 31, 2017",10.52%
"Aug. 30, 2017",5.64%
"Aug. 29, 2017",8.68%
"Aug. 28, 2017",7.36%
"Aug. 25, 2017",8.59%
"Aug. 24, 2017",7.37%
"Aug. 23, 2017",8.17%
"Aug. 22, 2017",8.97%
"Aug. 21, 2017",7.09%
"Aug. 18, 2017",5.46%
"Aug. 17, 2017",-9.38%
"Aug. 16, 2017",-10.42%
"Aug. 15, 2017",-10.05%
"Aug. 14, 2017",-15.21%
"Aug. 11, 2017",-17.89%
"Aug. 10, 2017",-16.88%
"Aug. 9, 2017",-14.66%
"Aug. 8, 2017",-13.32%
"Aug. 7, 2017",-14.97%
"Aug. 4, 2017",-13.26%
"Aug. 3, 2017",-12.91%
"Aug. 2, 2017",-13.63%
"Aug. 1, 2017",-13.93%
"July 31, 2017",-12.44%
"July 28, 2017",-10.97%
"July 27, 2017",-12.48%
"July 26, 2017",-10.05%
"July 25, 2017",-11.58%
"July 24, 2017",-13.66%
"July 21, 2017",-13.82%
"July 20, 2017",-12.20%
"July 19, 2017",-11.60%
"July 18, 2017",-11.51%
"July 17, 2017",-12.28%
"July 14, 2017",-14.29%
"July 13, 2017",-17.34%
"July 12, 2017",-18.92%
"July 11, 2017",-19.36%
"July 10, 2017",-20.67%
"July 7, 2017",-19.31%
"July 6, 2017",-21.55%
"July 5, 2017",-18.59%
"July 3, 2017",-16.59%
"June 30, 2017",-16.83%
"June 29, 2017",-16.13%
"June 28, 2017",-12.48%
"June 27, 2017",-14.05%
"June 26, 2017",-13.68%
"June 23, 2017",-12.75%
"June 22, 2017",-11.81%
"June 21, 2017",-11.85%
"June 20, 2017",-10.72%
"June 19, 2017",-10.91%
"June 16, 2017",-12.06%
"June 15, 2017",-13.72%
"June 14, 2017",-12.09%
"June 13, 2017",-12.63%
"June 12, 2017",-12.69%
"June 9, 2017",-11.88%
"June 8, 2017",-12.01%
"June 7, 2017",-12.27%
"June 6, 2017",-10.02%
"June 5, 2017",-10.27%
"June 2, 2017",-7.79%
"June 1, 2017",-9.67%
"May 31, 2017",-8.57%
"May 30, 2017",-6.99%
"May 26, 2017",-9.09%
"May 25, 2017",-10.12%
"May 24, 2017",-9.26%
"May 23, 2017",-11.53%
"May 22, 2017",-10.88%
"May 19, 2017",-8.38%
"May 18, 2017",-9.23%
"May 17, 2017",3.93%
"May 16, 2017",5.14%
"May 15, 2017",3.23%
"May 12, 2017",5.64%
"May 11, 2017",7.01%
"May 10, 2017",6.32%
"May 9, 2017",7.72%
"May 8, 2017",1.00%
"May 5, 2017",2.53%
"May 4, 2017",0.51%
"May 3, 2017",1.86%
"May 2, 2017",3.75%
"May 1, 2017",3.57%
"April 28, 2017",4.44%
"April 27, 2017",4.10%
"April 26, 2017",3.76%
"April 25, 2017",5.15%
"April 24, 2017",7.14%
"April 21, 2017",10.81%
"April 20, 2017",10.81%
"April 19, 2017",11.07%
"April 18, 2017",12.80%
"April 17, 2017",12.55%
"April 13, 2017",13.48%
"April 12, 2017",14.78%
"April 11, 2017",15.10%
"April 10, 2017",16.27%
"April 7, 2017",12.32%
"April 6, 2017",15.99%
"April 5, 2017",14.92%
"April 4, 2017",13.36%
"April 3, 2017",15.26%
"March 31, 2017",14.65%
"March 30, 2017",15.38%
"March 29, 2017",14.86%
"March 28, 2017",15.54%
"March 27, 2017",16.79%
"March 24, 2017",16.07%
"March 23, 2017",15.69%
"March 22, 2017",13.40%
"March 21, 2017",11.34%
"March 20, 2017",13.28%
"March 17, 2017",10.99%
"March 16, 2017",11.17%
"March 15, 2017",13.30%
"March 14, 2017",10.08%
"March 13, 2017",6.93%
"March 10, 2017",4.42%
"March 9, 2017",2.65%
"March 8, 2017",4.97%
"March 7, 2017",7.21%
"March 6, 2017",3.76%
"March 3, 2017",4.47%
"March 2, 2017",3.40%
"March 1, 2017",2.30%
"Feb. 28, 2017",3.81%
"Feb. 27, 2017",5.65%
"Feb. 24, 2017",7.96%
"Feb. 23, 2017",10.10%
"Feb. 22, 2017",9.91%
"Feb. 21, 2017",8.12%
"Feb. 17, 2017",10.17%
"Feb. 16, 2017",12.31%
"Feb. 15, 2017",14.84%
"Feb. 14, 2017",16.87%
"Feb. 13, 2017",18.85%
"Feb. 10, 2017",16.30%
"Feb. 9, 2017",15.85%
"Feb. 8, 2017",18.97%
"Feb. 7, 2017",15.88%
"Feb. 6, 2017",16.93%
"Feb. 3, 2017",16.96%
"Feb. 2, 2017",14.65%
"Feb. 1, 2017",12.84%
"Jan. 31, 2017",13.36%
"Jan. 30, 2017",9.21%
"Jan. 27, 2017",8.94%
"Jan. 26, 2017",8.94%
"Jan. 25, 2017",8.77%
"Jan. 24, 2017",7.49%
"Jan. 23, 2017",3.90%
"Jan. 20, 2017",2.40%
"Jan. 19, 2017",0.92%
"Jan. 18, 2017",1.48%
"Jan. 17, 2017",2.42%
"Jan. 13, 2017",3.98%
"Jan. 12, 2017",4.58%
"Jan. 11, 2017",11.27%
"Jan. 10, 2017",8.63%
"Jan. 9, 2017",10.18%
"Jan. 6, 2017",9.24%
"Jan. 5, 2017",9.04%
"Jan. 4, 2017",10.58%
"Jan. 3, 2017",8.15%
"Dec. 30, 2016",7.69%
"Dec. 29, 2016",8.13%
"Dec. 28, 2016",3.49%
"Dec. 27, 2016",4.95%
"Dec. 23, 2016",2.32%
"Dec. 22, 2016",-0.38%
"Dec. 21, 2016",1.13%
"Dec. 20, 2016",-2.23%
"Dec. 19, 2016",2.89%
"Dec. 16, 2016",2.09%
"Dec. 15, 2016",5.53%
"Dec. 14, 2016",1.94%
"Dec. 13, 2016",7.03%
"Dec. 12, 2016",1.81%
"Dec. 9, 2016",2.35%
"Dec. 8, 2016",0.36%
"Dec. 7, 2016",-1.42%
"Dec. 6, 2016",-1.06%
"Dec. 5, 2016",0.72%
"Dec. 2, 2016",0.72%
"Dec. 1, 2016",3.85%
"Nov. 30, 2016",-1.09%
"Nov. 29, 2016",-1.79%
"Nov. 28, 2016",-1.78%
"Nov. 25, 2016",-3.85%
"Nov. 23, 2016",-5.26%
"Nov. 22, 2016",-6.47%
"Nov. 21, 2016",-5.08%
"Nov. 18, 2016",-7.09%
"Nov. 17, 2016",-7.17%
"Nov. 16, 2016",-5.80%
"Nov. 15, 2016",-6.91%
"Nov. 14, 2016",-11.70%
"Nov. 11, 2016",-12.07%
"Nov. 10, 2016",-16.58%
"Nov. 9, 2016",-18.27%
"Nov. 8, 2016",-15.81%
"Nov. 7, 2016",-15.56%
"Nov. 4, 2016",-15.46%
"Nov. 3, 2016",-16.61%
"Nov. 2, 2016",-14.81%
"Nov. 1, 2016",-12.85%
"Oct. 31, 2016",-15.62%
"Oct. 28, 2016",-14.33%
