date,one_month_return
"Dec. 4, 2018",25.07%
"Dec. 3, 2018",28.96%
"Nov. 30, 2018",35.44%
"Nov. 29, 2018",33.96%
"Nov. 28, 2018",36.01%
"Nov. 27, 2018",32.15%
"Nov. 26, 2018",32.48%
"Nov. 23, 2018",32.58%
"Nov. 21, 2018",30.94%
"Nov. 20, 2018",28.34%
"Nov. 19, 2018",29.32%
"Nov. 16, 2018",26.37%
"Nov. 15, 2018",26.62%
"Nov. 14, 2018",25.96%
"Nov. 13, 2018",26.92%
"Nov. 12, 2018",23.08%
"Nov. 9, 2018",16.31%
"Nov. 8, 2018",20.06%
"Nov. 7, 2018",9.29%
"Nov. 6, 2018",8.65%
"Nov. 5, 2018",9.94%
"Nov. 2, 2018",-1.18%
"Nov. 1, 2018",5.05%
"Oct. 31, 2018",4.19%
"Oct. 30, 2018",1.94%
"Oct. 29, 2018",2.58%
"Oct. 26, 2018",0.97%
"Oct. 25, 2018",1.95%
"Oct. 24, 2018",1.31%
"Oct. 23, 2018",1.64%
"Oct. 22, 2018",0.66%
"Oct. 19, 2018",0.33%
"Oct. 18, 2018",-0.65%
"Oct. 17, 2018",2.33%
"Oct. 16, 2018",6.14%
"Oct. 15, 2018",5.12%
"Oct. 12, 2018",0.97%
"Oct. 11, 2018",0.98%
"Oct. 10, 2018",1.31%
"Oct. 9, 2018",7.97%
"Oct. 8, 2018",4.32%
"Oct. 5, 2018",4.00%
"Oct. 4, 2018",7.43%
"Oct. 3, 2018",8.70%
"Oct. 2, 2018",13.38%
"Oct. 1, 2018",6.02%
"Sept. 28, 2018",1.97%
"Sept. 27, 2018",1.64%
"Sept. 26, 2018",1.65%
"Sept. 25, 2018",1.32%
"Sept. 24, 2018",0.66%
"Sept. 21, 2018",2.01%
"Sept. 20, 2018",0.66%
"Sept. 19, 2018",-0.65%
"Sept. 18, 2018",-0.65%
"Sept. 17, 2018",-2.27%
"Sept. 14, 2018",-7.86%
"Sept. 13, 2018",-8.81%
"Sept. 12, 2018",-6.36%
"Sept. 11, 2018",-7.58%
"Sept. 10, 2018",-7.27%
"Sept. 7, 2018",-23.02%
"Sept. 6, 2018",-21.15%
"Sept. 5, 2018",-22.08%
"Sept. 4, 2018",-23.12%
"Aug. 31, 2018",-21.32%
"Aug. 30, 2018",-20.26%
"Aug. 29, 2018",-20.21%
"Aug. 28, 2018",-20.21%
"Aug. 27, 2018",-20.21%
"Aug. 24, 2018",-19.20%
"Aug. 23, 2018",-24.53%
"Aug. 22, 2018",-20.38%
"Aug. 21, 2018",-18.75%
"Aug. 20, 2018",-17.39%
"Aug. 17, 2018",-15.62%
"Aug. 16, 2018",-16.35%
"Aug. 15, 2018",-14.25%
"Aug. 14, 2018",-12.88%
"Aug. 13, 2018",-9.86%
"Aug. 10, 2018",-10.08%
"Aug. 9, 2018",-1.92%
"Aug. 8, 2018",6.30%
"Aug. 7, 2018",7.12%
"Aug. 6, 2018",4.93%
"Aug. 3, 2018",5.77%
"Aug. 2, 2018",3.58%
"Aug. 1, 2018",4.42%
"July 31, 2018",4.97%
"July 30, 2018",4.97%
"July 27, 2018",4.38%
"July 26, 2018",6.30%
"July 25, 2018",2.44%
"July 24, 2018",1.35%
"July 23, 2018",0.27%
"July 20, 2018",1.38%
"July 19, 2018",0.00%
"July 18, 2018",2.51%
"July 17, 2018",0.55%
"July 16, 2018",1.10%
"July 13, 2018",-4.20%
"July 12, 2018",-3.41%
"July 11, 2018",-3.68%
"July 10, 2018",-2.91%
"July 9, 2018",-3.70%
"July 6, 2018",-0.27%
"July 5, 2018",-2.70%
"July 3, 2018",-2.15%
"July 2, 2018",-2.42%
"June 29, 2018",-2.69%
"June 28, 2018",-2.50%
"June 27, 2018",1.39%
"June 26, 2018",1.39%
"June 25, 2018",2.50%
"June 22, 2018",0.27%
"June 21, 2018",0.00%
"June 20, 2018",0.83%
"June 19, 2018",2.22%
"June 18, 2018",-0.56%
"June 15, 2018",-8.33%
"June 14, 2018",-9.85%
"June 13, 2018",-6.16%
"June 12, 2018",-6.16%
"June 11, 2018",-6.40%
"June 8, 2018",-6.67%
"June 7, 2018",-10.87%
"June 6, 2018",-11.38%
"June 5, 2018",-10.41%
"June 4, 2018",-8.96%
"June 1, 2018",-9.93%
"May 31, 2018",-11.03%
"May 30, 2018",-11.03%
"May 29, 2018",-10.14%
"May 25, 2018",-10.89%
"May 24, 2018",-9.16%
"May 23, 2018",-11.65%
"May 22, 2018",-12.77%
"May 21, 2018",-13.95%
"May 18, 2018",-17.81%
"May 17, 2018",-17.00%
"May 16, 2018",-11.16%
"May 15, 2018",-10.41%
"May 14, 2018",-8.14%
"May 11, 2018",-8.35%
"May 10, 2018",-8.11%
"May 9, 2018",-8.16%
"May 8, 2018",-9.80%
"May 7, 2018",-7.80%
"May 4, 2018",-8.02%
"May 3, 2018",-8.09%
"May 2, 2018",-5.09%
"May 1, 2018",-6.14%
"April 30, 2018",-5.23%
"April 27, 2018",-4.83%
"April 26, 2018",-6.67%
"April 25, 2018",-8.60%
"April 24, 2018",-8.60%
"April 23, 2018",-6.79%
"April 20, 2018",-8.64%
"April 19, 2018",-5.02%
"April 18, 2018",-5.81%
"April 17, 2018",-3.87%
"April 16, 2018",-3.66%
"April 13, 2018",-6.75%
"April 12, 2018",-8.14%
"April 11, 2018",-6.93%
"April 10, 2018",-6.72%
"April 9, 2018",-7.35%
"April 6, 2018",-6.07%
"April 5, 2018",-5.62%
"April 4, 2018",-5.87%
"April 3, 2018",-6.71%
"April 2, 2018",-9.43%
"March 29, 2018",-8.71%
"March 28, 2018",-9.34%
"March 27, 2018",-11.04%
"March 26, 2018",-11.41%
"March 23, 2018",-9.05%
"March 22, 2018",-8.37%
"March 21, 2018",-8.02%
"March 20, 2018",-6.65%
"March 19, 2018",-8.58%
"March 16, 2018",-7.19%
"March 15, 2018",-5.86%
"March 14, 2018",-5.48%
"March 13, 2018",-6.14%
"March 12, 2018",-1.84%
"March 9, 2018",5.31%
"March 8, 2018",5.02%
"March 7, 2018",18.56%
"March 6, 2018",16.87%
"March 5, 2018",21.21%
"March 2, 2018",17.49%
"March 1, 2018",15.66%
"Feb. 28, 2018",11.06%
"Feb. 27, 2018",12.67%
"Feb. 26, 2018",13.13%
"Feb. 23, 2018",13.55%
"Feb. 22, 2018",13.16%
"Feb. 21, 2018",17.97%
"Feb. 20, 2018",17.26%
"Feb. 16, 2018",21.60%
"Feb. 15, 2018",20.15%
"Feb. 14, 2018",19.66%
"Feb. 13, 2018",22.57%
"Feb. 12, 2018",18.45%
"Feb. 9, 2018",10.24%
"Feb. 8, 2018",9.31%
"Feb. 7, 2018",-5.16%
"Feb. 6, 2018",-3.99%
"Feb. 5, 2018",-7.04%
"Feb. 2, 2018",-7.73%
"Feb. 1, 2018",-3.26%
"Jan. 31, 2018",-0.70%
"Jan. 30, 2018",-0.70%
"Jan. 29, 2018",0.47%
"Jan. 26, 2018",-0.23%
"Jan. 25, 2018",0.46%
"Jan. 24, 2018",-0.69%
"Jan. 23, 2018",-0.93%
"Jan. 22, 2018",0.23%
"Jan. 19, 2018",-3.42%
"Jan. 18, 2018",-7.57%
"Jan. 17, 2018",-2.80%
"Jan. 16, 2018",-3.74%
"Jan. 12, 2018",-1.44%
"Jan. 11, 2018",-0.96%
"Jan. 10, 2018",-5.63%
"Jan. 9, 2018",-3.76%
"Jan. 8, 2018",-1.64%
"Jan. 5, 2018",3.15%
"Jan. 4, 2018",2.35%
"Jan. 3, 2018",0.46%
"Jan. 2, 2018",0.92%
"Dec. 29, 2017",2.39%
"Dec. 28, 2017",3.11%
"Dec. 27, 2017",4.10%
"Dec. 26, 2017",-0.23%
"Dec. 22, 2017",-2.70%
"Dec. 21, 2017",-1.13%
"Dec. 20, 2017",-3.12%
"Dec. 19, 2017",-3.31%
"Dec. 18, 2017",-0.88%
"Dec. 15, 2017",-4.89%
"Dec. 14, 2017",-7.21%
"Dec. 13, 2017",-8.75%
"Dec. 12, 2017",-10.68%
"Dec. 11, 2017",-11.11%
"Dec. 8, 2017",-22.69%
"Dec. 7, 2017",-24.00%
"Dec. 6, 2017",-25.90%
"Dec. 5, 2017",-25.72%
"Dec. 4, 2017",-23.38%
"Dec. 1, 2017",-21.86%
"Nov. 30, 2017",-23.13%
"Nov. 29, 2017",-24.91%
"Nov. 28, 2017",-25.09%
"Nov. 27, 2017",-25.63%
"Nov. 24, 2017",-24.04%
"Nov. 22, 2017",-24.49%
"Nov. 21, 2017",-24.66%
"Nov. 20, 2017",-23.81%
"Nov. 17, 2017",-21.76%
"Nov. 16, 2017",-22.24%
"Nov. 15, 2017",-23.08%
"Nov. 14, 2017",-24.10%
"Nov. 13, 2017",-21.88%
"Nov. 10, 2017",-19.17%
"Nov. 9, 2017",-9.07%
"Nov. 8, 2017",-3.16%
"Nov. 7, 2017",-3.34%
"Nov. 6, 2017",-2.28%
"Nov. 3, 2017",-4.30%
"Nov. 2, 2017",-3.29%
"Nov. 1, 2017",-3.96%
"Oct. 31, 2017",-4.30%
"Oct. 30, 2017",-3.27%
"Oct. 27, 2017",-1.06%
"Oct. 26, 2017",-3.64%
"Oct. 25, 2017",-1.06%
"Oct. 24, 2017",3.61%
"Oct. 23, 2017",4.87%
"Oct. 20, 2017",5.57%
"Oct. 19, 2017",4.82%
"Oct. 18, 2017",6.33%
"Oct. 17, 2017",0.35%
"Oct. 16, 2017",0.52%
"Oct. 13, 2017",-0.17%
"Oct. 12, 2017",1.20%
"Oct. 11, 2017",0.69%
"Oct. 10, 2017",-0.34%
"Oct. 9, 2017",-5.16%
"Oct. 6, 2017",-1.73%
"Oct. 5, 2017",-0.87%
"Oct. 4, 2017",-1.55%
"Oct. 3, 2017",-0.17%
"Oct. 2, 2017",-0.86%
"Sept. 29, 2017",0.87%
"Sept. 28, 2017",1.93%
"Sept. 27, 2017",-0.88%
"Sept. 26, 2017",1.41%
"Sept. 25, 2017",-0.70%
"Sept. 22, 2017",-2.98%
"Sept. 21, 2017",-2.96%
"Sept. 20, 2017",-0.54%
"Sept. 19, 2017",0.00%
"Sept. 18, 2017",-1.25%
"Sept. 15, 2017",5.68%
"Sept. 14, 2017",10.50%
"Sept. 13, 2017",14.01%
"Sept. 12, 2017",13.04%
"Sept. 11, 2017",13.04%
"Sept. 8, 2017",10.25%
"Sept. 7, 2017",12.96%
"Sept. 6, 2017",11.99%
"Sept. 5, 2017",11.41%
"Sept. 1, 2017",10.86%
"Aug. 31, 2017",8.04%
"Aug. 30, 2017",3.31%
"Aug. 29, 2017",5.88%
"Aug. 28, 2017",4.60%
"Aug. 25, 2017",4.98%
"Aug. 24, 2017",6.97%
"Aug. 23, 2017",7.36%
"Aug. 22, 2017",7.74%
"Aug. 21, 2017",8.30%
"Aug. 18, 2017",2.56%
"Aug. 17, 2017",1.47%
"Aug. 16, 2017",3.00%
"Aug. 15, 2017",2.25%
"Aug. 14, 2017",-1.87%
"Aug. 11, 2017",1.98%
"Aug. 10, 2017",3.61%
"Aug. 9, 2017",6.29%
"Aug. 8, 2017",6.90%
"Aug. 7, 2017",4.87%
"Aug. 4, 2017",-1.15%
"Aug. 3, 2017",0.57%
"Aug. 2, 2017",0.38%
"Aug. 1, 2017",0.19%
"July 31, 2017",2.10%
"July 28, 2017",0.74%
"July 27, 2017",0.19%
"July 26, 2017",3.02%
"July 25, 2017",1.50%
"July 24, 2017",-0.56%
"July 21, 2017",0.38%
"July 20, 2017",1.31%
"July 19, 2017",1.88%
"July 18, 2017",4.00%
"July 17, 2017",3.43%
"July 14, 2017",4.91%
"July 13, 2017",0.59%
"July 12, 2017",-1.16%
"July 11, 2017",-1.56%
"July 10, 2017",-2.54%
"July 7, 2017",-5.56%
"July 6, 2017",-4.99%
"July 5, 2017",-3.05%
"July 3, 2017",-1.88%
"June 30, 2017",-1.50%
"June 29, 2017",-0.94%
"June 28, 2017",1.89%
"June 27, 2017",0.38%
"June 26, 2017",0.00%
"June 23, 2017",1.52%
"June 22, 2017",1.14%
"June 21, 2017",-1.49%
"June 20, 2017",-0.56%
"June 19, 2017",-0.93%
"June 16, 2017",-14.50%
"June 15, 2017",-14.00%
"June 14, 2017",-17.64%
"June 13, 2017",-17.15%
"June 12, 2017",-16.50%
"June 9, 2017",-16.61%
"June 8, 2017",-14.47%
"June 7, 2017",-14.14%
"June 6, 2017",-14.31%
"June 5, 2017",-13.82%
"June 2, 2017",-12.48%
"June 1, 2017",-14.26%
"May 31, 2017",-14.40%
"May 30, 2017",-12.93%
"May 26, 2017",-12.69%
"May 25, 2017",-14.52%
"May 24, 2017",-13.98%
"May 23, 2017",-14.47%
"May 22, 2017",-14.80%
"May 19, 2017",-12.42%
"May 18, 2017",-13.94%
"May 17, 2017",-1.78%
"May 16, 2017",-1.44%
"May 15, 2017",-2.57%
"May 12, 2017",-1.75%
"May 11, 2017",0.16%
"May 10, 2017",-1.11%
"May 9, 2017",0.49%
"May 8, 2017",-0.49%
"May 5, 2017",-2.56%
"May 4, 2017",-5.10%
"May 3, 2017",-3.67%
"May 2, 2017",-2.72%
"May 1, 2017",-2.56%
"April 28, 2017",-0.97%
"April 27, 2017",-1.62%
"April 26, 2017",-1.14%
"April 25, 2017",-0.16%
"April 24, 2017",0.16%
"April 21, 2017",2.67%
"April 20, 2017",3.02%
"April 19, 2017",2.68%
"April 18, 2017",3.52%
"April 17, 2017",3.86%
"April 13, 2017",6.31%
"April 12, 2017",6.43%
"April 11, 2017",5.75%
"April 10, 2017",6.43%
"April 7, 2017",2.69%
"April 6, 2017",8.98%
"April 5, 2017",6.85%
"April 4, 2017",7.53%
"April 3, 2017",7.36%
"March 31, 2017",9.44%
"March 30, 2017",10.14%
"March 29, 2017",9.44%
"March 28, 2017",7.87%
"March 27, 2017",6.72%
"March 24, 2017",5.32%
"March 23, 2017",2.93%
"March 22, 2017",2.21%
"March 21, 2017",2.22%
"March 20, 2017",2.05%
"March 17, 2017",1.88%
"March 16, 2017",2.23%
"March 15, 2017",2.89%
"March 14, 2017",-0.52%
"March 13, 2017",1.03%
"March 10, 2017",1.03%
"March 9, 2017",1.93%
"March 8, 2017",-1.83%
"March 7, 2017",0.68%
"March 6, 2017",-3.66%
"March 3, 2017",-1.52%
"March 2, 2017",-1.53%
"March 1, 2017",-1.70%
"Feb. 28, 2017",-2.22%
"Feb. 27, 2017",-0.85%
"Feb. 24, 2017",1.57%
"Feb. 23, 2017",6.36%
"Feb. 22, 2017",5.95%
"Feb. 21, 2017",5.59%
"Feb. 17, 2017",6.36%
"Feb. 16, 2017",6.38%
"Feb. 15, 2017",7.10%
"Feb. 14, 2017",6.01%
"Feb. 13, 2017",5.65%
"Feb. 10, 2017",8.13%
"Feb. 9, 2017",5.36%
"Feb. 8, 2017",10.66%
"Feb. 7, 2017",8.64%
"Feb. 6, 2017",10.48%
"Feb. 3, 2017",9.01%
"Feb. 2, 2017",7.51%
"Feb. 1, 2017",7.88%
"Jan. 31, 2017",8.79%
"Jan. 30, 2017",6.41%
"Jan. 27, 2017",10.38%
"Jan. 26, 2017",10.59%
"Jan. 25, 2017",10.21%
"Jan. 24, 2017",8.51%
"Jan. 23, 2017",5.67%
"Jan. 20, 2017",5.31%
"Jan. 19, 2017",3.18%
"Jan. 18, 2017",1.86%
"Jan. 17, 2017",2.42%
"Jan. 13, 2017",0.18%
"Jan. 12, 2017",-2.84%
"Jan. 11, 2017",-4.06%
"Jan. 10, 2017",-4.42%
"Jan. 9, 2017",-4.42%
"Jan. 6, 2017",-2.51%
"Jan. 5, 2017",-2.86%
"Jan. 4, 2017",-0.89%
"Jan. 3, 2017",-2.68%
"Dec. 30, 2016",0.00%
"Dec. 29, 2016",-0.73%
"Dec. 28, 2016",-3.09%
"Dec. 27, 2016",-3.46%
"Dec. 23, 2016",-2.04%
"Dec. 22, 2016",-0.93%
"Dec. 21, 2016",-0.74%
"Dec. 20, 2016",-1.86%
"Dec. 19, 2016",-0.56%
"Dec. 16, 2016",3.27%
"Dec. 15, 2016",4.30%
"Dec. 14, 2016",5.62%
"Dec. 13, 2016",12.30%
"Dec. 12, 2016",15.57%
"Dec. 9, 2016",15.04%
"Dec. 8, 2016",11.26%
"Dec. 7, 2016",8.82%
"Dec. 6, 2016",8.56%
"Dec. 5, 2016",8.75%
"Dec. 2, 2016",9.18%
"Dec. 1, 2016",8.43%
"Nov. 30, 2016",2.63%
"Nov. 29, 2016",3.20%
"Nov. 28, 2016",3.57%
"Nov. 25, 2016",2.43%
"Nov. 23, 2016",0.37%
"Nov. 22, 2016",-0.56%
"Nov. 21, 2016",0.74%
"Nov. 18, 2016",-0.37%
"Nov. 17, 2016",-1.12%
"Nov. 16, 2016",-2.62%
"Nov. 15, 2016",-4.12%
"Nov. 14, 2016",-6.74%
"Nov. 11, 2016",0.00%
"Nov. 10, 2016",1.00%
"Nov. 9, 2016",0.20%
"Nov. 8, 2016",3.06%
"Nov. 7, 2016",3.87%
"Nov. 4, 2016",2.59%
"Nov. 3, 2016",0.80%
"Nov. 2, 2016",0.99%
"Nov. 1, 2016",2.96%
"Oct. 31, 2016",3.35%
"Oct. 28, 2016",3.10%
"Oct. 27, 2016",6.34%
"Oct. 26, 2016",4.68%
