date,three_year_return
"Aug. 14, 2019",-69.93%
"Aug. 13, 2019",-68.86%
"Aug. 12, 2019",-69.86%
"Aug. 9, 2019",-69.59%
"Aug. 8, 2019",-68.43%
"Aug. 7, 2019",-68.54%
"Aug. 6, 2019",-68.17%
"Aug. 5, 2019",-67.87%
"Aug. 2, 2019",-66.50%
"Aug. 1, 2019",-66.34%
"July 31, 2019",-65.09%
"July 30, 2019",-64.86%
"July 29, 2019",-65.32%
"July 26, 2019",-65.26%
"July 25, 2019",-65.71%
"July 24, 2019",-65.34%
"July 23, 2019",-65.44%
"July 22, 2019",-66.87%
"July 19, 2019",-68.28%
"July 18, 2019",-68.20%
"July 17, 2019",-68.42%
"July 16, 2019",-67.16%
"July 15, 2019",-67.51%
"July 12, 2019",-66.56%
"July 11, 2019",-67.35%
"July 10, 2019",-67.05%
"July 9, 2019",-66.88%
"July 8, 2019",-67.05%
"July 5, 2019",-65.27%
"July 3, 2019",-64.95%
"July 2, 2019",-64.92%
"July 1, 2019",-64.88%
"June 28, 2019",-63.52%
"June 27, 2019",-63.10%
"June 26, 2019",-64.17%
"June 25, 2019",-64.35%
"June 24, 2019",-64.14%
"June 21, 2019",-64.76%
"June 20, 2019",-64.13%
"June 19, 2019",-64.85%
"June 18, 2019",-64.58%
"June 17, 2019",-65.83%
"June 14, 2019",-65.04%
"June 13, 2019",-64.04%
"June 12, 2019",-64.40%
"June 11, 2019",-64.95%
"June 10, 2019",-65.20%
"June 7, 2019",-65.55%
"June 6, 2019",-65.74%
"June 5, 2019",-65.64%
"June 4, 2019",-65.25%
"June 3, 2019",-66.89%
"May 31, 2019",-67.51%
"May 30, 2019",-67.29%
"May 29, 2019",-67.64%
"May 28, 2019",-67.67%
"May 24, 2019",-67.07%
"May 23, 2019",-66.28%
"May 22, 2019",-65.16%
"May 21, 2019",-64.95%
"May 20, 2019",-65.23%
"May 17, 2019",-64.98%
"May 16, 2019",-64.83%
"May 15, 2019",-63.99%
"May 14, 2019",-63.78%
"May 13, 2019",-65.36%
"May 10, 2019",-65.43%
"May 9, 2019",-65.03%
"May 8, 2019",-64.91%
"May 7, 2019",-65.08%
"May 6, 2019",-63.98%
"May 3, 2019",-64.34%
"May 2, 2019",-65.48%
"May 1, 2019",-65.83%
"April 30, 2019",-65.59%
"April 29, 2019",-67.08%
"April 26, 2019",-67.78%
"April 25, 2019",-69.08%
"April 24, 2019",-68.48%
"April 23, 2019",-68.45%
"April 22, 2019",-68.48%
"April 18, 2019",-68.68%
"April 17, 2019",-69.42%
"April 16, 2019",-69.36%
"April 15, 2019",-69.89%
"April 12, 2019",-69.61%
"April 11, 2019",-69.11%
"April 10, 2019",-69.05%
"April 9, 2019",-68.85%
"April 8, 2019",-67.94%
"April 5, 2019",-66.39%
"April 4, 2019",-66.59%
"April 3, 2019",-67.09%
"April 2, 2019",-66.64%
"April 1, 2019",-67.09%
"March 29, 2019",-66.99%
"March 28, 2019",-67.33%
"March 27, 2019",-66.69%
"March 26, 2019",-66.23%
"March 25, 2019",-66.96%
"March 22, 2019",-66.57%
"March 21, 2019",-65.64%
"March 20, 2019",-65.61%
"March 19, 2019",-65.72%
"March 18, 2019",-65.68%
"March 15, 2019",-65.78%
"March 14, 2019",-64.60%
"March 13, 2019",-65.64%
"March 12, 2019",-66.53%
"March 11, 2019",-66.05%
"March 8, 2019",-66.85%
"March 7, 2019",-67.54%
"March 6, 2019",-68.89%
"March 5, 2019",-66.22%
"March 4, 2019",-64.55%
"March 1, 2019",-64.24%
"Feb. 28, 2019",-63.24%
"Feb. 27, 2019",-61.50%
"Feb. 26, 2019",-62.28%
"Feb. 25, 2019",-62.98%
"Feb. 22, 2019",-65.42%
"Feb. 21, 2019",-65.44%
"Feb. 20, 2019",-65.20%
"Feb. 19, 2019",-65.09%
"Feb. 15, 2019",-64.30%
"Feb. 14, 2019",-64.47%
"Feb. 13, 2019",-63.30%
"Feb. 12, 2019",-64.69%
"Feb. 11, 2019",-63.46%
"Feb. 8, 2019",-65.18%
"Feb. 7, 2019",-64.75%
"Feb. 6, 2019",-63.31%
"Feb. 5, 2019",-62.75%
"Feb. 4, 2019",-65.01%
"Feb. 1, 2019",-64.42%
"Jan. 31, 2019",-65.09%
"Jan. 30, 2019",-68.73%
"Jan. 29, 2019",-69.42%
"Jan. 28, 2019",-68.34%
"Jan. 25, 2019",-67.33%
"Jan. 24, 2019",-68.91%
"Jan. 23, 2019",-69.09%
"Jan. 22, 2019",-69.33%
"Jan. 18, 2019",-68.20%
"Jan. 17, 2019",-67.92%
"Jan. 16, 2019",-68.48%
"Jan. 15, 2019",-69.36%
"Jan. 14, 2019",-69.37%
"Jan. 11, 2019",-68.72%
"Jan. 10, 2019",-68.58%
"Jan. 9, 2019",-70.12%
"Jan. 8, 2019",-69.91%
"Jan. 7, 2019",-69.83%
"Jan. 4, 2019",-73.20%
"Jan. 3, 2019",-74.13%
"Jan. 2, 2019",-74.16%
"Dec. 31, 2018",-75.70%
"Dec. 28, 2018",-75.70%
"Dec. 27, 2018",-76.42%
"Dec. 26, 2018",-76.03%
"Dec. 24, 2018",-77.55%
"Dec. 21, 2018",-76.48%
"Dec. 20, 2018",-75.43%
"Dec. 19, 2018",-74.70%
"Dec. 18, 2018",-75.96%
"Dec. 17, 2018",-76.60%
"Dec. 14, 2018",-76.54%
"Dec. 13, 2018",-76.21%
"Dec. 12, 2018",-77.83%
"Dec. 11, 2018",-77.66%
"Dec. 10, 2018",-77.39%
"Dec. 7, 2018",-76.92%
"Dec. 6, 2018",-75.89%
"Dec. 4, 2018",-76.12%
"Dec. 3, 2018",-73.99%
"Nov. 30, 2018",-74.95%
"Nov. 29, 2018",-73.85%
"Nov. 28, 2018",-74.51%
"Nov. 27, 2018",-75.49%
"Nov. 26, 2018",-75.03%
"Nov. 23, 2018",-75.25%
"Nov. 21, 2018",-74.53%
"Nov. 20, 2018",-75.05%
"Nov. 19, 2018",-74.10%
"Nov. 16, 2018",-73.58%
"Nov. 15, 2018",-73.02%
"Nov. 14, 2018",-72.52%
"Nov. 13, 2018",-71.57%
"Nov. 12, 2018",-73.51%
"Nov. 9, 2018",-71.16%
"Nov. 8, 2018",-69.59%
"Nov. 7, 2018",-69.25%
"Nov. 6, 2018",-68.52%
"Nov. 5, 2018",-68.69%
"Nov. 2, 2018",-68.40%
"Nov. 1, 2018",-66.87%
"Oct. 31, 2018",-65.08%
"Oct. 30, 2018",-64.80%
"Oct. 29, 2018",-61.96%
"Oct. 26, 2018",-61.76%
"Oct. 25, 2018",-60.01%
"Oct. 24, 2018",-58.76%
"Oct. 23, 2018",-57.00%
"Oct. 22, 2018",-58.15%
"Oct. 19, 2018",-56.67%
"Oct. 18, 2018",-57.28%
"Oct. 17, 2018",-57.94%
"Oct. 16, 2018",-58.25%
"Oct. 15, 2018",-56.65%
"Oct. 12, 2018",-56.14%
"Oct. 11, 2018",-54.68%
"Oct. 10, 2018",-52.69%
"Oct. 9, 2018",-51.73%
"Oct. 8, 2018",-51.44%
"Oct. 5, 2018",-50.86%
"Oct. 4, 2018",-50.29%
"Oct. 3, 2018",-51.00%
"Oct. 2, 2018",-51.63%
"Oct. 1, 2018",-52.00%
"Sept. 28, 2018",-53.56%
"Sept. 27, 2018",-53.73%
"Sept. 26, 2018",-54.29%
"Sept. 25, 2018",-54.78%
"Sept. 24, 2018",-52.87%
"Sept. 21, 2018",-51.49%
"Sept. 20, 2018",-49.76%
"Sept. 19, 2018",-48.15%
"Sept. 18, 2018",-48.95%
"Sept. 17, 2018",-49.90%
"Sept. 14, 2018",-48.81%
"Sept. 13, 2018",-49.06%
"Sept. 12, 2018",-49.46%
"Sept. 11, 2018",-50.58%
"Sept. 10, 2018",-49.31%
"Sept. 7, 2018",-48.33%
"Sept. 6, 2018",-47.88%
"Sept. 5, 2018",-47.67%
"Sept. 4, 2018",-47.21%
"Aug. 31, 2018",-47.86%
"Aug. 30, 2018",-49.24%
"Aug. 29, 2018",-48.45%
"Aug. 28, 2018",-49.28%
"Aug. 27, 2018",-48.94%
"Aug. 24, 2018",-47.63%
"Aug. 23, 2018",-49.00%
"Aug. 22, 2018",-49.29%
"Aug. 21, 2018",-48.64%
"Aug. 20, 2018",-51.17%
"Aug. 17, 2018",-53.07%
"Aug. 16, 2018",-52.84%
"Aug. 15, 2018",-53.14%
"Aug. 14, 2018",-52.65%
"Aug. 13, 2018",-51.73%
"Aug. 10, 2018",-51.33%
"Aug. 9, 2018",-49.83%
"Aug. 8, 2018",-49.40%
"Aug. 7, 2018",-48.97%
"Aug. 6, 2018",-49.67%
"Aug. 3, 2018",-49.21%
"Aug. 2, 2018",-49.54%
"Aug. 1, 2018",-49.27%
"July 31, 2018",-47.78%
"July 30, 2018",-49.62%
"July 27, 2018",-49.67%
"July 26, 2018",-48.93%
"July 25, 2018",-49.09%
"July 24, 2018",-49.05%
"July 23, 2018",-50.53%
"July 20, 2018",-51.66%
"July 19, 2018",-49.60%
"July 18, 2018",-49.52%
"July 17, 2018",-49.74%
"July 16, 2018",-48.59%
"July 13, 2018",-47.53%
"July 12, 2018",-46.75%
"July 11, 2018",-46.75%
"July 10, 2018",-46.06%
"July 9, 2018",-46.39%
"July 6, 2018",-47.36%
"July 5, 2018",-49.85%
"July 3, 2018",-50.07%
"July 2, 2018",-50.07%
"June 29, 2018",-48.91%
"June 28, 2018",-48.95%
"June 27, 2018",-48.47%
"June 26, 2018",-49.28%
"June 25, 2018",-52.85%
"June 22, 2018",-52.41%
"June 21, 2018",-53.16%
"June 20, 2018",-52.72%
"June 19, 2018",-52.46%
"June 18, 2018",-51.77%
"June 15, 2018",-51.12%
"June 14, 2018",-50.20%
"June 13, 2018",-49.29%
"June 12, 2018",-48.96%
"June 11, 2018",-49.18%
"June 8, 2018",-48.86%
"June 7, 2018",-49.51%
"June 6, 2018",-50.02%
"June 5, 2018",-49.43%
"June 4, 2018",-49.71%
"June 1, 2018",-48.31%
"May 31, 2018",-48.37%
"May 30, 2018",-48.04%
"May 29, 2018",-48.00%
"May 25, 2018",-47.15%
"May 24, 2018",-47.25%
"May 23, 2018",-48.77%
"May 22, 2018",-44.76%
"May 21, 2018",-44.95%
"May 18, 2018",-45.18%
"May 17, 2018",-44.88%
"May 16, 2018",-44.88%
"May 15, 2018",-46.06%
"May 14, 2018",-46.33%
"May 11, 2018",-45.77%
"May 10, 2018",-46.31%
"May 9, 2018",-46.56%
"May 8, 2018",-47.84%
"May 7, 2018",-47.97%
"May 4, 2018",-48.29%
"May 3, 2018",-48.99%
"May 2, 2018",-48.08%
"May 1, 2018",-48.55%
"April 30, 2018",-48.04%
"April 27, 2018",-46.50%
"April 26, 2018",-46.34%
"April 25, 2018",-47.57%
"April 24, 2018",-45.22%
"April 23, 2018",-45.92%
"April 20, 2018",-46.19%
"April 19, 2018",-48.66%
"April 18, 2018",-49.87%
"April 17, 2018",-49.39%
"April 16, 2018",-51.14%
"April 13, 2018",-51.18%
"April 12, 2018",-53.77%
"April 11, 2018",-54.51%
"April 10, 2018",-54.23%
"April 9, 2018",-50.14%
"April 6, 2018",-48.13%
"April 5, 2018",-46.15%
"April 4, 2018",-46.75%
"April 3, 2018",-47.35%
"April 2, 2018",-47.39%
"March 29, 2018",-45.78%
"March 28, 2018",-44.97%
"March 27, 2018",-45.94%
"March 26, 2018",-48.02%
"March 23, 2018",-48.68%
"March 22, 2018",-47.44%
"March 21, 2018",-45.35%
"March 20, 2018",-46.30%
"March 19, 2018",-44.45%
"March 16, 2018",-43.77%
"March 15, 2018",-42.65%
"March 14, 2018",-43.01%
"March 13, 2018",-42.37%
"March 12, 2018",-40.55%
"March 9, 2018",-41.73%
"March 8, 2018",-42.88%
"March 7, 2018",-42.92%
"March 6, 2018",-42.41%
"March 5, 2018",-44.15%
"March 2, 2018",-45.92%
"March 1, 2018",-46.06%
"Feb. 28, 2018",-45.71%
"Feb. 27, 2018",-44.21%
"Feb. 26, 2018",-43.41%
"Feb. 23, 2018",-42.43%
"Feb. 22, 2018",-42.01%
"Feb. 21, 2018",-42.52%
"Feb. 20, 2018",-41.53%
"Feb. 16, 2018",-40.16%
"Feb. 15, 2018",-40.95%
"Feb. 14, 2018",-40.76%
"Feb. 13, 2018",-41.67%
"Feb. 12, 2018",-40.46%
"Feb. 9, 2018",-39.37%
"Feb. 8, 2018",-41.07%
"Feb. 7, 2018",-37.81%
"Feb. 6, 2018",-37.72%
"Feb. 5, 2018",-39.14%
"Feb. 2, 2018",-35.40%
"Feb. 1, 2018",-32.94%
"Jan. 31, 2018",-32.31%
"Jan. 30, 2018",-33.24%
"Jan. 29, 2018",-32.39%
"Jan. 26, 2018",-34.40%
"Jan. 25, 2018",-33.91%
"Jan. 24, 2018",-32.84%
"Jan. 23, 2018",-31.00%
"Jan. 22, 2018",-33.40%
"Jan. 19, 2018",-31.07%
"Jan. 18, 2018",-28.91%
"Jan. 17, 2018",-26.45%
"Jan. 16, 2018",-22.81%
"Jan. 12, 2018",-21.77%
"Jan. 11, 2018",-20.85%
"Jan. 10, 2018",-21.23%
"Jan. 9, 2018",-22.76%
"Jan. 8, 2018",-24.99%
"Jan. 5, 2018",-24.63%
"Jan. 4, 2018",-26.06%
"Jan. 3, 2018",-27.57%
"Jan. 2, 2018",-28.25%
"Dec. 29, 2017",-32.10%
"Dec. 28, 2017",-32.66%
"Dec. 27, 2017",-32.58%
"Dec. 26, 2017",-32.39%
"Dec. 22, 2017",-31.93%
"Dec. 21, 2017",-31.81%
"Dec. 20, 2017",-31.89%
"Dec. 19, 2017",-31.34%
"Dec. 18, 2017",-29.36%
"Dec. 15, 2017",-27.53%
"Dec. 14, 2017",-29.13%
"Dec. 13, 2017",-28.65%
"Dec. 12, 2017",-28.04%
"Dec. 11, 2017",-30.54%
"Dec. 8, 2017",-31.06%
"Dec. 7, 2017",-31.91%
"Dec. 6, 2017",-32.10%
"Dec. 5, 2017",-31.72%
"Dec. 4, 2017",-31.20%
"Dec. 1, 2017",-31.28%
"Nov. 30, 2017",-30.96%
"Nov. 29, 2017",-30.24%
"Nov. 28, 2017",-30.50%
"Nov. 27, 2017",-32.56%
"Nov. 24, 2017",-32.63%
"Nov. 22, 2017",-32.75%
"Nov. 21, 2017",-33.94%
"Nov. 20, 2017",-33.04%
"Nov. 17, 2017",-31.57%
"Nov. 16, 2017",-31.03%
"Nov. 15, 2017",-30.99%
"Nov. 14, 2017",-32.35%
"Nov. 13, 2017",-28.01%
"Nov. 10, 2017",-22.59%
"Nov. 9, 2017",-24.31%
"Nov. 8, 2017",-23.82%
"Nov. 7, 2017",-23.48%
"Nov. 6, 2017",-23.63%
"Nov. 3, 2017",-21.63%
"Nov. 2, 2017",-22.74%
"Nov. 1, 2017",-22.43%
"Oct. 31, 2017",-21.89%
"Oct. 30, 2017",-20.49%
"Oct. 27, 2017",-18.53%
"Oct. 26, 2017",-16.85%
"Oct. 25, 2017",-16.15%
"Oct. 24, 2017",-14.63%
"Oct. 23, 2017",-12.26%
"Oct. 20, 2017",-4.79%
"Oct. 19, 2017",-5.00%
"Oct. 18, 2017",-6.85%
"Oct. 17, 2017",-6.57%
"Oct. 16, 2017",-3.67%
"Oct. 13, 2017",-4.05%
"Oct. 12, 2017",-5.03%
"Oct. 11, 2017",-4.94%
"Oct. 10, 2017",-3.75%
"Oct. 9, 2017",-5.45%
"Oct. 6, 2017",-3.29%
"Oct. 5, 2017",-3.39%
"Oct. 4, 2017",-3.62%
"Oct. 3, 2017",-2.36%
"Oct. 2, 2017",-2.19%
"Sept. 29, 2017",-4.88%
"Sept. 28, 2017",-5.42%
"Sept. 27, 2017",-4.92%
"Sept. 26, 2017",-2.73%
"Sept. 25, 2017",-1.72%
"Sept. 22, 2017",-4.64%
"Sept. 21, 2017",-5.86%
"Sept. 20, 2017",-7.49%
"Sept. 19, 2017",-7.95%
"Sept. 18, 2017",-6.68%
"Sept. 15, 2017",-7.68%
"Sept. 14, 2017",-6.22%
"Sept. 13, 2017",-6.80%
"Sept. 12, 2017",-7.58%
"Sept. 11, 2017",-8.84%
"Sept. 8, 2017",-8.67%
"Sept. 7, 2017",-7.97%
"Sept. 6, 2017",-4.52%
"Sept. 5, 2017",-5.13%
"Sept. 1, 2017",-3.23%
"Aug. 31, 2017",-5.50%
"Aug. 30, 2017",-6.54%
"Aug. 29, 2017",-5.93%
"Aug. 28, 2017",-5.92%
"Aug. 25, 2017",-6.53%
"Aug. 24, 2017",-7.07%
"Aug. 23, 2017",-6.73%
"Aug. 22, 2017",-5.93%
"Aug. 21, 2017",-7.34%
"Aug. 18, 2017",-5.83%
"Aug. 17, 2017",-3.47%
"Aug. 16, 2017",-2.11%
"Aug. 15, 2017",-1.95%
"Aug. 14, 2017",-2.01%
"Aug. 11, 2017",-2.29%
"Aug. 10, 2017",-1.40%
"Aug. 9, 2017",0.19%
"Aug. 8, 2017",-0.39%
"Aug. 7, 2017",0.51%
"Aug. 4, 2017",2.02%
"Aug. 3, 2017",1.62%
"Aug. 2, 2017",0.67%
"Aug. 1, 2017",0.36%
"July 31, 2017",1.83%
"July 28, 2017",-0.23%
"July 27, 2017",0.00%
"July 26, 2017",-0.78%
"July 25, 2017",-1.36%
"July 24, 2017",-1.97%
"July 21, 2017",-0.27%
"July 20, 2017",0.87%
"July 19, 2017",1.81%
"July 18, 2017",1.63%
"July 17, 2017",0.79%
"July 14, 2017",0.45%
"July 13, 2017",0.90%
"July 12, 2017",0.11%
"July 11, 2017",-0.64%
"July 10, 2017",-0.61%
"July 7, 2017",-2.24%
"July 6, 2017",-2.05%
"July 5, 2017",1.82%
"July 3, 2017",2.20%
"June 30, 2017",2.78%
"June 29, 2017",2.23%
"June 28, 2017",2.46%
"June 27, 2017",2.95%
"June 26, 2017",5.02%
"June 23, 2017",3.34%
"June 22, 2017",2.15%
"June 21, 2017",3.00%
"June 20, 2017",4.30%
"June 19, 2017",6.94%
"June 16, 2017",8.13%
"June 15, 2017",7.03%
"June 14, 2017",6.10%
"June 13, 2017",5.21%
"June 12, 2017",7.34%
"June 9, 2017",1.82%
"June 8, 2017",1.51%
"June 7, 2017",1.84%
"June 6, 2017",2.76%
"June 5, 2017",4.52%
"June 2, 2017",3.91%
"June 1, 2017",3.47%
"May 31, 2017",2.20%
"May 30, 2017",2.13%
"May 26, 2017",3.55%
"May 25, 2017",3.70%
"May 24, 2017",4.98%
"May 23, 2017",6.68%
"May 22, 2017",6.30%
"May 19, 2017",5.41%
"May 18, 2017",3.04%
"May 17, 2017",2.77%
"May 16, 2017",5.14%
"May 15, 2017",5.94%
"May 12, 2017",5.29%
"May 11, 2017",9.27%
"May 10, 2017",8.63%
"May 9, 2017",9.50%
"May 8, 2017",9.95%
"May 5, 2017",9.93%
"May 4, 2017",9.45%
"May 3, 2017",9.56%
"May 2, 2017",8.66%
"May 1, 2017",8.11%
"April 28, 2017",8.25%
"April 27, 2017",9.32%
"April 26, 2017",10.00%
"April 25, 2017",10.71%
"April 24, 2017",11.68%
"April 21, 2017",11.13%
"April 20, 2017",13.97%
"April 19, 2017",12.95%
"April 18, 2017",12.35%
"April 17, 2017",11.60%
"April 13, 2017",16.24%
"April 12, 2017",17.07%
"April 11, 2017",18.13%
"April 10, 2017",17.32%
"April 7, 2017",16.02%
"April 6, 2017",15.03%
"April 5, 2017",15.18%
"April 4, 2017",15.37%
"April 3, 2017",13.92%
"March 31, 2017",15.10%
"March 30, 2017",15.42%
"March 29, 2017",14.68%
"March 28, 2017",14.45%
"March 27, 2017",14.06%
"March 24, 2017",16.96%
"March 23, 2017",16.61%
"March 22, 2017",16.26%
"March 21, 2017",15.71%
"March 20, 2017",17.69%
"March 17, 2017",17.50%
"March 16, 2017",18.48%
"March 15, 2017",18.52%
"March 14, 2017",17.64%
"March 13, 2017",17.84%
"March 10, 2017",16.28%
"March 9, 2017",13.51%
"March 8, 2017",14.05%
"March 7, 2017",14.27%
"March 6, 2017",14.42%
"March 3, 2017",19.90%
"March 2, 2017",18.53%
"March 1, 2017",18.53%
"Feb. 28, 2017",17.04%
"Feb. 27, 2017",17.41%
"Feb. 24, 2017",19.38%
"Feb. 23, 2017",20.37%
"Feb. 22, 2017",21.61%
"Feb. 21, 2017",22.37%
"Feb. 17, 2017",17.99%
"Feb. 16, 2017",18.30%
"Feb. 15, 2017",17.91%
"Feb. 14, 2017",17.64%
"Feb. 13, 2017",18.08%
"Feb. 10, 2017",18.64%
"Feb. 9, 2017",17.47%
"Feb. 8, 2017",16.83%
"Feb. 7, 2017",17.35%
"Feb. 6, 2017",18.88%
"Feb. 3, 2017",21.97%
"Feb. 2, 2017",18.11%
"Feb. 1, 2017",18.15%
"Jan. 31, 2017",18.19%
"Jan. 30, 2017",17.49%
"Jan. 27, 2017",19.70%
"Jan. 26, 2017",21.52%
"Jan. 25, 2017",21.72%
"Jan. 24, 2017",20.24%
"Jan. 23, 2017",15.22%
"Jan. 20, 2017",14.86%
"Jan. 19, 2017",17.42%
"Jan. 18, 2017",17.49%
"Jan. 17, 2017",17.64%
"Jan. 13, 2017",17.32%
"Jan. 12, 2017",16.43%
"Jan. 11, 2017",16.73%
"Jan. 10, 2017",16.36%
"Jan. 9, 2017",15.58%
"Jan. 6, 2017",15.96%
"Jan. 5, 2017",14.70%
"Jan. 4, 2017",15.36%
"Jan. 3, 2017",15.32%
"Dec. 30, 2016",13.30%
"Dec. 29, 2016",13.94%
"Dec. 28, 2016",13.91%
"Dec. 27, 2016",14.62%
"Dec. 23, 2016",16.35%
"Dec. 22, 2016",16.30%
"Dec. 21, 2016",17.43%
"Dec. 20, 2016",17.87%
"Dec. 19, 2016",16.84%
"Dec. 16, 2016",17.68%
"Dec. 15, 2016",16.47%
"Dec. 14, 2016",17.36%
"Dec. 13, 2016",18.26%
"Dec. 12, 2016",20.05%
"Dec. 9, 2016",16.88%
"Dec. 8, 2016",17.04%
"Dec. 7, 2016",17.30%
"Dec. 6, 2016",15.70%
"Dec. 5, 2016",17.62%
"Dec. 2, 2016",17.55%
"Dec. 1, 2016",17.74%
"Nov. 30, 2016",15.38%
"Nov. 29, 2016",16.47%
"Nov. 28, 2016",16.47%
"Nov. 25, 2016",17.62%
"Nov. 23, 2016",15.73%
"Nov. 22, 2016",15.14%
"Nov. 21, 2016",14.72%
"Nov. 18, 2016",12.67%
"Nov. 17, 2016",13.20%
"Nov. 16, 2016",13.01%
"Nov. 15, 2016",13.05%
"Nov. 14, 2016",13.04%
"Nov. 11, 2016",13.70%
