Unrealized Gain (Loss) on Investment Securities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.54M,-2.265M,2.307M,14.50M,61.14M,-39.76M,-6.499M,-14.88M,-7.269M,-5.09M,14.29M,37.10M,2.154M,-34.05M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stock Based Compensation,11.00M,12.00M,16.00M,19.00M,20.00M,15.00M,4.00M,6.00M,13.00M,12.00M,14.00M,18.00M,11.13M,5.418M,11.36M,13.10M,15.24M,8.345M,11.20M,10.22M,15.65M,5.546M,5.62M,5.37M,-3.749M,9.615M,10.58M,8.167M,6.084M,3.637M,13.37M,3.883M,13.06M,11.64M,10.40M,9.895M,8.535M,10.80M,9.341M,7.129M,16.42M,-4.692M,8.607M,9.337M,7.55M,17.96M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other Noncash Items,-101.00M,120.00M,-14.00M,-42.00M,-45.00M,-65.00M,-30.00M,-39.00M,-91.00M,-22.00M,-25.00M,-10.00M,-75.78M,-16.31M,-13.57M,-12.34M,-15.80M,-14.26M,-11.19M,118.25M,-19.45M,-21.89M,-22.03M,-20.35M,-23.03M,-19.68M,-20.40M,-18.04M,4.177M,-14.11M,-13.31M,-11.57M,-2.717M,-11.84M,-13.61M,-13.24M,5.298M,-13.46M,-13.00M,-13.29M,154.18M,-41.63M,-150.60M,-37.64M,-18.04M,-25.55M,-11.48M,-8.446M,20.33M,-21.60M,-3.487M,-3.107M,2.097M,-20.11M,3.874M,-0.52M,12.01M,-10.44M,-1.566M,,-24.50M,402.35M,-377.85M,,45.40M,-132.20M,-7.879M,12.12M,,,,,,,,,,,,,,,,,-659.13M,108.60M,104.80M,103.80M,102.60M,100.80M,98.70M,96.80M,99.30M,97.00M,94.00M,91.20M,94.20M,94.90M,90.60M,92.40M,88.60M,89.20M,86.10M,86.30M
Change in Receivables,-149.00M,-66.00M,259.00M,-22.00M,-162.00M,-38.00M,16.00M,88.00M,-167.00M,-65.00M,-39.00M,177.00M,-215.43M,-42.77M,-24.46M,124.66M,-127.70M,-28.36M,112.38M,183.68M,-262.73M,17.36M,108.51M,-29.54M,-111.94M,21.04M,-46.27M,4.397M,-212.91M,-97.03M,-6.603M,144.69M,-181.96M,-34.54M,45.70M,111.05M,-236.04M,-21.51M,47.60M,165.55M,-366.30M,83.43M,108.72M,346.08M,-364.72M,366.84M,-15.13M,-11.92M,-421.56M,86.09M,95.68M,-57.24M,-91.52M,18.68M,179.92M,69.65M,-147.03M,-92.15M,5.901M,-17.03M,-138.78M,-13.90M,45.10M,-15.46M,-47.47M,-53.27M,116.41M,-145.63M,60.84M,-51.28M,167.27M,-148.68M,63.26M,100.68M,93.70M,-39.29M,-255.33M,-121.55M,-66.47M,,,,,,,,,,,,,,,,,,,,,,,,,
Change in Inventories,-24.00M,-85.00M,-59.00M,84.00M,-102.00M,-64.00M,-17.00M,118.00M,6.00M,-74.00M,-23.00M,88.00M,7.203M,-88.08M,-6.69M,88.57M,36.66M,-112.22M,-27.45M,92.01M,37.12M,-132.94M,-65.03M,140.30M,26.33M,-110.60M,-47.18M,87.86M,27.15M,-89.58M,1.222M,143.87M,-10.22M,-123.24M,-42.57M,118.60M,34.76M,-127.34M,-11.96M,113.78M,-11.28M,-117.72M,13.60M,215.90M,60.62M,-222.24M,-79.95M,106.48M,-0.241M,-122.30M,-21.39M,118.48M,35.59M,-146.26M,-13.08M,152.72M,-30.46M,-171.90M,-11.33M,119.09M,5.704M,-107.02M,-18.68M,73.78M,14.62M,-64.42M,-28.34M,81.38M,-54.29M,12.37M,-49.40M,70.01M,-54.70M,-56.32M,-59.26M,-8.25M,76.92M,-75.84M,20.86M,,,,,,,,,,,,,,,,,,,,,,,,,
Change in Payables and Accrued Expense,44.00M,101.00M,-161.00M,4.00M,53.00M,38.00M,41.00M,-42.00M,111.00M,-16.00M,92.00M,-144.00M,67.47M,22.72M,49.87M,-22.06M,-3.863M,15.90M,-33.00M,-99.03M,102.55M,-8.054M,-110.00M,-37.73M,135.74M,-4.922M,-3.686M,5.311M,17.95M,58.80M,25.57M,-202.65M,96.43M,-114.80M,104.54M,-72.42M,94.27M,-56.69M,-27.05M,-199.38M,235.38M,24.57M,-71.41M,-239.18M,226.34M,-162.00M,-35.18M,-1.692M,239.35M,-98.64M,-3.593M,-147.14M,235.50M,-39.73M,34.15M,-335.63M,170.37M,247.43M,36.91M,-173.28M,161.47M,9.068M,116.45M,-153.71M,146.32M,198.99M,-221.08M,-21.50M,-218.90M,207.48M,-80.52M,-45.11M,169.95M,72.08M,-213.52M,-354.46M,441.14M,262.11M,9.816M,,,,,,,,,,,,,,,,,,,,,,,,,
Change in Other Current Assets,22.00M,-16.00M,52.00M,-33.00M,-34.00M,13.00M,38.00M,1.00M,-55.00M,148.00M,-7.00M,-77.00M,-19.57M,11.07M,86.13M,-16.64M,-63.44M,3.365M,12.40M,56.68M,-85.40M,6.256M,34.16M,-66.32M,-24.13M,-23.64M,80.90M,-51.20M,-0.448M,31.00M,10.26M,-71.55M,2.444M,7.819M,8.846M,43.55M,-21.74M,2.498M,28.88M,0.821M,18.83M,-73.41M,-24.99M,-5.207M,-12.61M,-147.03M,101.55M,67.27M,-35.61M,34.98M,-4.882M,180.78M,-197.54M,-20.64M,62.90M,389.63M,-394.90M,-21.58M,-60.51M,106.23M,-167.56M,-60.18M,-89.83M,120.26M,-23.57M,-97.89M,12.76M,-63.40M,-29.84M,259.84M,-68.93M,-44.44M,-14.28M,98.63M,177.62M,78.51M,-372.63M,-93.21M,-18.45M,,,,,,,,,,,,,,,,,,,,,,,,,
Change in Other Current Liabilities,85.00M,95.00M,-159.00M,-36.00M,97.00M,89.00M,-230.00M,-17.00M,74.00M,78.00M,-147.00M,-43.00M,83.52M,88.06M,-119.15M,-32.44M,17.71M,152.40M,-126.75M,34.64M,133.76M,144.66M,-130.99M,1.008M,-3.429M,213.32M,-103.65M,20.32M,78.20M,82.37M,-135.36M,17.71M,106.38M,84.08M,-83.60M,5.491M,59.18M,93.27M,-114.52M,-24.73M,42.04M,50.59M,-71.35M,28.11M,128.74M,134.27M,-56.84M,-65.92M,52.57M,26.75M,-108.56M,82.01M,-45.39M,166.95M,-115.13M,90.78M,66.02M,37.55M,-78.74M,43.34M,54.20M,51.68M,-123.27M,59.56M,-116.44M,109.40M,-108.10M,111.06M,-290.75M,153.63M,-129.58M,126.78M,-172.99M,210.88M,-21.18M,68.52M,68.86M,41.17M,19.53M,,,,,,,,,,,,,,,,,,,,,,,,,
Change in Other Working Cap,-57.00M,-30.00M,-122.00M,8.00M,14.00M,29.00M,0.00,1.00M,90.00M,-76.00M,-35.00M,-128.00M,19.66M,-27.34M,-8.236M,-94.07M,9.553M,-32.28M,-20.01M,34.74M,61.60M,95.73M,64.05M,-98.33M,15.26M,54.27M,-13.88M,-62.76M,7.775M,-11.98M,-47.26M,-163.65M,-15.85M,174.20M,-64.06M,-133.24M,-103.98M,41.73M,-5.136M,11.60M,-372.09M,-12.46M,4.51M,28.38M,-95.35M,-56.96M,-23.03M,-11.79M,-64.79M,-32.54M,-5.27M,-25.12M,-39.35M,-44.83M,-11.89M,10.40M,-3.046M,-81.48M,32.18M,52.35M,,-59.85M,84.16M,-24.32M,,,,,75.94M,-111.02M,39.43M,-4.347M,-192.27M,-39.86M,-84.08M,122.95M,4.942M,-35.93M,-142.49M,145.52M,-4.404M,73.31M,-161.09M,105.58M,-34.20M,78.90M,-87.50M,81.00M,21.80M,37.50M,-61.00M,66.90M,-40.60M,109.20M,-187.60M,83.90M,-31.10M,75.40M,-113.90M,86.00M,-10.10M,78.60M,-125.00M,46.80M
Changes in Working Capital,-79.00M,-1.00M,-190.00M,5.00M,-134.00M,67.00M,-152.00M,149.00M,59.00M,-5.00M,-159.00M,-127.00M,-57.14M,-36.34M,-22.54M,48.02M,-131.09M,-1.199M,-82.44M,302.73M,-13.11M,123.02M,-99.30M,-90.61M,37.82M,149.46M,-133.77M,3.923M,-82.29M,-26.42M,-152.17M,-131.58M,-2.776M,-6.481M,-31.14M,73.02M,-173.55M,-68.04M,-82.19M,67.64M,-453.41M,-45.02M,-40.91M,374.08M,-56.97M,-87.12M,-108.58M,82.43M,-230.28M,-105.68M,-48.02M,151.77M,-102.70M,-65.83M,136.87M,377.56M,-339.06M,-82.14M,-75.58M,130.70M,-84.97M,-180.20M,13.93M,60.10M,-26.54M,92.81M,-228.35M,-38.10M,-457.00M,471.02M,-121.74M,-45.78M,-201.03M,386.09M,-106.71M,-132.03M,-36.09M,-23.25M,-177.22M,145.52M,-31.26M,73.31M,-161.09M,105.58M,-34.20M,78.90M,-87.50M,81.00M,21.80M,37.50M,-61.00M,66.90M,-40.60M,109.20M,-187.60M,83.90M,-31.10M,75.40M,-113.90M,86.00M,-10.10M,78.60M,-125.00M,46.80M
Other Cash from Operations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.17M,-13.83M,27.79M,-31.13M,11.49M,5.199M,7.979M,-24.67M,-52.97M,45.79M,52.43M,6.701M,58.00M,68.85M,97.87M,-16.39M,-121.58M,61.84M,82.75M,9.711M,21.37M,-321.42M,-30.63M,4.091M,37.95M,9.898M,216.23M,-17.20M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash from Operations,706.00M,1.223B,541.00M,793.00M,629.00M,1.056B,550.00M,887.00M,759.00M,1.075B,574.00M,718.00M,626.66M,1.000B,622.48M,802.55M,548.08M,980.88M,523.65M,985.39M,655.14M,964.83M,446.86M,592.65M,581.13M,928.68M,431.90M,642.33M,432.84M,706.62M,387.81M,477.48M,481.40M,801.00M,463.67M,659.44M,367.62M,613.11M,361.64M,551.58M,284.09M,503.05M,313.22M,812.55M,476.14M,405.16M,256.60M,549.71M,165.42M,467.78M,329.02M,591.06M,318.59M,392.92M,527.46M,698.10M,-144.09M,521.35M,305.69M,480.20M,188.42M,303.45M,-82.59M,391.87M,384.77M,425.54M,225.78M,345.42M,-25.28M,901.48M,272.15M,325.30M,246.46M,808.09M,269.15M,260.31M,432.91M,304.45M,319.60M,350.76M,800.73M,270.85M,-7.729M,261.58M,151.20M,280.90M,49.30M,220.70M,180.90M,220.50M,70.10M,218.30M,107.60M,281.70M,-63.60M,218.80M,78.30M,269.70M,-6.10M,231.90M,106.40M,212.70M,-11.20M,192.70M
Net Change in Capital Expenditures,-1.207B,-1.329B,-845.00M,-844.00M,-1.276B,-827.00M,-994.00M,-860.00M,-988.00M,-782.00M,-725.00M,-749.00M,-1.009B,-773.35M,-712.81M,-700.32M,-1.497B,-708.41M,-707.35M,-770.61M,-898.45M,-725.59M,-753.12M,-822.63M,-941.13M,-857.42M,-844.53M,-752.25M,-764.37M,-702.28M,-606.34M,-497.22M,-601.36M,-481.94M,-581.93M,-540.34M,-654.21M,-594.66M,-486.09M,-481.24M,-476.22M,-363.21M,-469.64M,-477.84M,-590.29M,-483.04M,-550.43M,-489.90M,-614.21M,-503.70M,-496.41M,-482.54M,-460.20M,-433.80M,-412.97M,-320.65M,-409.50M,-268.90M,-328.92M,-304.12M,-419.71M,-344.16M,-268.07M,-244.47M,626.33M,-245.11M,-218.07M,-205.44M,2.076B,-805.29M,-732.30M,-602.50M,-711.11M,-1.370B,-1.714B,-1.570B,-499.82M,-447.11M,-354.33M,-1.880B,-2.397B,769.28M,-1.075B,-96.07M,-98.90M,-131.70M,-105.70M,-74.80M,-76.70M,-134.80M,-105.00M,-80.10M,-101.50M,-118.70M,-93.70M,-98.60M,-117.70M,-116.60M,-88.70M,-78.00M,-149.80M,-108.80M,-90.00M,-60.70M
Sale of PPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40.46M,29.31M,11.15M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net Change in PP&E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.604B,-481.94M,-581.93M,-540.34M,1.562B,-594.66M,-486.09M,-481.24M,-476.22M,-363.21M,-947.47M,,-2.114B,1.040B,-550.43M,-489.90M,-614.21M,-503.70M,-496.41M,-482.54M,-435.53M,-433.80M,-412.97M,-320.65M,-398.27M,-268.90M,-328.92M,-304.12M,-419.71M,-344.16M,-268.07M,-244.47M,626.33M,-245.11M,-218.07M,-205.44M,2.036B,-775.98M,-721.14M,-602.50M,-711.11M,-1.370B,-1.714B,-1.570B,-499.82M,-447.11M,-354.33M,-1.880B,-2.397B,769.28M,-1.075B,-96.07M,-98.90M,-131.70M,-105.70M,-74.80M,-76.70M,-134.80M,-105.00M,-80.10M,-101.50M,-118.70M,-93.70M,-98.60M,-117.70M,-116.60M,-88.70M,-78.00M,-149.80M,-108.80M,-90.00M,-60.70M
Net Divestitures (Acquisitions),,,,,,,,,,,3.00M,-3.00M,3.962M,-1.792M,-1.91M,-0.26M,-1.168M,-0.068M,-0.443M,-0.321M,-0.156M,-0.088M,-0.971M,-1.161M,-4.086M,-1.252M,-1.935M,-0.231M,-0.201M,-0.40M,-0.207M,-0.172M,-0.678M,-0.807M,-0.06M,-0.901M,-734.42M,-3.214M,-1.668M,-1.237M,-3.554M,-13.68M,-11.08M,-14.17M,-24.89M,-73.04M,,,0.00,38.95M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930.20M,-930.20M,,,,,,,,,,,,,,,,,,,,,,
Total Net Change in Investments,-10.00M,0.00,-5.00M,-5.00M,-5.00M,-5.00M,-4.00M,-6.00M,-5.00M,-5.00M,-13.00M,-5.00M,-5.347M,-5.094M,-52.47M,-5.093M,-1.664M,-15.90M,-1.716M,-1.715M,-2.20M,-1.647M,-1.645M,-1.647M,-15.79M,-1.601M,-1.909M,-1.291M,-14.95M,0.00,0.00,0.00,10.43M,0.015M,-0.013M,0.00,-3.506M,-2.261M,0.323M,9.245M,17.43M,-0.777M,2.824M,-0.712M,-8.105M,26.94M,-36.46M,-23.03M,-467.45M,467.45M,,,33.78M,-33.78M,,,,39.62M,-39.62M,,,,,,,,,,,,,,,,,,,,17.84M,-17.84M,,,23.14M,-23.14M,,,,,,,,,,,,,0.00,-0.10M,0.80M,,0.70M,-1.20M,-0.30M,-0.10M
Net Other Investing Changes,3.00M,-92.00M,-6.00M,-3.00M,1.00M,-9.00M,5.00M,-6.00M,-64.00M,22.00M,9.00M,9.00M,-44.84M,17.30M,17.97M,11.56M,15.71M,16.16M,16.88M,34.26M,18.31M,23.80M,25.28M,24.67M,58.41M,61.46M,49.66M,40.51M,56.17M,49.45M,49.20M,98.38M,4.767M,-88.34M,116.47M,-83.11M,106.37M,13.60M,13.12M,13.12M,21.77M,17.20M,17.50M,19.48M,51.60M,9.139M,30.14M,4.648M,512.26M,-485.08M,3.875M,4.068M,-37.57M,24.36M,0.689M,65.37M,40.69M,-64.56M,22.26M,76.19M,15.38M,19.15M,-14.88M,25.49M,-961.20M,18.77M,-58.37M,116.99M,-2.445B,106.32M,-225.76M,-83.08M,166.50M,-243.92M,422.82M,-147.59M,-40.05M,23.06M,-125.56M,-23.34M,6.141M,-90.94M,-61.64M,-7.313M,-73.40M,-30.10M,-53.50M,-38.90M,-9.80M,-48.20M,-307.60M,-26.70M,-149.30M,73.10M,-70.40M,-88.90M,-16.40M,-31.20M,-18.70M,-28.50M,-49.10M,2.70M,-19.90M,-82.90M
Cash from Investing,-1.214B,-1.421B,-856.00M,-852.00M,-1.28B,-841.00M,-993.00M,-872.00M,-1.057B,-765.00M,-726.00M,-748.00M,-1.055B,-762.94M,-749.21M,-694.11M,-1.484B,-708.22M,-692.63M,-738.39M,-882.50M,-703.53M,-730.46M,-800.77M,-902.59M,-798.82M,-798.71M,-713.26M,-723.35M,-653.23M,-557.35M,-399.01M,-586.85M,-571.07M,-465.54M,-624.35M,-1.286B,-586.53M,-474.31M,-460.11M,-440.57M,-360.48M,-460.39M,-473.24M,-571.69M,-519.99M,-556.75M,-508.28M,-569.40M,-482.38M,-492.53M,-478.48M,-439.32M,-443.22M,-412.28M,-255.28M,-357.58M,-293.84M,-346.28M,-227.94M,-404.33M,-325.02M,-282.94M,-218.98M,-334.87M,-226.34M,-276.44M,-88.45M,-409.17M,-669.66M,-946.91M,-685.58M,-544.61M,-1.614B,-1.291B,-1.718B,-539.87M,-424.05M,-462.05M,-1.921B,-1.461B,-251.87M,-1.114B,-126.53M,-172.30M,-161.80M,-159.20M,-113.70M,-246.10M,-183.00M,-412.60M,-106.80M,-250.80M,-45.60M,-164.10M,-187.50M,-134.10M,-147.90M,-106.60M,-106.50M,-198.20M,-107.30M,-110.20M,-143.70M
Net Change in Long Term Debt,433.00M,1.119B,427.00M,-8.00M,143.00M,-105.00M,1.185B,0.00,96.00M,248.00M,144.00M,,335.52M,295.02M,10.66M,746.79M,-1.546M,535.47M,841.54M,-0.455M,-0.45M,-1.012M,267.32M,295.78M,-0.681M,94.60M,442.61M,242.92M,-550.42M,929.23M,108.57M,-0.013M,-1.186M,585.90M,-1.19M,-0.551M,35.11M,319.57M,543.70M,-25.36M,293.93M,-451.24M,393.83M,-167.90M,-148.60M,1.482B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net Change in Short Term Debt,-338.00M,-664.00M,345.00M,214.00M,601.00M,-244.00M,-343.00M,211.00M,300.00M,-270.00M,179.00M,213.00M,26.00M,-81.00M,264.00M,-663.00M,781.50M,-387.00M,-518.00M,-50.50M,322.50M,-80.80M,12.80M,6.00M,457.00M,-52.00M,-71.00M,-177.00M,298.00M,-177.00M,142.00M,120.00M,169.00M,-606.00M,124.50M,65.10M,426.40M,-89.00M,-337.00M,7.00M,-35.00M,124.00M,-68.02M,-17.24M,191.25M,-824.56M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net Debt Issuance,95.00M,455.00M,772.00M,206.00M,744.00M,-349.00M,842.00M,211.00M,396.00M,-22.00M,323.00M,213.00M,361.52M,214.02M,274.66M,83.79M,779.95M,148.47M,323.54M,-50.96M,322.05M,-81.81M,280.12M,301.78M,456.32M,42.60M,371.61M,65.92M,-252.42M,752.23M,250.57M,119.99M,167.81M,-20.10M,123.31M,64.55M,461.51M,230.57M,206.70M,-18.36M,258.93M,-327.24M,325.82M,-185.14M,42.64M,182.58M,293.80M,181.41M,190.30M,430.16M,228.94M,6.992M,208.22M,8.226M,51.66M,-347.32M,473.54M,-6.64M,103.79M,-125.16M,233.28M,82.84M,32.44M,-113.57M,-60.98M,134.85M,-167.75M,27.11M,-1.093B,734.11M,852.87M,48.22M,455.63M,855.46M,1.110B,1.204B,116.14M,348.94M,-267.17M,1.742B,925.79M,12.98M,1.203B,-76.91M,16.90M,-29.30M,39.30M,108.00M,245.50M,-183.00M,203.90M,-23.00M,165.30M,-156.80M,206.70M,67.20M,75.00M,-103.40M,170.90M,-98.20M,139.80M,-50.70M,143.80M,-5.60M
